排名,代码,名称,日线J,周线J,月线J,昨日日线J,昨日周线J,昨日月线J,最新价,涨跌幅,PE_TTM,PE历史分位%,PB_MRQ,PB历史分位%
26,601658,邮储银行,-1.45,63.38,35.78,-4.71,78.87,29.85,4.96,0.0,6.78,57.51,0.58,6.25
27,300502,新易盛,69.37,9.03,43.52,61.8,7.45,62.19,415.3,3.93,53.92,54.69,28.41,95.55
28,601728,中国电信,22.16,96.9,56.73,11.92,92.77,38.98,6.32,0.8,18.26,66.78,1.23,62.54
29,002371,北方华创,97.76,25.55,57.42,103.27,29.39,65.7,746.1,-1.83,97.1,47.17,13.78,86.49
30,603259,药明康德,94.24,100.88,95.72,98.75,101.9,89.1,160.21,-0.7,22.06,31.74,5.74,50.17
31,688235,百济神州,92.77,98.5,72.6,94.72,96.25,36.44,300.3,0.17,108.17,91.31,14.02,87.5
32,688347,华虹宏力,95.6,8.2,50.23,75.69,13.52,60.85,262.5,-0.57,924.49,80.14,10.08,95.75
33,600030,中信证券,-8.25,44.87,79.95,3.98,65.14,80.77,27.74,-0.75,12.87,9.67,1.49,47.17
34,002475,立讯精密,31.57,6.81,29.54,32.15,7.37,47.48,55.63,-0.29,25.0,30.94,4.87,36.49
35,601998,中信银行,3.72,76.04,41.65,-1.61,82.03,42.98,7.52,0.0,5.88,63.65,0.56,54.12
36,603993,洛阳钼业,46.16,68.12,12.01,93.47,81.49,16.35,19.13,-7.81,16.95,24.52,4.61,92.62
37,601166,兴业银行,-12.14,82.29,46.89,-6.96,91.74,37.54,18.22,-0.65,4.97,34.48,0.46,7.04
38,600276,恒瑞医药,86.21,83.51,42.02,72.9,83.43,27.32,54.97,1.46,44.94,6.8,5.73,4.74
39,002384,东山精密,92.75,8.33,54.23,82.53,2.02,62.52,193.87,4.26,174.06,96.6,15.69,97.27
40,688012,中微公司,90.98,24.8,59.32,99.23,32.66,69.3,363.1,-6.9,127.45,69.86,14.31,77.45
41,002415,海康威视,32.41,83.36,87.73,56.25,96.92,92.46,36.37,-2.86,20.28,13.46,3.95,27.54
42,600183,生益科技,107.63,23.35,50.7,117.66,13.54,52.8,135.3,-2.36,83.66,98.28,18.33,98.28
43,601211,国泰海通,24.2,35.81,47.51,17.92,53.21,40.02,18.1,-0.55,14.53,59.39,0.98,31.85
44,300059,东方财富,24.6,53.7,29.98,61.58,63.06,26.6,19.84,-0.95,23.95,5.46,3.28,11.93
45,601319,中国人保,-9.18,68.16,7.32,-3.86,85.82,3.83,6.99,-1.13,7.25,5.81,0.97,16.84
46,600000,浦发银行,-1.78,84.61,24.73,9.84,90.71,16.38,9.21,-0.86,6.1,70.93,0.41,28.78
47,601601,中国太保,-17.35,83.39,4.72,-11.89,99.69,1.59,30.52,-1.36,5.45,0.86,0.92,7.76
48,000858,五 粮 液,14.04,83.73,15.58,26.17,81.83,13.07,75.0,-1.56,23.1,33.86,2.27,1.25
49,603986,兆易创新,98.47,-7.08,26.99,98.09,-9.04,47.83,402.29,-0.18,98.21,50.72,11.17,74.47
50,688802,沐曦股份-U,68.22,1.83,56.01,67.72,9.91,68.52,702.88,-1.7,-428.84,37.58,21.47,52.23
51,601869,长飞光纤,107.04,7.56,41.01,114.21,-2.37,52.15,335.92,-2.09,240.34,94.27,19.54,96.06
52,300476,胜宏科技,115.48,46.33,22.81,122.67,29.4,17.47,274.53,-4.01,57.65,87.45,15.5,92.72
53,000338,潍柴动力,92.65,89.15,68.94,100.95,61.87,65.35,31.14,-2.93,23.8,97.99,2.82,95.69
54,688795,摩尔线程-U,77.48,12.29,21.8,90.83,14.81,32.97,572.0,-0.34,-362.63,23.64,22.08,5.45
55,300408,三环集团,84.21,32.71,62.42,85.1,20.0,68.3,130.05,2.48,90.27,99.09,11.59,99.09
56,002916,深南电路,103.98,33.11,57.35,107.38,19.14,58.15,380.7,2.23,71.35,98.18,14.33,94.06
57,688820,盛合晶微,106.39,6.46,26.07,111.42,1.85,,137.57,-1.66,260.01,28.57,17.72,28.57
58,600150,中国船舶,14.41,43.48,30.44,72.56,49.39,37.7,33.97,-2.47,22.61,26.25,1.71,21.55
59,002379,宏桥控股,31.63,90.79,10.46,32.57,95.24,6.89,19.4,-1.82,12.83,72.8,4.84,83.24
60,688008,澜起科技,60.72,5.33,42.6,65.5,6.5,60.01,206.7,-0.11,98.64,72.78,12.1,78.8
61,601225,陕西煤业,102.6,98.74,72.58,102.65,79.35,52.37,25.93,-0.42,15.55,99.09,2.46,87.93
62,300274,阳光电源,103.34,22.91,5.81,91.35,8.68,8.79,120.07,5.59,20.87,45.02,5.12,52.11
63,601816,XD京沪高,36.62,105.23,90.95,18.56,100.44,63.53,5.04,0.7,18.47,4.97,1.17,6.47
64,300394,天孚通信,100.81,26.97,31.55,108.67,15.96,37.98,222.49,-0.24,111.75,94.83,40.59,95.11
65,600309,万华化学,57.07,97.37,22.98,78.27,102.28,26.94,75.65,-3.03,17.99,64.75,2.13,10.2
66,601919,中远海控,52.14,107.52,63.35,58.05,111.91,41.94,15.48,-1.02,9.43,58.67,1.0,32.9
67,002463,沪电股份,99.34,28.36,55.04,107.7,21.07,61.58,121.0,-1.39,54.13,97.51,13.87,97.99
68,002714,牧原股份,91.8,97.2,33.8,80.35,88.96,18.71,40.11,-0.32,23.67,69.97,2.68,2.68
69,000651,格力电器,14.24,79.99,87.23,7.61,86.94,85.86,40.54,-0.32,7.78,28.98,1.49,5.6
70,002938,鹏鼎控股,95.87,33.75,61.79,106.33,25.21,59.27,96.67,-1.88,60.35,98.17,6.47,97.28
71,600188,兖矿能源,110.07,78.97,54.34,114.37,43.32,46.98,22.1,1.47,23.22,98.8,2.9,89.46
72,000725,京东方Ａ,88.35,-2.8,40.22,96.04,-1.79,52.36,5.91,0.34,36.79,57.47,1.61,72.51
73,000001,平安银行,10.21,90.63,85.15,9.48,95.12,72.1,11.26,-0.27,5.07,29.6,0.47,8.09
74,600919,江苏银行,68.75,99.65,103.78,66.52,96.61,96.54,11.75,-0.51,5.97,78.64,0.82,89.75
75,002142,宁波银行,41.69,89.74,82.1,24.81,83.63,69.72,32.14,0.44,7.05,32.52,0.91,28.93
76,688808,联讯仪器,88.75,34.96,51.78,100.04,28.51,,2062.03,-3.6,774.82,55.41,206.32,55.41
77,603288,海天味业,-6.26,79.25,54.19,7.2,91.2,55.91,36.17,-1.66,29.07,2.11,5.04,2.3
78,600690,海尔智家,-6.02,79.22,27.31,-0.06,88.94,24.11,22.0,-1.12,11.02,6.03,1.65,3.93
79,688072,拓荆科技,100.29,26.2,60.62,95.18,28.57,69.21,700.0,-3.85,123.75,79.35,28.08,97.04
80,003816,中国广核,9.18,40.04,20.93,-5.26,34.47,33.87,3.98,0.76,21.19,88.44,1.6,62.95
81,601066,中信建投,63.33,4.17,54.27,83.11,16.07,59.16,25.71,-0.96,17.7,7.03,2.31,19.27
82,600406,国电南瑞,2.39,88.3,17.6,21.7,89.32,18.36,23.99,-0.62,23.16,25.77,3.6,33.09
83,601898,中煤能源,91.69,60.21,13.06,91.25,39.83,12.17,14.34,-0.42,10.71,54.93,1.16,91.24
84,301666,大普微-UW,88.06,-0.78,19.64,83.81,-5.26,,433.08,0.25,14552.82,25.0,235.54,25.0
85,601668,中国建筑,-7.4,87.57,49.99,-7.27,98.76,36.68,4.52,-0.44,4.92,52.35,0.38,0.57
86,300760,迈瑞医疗,29.97,90.55,30.33,31.63,91.07,23.46,153.49,-1.34,23.73,6.9,4.64,2.47
87,300433,蓝思科技,81.64,-4.34,26.96,88.18,-6.4,39.45,34.6,-0.83,53.1,82.47,3.34,77.16
88,601985,中国核电,11.47,49.41,75.69,1.14,49.81,81.84,8.88,0.34,22.19,84.87,1.52,29.74
89,600025,华能水电,8.39,74.54,68.27,-0.84,80.55,63.41,9.78,0.41,21.34,74.28,2.57,72.7
90,601336,新华保险,9.55,54.05,3.18,35.5,78.23,2.69,58.36,-2.83,4.93,0.43,1.47,41.09
91,301377,鼎泰高科,91.39,14.04,48.73,101.37,9.75,53.64,429.01,-1.93,292.65,97.12,62.69,97.12
92,300604,长川科技,102.62,25.75,63.58,102.44,31.83,71.58,281.04,-2.44,115.35,52.39,35.62,98.85
93,601818,光大银行,-17.93,69.63,38.96,-11.55,86.15,32.03,3.02,-0.98,4.72,36.21,0.35,0.38
94,001399,惠科股份,82.04,-1.85,,74.28,-3.46,,24.05,0.5,47.07,30.3,6.75,30.3
95,300033,同花顺,71.43,54.78,35.18,91.33,60.09,32.12,235.99,-1.06,53.17,52.63,25.41,95.59
96,002352,顺丰控股,0.76,81.21,40.68,-0.43,85.16,33.81,33.59,-0.62,15.5,1.58,1.76,1.58
97,301308,江波龙,108.76,5.97,29.8,119.71,-5.64,46.2,417.5,1.21,14.74,46.25,9.51,80.68
98,603268,松发股份,80.15,82.4,84.06,103.28,82.84,79.47,173.25,-5.46,50.51,63.27,16.74,85.92
99,600930,华电新能,16.91,5.27,0.43,24.02,2.96,3.83,4.21,-0.47,27.43,1.92,1.59,1.92
100,600031,三一重工,-6.3,79.39,25.3,10.64,96.06,21.34,19.04,-3.55,20.79,45.64,1.93,11.97
