排名,代码,名称,日线J,周线J,月线J,昨日日线J,昨日周线J,昨日月线J,最新价,涨跌幅,PE_TTM,PE历史分位%,PB_MRQ,PB历史分位%
43,601319,中国人保,50.08,51.89,6.48,29.34,59.45,3.83,6.95,0.43,7.21,5.89,0.96,15.34
44,601211,国泰海通,4.07,11.37,39.98,15.06,32.66,40.02,17.38,-0.63,9.45,3.1,0.92,23.76
45,600000,浦发银行,27.79,70.16,21.61,29.37,79.42,16.38,9.05,-0.66,5.88,63.5,0.4,26.05
46,601869,XD长飞光,39.11,22.12,45.2,36.41,11.91,52.15,363.6,1.65,260.14,94.6,21.15,96.48
47,300059,东方财富,7.53,18.94,21.36,-2.81,46.53,26.6,18.91,0.59,22.83,3.77,3.04,8.59
48,300394,天孚通信,71.3,62.22,46.29,78.77,45.43,37.98,273.08,-1.15,128.27,96.09,47.67,97.81
49,601601,中国太保,53.08,68.28,4.34,25.23,75.65,1.59,30.42,0.83,5.43,1.1,0.92,7.68
50,603986,兆易创新,10.48,-1.87,27.79,18.88,-4.76,47.83,409.06,1.38,36.2,11.98,7.7,46.9
51,688802,沐曦股份-U,0.01,3.21,55.6,21.42,11.21,68.52,700.0,-1.68,-427.08,40.61,21.38,49.09
52,000858,五 粮 液,-5.59,51.03,9.07,-3.75,74.81,13.07,71.19,-1.25,21.93,27.34,2.16,0.1
53,688836,C宇树-W,,,,,,,,,465.51,33.33,94.43,33.33
54,601919,中远海控,108.27,109.77,85.82,106.04,104.94,41.94,17.01,2.22,10.37,62.45,1.1,43.61
55,688795,摩尔线程-U,-5.66,3.07,16.63,-0.43,13.91,32.97,542.89,-0.75,-344.17,33.53,20.96,1.73
56,600150,中国船舶,24.85,33.04,28.76,-6.68,36.52,37.7,33.68,2.09,22.42,26.24,1.69,20.99
57,000338,潍柴动力,3.46,80.82,62.49,-7.14,78.52,65.35,29.16,3.04,22.29,95.56,2.64,90.6
58,601225,陕西煤业,56.35,101.01,70.52,51.37,91.88,52.37,25.73,0.7,15.43,98.95,2.44,87.45
59,300476,胜宏科技,2.54,44.99,15.61,6.23,44.28,17.47,253.74,0.11,53.29,85.26,14.33,89.98
60,688008,澜起科技,-3.4,4.3,40.43,3.57,7.98,60.01,200.55,0.72,95.71,69.65,11.74,75.93
61,002916,深南电路,1.3,31.77,51.62,-6.78,32.06,58.15,358.25,3.84,67.14,96.61,13.49,92.13
62,688808,联讯仪器,55.02,58.86,61.46,52.67,44.35,,2322.22,0.35,872.59,90.24,232.35,90.24
63,601816,京沪高铁,31.07,82.46,75.21,51.05,91.62,63.53,4.87,-1.81,17.85,2.0,1.13,2.0
64,002379,宏桥控股,5.21,75.12,5.81,-4.52,89.79,6.89,18.23,3.58,12.05,71.66,4.1,79.87
65,688820,盛合晶微,1.31,2.92,21.18,17.73,6.75,,127.5,-0.38,254.02,23.53,12.31,12.94
66,300274,阳光电源,9.9,20.13,-0.1,14.07,19.04,8.79,113.08,1.97,19.66,39.36,4.82,47.47
67,002463,沪电股份,23.8,33.47,55.22,-0.83,28.69,61.58,121.21,6.03,54.22,97.33,13.89,97.81
68,600309,万华化学,23.05,75.26,18.71,25.39,81.87,26.94,73.98,-1.57,17.59,62.12,2.08,9.21
69,000651,格力电器,100.98,80.61,96.0,103.36,71.98,85.86,41.24,-0.43,7.92,35.31,1.52,6.44
70,300408,三环集团,-5.1,26.22,53.42,-10.28,31.92,68.3,113.9,2.14,79.06,97.85,10.15,97.85
71,002714,牧原股份,18.25,88.11,29.68,45.26,90.65,18.71,39.07,-1.88,-201.24,13.07,2.85,4.48
72,002142,宁波银行,104.62,103.37,89.8,106.93,90.76,69.72,34.06,-0.35,7.23,34.54,0.93,30.34
73,000725,京东方Ａ,26.21,-0.51,41.45,30.07,-4.64,52.36,6.0,1.69,37.35,57.68,1.63,73.76
74,000001,平安银行,105.49,90.67,92.13,90.79,83.64,72.1,11.41,0.09,5.09,30.96,0.47,9.4
75,600919,江苏银行,84.21,95.45,102.24,101.83,94.59,96.54,11.94,-1.32,6.06,81.06,0.81,88.45
76,600188,兖矿能源,5.83,87.11,50.71,23.04,80.1,46.98,21.41,0.23,22.49,97.57,2.81,84.4
77,002938,鹏鼎控股,-1.42,25.82,54.49,-7.16,31.59,59.27,89.2,1.86,54.57,96.82,6.01,92.87
78,603288,海天味业,19.87,58.47,45.52,21.74,75.57,55.91,35.05,-1.96,28.17,1.34,4.88,1.34
79,688498,源杰科技,76.81,48.78,65.51,70.47,32.63,60.26,1587.0,2.72,554.93,74.02,78.26,97.19
80,300433,蓝思科技,64.26,7.55,32.96,73.09,-1.08,39.45,37.19,-2.08,57.08,83.64,3.72,84.45
81,688072,拓荆科技,-2.35,20.2,57.5,13.03,23.89,69.21,673.5,0.33,90.0,40.8,15.4,86.34
82,600690,XD海尔智,49.13,66.33,25.02,52.68,74.82,24.11,20.86,-0.17,10.45,2.72,1.56,2.05
83,003816,中国广核,17.62,25.56,11.85,37.69,26.0,33.87,3.84,-0.78,20.45,82.6,1.54,50.91
84,601066,中信建投,1.8,-9.61,48.67,5.7,2.17,59.16,24.78,-0.12,15.29,0.81,2.19,14.46
85,601898,中煤能源,55.43,86.38,12.66,56.8,54.6,12.17,14.3,0.28,10.68,54.63,1.14,88.45
86,300760,迈瑞医疗,69.0,87.17,31.24,70.05,83.06,23.46,154.45,-2.29,23.88,7.71,4.67,3.04
87,603268,松发股份,58.65,97.81,90.43,35.15,90.45,79.47,182.81,3.75,53.3,68.32,17.66,87.12
88,600406,国电南瑞,12.1,62.94,11.43,5.8,73.81,18.36,23.17,0.43,22.37,17.89,3.48,26.24
89,301666,大普微-UW,-0.15,1.16,18.51,1.43,-0.04,,422.66,1.08,14202.67,22.73,229.87,22.73
90,601336,新华保险,43.74,42.84,4.26,15.31,49.67,2.69,58.79,1.22,4.97,0.95,1.48,41.84
91,601668,中国建筑,29.46,61.08,40.45,34.67,75.16,36.68,4.39,-0.9,4.78,44.94,0.37,0.19
92,300604,长川科技,7.11,22.54,63.19,9.8,26.65,71.58,279.42,1.33,114.68,52.05,35.42,98.57
93,601985,中国核电,4.67,25.81,62.2,11.94,38.3,81.84,8.71,-0.23,21.76,81.63,1.49,23.62
94,600025,华能水电,27.24,58.25,59.68,46.86,66.92,63.41,9.58,-0.73,20.9,69.47,2.52,68.85
95,601818,光大银行,51.94,58.71,38.96,32.78,65.84,32.03,3.02,0.0,4.72,36.4,0.35,0.72
96,301377,鼎泰高科,-6.69,17.0,47.02,-0.8,18.31,53.64,416.5,1.09,185.32,87.25,56.55,95.6
97,600989,宝丰能源,69.41,96.22,19.23,46.98,84.45,15.45,24.06,2.82,11.49,0.4,3.2,61.04
98,601766,中国中车,75.43,92.68,42.52,107.0,87.01,18.78,6.04,-2.42,12.45,4.06,0.98,11.07
99,600031,三一重工,32.65,62.88,22.85,38.54,74.19,21.34,18.8,-1.31,20.53,44.85,1.91,9.78
100,002352,顺丰控股,21.75,55.86,31.78,31.74,68.83,33.81,32.5,-1.04,15.0,0.81,1.7,0.81
