排名,代码,名称,日线J,周线J,月线J,昨日日线J,昨日周线J,昨日月线J,最新价,涨跌幅,PE_TTM,PE历史分位%,PB_MRQ,PB历史分位%,MA20,MA60,双均线多头,价距MA20%,量比,量比30,成交额(亿),PE5年分位%,PB5年分位%,行业
12,159995,芯片ETF华夏,32.64,8.43,36.47,6.49,4.99,53.97,1.18,4.33,,,,,1.167,1.303,0,1.11,1.02,0.73,7.97,,,半导体
13,512400,有色金属ETF南方,87.52,91.36,11.85,63.78,70.01,3.66,1.97,1.34,16.28,89.28,,,1.908,1.867,1,3.25,0.81,0.92,11.58,,,有色金属
14,159949,创业板50ETF华安,7.16,22.52,22.58,-5.87,25.01,46.66,1.64,1.43,,,,,1.66,1.798,0,-1.51,0.89,0.56,14.26,,,创业板
15,512170,医疗ETF华宝,32.62,88.74,44.89,17.11,98.57,20.43,0.35,1.45,29.33,29.43,3.53,14.16,0.345,0.321,1,1.45,0.48,0.49,3.51,,,医药
16,510050,上证50ETF华夏,75.67,52.89,38.06,34.8,44.28,37.31,3.04,0.9,11.67,80.85,1.25,58.6,3.022,3.02,1,0.6,0.83,0.72,15.57,,,上证50
17,159819,人工智能ETF易方达,23.67,9.06,37.41,0.89,11.65,61.04,1.75,3.61,46.3,54.51,,,1.791,1.926,0,-2.12,1.02,0.77,4.89,,,人工智能
18,512100,中证1000ETF南方,43.13,46.26,30.12,12.75,40.07,32.23,3.14,2.65,31.9,68.58,2.39,45.4,3.074,3.203,0,2.15,0.88,0.57,30.21,,,中证1000
19,159326,电网设备ETF华夏,35.91,29.45,25.66,22.95,22.05,39.81,1.69,0.65,12.66,86.79,,,1.682,1.821,0,0.71,1.81,1.14,9.39,,,其他
20,512480,半导体ETF国联安,33.44,10.92,39.56,7.77,6.85,56.06,1.06,4.23,87.78,82.65,,,1.046,1.155,0,1.34,1.13,0.84,15.67,,,半导体
21,510880,红利ETF华泰柏瑞,97.0,114.94,84.45,93.87,113.02,52.15,3.45,0.29,8.82,80.66,0.86,62.76,3.332,3.212,1,3.54,0.8,0.53,4.43,,,红利
22,515450,红利低波50ETF南方,68.18,68.16,63.75,106.57,68.68,66.16,1.4,-1.27,8.51,79.12,0.87,62.12,1.409,1.39,1,-0.64,1.05,0.96,2.25,,,红利
23,515180,红利ETF易方达,106.66,115.17,66.17,100.29,110.54,39.06,1.46,0.34,8.61,62.05,0.85,51.48,1.426,1.386,1,2.38,1.23,1.01,4.25,,,红利
24,515050,通信ETF华夏,32.6,29.07,40.4,7.95,24.85,52.09,1.05,3.96,47.74,90.93,,,1.022,1.146,0,2.74,1.14,0.73,10.4,,,通信
25,562500,机器人ETF华夏,22.9,15.78,14.26,6.08,16.52,30.53,0.96,1.9,51.7,47.09,,,0.986,1.047,0,-2.13,0.86,0.58,3.96,,,机器人
26,510180,上证180ETF华安,51.8,48.77,32.08,21.22,44.13,36.29,3.99,0.96,12.17,69.71,1.23,44.52,3.982,4.003,0,0.2,1.15,0.8,0.61,,,上证180
27,159781,科创创业ETF易方达,19.47,9.45,33.5,0.4,10.32,55.73,1.1,2.42,42.09,59.22,,,1.114,1.223,0,-1.26,0.85,0.6,3.81,,,科创板
28,159530,机器人ETF易方达,17.11,13.61,10.26,4.69,14.8,21.54,1.34,1.52,,,,,1.374,1.463,0,-2.77,0.77,0.55,4.89,,,机器人
29,159992,创新药ETF银华,14.25,74.56,67.34,4.97,89.18,46.78,0.88,0.81,29.08,34.81,,,0.89,0.834,1,-1.69,0.59,0.65,8.05,,,医药
30,159201,自由现金流ETF华夏,82.13,110.22,17.84,77.14,106.86,11.78,1.19,0.0,,,,,1.179,1.146,1,0.59,1.03,0.49,2.05,,,货币市场
31,510210,上证指数ETF富国,51.81,71.01,31.46,20.56,57.07,25.12,1.01,1.0,15.33,73.1,,,0.998,1.002,0,1.2,1.11,0.75,10.52,,,其他
32,517520,黄金股ETF永赢,69.71,108.57,14.65,73.99,113.12,-6.0,2.25,1.22,21.26,49.81,,,2.085,1.858,1,7.77,0.76,1.02,11.12,,,黄金
33,512010,医药ETF易方达,32.06,78.1,70.14,11.96,89.71,43.6,0.39,1.56,23.55,4.55,,,0.391,0.364,1,-0.26,0.52,0.47,2.8,,,医药
34,159928,消费ETF汇添富,65.35,77.39,31.73,28.04,81.71,24.44,0.67,0.75,19.76,19.1,3.48,2.32,0.674,0.654,1,-0.59,0.84,0.54,2.11,,,消费
35,515220,煤炭ETF国泰,90.5,116.67,54.25,82.9,103.8,29.77,1.34,2.45,19.3,88.31,1.82,97.96,1.254,1.213,1,6.86,0.92,0.7,6.92,,,煤炭
36,512690,酒ETF鹏华,11.6,69.29,21.66,7.32,80.05,20.54,0.42,-0.71,19.14,15.79,,,0.434,0.419,1,-3.23,1.28,0.54,3.86,,,白酒
37,159870,化工ETF鹏华,73.71,57.94,21.41,22.88,50.92,26.76,0.82,2.63,21.98,55.29,,,0.807,0.814,0,1.61,1.24,0.98,4.12,,,化工
38,512070,证券保险ETF易方达,119.15,58.72,17.58,103.22,39.06,10.48,0.81,0.5,9.78,2.45,,,0.794,0.792,1,2.02,1.08,0.88,4.9,,,证券
39,159206,卫星ETF永赢,12.85,26.05,2.0,-3.03,28.69,14.25,1.35,2.74,,,,,1.377,1.495,0,-1.82,0.73,0.55,4.04,,,通信
40,513630,港股低波红利ETF摩根,68.38,84.72,36.49,98.19,85.16,29.03,1.59,-0.93,,,,,1.587,1.555,1,0.19,0.71,0.43,1.81,,,红利
41,512760,芯片ETF国泰,31.24,7.96,38.87,7.56,4.87,56.85,1.12,3.7,86.42,69.79,,,1.115,1.231,0,0.45,1.16,0.79,4.7,,,半导体
42,512800,银行ETF华宝,85.38,85.73,79.03,101.47,80.94,55.3,0.82,-1.09,6.91,80.54,0.69,44.56,0.811,0.791,1,1.11,1.1,0.94,10.49,,,银行
43,516650,有色金属ETF华夏,84.5,96.41,7.93,64.28,78.69,-0.24,1.92,1.26,19.81,26.44,,,1.863,1.807,1,3.22,1.03,1.05,2.3,,,有色金属
44,159611,电力ETF广发,85.46,40.18,8.37,53.93,29.39,21.83,1.04,-0.38,16.0,71.04,,,1.053,1.067,0,-0.85,0.94,0.46,2.9,,,电力
45,159852,软件ETF嘉实,33.62,47.22,-2.35,9.37,57.61,-3.49,0.68,1.95,53.57,45.49,,,0.704,0.695,1,-3.55,1.06,0.68,3.94,,,计算机
46,560860,工业有色ETF万家,77.26,78.15,14.91,46.82,53.2,13.51,1.67,1.4,60.36,27.44,,,1.629,1.609,1,2.39,0.64,0.72,2.75,,,有色金属
47,159869,游戏ETF华夏,23.99,64.79,-2.23,17.01,76.73,-4.78,1.08,0.19,19.28,13.26,,,1.113,1.09,1,-3.14,1.12,0.61,3.9,,,传媒
48,159755,电池ETF广发,17.35,33.02,0.99,6.89,31.56,13.31,0.95,0.42,24.56,35.52,3.39,46.12,0.964,1.009,0,-1.14,0.72,0.58,2.35,,,新能源
49,159307,红利低波100ETF博时,96.91,71.88,56.8,101.33,72.51,50.43,1.03,-0.29,8.79,82.49,,,1.032,1.015,1,-0.19,1.51,1.13,1.25,,,红利
50,512710,军工龙头ETF富国,46.98,36.89,-8.3,15.05,36.1,-10.35,0.62,2.48,,,,,0.618,0.638,0,0.32,1.15,0.86,2.48,,,军工
51,159263,价值ETF易方达,101.66,95.39,53.36,101.41,89.8,47.21,1.16,0.0,,,,,1.149,1.118,1,0.78,1.0,0.89,2.75,,,价值
52,159363,创业板人工智能ETF华宝,14.84,38.75,42.29,-5.04,38.74,55.09,1.23,3.62,,,,,1.23,1.327,0,0.0,0.88,0.73,10.86,,,人工智能
53,563300,中证2000ETF华泰柏瑞,53.06,57.73,33.85,27.71,50.15,31.23,1.44,1.91,39.49,67.34,,,1.398,1.457,0,2.93,1.05,0.83,8.61,,,中证2000
54,516150,稀土ETF嘉实,41.27,40.94,12.62,20.22,33.73,14.92,1.76,2.32,29.36,31.25,,,1.758,1.837,0,0.4,1.24,0.96,1.61,,,有色金属
55,159865,养殖ETF国泰,68.46,102.63,22.2,44.01,93.52,8.92,0.54,1.12,23.06,53.98,,,0.537,0.522,1,1.12,1.02,0.9,1.81,,,农业
56,588220,科创100ETF鹏华,27.89,36.88,44.38,4.19,33.16,50.41,1.81,3.66,,,,,1.764,1.855,0,2.72,0.86,1.2,7.07,,,科创板
57,512660,军工ETF国泰,30.74,32.65,-4.48,8.82,33.44,-2.15,1.12,1.82,45.46,12.56,3.2,49.8,1.129,1.179,0,-0.71,1.17,0.78,2.35,,,军工
58,515980,人工智能ETF华富,30.02,16.68,39.53,5.46,18.04,59.7,1.03,4.25,49.61,79.77,,,1.04,1.117,0,-0.96,1.32,0.84,2.54,,,人工智能
59,159851,金融科技ETF华宝,99.46,76.52,4.52,57.89,49.84,-3.75,0.64,2.07,32.59,10.14,,,0.629,0.622,1,1.75,2.03,1.57,3.84,,,其他
60,159259,成长ETF易方达,34.98,28.61,40.16,6.93,22.55,51.65,1.36,4.29,,,,,1.32,1.471,0,3.11,1.14,1.07,5.88,,,成长
61,512950,央企改革ETF华夏,47.19,45.3,37.89,16.75,38.78,42.73,1.52,1.4,15.72,82.54,,,1.508,1.526,0,0.73,0.87,0.77,0.11,,,央企国企
62,561980,半导体设备ETF招商,33.55,15.13,53.83,9.47,13.02,65.85,0.71,3.5,129.2,93.81,,,0.702,0.74,0,1.14,1.02,0.65,3.51,,,半导体
