排名,代码,名称,最新价,总市值,流通市值,行业,成交额,ROE%,营收同比%,净利润(亿),净利同比%,毛利率%
20,600900,长江电力,28.63,700525073209,700525073209,电力,2630741609.0,6.55,3.3562259885,147.56,13.015444431533,57.8922527476
21,601328,交通银行,7.62,673332035779,198671989516,银行Ⅱ,1694869749.0,4.045,6.7295003299,478.74,4.037726008345,0.0
22,000333,美的集团,86.8,662227249292,597652954620,白色家电,1572363569.52,11.33,3.4561222865,264.46,1.661997971068,25.2557645483
23,601658,邮储银行,5.45,654518041531,395276513297,银行Ⅱ,1005517677.0,4.8,7.2645809882,515.03,4.621353701146,0.0
24,688256,寒武纪,1040.0,654008168320,654008168320,半导体,8547125902.0,18.05,108.1331369113,23.11,122.613513635372,55.2505731603
25,600028,中国石化,5.37,649370011372,508820792764,炼化及贸易,1170429349.0,3.06,1.9523055217,256.27,19.289670902574,19.2430394532
26,601728,中国电信,6.26,572834688256,485962101656,通信服务,574939750.0,4.2,-3.8643498262,195.88,-14.898970046109,29.7628442917
27,300502,新易盛,401.9,560351761300,504080324396,通信设备,13037199179.07,34.86,100.3392340098,75.29,90.984424978074,48.4397325072
28,688041,海光信息,223.69,519931187576,519931187576,半导体,3310494238.0,7.56,66.5195709856,17.98,49.691219941746,55.2090490096
29,601998,中信银行,8.94,497467750640,364421213626,银行Ⅱ,409978028.0,4.805,3.0507963718,376.02,3.081309282307,0.0
30,603259,药明康德,158.86,481528054677,392905299880,医疗服务,6869429777.0,13.19,38.9349828598,110.8,29.427935686791,53.9094753581
31,002371,北方华创,626.0,454281439200,453903637558,半导体,2682289331.33,8.58,24.9038763685,33.7,5.051223129423,40.0682862059
32,600030,中信证券,26.61,415761883561,324018021418,证券Ⅱ,2080338252.0,7.81,50.0035284024,233.43,69.601525447949,0.0
33,002475,立讯精密,52.78,408405136079,386620481158,消费电子,6420301812.26,8.76,40.1605518581,78.43,18.036983291456,11.7785360877
34,688347,华虹宏力,210.72,406372422992,85921080000,半导体,2628583446.0,0.86,19.4147741706,3.99,436.692371841556,19.4457765387
35,688235,百济神州,256.6,395750377445,29523179716,化学制药,799251298.0,9.9,26.8363500983,32.71,627.147475232556,89.4529871532
36,601166,兴业银行,18.15,384105900161,384105900161,银行Ⅱ,1478048517.0,4.79,-0.2543953358,411.31,-4.659140956399,0.0
37,603993,洛阳钼业,17.89,382744209049,312374466529,工业金属,1948234422.0,18.29,42.7839090612,161.52,86.272667882062,23.0090744347
38,601869,长飞光纤,459.66,380554861943,186777469413,通信设备,6977705776.0,19.22,53.637732146,29.25,888.878405244955,53.3612070059
39,600183,生益科技,146.0,354634535820,352115333122,元件,7997110339.0,18.17,50.0454791459,32.87,130.423998654866,30.6922750301
40,601319,中国人保,7.82,345831606359,277592456479,保险Ⅱ,384958008.0,11.2,9.5986593172,367.45,38.503580851866,0.0
41,002384,东山精密,185.11,339048870249,256622014145,元件,10497140870.22,12.88,63.9481879305,29.57,290.089113632119,20.1513507952
42,601601,中国太保,32.96,317086454357,225612566357,保险Ⅱ,675005870.0,9.7,5.8056021068,307.75,10.36399497938,0.0
43,600000,浦发银行,9.4,313074880020,313074880020,银行Ⅱ,722307374.0,3.96,3.5534844687,309.51,4.082456199348,0.0
44,688012,中微公司,324.64,310953939855,305874846416,半导体,3073011599.0,11.56,34.8886347323,28.25,300.216524117415,39.7417373409
45,601211,国泰海通,17.37,305382976557,233611284297,证券Ⅱ,854810867.0,6.12,97.5628794336,202.6,28.736487658757,0.0
46,002415,海康威视,33.16,303907140598,299968467424,计算机设备,880425131.32,9.17,11.9673178084,78.96,39.565445501572,49.9672613158
47,600150,中国船舶,38.98,293348717806,293348717806,航海装备Ⅱ,5804320388.0,6.71,26.005331272,99.54,163.508688638198,17.3661199239
48,300059,东方财富,18.22,288280481723,244008903200,证券Ⅱ,1723033474.43,8.46,53.220189051,80.64,44.848976215289,74.3927594104
49,600276,恒瑞医药,43.15,286395174563,275253948123,化学制药,2253034256.0,8.04,-1.9390022608,44.65,0.344554541292,86.3263460861
50,300394,天孚通信,256.96,280298415897,279672193071,通信设备,8420705689.1,19.6,15.1492291388,12.04,33.922353315318,60.8695979509
51,000858,五 粮 液,69.85,271130319149,271123710361,白酒Ⅱ,819060254.75,7.14,20.87072874,87.53,89.29986131838,80.2949204402
52,002916,深南电路,389.13,265062357112,258697301279,元件,3033800206.11,12.43,46.3282888807,22.51,65.546280171141,31.0149106719
53,601225,陕西煤业,25.95,251585250000,251585250000,煤炭开采,845954914.0,10.9,1.1692536077,112.72,47.574576296288,33.3593436248
54,300408,三环集团,125.83,251247097789,235277716285,元件,9444515156.25,8.61,54.824030357,19.32,56.17646712233,44.3196613034
55,603986,兆易创新,356.88,251233322868,239365956540,半导体,9497742790.0,23.13,178.6722977786,68.57,1091.4990564908,63.1304509177
56,688808,联讯仪器,2411.98,247629947471,46541913405,通用设备,1729378683.0,31.1,208.7055946128,5.67,902.997918255574,70.7942535034
57,002714,牧原股份,42.59,245871905773,139716466039,养殖业,1523314640.38,-7.48,-22.3016379839,-60.78,-157.717224941595,-1.5756373647
58,601919,中远海控,16.1,245816779737,202160245137,航运港口,1130679105.0,5.7,2.5870029553,134.19,-23.47827216587,18.3392709861
59,002463,沪电股份,125.7,241892496601,241702463215,元件,4425811350.44,17.38,61.1682833526,29.23,73.722061163793,38.7155693432
60,601816,京沪高铁,4.84,236800288151,236800288151,铁路公路,530066735.0,3.21,3.9425045373,67.71,7.206589578335,45.360774803
61,688820,盛合晶微,126.8,236199755500,21924055132,半导体,1663873755.0,2.8,7.2006133293,4.49,3.326089767472,30.1400071353
62,002142,宁波银行,35.76,236144406722,235993980887,银行Ⅱ,733676237.68,7.12,11.54467169,165.62,12.117519631736,0.0
63,600919,江苏银行,12.55,230309122011,230309122011,银行Ⅱ,1259912089.0,7.86,9.1107021147,218.76,8.089489422095,0.0
64,600309,万华化学,73.51,230120969227,230120969227,化学制品,1765005715.0,8.96,31.2585013331,100.63,64.354204430483,17.0841909951
65,000001,平安银行,11.85,229960130646,229957367143,银行Ⅱ,876071018.22,5.22,1.7755999135,256.96,3.321270607157,0.0
66,002379,宏桥控股,17.58,229087057991,19977450578,工业金属,515091584.35,30.26,11.9504272706,156.45,77.024139178251,25.3784505634
67,000338,潍柴动力,26.14,225855367033,129560101074,汽车零部件,1481193510.75,8.0,8.847564221,77.01,36.463711828511,21.463923593
68,688008,澜起科技,184.65,225372345578,211380768803,半导体,4127219405.0,10.72,26.6585396711,19.97,72.325559587892,65.3126948791
69,300476,胜宏科技,225.0,221126582925,194668862625,元件,3530451213.25,11.8,28.773550864,28.57,33.300010849125,33.221347957
70,003816,中国广核,4.34,219164896299,170714763799,电力,535680337.4,4.6,-2.7578083082,61.05,2.66222662087,45.5425165845
71,000651,格力电器,38.71,216830416234,213404087682,白色家电,849877432.38,8.68,-8.1402149704,132.78,-7.873884093798,28.8127471778
72,688498,源杰科技,1692.66,210736808133,208014616463,半导体,4326201632.0,22.1,351.4010703617,6.07,1212.19540823559,80.4246767203
73,002938,鹏鼎控股,88.24,204499434702,203907309624,元件,2068558824.12,3.71,5.141159863,12.84,4.109207036209,23.9752902042
74,600188,兖矿能源,20.37,204450675647,121432740647,煤炭开采,1211795552.0,6.87,13.0051222512,71.5,47.747879557371,30.6006985281
75,603288,海天味业,34.15,199813188253,189867874993,调味发酵品Ⅱ,389816339.0,10.07,6.0061732024,41.9,7.125124059512,41.0363120571
76,603268,松发股份,195.51,199169349135,45602666834,航海装备Ⅱ,812184469.0,32.06,251.874251691,36.09,457.668942986394,23.6588177372
77,600690,海尔智家,21.12,196481222024,130489643856,白色家电,485701134.0,8.36,-2.7981796409,103.16,-14.266944821157,27.2293255339
78,000725,京东方Ａ,5.3,196334938739,187445810820,光学光电子,3335531849.3,3.82,1.8307997684,52.48,61.621332999777,15.0316321123
79,300760,迈瑞医疗,160.1,194009088903,193827009415,医疗器械,1054110424.15,12.01,5.9963299224,47.97,-5.365709111143,60.8335255872
80,601898,中煤能源,14.42,191189926228,131971845768,煤炭开采,611464870.0,4.95,-1.7610159657,81.49,5.825484910589,26.9192171517
81,688836,宇树科技-W,470.0,190098239800,14141228400,自动化设备,990801427.0,9.99,48.5389986228,2.74,955.594582876599,56.0089333697
82,601985,中国核电,9.06,186346098790,171082560895,电力,650113760.0,3.05,-6.2848823048,36.41,-35.740640009377,36.4732695406
83,688802,沐曦股份-U,461.1,184486110000,8543535155,半导体,653418684.0,4.53,44.6659638137,6.12,429.462930125319,57.2152440602
84,600025,华能水电,9.89,184261522202,184261522202,电力,330198730.0,5.91,1.4544203223,43.76,-5.049088925195,57.1891827428
85,600031,三一重工,19.92,183164488385,168809849537,工程机械,781150849.0,6.16,19.4868647877,56.9,9.131357029292,27.7819043049
86,601066,中信建投,23.6,183057997209,153297836426,证券Ⅱ,270112695.0,8.27,51.1077143242,76.39,69.437027116444,0.0
87,688801,C燧原-U,424.26,182581024121,7594391885,半导体,2898537700.0,0.0,279.0823773754,-6.32,-3.574832369726,30.3730795028
88,601336,新华保险,58.41,182212716906,121810511849,保险Ⅱ,522854063.0,18.87,18.8703759227,227.93,54.017163321846,0.0
89,600176,中国巨石,45.29,181302062411,179873176498,玻璃玻纤,11157461570.0,9.06,22.50258137,29.33,73.871870644216,42.1382635808
90,601818,光大银行,3.05,180210930736,141540787461,银行Ⅱ,547194754.0,3.28,-4.3235535059,187.11,-24.006985622614,0.0
91,601668,中国建筑,4.33,178917290623,178917290623,房屋建设Ⅱ,714805683.0,4.61,-11.9615548688,230.0,-24.340999953882,10.2935341527
92,600406,国电南瑞,22.21,178385304225,177861592558,电网设备,511032405.0,5.73,14.5359559071,30.73,4.08163089096,25.3392957491
93,300274,阳光电源,84.98,176181506812,134908016757,光伏设备,3566787140.1,10.73,-28.9913921923,52.59,-32.012976909209,35.92153915
94,601766,中国中车,6.13,175924036859,149129402034,轨交设备Ⅱ,676697910.0,4.54,9.956998576,79.91,10.280413688099,22.2659912397
95,600989,宝丰能源,23.97,175780639200,175780639200,化学原料,1368074927.0,18.61,32.3321115262,97.28,70.137377080532,43.5632332124
96,300433,蓝思科技,33.27,175623708745,164747650094,消费电子,1873370057.36,1.05,-12.4203656668,5.77,-49.521477587713,16.4258831472
97,688072,拓荆科技,601.0,175596135270,170796566098,半导体,2221736503.0,18.11,49.060715147,13.43,1324.09901284204,41.0042896167
98,600887,伊利股份,26.85,169835933909,168992013009,饮料乳品,1454255180.0,10.09,4.1285439856,57.59,-20.024359380482,36.4317084905
99,601688,华泰证券,18.8,169705039177,137367052393,证券Ⅱ,638870423.0,6.3,45.8621225486,116.92,54.86615652396,0.0
100,600930,华电新能,3.94,164354285713,42328190018,电力,384660746.0,3.19,8.3561963486,38.39,-38.47109788664,39.4383419927
101,688795,摩尔线程-U,,,,,,,,,,
102,300604,长川科技,,,,,,,,,,
103,002352,顺丰控股,,,,,,,,,,
104,301666,大普微-UW,,,,,,,,,,
105,301377,鼎泰高科,,,,,,,,,,
106,600487,亨通光电,,,,,,,,,,
107,600547,山东黄金,,,,,,,,,,
108,000776,广发证券,,,,,,,,,,
109,302132,中航成飞,,,,,,,,,,
110,601600,中国铝业,,,,,,,,,,
111,600362,江西铜业,,,,,,,,,,
