排名,代码,名称,最新价,涨跌幅%,总市值(亿港元),成交额(亿港元),PE_TTM,PB_MRQ,ROE%,营收同比%,净利润(亿),净利同比%,毛利率%
19,01211,比亚迪股份,86.15,0.53,7854.47,18.08,23.59,2.84,4.861201831100001,0.0,0.0,0.0,0.0
20,00300,美的集团,100.8,0.3,7690.07,4.48,15.2,3.13,12.1289184915,0.0,0.0,0.0,0.0
21,01810,小米集团-W,28.44,3.64,7325.92,50.74,19.59,2.36,5.2939105732,0.0,0.0,0.0,0.0
22,03328,交通银行,7.985,1.59,7055.85,2.9,6.38,0.52,3.737201525,0.0,0.0,0.0,0.0
23,01658,邮储银行,5.48,1.86,6581.21,2.8,6.45,0.55,4.3711714694,0.0,0.0,0.0,0.0
24,09999,网易,189.1,3.33,6067.76,24.36,16.41,3.15,10.7852666043,0.0,0.0,0.0,0.0
25,00386,中国石油化工股份,4.79,1.38,5792.33,5.47,14.3,0.6,3.1847966031,0.0,0.0,0.0,0.0
26,00981,中芯国际,67.2,-1.25,5753.09,57.09,70.84,2.92,2.904731861,0.0,0.0,0.0,0.0
27,02359,药明康德,191.1,-0.57,5716.25,10.37,22.94,5.9,13.5914693084,0.0,0.0,0.0,0.0
28,02388,中银香港,52.85,1.44,5587.71,10.93,13.4,1.55,6.5877436166,0.0,0.0,0.0,0.0
29,00388,香港交易所,408.8,1.34,5182.92,14.71,26.17,8.54,17.7907965287,0.0,0.0,0.0,0.0
30,02888,渣打集团,237.4,1.71,5182.21,3.82,12.27,1.43,6.6700750452,0.0,0.0,0.0,0.0
31,03690,美团-W,81.75,5.28,5048.45,45.4,-11.83,2.59,-2.9180030463,0.0,0.0,0.0,0.0
32,02513,智谱,1075.0,-2.98,5005.45,52.86,-99.94,94.24,112.7113004271,0.0,0.0,0.0,0.0
33,09633,农夫山泉,42.4,2.12,4768.5,2.47,24.53,11.14,23.1923670815,0.0,0.0,0.0,0.0
34,00998,中信银行,8.485,1.56,4721.49,2.12,5.79,0.55,4.4222819408,0.0,0.0,0.0,0.0
35,02475,立讯精密,59.0,-2.07,4565.35,1.78,22.69,4.03,8.785947626899999,0.0,0.0,0.0,0.0
36,02259,紫金黄金国际,162.9,1.69,4359.76,11.62,22.07,5.95,16.3776706455,0.0,0.0,0.0,0.0
37,06030,中信证券,27.28,1.87,4262.3,5.71,9.45,1.19,6.958091817000001,0.0,0.0,0.0,0.0
38,00728,中国电信,4.655,0.54,4259.66,4.01,12.51,0.78,4.2002292243,0.0,0.0,0.0,0.0
39,00267,中信股份,13.91,4.82,4046.46,5.6,5.81,0.44,4.2655899518,0.0,0.0,0.0,0.0
40,00992,联想集团,32.4,6.09,4022.38,50.19,64.42,7.11,-8.1975118141,0.0,0.0,0.0,0.0
41,02328,中国财险,17.55,0.57,3903.61,3.71,7.09,1.12,10.9540719938,0.0,0.0,0.0,0.0
42,03993,洛阳钼业,16.45,-1.02,3519.36,5.18,11.14,3.41,18.7382109913,0.0,0.0,0.0,0.0
43,00016,新鸿基地产,119.5,3.64,3462.85,10.11,15.74,0.56,1.6533406048,0.0,0.0,0.0,0.0
44,06160,百济神州,220.8,1.19,3405.37,9.11,66.46,8.39,9.7400031378,0.0,0.0,0.0,0.0
45,03986,兆易创新,464.8,-0.43,3272.06,12.31,36.0,7.6,24.3618478864,0.0,0.0,0.0,0.0
46,06809,澜起科技,261.6,1.24,3192.93,8.62,91.13,12.91,11.5991871723,0.0,0.0,0.0,0.0
47,01276,恒瑞医药,46.5,0.74,3086.3,1.38,35.08,4.16,7.102739472,0.0,0.0,0.0,0.0
48,02601,中国太保,31.48,1.16,3028.48,3.24,4.73,0.82,9.9060255352,0.0,0.0,0.0,0.0
49,02338,潍柴动力,32.14,2.82,2776.97,14.46,18.79,2.52,8.1369210579,0.0,0.0,0.0,0.0
50,01339,中国人民保险集团,6.25,1.71,2764.0,3.89,4.25,0.7,11.5194857125,0.0,0.0,0.0,0.0
51,02378,保诚,110.1,2.99,2746.78,0.11,9.69,1.78,4.7795591182,0.0,0.0,0.0,0.0
52,02611,国泰海通,15.42,1.72,2711.0,2.26,7.36,0.71,5.7601224554,0.0,0.0,0.0,0.0
53,00001,长和,69.85,1.38,2675.29,5.16,7.08,0.46,4.6967757312,0.0,0.0,0.0,0.0
54,01919,中远海控,16.22,-4.76,2476.49,5.44,8.16,0.92,5.7476166698,0.0,0.0,0.0,0.0
55,00669,创科实业,134.8,3.22,2463.53,9.49,24.19,4.22,10.2516830983,0.0,0.0,0.0,0.0
56,01378,中国宏桥,23.4,0.6,2297.74,5.23,7.34,1.5,12.9546453199,0.0,0.0,0.0,0.0
57,02714,牧原股份,39.12,9.21,2257.99,2.96,-161.53,2.48,-7.6992811818,0.0,0.0,0.0,0.0
58,03692,翰森制药,36.24,0.78,2197.65,4.66,28.86,5.05,11.6444531106,0.0,0.0,0.0,0.0
59,01109,华润置地,30.5,0.13,2174.94,13.2,8.22,0.65,3.3840657433,0.0,0.0,0.0,0.0
60,06951,三环集团,107.9,-2.18,2154.46,1.27,57.19,7.93,8.7222563948,0.0,0.0,0.0,0.0
61,02020,安踏体育,76.1,0.33,2128.25,4.02,11.66,2.58,13.803790331400002,0.0,0.0,0.0,0.0
62,09992,泡泡玛特,154.0,0.39,2050.94,7.72,13.74,7.72,22.2264851354,0.0,0.0,0.0,0.0
63,00066,港铁公司,32.94,2.43,2050.46,2.5,8.98,1.0,8.0062750795,0.0,0.0,0.0,0.0
64,02269,药明生物,49.18,-3.0,2042.41,20.7,35.97,3.68,5.1192520988,0.0,0.0,0.0,0.0
65,06690,海尔智家,21.62,2.08,2011.33,2.82,9.89,1.47,8.6552337484,0.0,0.0,0.0,0.0
66,00002,中电控股,77.25,0.85,1951.68,3.12,18.0,1.77,5.5000183426,0.0,0.0,0.0,0.0
67,02476,胜宏科技,197.5,-1.74,1941.0,4.79,33.97,4.45,10.478419101,0.0,0.0,0.0,0.0
68,01347,华虹宏力,109.7,-8.43,1906.29,62.61,237.59,3.41,0.8663995917999999,0.0,0.0,0.0,0.0
69,00175,吉利汽车,17.28,0.35,1863.74,5.3,9.82,1.71,9.7138448665,0.0,0.0,0.0,0.0
70,06031,三一重工,20.06,2.5,1844.52,0.89,18.19,1.74,6.3079169081,0.0,0.0,0.0,0.0
71,01801,信达生物,102.4,-0.19,1785.72,13.73,124.99,7.45,6.2497601434000005,0.0,0.0,0.0,0.0
72,00762,中国联通,5.63,0.45,1722.67,1.56,9.54,0.4,2.5538526275,0.0,0.0,0.0,0.0
73,06818,中国光大银行,2.865,1.78,1692.8,0.65,4.51,0.29,3.0741502589,0.0,0.0,0.0,0.0
74,03288,海天味业,28.5,1.93,1667.55,0.73,20.02,3.71,10.420282621,0.0,0.0,0.0,0.0
75,06936,顺丰控股,31.64,2.39,1662.48,0.39,13.46,1.41,5.4448505078,0.0,0.0,0.0,0.0
76,01113,长实集团,47.34,2.11,1656.8,2.36,12.52,0.41,2.1803216119,0.0,0.0,0.0,0.0
77,02423,贝壳-W,47.96,3.27,1647.79,5.61,30.43,2.2,5.8781826801,0.0,0.0,0.0,0.0
78,01038,长江基建集团,65.05,0.08,1639.01,1.02,6.51,1.11,15.4089885767,0.0,0.0,0.0,0.0
79,06886,华泰证券,18.07,2.96,1631.15,3.08,6.99,0.79,5.5268129494,0.0,0.0,0.0,0.0
80,00788,中国铁塔,9.06,1.3,1594.64,1.93,10.5,0.67,3.6566222263,0.0,0.0,0.0,0.0
81,01988,民生银行,3.61,1.83,1580.55,1.3,4.81,0.24,2.8021344815,0.0,0.0,0.0,0.0
82,01336,新华保险,50.6,2.93,1578.49,5.9,3.15,1.11,19.3882324921,0.0,0.0,0.0,0.0
83,01816,中广核电力,3.09,1.31,1560.41,1.77,13.78,1.1,4.8075938509,0.0,0.0,0.0,0.0
84,01766,中国中车,5.37,2.09,1541.13,1.24,9.72,0.76,4.584387216400001,0.0,0.0,0.0,0.0
85,02600,中国铝业,8.76,0.0,1502.78,4.48,7.53,1.54,14.8924941754,0.0,0.0,0.0,0.0
86,01898,中煤能源,11.3,0.65,1498.23,2.16,8.59,0.78,5.0138541572,0.0,0.0,0.0,0.0
87,00027,银河娱乐,33.9,1.38,1484.56,2.33,13.86,1.75,6.2950651365,0.0,0.0,0.0,0.0
88,09973,奇瑞汽车,25.36,-0.39,1473.06,0.36,7.26,2.36,16.3366100628,0.0,0.0,0.0,0.0
89,03606,福耀玻璃,56.35,1.62,1470.59,2.69,15.3,3.35,10.4822414191,0.0,0.0,0.0,0.0
90,01776,广发证券,18.75,2.29,1467.16,2.15,6.83,0.92,7.000162719,0.0,0.0,0.0,0.0
91,01024,快手-W,33.66,2.75,1456.46,17.02,8.17,1.54,7.477270901200001,0.0,0.0,0.0,0.0
92,00688,中国海外发展,13.17,0.0,1441.44,4.17,11.34,0.32,1.8012087869,0.0,0.0,0.0,0.0
93,01972,太古地产,24.76,2.65,1425.55,0.78,43.2,0.53,1.3435185682,0.0,0.0,0.0,0.0
94,01888,建滔积层板,44.22,-5.27,1393.57,45.65,31.71,7.6,16.6475217964,0.0,0.0,0.0,0.0
95,06099,招商证券,15.76,2.01,1370.57,0.99,6.78,0.95,7.513938946600001,0.0,0.0,0.0,0.0
96,01377,鼎泰高科,320.0,2.24,1356.94,0.19,124.85,36.61,23.5340532533,0.0,0.0,0.0,0.0
97,01171,兖矿能源,13.3,0.83,1334.9,4.88,10.26,1.52,7.5364685554,0.0,0.0,0.0,0.0
98,00003,香港中华煤气,7.1,0.07,1324.85,3.03,20.82,2.2,6.0920679946,0.0,0.0,0.0,0.0
99,06869,长飞光纤光缆,159.4,-2.8,1319.68,27.75,33.46,7.0,19.3870784704,0.0,0.0,0.0,0.0
100,00012,恒基地产,26.72,2.38,1293.62,3.09,18.93,0.4,1.2623086669,0.0,0.0,0.0,0.0
101,06613,蓝思科技,,,,,,,,,,,
102,00358,江西铜业股份,,,,,,,,,,,
