排名,代码,名称,日线J,周线J,月线J,昨日日线J,昨日周线J,昨日月线J,最新价,涨跌幅,PE_TTM,PE历史分位%,PB_MRQ,PB历史分位%,MA20,MA60,双均线多头,价距MA20%,量比,量比30,成交额(亿),PE5年分位%,PB5年分位%,行业
32,02513,智谱,43.08,11.46,21.34,59.4,9.53,28.21,1075.0,-2.98,-99.94,,94.24,,1133.45,1379.0,0.0,-5.16,0.84,0.76,52.86,,,
33,09633,农夫山泉,23.88,58.09,15.52,8.61,67.33,12.55,42.4,2.12,24.53,,11.14,,42.698,42.296,1.0,-0.7,0.88,0.82,2.47,,,
34,00998,中信银行,82.16,112.75,93.2,78.46,111.58,70.71,8.48,1.56,5.79,,0.55,,7.908,7.457,1.0,7.3,0.69,1.27,2.12,,,
35,02475,立讯精密,28.94,60.73,,52.7,77.72,,59.0,-2.07,22.69,,4.03,,61.56,,,-4.16,1.03,0.71,1.78,,,
36,02259,紫金黄金国际,72.3,113.15,31.28,51.72,114.1,15.38,162.9,1.69,22.07,,5.95,,147.725,121.667,1.0,10.27,0.84,0.73,11.62,,,
37,06030,中信证券,58.61,40.97,53.35,44.59,31.11,50.33,27.28,1.87,9.45,,1.19,,26.807,27.197,0.0,1.76,1.51,1.55,5.71,,,
38,00728,中国电信,-8.69,80.0,28.44,2.75,107.57,30.27,4.66,0.54,12.51,,0.78,,4.744,4.638,1.0,-1.88,1.25,1.2,4.01,,,
39,00267,中信股份,88.9,114.61,88.9,74.09,104.42,59.69,13.91,4.82,5.81,,0.44,,12.687,12.096,1.0,9.64,1.6,2.69,5.6,,,
40,00992,联想集团,93.32,70.31,96.4,68.04,62.06,92.2,32.4,6.09,64.42,,7.11,,30.745,25.877,1.0,5.38,1.89,1.38,50.19,,,
41,02328,中国财险,89.89,95.2,95.78,95.79,79.4,66.95,17.55,0.57,7.09,,1.12,,16.154,15.426,1.0,8.64,0.56,0.75,3.71,,,
42,03993,洛阳钼业,25.26,53.56,4.56,23.4,67.38,5.07,16.45,-1.02,11.14,,3.41,,17.212,16.919,1.0,-4.43,0.87,0.8,5.18,,,
43,00016,新鸿基地产,29.78,65.8,33.42,5.43,80.81,33.11,119.5,3.64,15.74,,0.56,,119.655,118.48,1.0,-0.13,1.38,1.83,10.11,,,
44,06160,百济神州,29.23,82.39,82.3,15.65,94.36,62.16,220.8,1.19,66.46,,8.39,,220.18,194.868,1.0,0.28,1.25,0.95,9.11,,,
45,03986,兆易创新,18.24,2.31,9.62,17.59,0.05,19.92,464.8,-0.43,36.0,,7.6,,494.705,645.548,0.0,-6.05,1.56,0.56,12.31,,,
46,06809,澜起科技,26.01,7.1,27.65,25.6,8.98,37.83,261.6,1.24,91.13,,12.91,,273.41,321.177,0.0,-4.32,1.15,0.72,8.62,,,
47,01276,恒瑞医药,33.65,1.13,-5.4,20.33,5.93,-3.73,46.5,0.74,35.08,,4.16,,50.352,54.836,0.0,-7.65,0.77,0.52,1.38,,,
48,02601,中国太保,87.46,97.91,21.97,88.63,77.35,10.46,31.48,1.16,4.73,,0.82,,29.517,29.304,1.0,6.65,0.86,1.16,3.24,,,
49,02338,潍柴动力,62.18,34.27,43.09,24.21,39.71,48.12,32.14,2.82,18.79,,2.52,,33.203,34.182,0.0,-3.2,2.07,2.88,14.46,,,
50,01339,中国人民保险集团,97.84,99.2,42.66,101.19,83.32,18.22,6.25,1.71,4.25,,0.7,,5.405,5.249,1.0,15.63,1.21,2.0,3.89,,,
51,02378,保诚,57.34,31.04,30.22,18.57,31.22,28.01,110.1,2.99,9.69,,1.78,,108.525,108.648,0.0,1.45,0.71,0.8,0.11,,,
52,02611,国泰海通,38.94,61.87,43.0,21.71,55.58,34.16,15.42,1.72,7.36,,0.71,,14.911,14.884,1.0,3.41,1.02,1.41,2.26,,,
53,00001,长和,40.53,57.34,81.81,13.32,63.59,86.1,69.85,1.38,7.08,,0.46,,70.392,69.932,1.0,-0.77,1.12,1.15,5.16,,,
54,01919,中远海控,-2.92,78.34,73.03,7.48,102.17,78.76,16.22,-4.76,8.16,,0.92,,16.72,15.202,1.0,-2.99,1.2,1.63,5.44,,,
55,00669,创科实业,31.41,46.84,81.57,5.59,59.83,88.67,134.8,3.22,24.19,,4.22,,139.38,132.088,1.0,-3.29,1.17,1.2,9.49,,,
56,01378,中国宏桥,54.59,82.92,-2.26,41.11,80.69,-5.74,23.4,0.6,7.34,,1.5,,23.286,22.911,1.0,0.49,0.72,0.64,5.23,,,
57,02714,牧原股份,101.95,112.4,41.11,90.8,105.59,20.43,39.12,9.21,-161.53,,2.48,,34.763,32.768,1.0,12.53,1.42,2.2,2.96,,,
58,03692,翰森制药,94.16,98.68,40.04,89.37,95.67,23.62,36.24,0.78,28.86,,5.05,,34.026,32.322,1.0,6.51,1.0,1.06,4.66,,,
59,01109,华润置地,28.4,43.66,17.96,17.52,71.58,24.85,30.5,0.13,8.22,,0.65,,33.083,32.969,1.0,-7.81,0.67,1.95,13.2,,,
60,06951,三环集团,26.46,56.81,,31.57,71.15,,107.9,-2.18,57.19,,7.93,,114.405,,,-5.69,0.93,0.63,1.27,,,
61,02020,安踏体育,49.6,57.3,51.32,53.82,66.96,51.93,76.1,0.33,11.66,,2.58,,74.845,74.247,1.0,1.68,0.72,0.71,4.02,,,
62,09992,泡泡玛特,27.1,47.0,3.8,55.57,45.69,3.82,154.0,0.39,13.74,,7.72,,153.665,158.588,0.0,0.22,0.77,0.44,7.72,,,
63,00066,港铁公司,44.79,80.66,29.28,12.2,86.57,27.73,32.94,2.43,8.98,,1.0,,32.779,32.141,1.0,0.49,1.32,1.32,2.5,,,
64,02269,药明生物,13.82,80.77,82.47,22.13,94.13,70.1,49.18,-3.0,35.97,,3.68,,48.604,40.494,1.0,1.19,1.15,1.03,20.7,,,
65,06690,海尔智家,68.22,57.4,22.99,42.16,50.98,20.02,21.62,2.08,9.89,,1.47,,21.252,21.02,1.0,1.73,0.86,1.01,2.82,,,
66,00002,中电控股,18.71,70.67,83.55,3.21,100.05,95.02,77.25,0.85,18.0,,1.77,,78.333,76.546,1.0,-1.38,1.09,1.21,3.12,,,
67,02476,胜宏科技,-5.73,26.89,-1.53,-3.65,29.67,5.55,197.5,-1.74,33.97,,4.45,,230.495,262.335,0.0,-14.31,0.6,0.45,4.79,,,
68,01347,华虹宏力,44.11,-6.21,18.19,83.75,-3.62,37.74,109.7,-8.43,237.59,,3.41,,123.56,148.952,0.0,-11.22,3.07,1.62,62.61,,,
69,00175,吉利汽车,10.95,18.74,15.42,3.65,43.4,22.07,17.28,0.35,9.82,,1.71,,18.104,18.454,0.0,-4.55,0.8,0.67,5.3,,,
70,06031,三一重工,81.53,50.11,17.99,63.02,24.42,13.61,20.06,2.5,18.19,,1.74,,19.057,19.634,0.0,5.26,0.73,1.0,0.89,,,
71,01801,信达生物,16.42,79.57,80.08,15.35,97.17,67.85,102.4,-0.19,124.99,,7.45,,100.395,90.428,1.0,2.0,1.05,1.0,13.73,,,
72,00762,中国联通,26.43,13.33,2.65,18.64,17.79,2.38,5.63,0.45,9.54,,0.4,,5.896,6.363,0.0,-4.51,0.97,0.64,1.56,,,
73,06818,中国光大银行,20.8,19.29,6.21,13.66,28.17,5.81,2.87,1.78,4.51,,0.29,,2.974,3.07,0.0,-3.67,0.61,1.55,0.65,,,
74,03288,海天味业,4.64,9.39,1.35,-6.73,26.01,9.41,28.5,1.93,20.02,,3.71,,30.867,31.088,0.0,-7.67,0.63,1.18,0.73,,,
75,06936,顺丰控股,32.95,51.01,40.74,12.17,85.26,39.09,31.64,2.39,13.46,,1.41,,32.25,31.818,1.0,-1.89,0.59,0.98,0.39,,,
76,01113,长实集团,76.86,72.08,50.44,34.82,59.39,45.67,47.34,2.11,12.52,,0.41,,46.385,46.284,1.0,2.06,0.79,1.11,2.36,,,
77,02423,贝壳-W,49.97,99.93,79.85,31.11,101.91,62.71,47.96,3.27,30.43,,2.2,,45.78,42.986,1.0,4.76,0.94,1.36,5.61,,,
78,01038,长江基建集团,29.2,90.09,78.42,21.05,98.32,75.78,65.05,0.08,6.51,,1.11,,64.458,61.845,1.0,0.92,1.09,1.08,1.02,,,
79,06886,华泰证券,94.0,102.36,43.92,81.33,80.83,31.6,18.07,2.96,6.99,,0.79,,17.116,16.956,1.0,5.57,1.64,2.26,3.08,,,
80,00788,中国铁塔,25.5,19.7,5.17,33.78,42.07,4.7,9.06,-1.15,10.5,,0.67,,9.29,9.395,0.0,-2.48,1.03,1.23,1.93,,,
81,01988,民生银行,95.06,77.62,43.27,90.77,49.94,27.7,3.61,1.83,4.81,,0.24,,3.457,3.432,1.0,4.43,0.7,1.69,1.3,,,
82,01336,新华保险,88.79,91.74,15.72,71.66,59.61,0.28,50.6,2.93,3.15,,1.11,,47.019,47.984,0.0,7.62,1.0,1.48,5.9,,,
83,01816,中广核电力,93.35,112.91,27.01,86.21,101.64,16.5,3.09,1.31,13.78,,1.1,,2.904,2.853,1.0,6.4,1.0,1.49,1.77,,,
84,01766,中国中车,45.31,108.78,50.6,22.95,104.67,36.65,5.37,2.09,9.72,,0.76,,5.189,4.996,1.0,3.49,1.04,1.26,1.24,,,
85,02600,中国铝业,77.32,96.15,-2.57,73.18,85.11,-6.6,8.76,0.0,7.53,,1.54,,8.51,8.315,1.0,2.94,1.34,1.36,4.48,,,
86,01898,中煤能源,3.67,90.74,17.5,15.25,110.78,20.47,11.3,-1.22,8.59,,0.78,,11.412,10.887,1.0,-0.98,0.92,1.35,2.16,,,
87,00027,银河娱乐,35.22,77.0,27.65,12.67,93.31,21.23,33.9,1.38,13.86,,1.75,,34.375,32.458,1.0,-1.38,0.82,0.55,2.33,,,
88,09973,奇瑞汽车,15.15,58.48,16.96,14.35,76.84,20.72,25.36,-0.39,7.26,,2.36,,25.788,25.683,1.0,-1.66,0.74,0.57,0.36,,,
89,03606,福耀玻璃,70.74,69.45,38.29,41.28,71.3,29.56,56.35,1.62,15.3,,3.35,,56.182,54.376,1.0,0.3,1.58,1.67,2.69,,,
90,01776,广发证券,66.88,91.53,81.82,66.95,81.72,65.19,18.75,2.29,6.83,,0.92,,17.724,17.318,1.0,5.79,1.55,1.93,2.15,,,
91,01024,快手-W,31.94,-1.0,-8.72,24.2,-0.34,-9.83,33.66,2.75,8.17,,1.54,,36.5,41.411,0.0,-7.78,0.94,0.97,17.02,,,
92,00688,中国海外发展,36.64,58.01,25.95,27.39,74.98,22.36,13.17,0.0,11.34,,0.32,,13.53,13.413,1.0,-2.66,0.43,1.1,4.17,,,
93,01972,太古地产,53.37,94.41,56.02,19.7,99.21,39.26,24.76,2.65,43.2,,0.53,,24.419,22.751,1.0,1.4,1.47,1.22,0.78,,,
94,01888,建滔积层板,81.5,19.85,19.3,96.39,10.77,26.34,44.22,-5.27,31.71,,7.6,,40.353,54.41,0.0,9.58,1.26,0.9,45.65,,,
95,06099,招商证券,63.07,35.32,56.63,54.36,27.91,55.39,15.76,2.01,6.78,,0.95,,15.241,15.819,0.0,3.41,1.64,1.1,0.99,,,
96,01377,鼎泰高科,10.31,34.67,,-2.08,46.32,,320.0,2.24,124.85,,36.61,,346.19,,,-7.57,1.18,0.38,0.19,,,
97,01171,兖矿能源,30.55,105.18,38.86,35.91,111.96,36.19,13.3,0.83,10.26,,1.52,,12.969,12.182,1.0,2.55,1.1,1.28,4.88,,,
98,00003,香港中华煤气,-7.86,79.19,47.76,-7.4,97.86,42.53,7.1,0.07,20.82,,2.2,,7.114,6.882,1.0,-0.2,1.59,1.18,3.03,,,
99,06869,长飞光纤光缆,50.85,60.12,32.83,64.18,41.25,36.35,159.4,-2.8,33.46,,7.0,,148.92,164.641,0.0,7.04,0.89,0.58,27.75,,,
100,00012,恒基地产,-4.12,58.89,4.94,-16.47,92.89,6.48,26.72,2.38,18.93,,0.4,,27.814,27.045,1.0,-3.93,0.87,1.25,3.09,,,
101,06613,蓝思科技,36.9,58.92,50.31,46.94,43.98,49.42,23.84,0.42,,,,,23.324,23.595,0.0,2.21,0.66,0.36,,,,
102,00358,江西铜业股份,15.2,78.82,18.07,20.2,90.9,14.68,36.58,-1.56,,,,,37.353,35.101,1.0,-2.07,0.68,0.8,,,,
