日期,总市值_亿,流通市值_亿,活跃市值_亿,成交额_亿,加权换手率%,上涨家数,下跌家数,平盘家数,涨停家数,跌停家数,上涨占比%,中位涨跌幅%,平均换手率%,量能温度,宽度温度,综合温度,温度档位
2026-09-08,1300894.0,998972.0,19746.0,19782.0,1.98,3417,2026,108,87,6,62.8,0.54,3.05,78.9,62.8,70.8,偏热
