排名,代码,名称,日线J,周线J,月线J,昨日日线J,昨日周线J,昨日月线J,最新价,涨跌幅,PE_TTM,PE历史分位%,PB_MRQ,PB历史分位%,MA20,MA60,双均线多头,价距MA20%,量比,量比30,成交额(亿),PE5年分位%,PB5年分位%,行业
11,512890,红利低波ETF华泰柏瑞,15.46,78.52,89.54,27.39,98.7,77.3,1.19,-0.5,7.92,71.74,0.87,61.32,1.196,1.162,1,-0.5,1.07,0.8,6.61,,,红利
12,159995,芯片ETF华夏,70.42,13.15,23.61,22.35,-1.28,35.48,1.12,3.99,,,,,1.12,1.261,0,0.0,1.73,1.15,8.43,,,半导体
13,512400,有色金属ETF南方,18.23,62.59,7.19,7.44,71.34,10.61,1.75,1.45,14.94,78.12,,,1.822,1.768,1,-3.95,0.95,0.66,7.22,,,有色金属
14,159949,创业板50ETF华安,26.15,16.08,-0.64,6.08,13.19,19.97,1.55,2.04,,,,,1.589,1.706,0,-2.45,1.32,1.1,17.37,,,创业板
15,512170,医疗ETF华宝,83.89,42.14,46.44,45.61,41.19,37.25,0.34,2.41,27.37,20.57,3.46,12.16,0.34,0.331,1,0.0,0.94,0.58,3.09,,,医药
16,510050,上证50ETF华夏,12.09,20.25,27.91,-5.42,37.8,38.25,2.98,0.74,10.97,68.74,1.23,48.2,3.009,3.028,0,-0.96,1.5,1.4,19.82,,,上证50
17,159819,人工智能ETF易方达,42.52,8.57,25.29,1.59,1.0,39.9,1.72,3.42,44.87,49.07,,,1.72,1.866,0,0.17,1.76,1.07,4.63,,,人工智能
18,512480,半导体ETF国联安,74.24,17.71,27.06,23.64,0.29,39.38,1.01,4.77,67.39,51.19,,,1.006,1.123,0,0.4,1.57,1.1,14.58,,,半导体
19,515450,红利低波50ETF南方,37.33,39.24,70.55,49.96,63.77,66.82,1.4,-0.28,8.44,77.48,0.87,61.32,1.4,1.382,1,0.0,1.89,1.39,2.68,,,红利
20,510880,红利ETF华泰柏瑞,4.93,67.78,82.51,5.55,88.92,85.58,3.37,-0.35,8.75,78.78,0.86,62.32,3.431,3.263,1,-1.78,1.29,0.89,4.91,,,红利
21,159326,电网设备ETF华夏,38.06,54.21,7.31,22.25,44.84,23.54,1.64,1.23,11.51,64.13,,,1.658,1.717,0,-0.97,1.2,0.76,4.39,,,其他
22,515050,通信ETF华夏,64.83,67.77,32.52,40.56,41.24,40.4,1.05,3.86,44.28,86.14,,,1.028,1.087,0,2.14,1.48,1.21,12.32,,,通信
23,512100,中证1000ETF南方,57.81,68.67,26.21,34.03,49.92,30.91,3.08,1.85,30.74,66.04,2.39,45.44,3.079,3.124,0,0.03,1.43,0.95,32.12,,,中证1000
24,515180,红利ETF易方达,-1.93,56.76,67.9,-9.44,84.2,68.84,1.42,-0.14,8.48,59.21,0.84,48.92,1.448,1.399,1,-1.93,1.2,1.03,3.64,,,红利
25,510180,上证180ETF华安,10.06,19.71,17.25,-2.41,35.95,32.23,3.89,0.41,11.54,56.29,1.21,37.6,3.945,3.987,0,-1.39,0.89,0.83,0.51,,,上证180
26,562500,机器人ETF华夏,15.33,4.35,-3.58,10.0,3.17,16.1,0.91,0.66,44.24,20.61,,,0.943,1.0,0,-3.29,1.03,0.7,3.43,,,机器人
27,159781,科创创业ETF易方达,46.44,5.02,14.69,8.33,-3.17,31.63,1.04,3.26,41.87,59.08,,,1.058,1.164,0,-1.23,1.43,0.98,4.2,,,科创板
28,159992,创新药ETF银华,57.63,0.49,57.97,50.24,4.26,59.14,0.83,0.49,26.56,24.01,,,0.851,0.859,0,-2.94,0.64,0.48,4.56,,,医药
29,159530,机器人ETF易方达,19.88,7.93,-2.42,12.19,3.72,11.23,1.27,1.03,,,,,1.307,1.393,0,-2.75,0.99,0.61,3.76,,,机器人
30,159201,自由现金流ETF华夏,9.45,68.47,18.67,2.16,95.31,19.72,1.16,-0.6,,,,,1.184,1.153,1,-1.86,1.7,1.35,4.01,,,货币市场
31,510210,上证指数ETF富国,21.82,80.01,32.13,3.14,79.74,36.04,1.0,0.91,14.62,66.74,,,1.004,0.998,1,-0.4,1.26,0.99,8.9,,,其他
32,159928,消费ETF汇添富,-2.88,18.82,29.69,-15.53,62.51,30.44,0.65,-0.61,19.54,17.91,3.35,1.32,0.667,0.66,1,-2.55,0.93,0.73,2.22,,,消费
33,512010,医药ETF易方达,42.6,8.4,62.09,37.99,21.56,59.56,0.37,0.27,22.79,2.75,,,0.378,0.375,1,-2.12,0.77,0.5,2.19,,,医药
34,517520,黄金股ETF永赢,20.35,76.77,20.99,0.67,84.55,13.22,2.13,3.84,20.54,39.18,,,2.194,1.946,1,-2.69,1.21,0.63,6.57,,,黄金
35,512690,酒ETF鹏华,-10.22,10.02,19.08,-8.78,48.68,21.29,0.41,0.0,19.07,15.15,,,0.422,0.42,1,-2.84,0.85,0.58,2.81,,,白酒
36,512070,证券保险ETF易方达,-2.62,23.08,12.33,-13.71,48.55,16.38,0.78,0.13,7.21,0.03,,,0.799,0.799,0,-2.38,0.86,0.62,2.9,,,证券
37,159206,卫星ETF永赢,64.08,46.88,0.39,28.54,23.92,5.14,1.36,2.87,,,,,1.346,1.428,0,1.26,1.24,0.59,3.15,,,通信
38,159870,化工ETF鹏华,2.49,38.87,6.28,-7.59,46.03,24.67,0.77,0.39,17.13,29.32,,,0.801,0.805,0,-3.75,0.55,0.52,1.96,,,化工
39,513630,港股低波红利ETF摩根,0.45,23.39,32.97,-1.41,62.15,35.43,1.56,0.19,,,,,1.591,1.562,1,-1.95,1.19,0.83,2.4,,,红利
40,512760,芯片ETF国泰,72.32,10.29,26.29,22.13,-3.58,38.78,1.07,4.49,67.52,43.86,,,1.067,1.196,0,0.28,1.34,1.11,4.42,,,半导体
41,515220,煤炭ETF国泰,11.8,62.28,57.59,10.64,81.15,61.05,1.27,0.0,17.97,83.98,1.8,96.84,1.306,1.222,1,-2.76,0.85,0.71,6.24,,,煤炭
42,512800,银行ETF华宝,29.9,86.63,98.04,49.46,99.92,84.91,0.84,-0.36,7.09,86.62,0.69,45.04,0.835,0.804,1,0.6,1.34,1.21,11.91,,,银行
43,159611,电力ETF广发,57.12,45.08,4.82,65.49,51.24,5.74,1.05,-0.09,14.52,60.95,,,1.044,1.047,0,0.86,0.8,0.76,3.19,,,电力
44,516650,有色金属ETF华夏,17.48,62.39,4.55,5.69,71.97,6.68,1.79,1.65,16.57,19.71,,,1.859,1.797,1,-3.82,0.79,0.57,1.15,,,有色金属
45,159852,软件ETF嘉实,8.06,7.88,-4.36,0.06,19.65,0.14,0.65,0.31,58.35,54.87,,,0.67,0.685,0,-3.13,1.08,0.62,3.02,,,计算机
46,159259,成长ETF易方达,78.06,68.27,32.89,46.85,35.7,41.03,1.37,3.95,,,,,1.328,1.403,0,3.09,1.46,1.49,8.51,,,成长
47,159263,价值ETF易方达,5.78,62.86,50.19,-6.73,89.96,54.05,1.14,-0.26,,,,,1.156,1.128,1,-1.56,1.28,1.53,4.6,,,价值
48,560860,工业有色ETF万家,17.3,53.18,6.2,6.54,61.18,13.7,1.56,1.3,67.84,59.14,,,1.613,1.587,1,-3.41,0.57,0.47,1.53,,,有色金属
49,159869,游戏ETF华夏,-11.79,57.74,1.17,-17.32,71.56,-0.11,1.07,0.09,17.4,2.46,,,1.094,1.096,0,-1.74,0.79,0.57,2.82,,,传媒
50,512660,军工ETF国泰,8.99,76.31,1.13,7.42,54.49,-1.96,1.15,0.97,52.5,31.7,3.29,55.88,1.136,1.154,0,1.23,0.64,0.78,2.31,,,军工
51,159363,创业板人工智能ETF华宝,36.65,63.62,30.16,4.57,45.44,44.01,1.23,3.89,,,,,1.218,1.274,0,0.99,1.28,0.86,9.88,,,人工智能
52,512710,军工龙头ETF富国,16.85,84.78,-0.82,12.76,80.39,-6.97,0.64,1.27,,,,,0.629,0.63,0,1.75,0.68,0.69,1.92,,,军工
53,159755,电池ETF广发,35.78,8.31,-14.83,33.42,8.42,-2.56,0.87,0.0,20.94,18.52,2.96,37.12,0.913,0.961,0,-5.15,1.51,1.18,3.37,,,新能源
54,159307,红利低波100ETF博时,3.53,16.03,55.39,9.5,53.82,56.3,1.0,-0.69,8.58,76.13,,,1.018,1.008,1,-1.28,0.68,1.15,1.23,,,红利
55,159865,养殖ETF国泰,-17.08,47.34,27.36,-13.69,79.49,24.1,0.54,-1.29,22.07,49.27,,,0.549,0.533,1,-2.55,1.59,1.27,2.69,,,农业
56,588220,科创100ETF鹏华,72.43,47.76,33.72,36.44,26.91,44.99,1.74,3.75,,,,,1.745,1.818,0,-0.06,1.36,0.97,5.81,,,科创板
57,515980,人工智能ETF华富,22.4,17.5,26.18,-5.96,11.71,41.67,1.0,2.46,45.25,72.28,,,1.008,1.084,0,-0.79,1.5,1.01,2.2,,,人工智能
58,516150,稀土ETF嘉实,49.1,38.41,3.74,29.66,32.09,12.13,1.67,1.46,27.77,23.05,,,1.704,1.759,0,-2.17,1.17,0.63,0.94,,,有色金属
59,159851,金融科技ETF华宝,3.06,43.91,2.42,-15.41,60.56,4.16,0.6,1.87,30.79,5.27,,,0.622,0.618,1,-3.54,1.32,1.0,2.44,,,其他
60,512950,央企改革ETF华夏,29.19,54.37,21.5,-1.88,46.98,39.14,1.5,0.94,15.76,82.62,,,1.501,1.515,0,-0.27,0.95,0.89,0.11,,,央企国企
61,561980,半导体设备ETF招商,86.06,19.54,42.39,41.73,-1.93,52.43,0.68,5.1,123.23,89.95,,,0.67,0.735,0,1.49,1.63,1.17,3.94,,,半导体
62,159967,创业板成长ETF华夏,64.88,45.38,26.18,45.38,28.6,35.34,0.78,2.92,,,,,0.773,0.833,0,0.39,1.16,0.92,6.61,,,成长
63,563300,中证2000ETF华泰柏瑞,40.83,89.43,36.74,18.2,71.61,36.07,1.43,2.14,,,,,1.429,1.424,1,0.07,1.3,1.01,,,,
