排名,代码,名称,日线J,周线J,月线J,昨日日线J,昨日周线J,昨日月线J,最新价,涨跌幅,PE_TTM,PE历史分位%,PB_MRQ,PB历史分位%,MA20,MA60,双均线多头,价距MA20%,量比,量比30,成交额(亿),PE5年分位%,PB5年分位%,行业
1,00700,腾讯控股,37.32,29.92,7.57,75.32,52.91,7.85,441.4,-2.56,15.06,,3.07,,455.71,453.717,1.0,-3.14,1.17,0.79,89.9,,,
2,00005,汇丰控股,27.89,50.32,84.58,31.8,60.73,91.26,160.6,-0.25,14.62,,2.03,,161.7,155.885,1.0,-0.68,1.67,0.96,18.29,,,
3,01398,工商银行,93.09,104.75,100.72,72.51,91.92,89.58,7.68,1.52,6.46,,0.6,,7.347,7.08,1.0,4.6,0.97,1.07,13.9,,,
4,03750,宁德时代,0.95,18.93,33.88,7.93,33.55,43.13,592.0,-1.25,28.43,,6.27,,633.775,648.417,0.0,-6.59,1.16,1.09,12.88,,,
5,00939,建设银行,101.31,108.1,105.15,88.31,97.52,96.68,9.6,1.05,6.39,,0.61,,9.037,8.707,1.0,6.23,1.21,1.29,29.36,,,
6,01288,农业银行,96.72,104.17,103.86,84.66,87.07,85.23,6.51,2.6,6.75,,0.69,,6.092,5.862,1.0,6.86,1.34,1.28,6.65,,,
7,09988,阿里巴巴-W,2.1,60.13,20.41,14.45,79.38,18.19,110.4,-3.33,25.84,,1.74,,120.67,112.321,1.0,-8.51,1.0,0.99,110.22,,,
8,03988,中国银行,103.86,109.87,104.33,98.64,100.75,98.64,5.97,1.27,6.82,,0.61,,5.429,5.292,1.0,10.06,1.21,1.77,18.67,,,
9,00857,中国石油股份,65.9,107.67,40.97,68.35,106.19,37.29,10.2,0.29,9.31,,0.99,,9.811,9.629,1.0,3.96,0.93,0.79,6.52,,,
10,00941,中国移动,4.89,44.93,29.04,-0.09,60.99,32.83,79.5,0.32,11.47,,1.03,,81.383,80.608,1.0,-2.31,0.99,0.93,10.15,,,
11,03968,招商银行,99.94,98.07,84.41,91.8,78.74,69.84,51.45,0.98,7.54,,0.98,,49.013,47.932,1.0,4.97,0.91,1.22,7.05,,,
12,03308,中际旭创,25.36,35.73,,13.61,47.79,,1035.0,0.58,52.34,,25.15,,1093.5,,,-5.35,1.49,,21.09,,,
13,00883,中国海洋石油,62.49,112.17,34.2,78.97,117.98,29.7,25.06,-0.95,7.55,,1.21,,24.36,23.425,1.0,2.87,0.84,0.72,11.71,,,
14,02318,中国平安,80.44,80.18,14.17,85.88,84.78,11.51,56.75,0.35,5.67,,0.87,,56.105,55.434,1.0,1.15,1.25,1.56,28.61,,,
15,01088,中国神华,84.22,110.96,61.16,99.65,113.14,52.74,46.2,-0.35,16.07,,1.9,,44.27,43.169,1.0,4.36,1.24,1.35,5.68,,,
16,02899,紫金矿业,20.44,89.65,36.8,49.29,107.87,26.33,36.42,-0.55,12.6,,4.16,,36.46,32.756,1.0,-0.11,0.56,0.52,11.62,,,
17,02628,中国人寿,103.8,92.56,43.47,109.09,67.43,39.01,30.18,-0.4,3.04,,1.12,,28.28,28.388,0.0,6.72,0.76,0.91,14.58,,,
18,01211,比亚迪股份,18.4,64.2,48.03,25.12,94.59,45.7,88.25,1.2,24.16,,2.91,,90.705,86.989,1.0,-2.71,1.43,1.85,28.29,,,
19,01299,友邦保险,103.39,61.04,15.67,103.7,54.28,17.12,75.95,-0.39,12.61,,2.46,,74.018,74.532,0.0,2.61,1.22,1.0,21.9,,,
20,00300,美的集团,88.9,98.21,103.16,99.99,98.85,95.76,100.4,-0.99,15.14,,3.12,,97.597,92.585,1.0,2.87,0.85,1.04,4.94,,,
21,01810,小米集团-W,17.56,60.44,34.12,52.9,68.58,25.67,27.56,-0.22,18.98,,2.29,,27.225,26.289,1.0,1.23,0.79,0.49,24.02,,,
22,03328,交通银行,101.32,108.46,109.79,90.61,95.0,97.4,7.88,1.03,6.3,,0.52,,7.439,7.265,1.0,5.93,1.67,2.06,4.2,,,
23,01658,邮储银行,94.1,97.81,98.23,82.26,75.04,65.17,5.44,2.64,6.4,,0.54,,4.934,4.906,1.0,10.26,1.42,2.48,5.6,,,
24,09999,网易,2.17,3.12,34.97,17.99,24.04,42.99,188.8,-1.87,16.38,,3.15,,196.54,198.272,0.0,-3.94,0.78,0.74,9.67,,,
