排名,代码,名称,日线J,周线J,月线J,昨日日线J,昨日周线J,昨日月线J,最新价,涨跌幅,PE_TTM,PE历史分位%,PB_MRQ,PB历史分位%
41,00016,新鸿基地产,,,,,,,,,,,,
42,02328,中国财险,,,,,,,,,,,,
43,06160,百济神州,,,,,,,,,,,,
44,03986,兆易创新,,,,,,,,,,,,
45,01276,恒瑞医药,,,,,,,,,,,,
46,06809,澜起科技,,,,,,,,,,,,
47,02601,中国太保,,,,,,,,,,,,
48,02378,保诚,,,,,,,,,,,,
49,01919,中远海控,,,,,,,,,,,,
50,02338,潍柴动力,,,,,,,,,,,,
51,00001,长和,,,,,,,,,,,,
52,02611,国泰海通,,,,,,,,,,,,
53,00669,创科实业,,,,,,,,,,,,
54,01109,华润置地,,,,,,,,,,,,
55,01378,中国宏桥,,,,,,,,,,,,
56,01339,中国人民保险集团,,,,,,,,,,,,
57,02476,胜宏科技,,,,,,,,,,,,
58,06951,三环集团,,,,,,,,,,,,
59,00066,港铁公司,,,,,,,,,,,,
60,09992,泡泡玛特,,,,,,,,,,,,
61,02020,安踏体育,,,,,,,,,,,,
62,02269,药明生物,,,,,,,,,,,,
63,06690,海尔智家,,,,,,,,,,,,
64,00002,中电控股,,,,,,,,,,,,
65,00175,吉利汽车,,,,,,,,,,,,
66,02714,牧原股份,,,,,,,,,,,,
67,01347,华虹宏力,,,,,,,,,,,,
68,03692,翰森制药,,,,,,,,,,,,
69,03288,海天味业,,,,,,,,,,,,
70,06818,中国光大银行,,,,,,,,,,,,
71,00762,中国联通,,,,,,,,,,,,
72,01801,信达生物,,,,,,,,,,,,
73,06936,顺丰控股,,,,,,,,,,,,
74,06031,三一重工,,,,,,,,,,,,
75,01038,长江基建集团,,,,,,,,,,,,
76,01113,长实集团,,,,,,,,,,,,
77,00788,中国铁塔,,,,,,,,,,,,
78,02423,贝壳-W,,,,,,,,,,,,
79,00027,银河娱乐,,,,,,,,,,,,
80,09973,奇瑞汽车,,,,,,,,,,,,
81,01988,民生银行,,,,,,,,,,,,
82,01898,中煤能源,,,,,,,,,,,,
83,06886,华泰证券,,,,,,,,,,,,
84,00688,中国海外发展,,,,,,,,,,,,
85,01766,中国中车,,,,,,,,,,,,
86,01336,新华保险,,,,,,,,,,,,
87,01377,鼎泰高科,,,,,,,,,,,,
88,02600,中国铝业,,,,,,,,,,,,
89,00012,恒基地产,,,,,,,,,,,,
90,01972,太古地产,,,,,,,,,,,,
91,03606,福耀玻璃,,,,,,,,,,,,
92,01024,快手-W,,,,,,,,,,,,
93,01816,中广核电力,,,,,,,,,,,,
94,00003,香港中华煤气,,,,,,,,,,,,
95,01776,广发证券,,,,,,,,,,,,
96,01929,周大福,,,,,,,,,,,,
97,01308,海丰国际,,,,,,,,,,,,
98,00006,电能实业,,,,,,,,,,,,
99,01171,兖矿能源,,,,,,,,,,,,
100,09987,百胜中国,,,,,,,,,,,,
