市场,信号日,代码,名称,排名,持有期,买入价,卖出价,收益%,实际持有交易日,数据补齐,日线J,周线J,月线J,PE_TTM,PE历史分位%,PB_MRQ,PB历史分位%,策略
个股,2026-07-29,688981,中芯国际,12,5,129.99,116.5,-10.38,5,False,-0.82,17.28,64.79,231.94,94.4,7.81,94.33,全样本(基准)
个股,2026-07-30,000001,平安银行,62,1,11.61,11.63,0.17,1,False,99.71,106.28,71.15,5.23,35.0,0.49,11.92,全样本(基准)
个股,2026-07-30,000333,美的集团,21,1,88.95,87.6,-1.52,1,False,93.97,106.03,87.95,15.35,57.55,2.92,46.97,全样本(基准)
个股,2026-07-30,000338,潍柴动力,63,1,25.96,27.95,7.67,1,False,59.81,9.73,58.12,19.84,89.42,2.35,77.21,全样本(基准)
个股,2026-07-30,000651,格力电器,59,1,42.47,42.3,-0.4,1,False,96.02,110.78,87.99,8.15,43.56,1.56,7.45,全样本(基准)
个股,2026-07-30,000725,京东方Ａ,74,1,5.36,5.51,2.8,1,False,9.08,-3.72,50.34,33.37,51.83,1.46,59.28,全样本(基准)
个股,2026-07-30,000858,五 粮 液,46,1,78.56,78.0,-0.71,1,False,84.18,77.42,13.95,24.2,36.68,2.38,1.54,全样本(基准)
个股,2026-07-30,001248,华润新能,99,1,13.07,13.18,0.84,1,False,59.57,3.99,,31.64,33.33,1.83,33.33,全样本(基准)
个股,2026-07-30,002142,宁波银行,67,1,32.9,31.88,-3.1,1,False,80.89,108.13,81.67,7.22,34.09,0.93,30.48,全样本(基准)
个股,2026-07-30,002352,顺丰控股,87,1,35.12,34.99,-0.37,1,False,95.26,99.08,34.78,16.21,2.69,1.84,3.41,全样本(基准)
个股,2026-07-30,002371,北方华创,29,1,668.07,687.0,2.83,1,False,21.59,17.3,63.17,86.95,43.32,12.34,80.67,全样本(基准)
个股,2026-07-30,002379,宏桥控股,48,1,21.0,20.77,-1.1,1,False,76.86,94.19,7.81,13.88,74.18,5.23,84.47,全样本(基准)
个股,2026-07-30,002384,东山精密,47,1,161.8,171.48,5.98,1,False,-7.2,-14.05,59.07,145.26,95.34,13.09,96.68,全样本(基准)
个股,2026-07-30,002415,海康威视,42,1,35.62,37.65,5.7,1,False,48.41,84.47,77.02,19.86,11.35,3.87,25.19,全样本(基准)
个股,2026-07-30,002463,沪电股份,86,1,96.55,103.75,7.46,1,False,2.1,-10.6,55.93,43.19,92.36,11.07,96.06,全样本(基准)
个股,2026-07-30,002475,立讯精密,30,1,58.35,57.48,-1.49,1,False,64.23,4.25,49.3,26.18,36.92,5.1,41.15,全样本(基准)
个股,2026-07-30,002594,比亚迪,18,1,96.2,95.77,-0.45,1,False,81.84,105.51,43.41,31.84,31.39,3.78,33.12,全样本(基准)
个股,2026-07-30,002714,牧原股份,60,1,39.92,39.26,-1.65,1,False,36.16,100.0,21.31,23.56,69.66,2.67,2.36,全样本(基准)
个股,2026-07-30,002916,深南电路,79,1,284.5,308.0,8.26,1,False,11.51,-15.65,52.15,53.32,82.74,10.71,84.13,全样本(基准)
个股,2026-07-30,002938,鹏鼎控股,91,1,76.05,81.5,7.17,1,False,-2.14,-13.48,54.1,47.48,96.38,5.09,82.68,全样本(基准)
个股,2026-07-30,003816,中国广核,70,1,4.16,4.13,-0.72,1,False,72.13,44.08,35.81,22.15,91.66,1.67,71.35,全样本(基准)
个股,2026-07-30,300033,同花顺,98,1,225.88,234.96,4.02,1,False,75.37,38.38,26.07,50.89,48.7,24.32,93.56,全样本(基准)
个股,2026-07-30,300059,东方财富,44,1,19.99,20.17,0.9,1,False,53.03,60.52,24.94,24.13,6.44,3.31,12.88,全样本(基准)
个股,2026-07-30,300124,汇川技术,96,1,63.51,64.06,0.87,1,False,90.27,10.8,18.02,36.27,25.53,4.73,2.4,全样本(基准)
个股,2026-07-30,300274,阳光电源,69,1,103.71,103.37,-0.33,1,False,27.91,-4.52,9.03,18.03,31.78,4.42,40.82,全样本(基准)
个股,2026-07-30,300308,中际旭创,15,1,864.0,902.01,4.4,1,False,13.72,-8.25,55.77,67.61,74.52,28.4,97.26,全样本(基准)
个股,2026-07-30,300394,天孚通信,95,1,160.1,171.01,6.81,1,False,2.38,-14.32,34.89,80.41,87.26,29.2,92.26,全样本(基准)
个股,2026-07-30,300408,三环集团,71,1,105.3,111.68,6.06,1,False,86.81,-2.96,64.74,72.77,97.93,9.35,97.93,全样本(基准)
个股,2026-07-30,300476,胜宏科技,90,1,180.36,190.4,5.57,1,False,1.68,-11.96,14.0,37.88,70.29,10.18,87.16,全样本(基准)
个股,2026-07-30,300502,新易盛,28,1,371.1,396.01,6.71,1,False,1.24,-1.92,57.51,48.18,46.83,25.39,93.99,全样本(基准)
个股,2026-07-30,300750,宁德时代,8,1,401.88,395.3,-1.64,1,False,99.8,53.3,48.79,21.87,17.27,4.9,33.92,全样本(基准)
个股,2026-07-30,300760,迈瑞医疗,75,1,161.62,158.88,-1.7,1,False,93.37,104.42,26.03,25.0,12.74,4.89,3.75,全样本(基准)
个股,2026-07-30,301666,大普微-UW,97,1,391.01,403.0,3.07,1,False,4.47,-16.14,,13139.13,18.06,212.66,18.06,全样本(基准)
个股,2026-07-30,600000,浦发银行,43,1,9.71,9.51,-2.06,1,False,99.39,108.47,20.28,6.43,78.03,0.43,33.27,全样本(基准)
个股,2026-07-30,600025,华能水电,81,1,10.14,10.12,-0.2,1,False,44.48,100.71,64.27,22.12,79.38,2.66,76.35,全样本(基准)
个股,2026-07-30,600028,中国石化,24,1,5.27,5.26,-0.19,1,False,82.07,121.86,-0.52,17.93,86.44,0.76,37.4,全样本(基准)
个股,2026-07-30,600030,中信证券,32,1,28.49,28.43,-0.21,1,False,80.22,70.35,81.49,12.54,6.92,1.45,43.32,全样本(基准)
个股,2026-07-30,600031,三一重工,80,1,20.83,20.55,-1.34,1,False,101.77,110.56,24.2,22.75,51.73,2.11,29.04,全样本(基准)
个股,2026-07-30,600036,招商银行,14,1,40.55,39.62,-2.29,1,False,99.0,118.73,54.45,6.78,30.72,0.9,15.77,全样本(基准)
个股,2026-07-30,600150,中国船舶,50,1,34.63,35.18,1.59,1,False,109.44,30.89,34.51,23.05,26.54,1.74,23.94,全样本(基准)
个股,2026-07-30,600183,生益科技,54,1,100.08,105.64,5.56,1,False,3.03,-13.93,49.74,61.88,96.59,13.56,97.6,全样本(基准)
个股,2026-07-30,600188,兖矿能源,72,1,20.27,20.19,-0.39,1,False,19.16,23.44,47.4,21.3,97.02,2.66,78.65,全样本(基准)
个股,2026-07-30,600276,恒瑞医药,38,1,54.65,54.08,-1.04,1,False,41.9,84.13,29.49,44.67,6.06,5.7,4.09,全样本(基准)
个股,2026-07-30,600309,万华化学,58,1,76.56,74.51,-2.68,1,False,99.51,96.58,31.33,18.21,65.67,2.15,10.48,全样本(基准)
个股,2026-07-30,600406,国电南瑞,77,1,24.32,24.35,0.12,1,False,87.83,80.6,18.13,23.48,29.13,3.65,37.02,全样本(基准)
个股,2026-07-30,600519,贵州茅台,9,1,1361.76,1350.6,-0.82,1,False,93.42,111.59,39.32,20.58,11.49,6.28,2.74,全样本(基准)
个股,2026-07-30,600690,海尔智家,65,1,23.27,23.19,-0.34,1,False,95.2,108.73,24.79,11.66,9.42,1.74,4.04,全样本(基准)
个股,2026-07-30,600887,伊利股份,93,1,27.69,27.1,-2.13,1,False,85.29,109.64,56.22,14.49,8.08,2.94,6.68,全样本(基准)
个股,2026-07-30,600900,长江电力,20,1,29.49,29.09,-1.36,1,False,86.49,106.43,93.09,20.0,61.44,3.17,84.09,全样本(基准)
个股,2026-07-30,600919,江苏银行,68,1,11.82,11.83,0.08,1,False,96.64,97.83,96.21,6.14,82.64,0.82,90.87,全样本(基准)
个股,2026-07-30,600930,华电新能,92,1,4.22,4.25,0.71,1,False,46.78,0.51,3.21,27.49,1.19,1.59,1.19,全样本(基准)
个股,2026-07-30,600938,中国海油,10,1,32.55,32.26,-0.89,1,False,56.32,68.63,17.44,12.41,90.74,1.85,76.76,全样本(基准)
个股,2026-07-30,600941,中国移动,5,1,98.7,97.41,-1.31,1,False,94.82,97.3,44.98,15.76,47.47,1.5,37.16,全样本(基准)
个股,2026-07-30,600989,宝丰能源,94,1,23.88,23.29,-2.47,1,False,56.72,81.93,17.85,13.93,10.86,3.36,68.51,全样本(基准)
个股,2026-07-30,601066,中信建投,73,1,25.84,25.77,-0.27,1,False,21.8,23.21,59.68,17.79,7.72,2.32,20.11,全样本(基准)
个股,2026-07-30,601088,中国神华,17,1,45.7,45.69,-0.02,1,False,54.29,72.25,45.05,19.22,98.65,2.06,95.19,全样本(基准)
个股,2026-07-30,601138,工业富联,12,1,53.8,56.7,5.39,1,False,10.94,-10.84,28.58,26.26,87.4,6.06,88.56,全样本(基准)
个股,2026-07-30,601166,兴业银行,34,1,19.1,18.9,-1.05,1,False,100.15,105.89,41.08,5.22,47.16,0.49,15.53,全样本(基准)
个股,2026-07-30,601211,国泰海通,39,1,19.03,18.36,-3.52,1,False,65.58,81.15,47.03,15.28,65.77,1.03,38.46,全样本(基准)
个股,2026-07-30,601225,陕西煤业,56,1,24.74,24.8,0.24,1,False,39.43,71.62,51.76,14.83,97.88,2.35,83.22,全样本(基准)
个股,2026-07-30,601288,农业银行,4,1,7.11,6.9,-2.95,1,False,101.2,107.58,19.76,8.46,95.24,0.88,90.43,全样本(基准)
个股,2026-07-30,601318,中国平安,16,1,55.8,54.9,-1.61,1,False,99.64,107.22,6.66,7.61,12.4,0.99,27.55,全样本(基准)
个股,2026-07-30,601319,中国人保,40,1,7.56,7.37,-2.51,1,False,63.41,106.16,4.78,7.85,13.97,1.05,32.82,全样本(基准)
个股,2026-07-30,601328,交通银行,23,1,7.32,7.18,-1.91,1,False,99.61,114.19,63.05,6.71,91.92,0.56,58.65,全样本(基准)
个股,2026-07-30,601336,新华保险,76,1,62.71,63.14,0.69,1,False,7.45,80.02,1.6,5.3,2.12,1.58,48.27,全样本(基准)
个股,2026-07-30,601398,工商银行,2,1,8.15,7.99,-1.96,1,False,100.22,108.44,74.11,7.82,96.49,0.74,70.96,全样本(基准)
个股,2026-07-30,601601,中国太保,45,1,32.8,32.36,-1.34,1,False,80.06,107.83,3.29,5.85,2.07,0.99,13.56,全样本(基准)
个股,2026-07-30,601628,中国人寿,11,1,39.74,39.52,-0.55,1,False,25.09,96.84,17.08,7.76,6.88,1.88,29.47,全样本(基准)
个股,2026-07-30,601658,邮储银行,26,1,5.22,5.18,-0.77,1,False,87.87,112.9,32.71,7.13,75.7,0.61,19.83,全样本(基准)
个股,2026-07-30,601668,中国建筑,78,1,4.72,4.7,-0.42,1,False,76.8,118.4,37.97,5.14,63.46,0.39,1.68,全样本(基准)
个股,2026-07-30,601688,华泰证券,89,1,19.7,19.62,-0.41,1,False,7.64,43.91,13.17,10.14,19.13,1.0,38.46,全样本(基准)
个股,2026-07-30,601728,中国电信,27,1,6.49,6.3,-2.93,1,False,93.9,105.89,45.85,18.75,75.42,1.27,68.23,全样本(基准)
个股,2026-07-30,601766,中国中车,88,1,6.33,6.16,-2.69,1,False,96.61,112.93,23.58,13.45,10.58,1.03,18.08,全样本(基准)
个股,2026-07-30,601816,京沪高铁,52,1,5.21,5.13,-1.54,1,False,99.82,112.35,70.23,19.09,8.21,1.21,14.53,全样本(基准)
个股,2026-07-30,601818,XD光大银,82,1,3.19,3.17,-0.63,1,False,90.18,108.1,34.11,4.98,45.82,0.37,3.65,全样本(基准)
个股,2026-07-30,601857,中国石油,6,1,11.27,11.08,-1.69,1,False,93.49,117.85,31.98,13.04,57.07,1.27,93.99,全样本(基准)
个股,2026-07-30,601869,长飞光纤,66,1,262.66,271.5,3.37,1,False,-0.65,-21.51,50.85,187.92,93.79,15.28,95.58,全样本(基准)
个股,2026-07-30,601898,中煤能源,85,1,14.03,13.8,-1.64,1,False,64.48,34.76,14.46,10.48,51.35,1.13,88.03,全样本(基准)
个股,2026-07-30,601899,紫金矿业,19,1,32.7,32.95,0.76,1,False,75.33,98.84,12.7,14.09,13.99,4.41,82.84,全样本(基准)
个股,2026-07-30,601919,中远海控,57,1,15.7,15.63,-0.45,1,False,100.47,119.35,43.51,9.57,59.04,1.02,35.29,全样本(基准)
个股,2026-07-30,601939,建设银行,3,1,10.97,10.85,-1.09,1,False,101.96,98.97,93.93,8.39,97.93,0.81,74.76,全样本(基准)
个股,2026-07-30,601985,中国核电,84,1,9.07,9.06,-0.11,1,False,64.13,68.65,82.63,22.66,88.56,1.55,36.25,全样本(基准)
个股,2026-07-30,601988,中国银行,7,1,6.14,6.06,-1.3,1,False,94.51,96.18,89.98,8.07,99.42,0.72,88.12,全样本(基准)
个股,2026-07-30,601995,中金公司,100,1,35.2,35.32,0.34,1,False,22.68,54.23,53.57,15.0,2.65,1.66,11.41,全样本(基准)
个股,2026-07-30,601998,中信银行,31,1,7.93,7.82,-1.39,1,False,94.9,106.2,48.47,6.2,75.05,0.59,64.95,全样本(基准)
个股,2026-07-30,603259,药明康德,37,1,125.48,128.43,2.35,1,False,63.19,84.21,84.48,18.6,18.66,4.45,32.72,全样本(基准)
个股,2026-07-30,603288,海天味业,61,1,38.66,38.44,-0.57,1,False,87.86,107.99,57.61,31.08,3.94,5.38,5.19,全样本(基准)
个股,2026-07-30,603986,兆易创新,51,1,371.1,378.6,2.02,1,False,12.22,-13.47,46.96,90.59,48.08,10.3,69.04,全样本(基准)
个股,2026-07-30,603993,洛阳钼业,33,1,18.96,19.52,2.95,1,False,46.33,47.21,13.17,16.79,23.8,4.56,92.16,全样本(基准)
个股,2026-07-30,688008,澜起科技,55,1,196.78,204.9,4.13,1,False,38.34,-0.89,57.15,93.91,68.43,11.52,74.82,全样本(基准)
个股,2026-07-30,688012,中微公司,41,1,346.5,344.0,-0.72,1,False,29.72,31.99,69.9,121.62,67.49,13.65,75.82,全样本(基准)
个股,2026-07-30,688041,海光信息,25,1,273.42,277.0,1.31,1,False,6.1,13.01,56.57,233.13,86.15,27.05,91.77,全样本(基准)
个股,2026-07-30,688072,拓荆科技,83,1,642.0,664.97,3.58,1,False,22.05,35.77,66.52,113.5,66.09,25.75,96.72,全样本(基准)
个股,2026-07-30,688235,百济神州,35,1,259.51,257.05,-0.95,1,False,36.23,78.57,38.12,126.47,94.2,12.11,76.16,全样本(基准)
个股,2026-07-30,688256,寒武纪,22,1,1042.43,1106.0,6.1,1,False,9.29,-13.55,59.72,241.06,80.86,50.88,89.06,全样本(基准)
个股,2026-07-30,688347,华虹宏力,36,1,230.0,237.9,3.43,1,False,-11.35,18.13,58.91,810.03,78.81,8.83,95.01,全样本(基准)
个股,2026-07-30,688795,摩尔线程-U,53,1,540.01,570.48,5.64,1,False,6.71,-4.97,27.56,-295.5,43.95,22.03,2.55,全样本(基准)
个股,2026-07-30,688802,沐曦股份-U,49,1,672.0,688.87,2.51,1,False,-2.27,14.76,66.15,-410.0,40.27,20.53,46.98,全样本(基准)
个股,2026-07-30,688820,盛合晶微,64,1,117.98,122.9,4.17,1,False,8.81,-11.95,,222.99,14.49,15.2,14.49,全样本(基准)
个股,2026-07-30,688981,中芯国际,13,1,122.99,123.99,0.81,1,False,-4.5,7.62,58.4,208.68,88.94,7.03,92.97,全样本(基准)
个股,2026-07-30,000001,平安银行,62,2,11.61,11.63,0.17,2,False,99.71,106.28,71.15,5.23,35.0,0.49,11.92,全样本(基准)
个股,2026-07-30,000333,美的集团,21,2,88.95,87.6,-1.52,2,False,93.97,106.03,87.95,15.35,57.55,2.92,46.97,全样本(基准)
个股,2026-07-30,000338,潍柴动力,63,2,25.96,27.95,7.67,2,False,59.81,9.73,58.12,19.84,89.42,2.35,77.21,全样本(基准)
个股,2026-07-30,000651,格力电器,59,2,42.47,42.3,-0.4,2,False,96.02,110.78,87.99,8.15,43.56,1.56,7.45,全样本(基准)
个股,2026-07-30,000725,京东方Ａ,74,2,5.36,5.51,2.8,2,False,9.08,-3.72,50.34,33.37,51.83,1.46,59.28,全样本(基准)
个股,2026-07-30,000858,五 粮 液,46,2,78.56,78.0,-0.71,2,False,84.18,77.42,13.95,24.2,36.68,2.38,1.54,全样本(基准)
个股,2026-07-30,001248,华润新能,99,2,13.07,13.18,0.84,2,False,59.57,3.99,,31.64,33.33,1.83,33.33,全样本(基准)
个股,2026-07-30,002142,宁波银行,67,2,32.9,31.88,-3.1,2,False,80.89,108.13,81.67,7.22,34.09,0.93,30.48,全样本(基准)
个股,2026-07-30,002352,顺丰控股,87,2,35.12,34.99,-0.37,2,False,95.26,99.08,34.78,16.21,2.69,1.84,3.41,全样本(基准)
个股,2026-07-30,002371,北方华创,29,2,668.07,687.0,2.83,2,False,21.59,17.3,63.17,86.95,43.32,12.34,80.67,全样本(基准)
个股,2026-07-30,002379,宏桥控股,48,2,21.0,20.77,-1.1,2,False,76.86,94.19,7.81,13.88,74.18,5.23,84.47,全样本(基准)
个股,2026-07-30,002384,东山精密,47,2,161.8,171.48,5.98,2,False,-7.2,-14.05,59.07,145.26,95.34,13.09,96.68,全样本(基准)
个股,2026-07-30,002415,海康威视,42,2,35.62,37.65,5.7,2,False,48.41,84.47,77.02,19.86,11.35,3.87,25.19,全样本(基准)
个股,2026-07-30,002463,沪电股份,86,2,96.55,103.75,7.46,2,False,2.1,-10.6,55.93,43.19,92.36,11.07,96.06,全样本(基准)
个股,2026-07-30,002475,立讯精密,30,2,58.35,57.48,-1.49,2,False,64.23,4.25,49.3,26.18,36.92,5.1,41.15,全样本(基准)
个股,2026-07-30,002594,比亚迪,18,2,96.2,95.77,-0.45,2,False,81.84,105.51,43.41,31.84,31.39,3.78,33.12,全样本(基准)
个股,2026-07-30,002714,牧原股份,60,2,39.92,39.26,-1.65,2,False,36.16,100.0,21.31,23.56,69.66,2.67,2.36,全样本(基准)
个股,2026-07-30,002916,深南电路,79,2,284.5,308.0,8.26,2,False,11.51,-15.65,52.15,53.32,82.74,10.71,84.13,全样本(基准)
个股,2026-07-30,002938,鹏鼎控股,91,2,76.05,81.5,7.17,2,False,-2.14,-13.48,54.1,47.48,96.38,5.09,82.68,全样本(基准)
个股,2026-07-30,003816,中国广核,70,2,4.16,4.13,-0.72,2,False,72.13,44.08,35.81,22.15,91.66,1.67,71.35,全样本(基准)
个股,2026-07-30,300033,同花顺,98,2,225.88,234.96,4.02,2,False,75.37,38.38,26.07,50.89,48.7,24.32,93.56,全样本(基准)
个股,2026-07-30,300059,东方财富,44,2,19.99,20.17,0.9,2,False,53.03,60.52,24.94,24.13,6.44,3.31,12.88,全样本(基准)
个股,2026-07-30,300124,汇川技术,96,2,63.51,64.06,0.87,2,False,90.27,10.8,18.02,36.27,25.53,4.73,2.4,全样本(基准)
个股,2026-07-30,300274,阳光电源,69,2,103.71,103.37,-0.33,2,False,27.91,-4.52,9.03,18.03,31.78,4.42,40.82,全样本(基准)
个股,2026-07-30,300308,中际旭创,15,2,864.0,902.01,4.4,2,False,13.72,-8.25,55.77,67.61,74.52,28.4,97.26,全样本(基准)
个股,2026-07-30,300394,天孚通信,95,2,160.1,171.01,6.81,2,False,2.38,-14.32,34.89,80.41,87.26,29.2,92.26,全样本(基准)
个股,2026-07-30,300408,三环集团,71,2,105.3,111.68,6.06,2,False,86.81,-2.96,64.74,72.77,97.93,9.35,97.93,全样本(基准)
个股,2026-07-30,300476,胜宏科技,90,2,180.36,190.4,5.57,2,False,1.68,-11.96,14.0,37.88,70.29,10.18,87.16,全样本(基准)
个股,2026-07-30,300502,新易盛,28,2,371.1,396.01,6.71,2,False,1.24,-1.92,57.51,48.18,46.83,25.39,93.99,全样本(基准)
个股,2026-07-30,300750,宁德时代,8,2,401.88,395.3,-1.64,2,False,99.8,53.3,48.79,21.87,17.27,4.9,33.92,全样本(基准)
个股,2026-07-30,300760,迈瑞医疗,75,2,161.62,158.88,-1.7,2,False,93.37,104.42,26.03,25.0,12.74,4.89,3.75,全样本(基准)
个股,2026-07-30,301666,大普微-UW,97,2,391.01,403.0,3.07,2,False,4.47,-16.14,,13139.13,18.06,212.66,18.06,全样本(基准)
个股,2026-07-30,600000,浦发银行,43,2,9.71,9.51,-2.06,2,False,99.39,108.47,20.28,6.43,78.03,0.43,33.27,全样本(基准)
个股,2026-07-30,600025,华能水电,81,2,10.14,10.12,-0.2,2,False,44.48,100.71,64.27,22.12,79.38,2.66,76.35,全样本(基准)
个股,2026-07-30,600028,中国石化,24,2,5.27,5.26,-0.19,2,False,82.07,121.86,-0.52,17.93,86.44,0.76,37.4,全样本(基准)
个股,2026-07-30,600030,中信证券,32,2,28.49,28.43,-0.21,2,False,80.22,70.35,81.49,12.54,6.92,1.45,43.32,全样本(基准)
个股,2026-07-30,600031,三一重工,80,2,20.83,20.55,-1.34,2,False,101.77,110.56,24.2,22.75,51.73,2.11,29.04,全样本(基准)
个股,2026-07-30,600036,招商银行,14,2,40.55,39.62,-2.29,2,False,99.0,118.73,54.45,6.78,30.72,0.9,15.77,全样本(基准)
个股,2026-07-30,600150,中国船舶,50,2,34.63,35.18,1.59,2,False,109.44,30.89,34.51,23.05,26.54,1.74,23.94,全样本(基准)
个股,2026-07-30,600183,生益科技,54,2,100.08,105.64,5.56,2,False,3.03,-13.93,49.74,61.88,96.59,13.56,97.6,全样本(基准)
个股,2026-07-30,600188,兖矿能源,72,2,20.27,20.19,-0.39,2,False,19.16,23.44,47.4,21.3,97.02,2.66,78.65,全样本(基准)
个股,2026-07-30,600276,恒瑞医药,38,2,54.65,54.08,-1.04,2,False,41.9,84.13,29.49,44.67,6.06,5.7,4.09,全样本(基准)
个股,2026-07-30,600309,万华化学,58,2,76.56,74.51,-2.68,2,False,99.51,96.58,31.33,18.21,65.67,2.15,10.48,全样本(基准)
个股,2026-07-30,600406,国电南瑞,77,2,24.32,24.35,0.12,2,False,87.83,80.6,18.13,23.48,29.13,3.65,37.02,全样本(基准)
个股,2026-07-30,600519,贵州茅台,9,2,1361.76,1350.6,-0.82,2,False,93.42,111.59,39.32,20.58,11.49,6.28,2.74,全样本(基准)
个股,2026-07-30,600690,海尔智家,65,2,23.27,23.19,-0.34,2,False,95.2,108.73,24.79,11.66,9.42,1.74,4.04,全样本(基准)
个股,2026-07-30,600887,伊利股份,93,2,27.69,27.1,-2.13,2,False,85.29,109.64,56.22,14.49,8.08,2.94,6.68,全样本(基准)
个股,2026-07-30,600900,长江电力,20,2,29.49,29.09,-1.36,2,False,86.49,106.43,93.09,20.0,61.44,3.17,84.09,全样本(基准)
个股,2026-07-30,600919,江苏银行,68,2,11.82,11.83,0.08,2,False,96.64,97.83,96.21,6.14,82.64,0.82,90.87,全样本(基准)
个股,2026-07-30,600930,华电新能,92,2,4.22,4.25,0.71,2,False,46.78,0.51,3.21,27.49,1.19,1.59,1.19,全样本(基准)
个股,2026-07-30,600938,中国海油,10,2,32.55,32.26,-0.89,2,False,56.32,68.63,17.44,12.41,90.74,1.85,76.76,全样本(基准)
个股,2026-07-30,600941,中国移动,5,2,98.7,97.41,-1.31,2,False,94.82,97.3,44.98,15.76,47.47,1.5,37.16,全样本(基准)
个股,2026-07-30,600989,宝丰能源,94,2,23.88,23.29,-2.47,2,False,56.72,81.93,17.85,13.93,10.86,3.36,68.51,全样本(基准)
个股,2026-07-30,601066,中信建投,73,2,25.84,25.77,-0.27,2,False,21.8,23.21,59.68,17.79,7.72,2.32,20.11,全样本(基准)
个股,2026-07-30,601088,中国神华,17,2,45.7,45.69,-0.02,2,False,54.29,72.25,45.05,19.22,98.65,2.06,95.19,全样本(基准)
个股,2026-07-30,601138,工业富联,12,2,53.8,56.7,5.39,2,False,10.94,-10.84,28.58,26.26,87.4,6.06,88.56,全样本(基准)
个股,2026-07-30,601166,兴业银行,34,2,19.1,18.9,-1.05,2,False,100.15,105.89,41.08,5.22,47.16,0.49,15.53,全样本(基准)
个股,2026-07-30,601211,国泰海通,39,2,19.03,18.36,-3.52,2,False,65.58,81.15,47.03,15.28,65.77,1.03,38.46,全样本(基准)
个股,2026-07-30,601225,陕西煤业,56,2,24.74,24.8,0.24,2,False,39.43,71.62,51.76,14.83,97.88,2.35,83.22,全样本(基准)
个股,2026-07-30,601288,农业银行,4,2,7.11,6.9,-2.95,2,False,101.2,107.58,19.76,8.46,95.24,0.88,90.43,全样本(基准)
个股,2026-07-30,601318,中国平安,16,2,55.8,54.9,-1.61,2,False,99.64,107.22,6.66,7.61,12.4,0.99,27.55,全样本(基准)
个股,2026-07-30,601319,中国人保,40,2,7.56,7.37,-2.51,2,False,63.41,106.16,4.78,7.85,13.97,1.05,32.82,全样本(基准)
个股,2026-07-30,601328,交通银行,23,2,7.32,7.18,-1.91,2,False,99.61,114.19,63.05,6.71,91.92,0.56,58.65,全样本(基准)
个股,2026-07-30,601336,新华保险,76,2,62.71,63.14,0.69,2,False,7.45,80.02,1.6,5.3,2.12,1.58,48.27,全样本(基准)
个股,2026-07-30,601398,工商银行,2,2,8.15,7.99,-1.96,2,False,100.22,108.44,74.11,7.82,96.49,0.74,70.96,全样本(基准)
个股,2026-07-30,601601,中国太保,45,2,32.8,32.36,-1.34,2,False,80.06,107.83,3.29,5.85,2.07,0.99,13.56,全样本(基准)
个股,2026-07-30,601628,中国人寿,11,2,39.74,39.52,-0.55,2,False,25.09,96.84,17.08,7.76,6.88,1.88,29.47,全样本(基准)
个股,2026-07-30,601658,邮储银行,26,2,5.22,5.18,-0.77,2,False,87.87,112.9,32.71,7.13,75.7,0.61,19.83,全样本(基准)
个股,2026-07-30,601668,中国建筑,78,2,4.72,4.7,-0.42,2,False,76.8,118.4,37.97,5.14,63.46,0.39,1.68,全样本(基准)
个股,2026-07-30,601688,华泰证券,89,2,19.7,19.62,-0.41,2,False,7.64,43.91,13.17,10.14,19.13,1.0,38.46,全样本(基准)
个股,2026-07-30,601728,中国电信,27,2,6.49,6.3,-2.93,2,False,93.9,105.89,45.85,18.75,75.42,1.27,68.23,全样本(基准)
个股,2026-07-30,601766,中国中车,88,2,6.33,6.16,-2.69,2,False,96.61,112.93,23.58,13.45,10.58,1.03,18.08,全样本(基准)
个股,2026-07-30,601816,京沪高铁,52,2,5.21,5.13,-1.54,2,False,99.82,112.35,70.23,19.09,8.21,1.21,14.53,全样本(基准)
个股,2026-07-30,601818,XD光大银,82,2,3.19,3.17,-0.63,2,False,90.18,108.1,34.11,4.98,45.82,0.37,3.65,全样本(基准)
个股,2026-07-30,601857,中国石油,6,2,11.27,11.08,-1.69,2,False,93.49,117.85,31.98,13.04,57.07,1.27,93.99,全样本(基准)
个股,2026-07-30,601869,长飞光纤,66,2,262.66,271.5,3.37,2,False,-0.65,-21.51,50.85,187.92,93.79,15.28,95.58,全样本(基准)
个股,2026-07-30,601898,中煤能源,85,2,14.03,13.8,-1.64,2,False,64.48,34.76,14.46,10.48,51.35,1.13,88.03,全样本(基准)
个股,2026-07-30,601899,紫金矿业,19,2,32.7,32.95,0.76,2,False,75.33,98.84,12.7,14.09,13.99,4.41,82.84,全样本(基准)
个股,2026-07-30,601919,中远海控,57,2,15.7,15.63,-0.45,2,False,100.47,119.35,43.51,9.57,59.04,1.02,35.29,全样本(基准)
个股,2026-07-30,601939,建设银行,3,2,10.97,10.85,-1.09,2,False,101.96,98.97,93.93,8.39,97.93,0.81,74.76,全样本(基准)
个股,2026-07-30,601985,中国核电,84,2,9.07,9.06,-0.11,2,False,64.13,68.65,82.63,22.66,88.56,1.55,36.25,全样本(基准)
个股,2026-07-30,601988,中国银行,7,2,6.14,6.06,-1.3,2,False,94.51,96.18,89.98,8.07,99.42,0.72,88.12,全样本(基准)
个股,2026-07-30,601995,中金公司,100,2,35.2,35.32,0.34,2,False,22.68,54.23,53.57,15.0,2.65,1.66,11.41,全样本(基准)
