排名,代码,名称,日线J,周线J,月线J,昨日日线J,昨日周线J,昨日月线J,最新价,涨跌幅,PE_TTM,PE历史分位%,PB_MRQ,PB历史分位%,MA20,MA60,双均线多头,价距MA20%,量比,量比30,成交额(亿),PE5年分位%,PB5年分位%,行业
41,601869,长飞光纤,89.27,47.38,54.0,93.57,22.12,52.15,422.36,-1.04,15.99,3.27,1.51,0.8,353.844,405.37,0.0,19.36,1.33,1.44,91.89,4.05,0.99,通信设备
42,002415,海康威视,105.04,45.3,82.78,102.42,53.82,92.46,35.1,-0.54,22.43,18.53,4.15,2.27,35.532,33.87,1.0,-1.22,0.81,0.46,16.15,21.16,2.81,计算机设备
43,601319,中国人保,91.98,56.06,10.47,107.54,51.89,3.83,7.14,-0.56,7.87,0.8,1.13,49.8,7.054,7.013,1.0,1.22,0.72,0.72,3.71,0.99,61.74,保险Ⅱ
44,601211,国泰海通,94.07,6.42,45.63,74.26,11.37,40.02,17.92,0.06,11.27,31.27,0.9,8.93,17.88,18.055,0.0,0.22,0.58,0.58,9.42,38.76,11.07,证券Ⅱ
45,600276,恒瑞医药,12.77,2.39,12.81,8.19,20.89,27.32,47.32,-0.61,63.52,31.07,6.6,11.13,51.332,51.861,0.0,-7.82,0.6,0.6,25.23,30.25,13.8,化学制药
46,300059,东方财富,101.01,14.28,26.08,96.67,18.94,26.6,19.42,-1.02,26.47,4.33,2.99,2.0,19.543,19.693,0.0,-0.63,0.8,0.7,35.14,5.37,2.48,证券Ⅱ
47,601601,中国太保,107.67,81.02,9.54,117.76,68.28,1.59,31.77,-0.72,13.98,65.73,0.96,11.2,31.07,30.427,1.0,2.25,0.68,0.63,10.52,81.49,13.88,保险Ⅱ
48,600000,浦发银行,28.76,62.49,20.64,57.54,70.16,16.38,9.0,-0.77,5.4,65.53,0.34,6.27,9.179,8.942,1.0,-1.95,0.72,0.75,5.29,76.69,7.77,银行Ⅱ
49,300394,天孚通信,28.47,74.66,43.52,24.06,62.22,37.98,263.58,-1.34,99.89,99.53,17.67,100.0,248.57,259.761,0.0,6.04,0.68,0.65,91.04,99.42,100.0,通信设备
50,603986,兆易创新,32.99,-0.67,26.33,34.55,-1.87,47.83,396.82,-3.5,121.09,78.93,3.14,1.13,399.971,510.276,0.0,-0.79,0.94,0.6,142.09,73.88,1.4,半导体
51,000858,五 粮 液,30.4,40.38,9.62,16.21,51.03,13.07,71.51,0.55,18.19,7.2,4.15,8.47,73.659,73.639,1.0,-2.92,1.04,0.65,16.43,3.55,2.64,白酒Ⅱ
52,688802,沐曦股份-U,16.6,-1.83,52.08,11.61,3.21,68.52,674.9,-2.3,-411.77,44.71,20.62,44.12,710.304,761.069,0.0,-4.98,1.05,0.63,6.45,44.71,44.12,半导体
53,601225,陕西煤业,95.75,109.43,84.31,90.75,101.01,52.37,27.07,0.26,12.07,99.93,2.99,99.93,25.529,24.261,1.0,6.04,0.71,0.61,7.24,99.92,99.92,煤炭开采
54,600150,中国船舶,112.33,45.25,35.14,110.92,33.04,37.7,34.78,0.75,132.08,66.4,3.46,99.87,34.121,34.447,0.0,1.93,1.1,0.85,23.15,58.35,99.83,航海装备Ⅱ
55,688008,澜起科技,77.02,10.03,44.83,69.07,4.3,60.01,213.0,-3.72,72.55,42.8,11.84,83.53,207.188,232.693,0.0,2.81,1.11,0.74,84.57,52.98,96.61,半导体
56,601919,中远海控,62.69,100.78,75.97,79.66,109.77,41.94,16.88,-1.34,4.96,37.87,0.87,18.6,16.12,14.868,1.0,4.71,0.85,1.02,16.56,46.94,23.06,航运港口
57,688795,摩尔线程-U,26.02,-0.24,15.03,25.73,3.07,32.97,533.88,-1.86,-338.46,35.39,20.61,2.25,563.412,617.531,0.0,-5.24,1.15,0.67,5.23,35.39,2.25,半导体
58,002916,深南电路,47.76,33.82,52.68,35.83,31.77,58.15,362.4,-0.74,33.54,36.53,3.47,20.93,359.881,381.029,0.0,0.7,1.12,0.83,33.4,45.29,25.95,元件
59,600309,万华化学,108.02,94.84,29.09,81.05,75.26,26.94,78.04,2.79,14.41,41.13,2.73,7.07,74.645,72.395,1.0,4.55,1.49,1.29,36.78,27.02,2.98,化学制品
60,002379,宏桥控股,55.89,68.74,6.88,49.83,75.12,6.89,18.5,-1.07,-50.08,27.2,2.37,52.2,19.03,17.757,1.0,-2.79,0.95,0.53,6.98,33.72,55.87,工业金属
61,002714,牧原股份,108.05,103.76,40.03,99.08,88.11,18.71,41.68,2.16,21.56,63.2,3.46,8.47,39.503,37.733,1.0,5.51,1.26,0.97,21.79,78.35,10.5,养殖业
62,000338,潍柴动力,18.98,66.49,56.38,4.16,80.82,65.35,27.64,2.41,17.9,83.33,1.83,42.93,29.049,28.076,1.0,-4.85,2.34,2.2,55.14,79.34,40.08,汽车零部件
63,601816,京沪高铁,21.76,75.68,74.29,25.48,82.46,63.53,4.86,0.21,19.0,2.93,1.2,6.4,4.949,4.788,1.0,-1.8,0.92,0.67,5.4,3.64,7.93,铁路公路
64,688820,盛合晶微,13.52,2.48,21.21,4.76,2.92,,127.55,-0.12,254.12,26.67,12.32,16.67,133.224,158.401,0.0,-4.26,1.42,0.91,18.85,26.67,16.67,半导体
65,300476,胜宏科技,20.57,42.89,11.41,43.95,44.99,17.47,241.6,-8.15,31.12,60.27,3.01,34.93,254.02,279.722,0.0,-4.89,2.15,1.43,143.12,65.04,41.82,元件
66,688836,宇树科技-W,2.22,,,4.21,,,585.0,-4.88,404.99,12.5,82.16,12.5,,,,,0.86,,33.63,12.5,12.5,自动化设备
67,002463,沪电股份,65.63,37.11,55.62,57.82,33.47,61.58,121.7,-0.26,40.05,93.6,6.19,81.27,118.556,126.562,0.0,2.65,1.16,1.0,73.37,92.98,76.78,元件
68,688808,联讯仪器,35.52,76.7,59.86,34.86,58.86,,2279.02,-1.72,341.95,1.15,69.07,44.83,2183.254,2144.37,1.0,4.39,1.25,0.7,21.92,1.15,44.83,通用设备
69,600188,兖矿能源,91.91,108.42,59.18,66.83,87.11,46.98,23.02,1.5,11.7,90.87,3.57,98.33,21.471,20.356,1.0,7.21,1.15,0.84,11.31,92.73,97.93,煤炭开采
70,000001,平安银行,96.4,100.39,99.36,99.81,90.67,72.1,11.65,0.52,4.15,4.73,0.5,4.27,11.364,10.954,1.0,2.52,0.8,0.72,9.73,5.87,5.29,银行Ⅱ
71,300408,三环集团,25.92,22.68,52.49,19.26,26.22,68.3,112.24,-0.21,35.22,38.07,2.71,2.2,120.028,127.406,0.0,-6.49,1.5,0.86,70.96,36.03,2.73,元件
72,002142,宁波银行,79.52,105.53,87.84,80.44,103.37,69.72,33.86,0.33,5.53,2.4,0.8,2.4,32.715,31.439,1.0,3.5,0.91,0.69,7.83,2.98,2.98,银行Ⅱ
73,600919,江苏银行,78.41,97.46,103.74,88.42,95.45,96.54,12.04,-0.25,4.66,29.4,0.68,52.93,11.823,11.452,1.0,1.84,0.52,0.51,6.07,36.45,65.45,银行Ⅱ
74,000725,京东方Ａ,34.12,1.78,40.35,24.83,-0.51,52.36,5.92,-0.34,46.46,63.2,1.2,28.87,5.899,6.459,0.0,0.36,0.87,0.55,61.23,54.38,29.09,光学光电子
75,000651,格力电器,66.98,79.54,93.0,85.22,80.61,85.86,39.0,-0.69,8.77,38.0,1.98,22.0,38.727,37.477,1.0,0.7,0.89,0.97,19.2,40.83,27.27,白色家电
76,003816,中国广核,119.91,80.59,37.78,118.05,25.56,33.87,4.24,1.44,21.43,93.93,1.63,70.2,3.973,3.99,0.0,6.72,1.03,1.21,5.77,95.79,80.08,电力
77,301666,大普微-UW,67.58,19.04,24.27,57.99,1.16,,475.86,1.42,171.97,13.98,56.93,26.88,430.302,539.199,0.0,10.59,4.35,2.55,40.34,13.98,26.88,计算机设备
78,002938,鹏鼎控股,28.49,29.22,54.47,20.5,25.82,59.27,89.18,-0.02,23.06,47.47,2.59,31.4,92.102,97.312,0.0,-3.17,1.4,0.9,22.61,46.86,34.05,元件
79,601898,中煤能源,102.62,110.48,25.38,97.28,86.38,12.17,15.36,2.74,10.66,43.67,1.15,98.07,14.09,13.76,1.0,9.01,1.01,0.98,7.78,54.13,97.6,煤炭开采
80,300274,阳光电源,-3.13,7.13,-10.07,1.81,20.13,8.79,97.69,-1.16,16.86,18.73,5.33,52.53,111.395,123.965,0.0,-12.3,1.15,1.07,60.26,10.33,41.16,光伏设备
81,300433,蓝思科技,68.35,17.36,35.37,89.87,7.55,39.45,38.23,-2.1,18.54,20.53,1.34,17.93,36.252,41.5,0.0,5.46,1.03,1.0,47.89,16.69,22.23,消费电子
82,603288,海天味业,28.16,32.4,38.32,45.18,58.47,55.91,34.12,0.06,37.13,7.47,7.62,4.33,35.968,35.186,1.0,-5.14,1.2,1.37,8.9,9.26,5.37,调味发酵品Ⅱ
83,300760,迈瑞医疗,108.3,105.46,40.59,103.74,87.17,23.46,164.3,1.4,24.77,1.73,8.27,3.2,155.237,148.11,1.0,5.84,0.74,0.65,11.01,2.15,3.55,医疗器械
84,601066,中信建投,103.04,-1.13,54.6,90.39,-9.61,59.16,25.58,-0.78,25.57,48.73,2.04,10.93,25.4,26.327,0.0,0.71,0.75,0.59,3.9,49.34,1.82,证券Ⅱ
85,600690,海尔智家,73.93,63.53,27.26,79.65,66.33,24.1,21.12,0.0,14.42,37.73,2.26,16.0,21.121,20.347,1.0,-0.0,1.1,0.84,7.71,34.79,19.26,白色家电
86,688072,拓荆科技,30.11,15.84,57.01,34.78,20.2,69.21,669.29,-3.42,89.44,40.04,15.3,85.36,681.848,694.876,0.0,-1.84,0.66,0.44,23.55,40.04,85.36,半导体
87,688498,源杰科技,40.15,54.84,63.16,65.57,48.78,60.26,1538.35,-5.68,537.92,71.7,75.86,96.53,1466.263,1537.17,0.0,4.92,1.12,0.65,57.42,71.7,96.53,半导体
88,603268,松发股份,71.18,101.41,90.94,73.9,97.81,79.47,187.3,0.16,-17.44,16.4,31.93,99.47,178.156,159.986,1.0,5.13,0.63,0.55,7.6,20.33,99.34,航海装备Ⅱ
89,601336,新华保险,93.51,36.23,6.81,113.6,42.84,2.69,59.8,-1.3,12.15,58.67,0.93,17.4,59.401,59.894,0.0,0.67,0.89,0.97,11.49,72.73,21.57,保险Ⅱ
90,600406,国电南瑞,42.67,53.27,10.22,50.67,62.94,18.36,23.01,-0.22,28.72,65.8,4.23,69.13,23.736,23.171,1.0,-3.06,0.81,0.44,6.38,63.39,62.73,电网设备
91,601668,中国建筑,82.75,60.92,45.59,79.55,61.08,36.68,4.46,0.68,4.32,30.33,0.53,4.53,4.484,4.439,1.0,-0.54,0.97,0.77,8.32,37.6,5.62,房屋建设Ⅱ
92,601985,中国核电,112.99,44.59,78.87,107.97,25.81,81.84,8.92,0.22,16.99,63.33,1.95,80.0,8.835,8.857,0.0,0.96,1.03,0.71,6.28,78.51,91.4,电力
93,600989,宝丰能源,98.2,106.13,20.98,73.03,96.22,15.44,24.49,2.04,15.71,15.87,2.58,4.13,23.438,22.488,1.0,4.49,0.93,0.78,15.74,18.68,3.72,化学原料
94,601818,光大银行,58.95,56.88,40.17,82.45,58.71,32.02,3.03,-0.33,4.18,33.2,0.43,23.8,3.047,3.038,1.0,-0.56,0.56,0.5,3.17,41.16,29.5,银行Ⅱ
95,300604,长川科技,49.09,20.75,62.63,48.13,22.54,71.58,277.11,-2.7,140.83,49.07,6.7,3.07,276.627,282.757,0.0,0.17,0.97,0.6,42.96,37.69,3.72,半导体
96,600025,华能水电,31.61,52.7,58.82,60.63,58.25,63.41,9.56,-0.83,23.62,84.6,3.29,100.0,9.72,9.591,1.0,-1.65,0.94,0.88,2.6,97.6,100.0,电力
97,601766,中国中车,84.48,103.81,48.42,86.49,92.68,18.79,6.2,-0.16,16.76,63.0,1.23,47.6,5.997,5.679,1.0,3.39,0.63,0.44,5.03,78.1,59.01,轨交设备Ⅱ
98,002352,顺丰控股,116.44,65.86,41.33,104.47,55.86,33.81,33.67,0.78,22.95,0.73,1.97,0.73,33.336,33.149,1.0,1.0,1.17,0.97,6.65,0.91,0.91,物流
99,600031,三一重工,78.37,62.13,25.91,70.33,62.88,21.34,19.1,0.21,25.1,73.13,1.74,3.87,19.144,18.903,1.0,-0.23,1.05,0.64,8.85,73.64,4.79,工程机械
100,601688,华泰证券,112.9,15.26,16.56,105.84,-2.57,12.41,19.41,0.57,10.17,10.93,0.85,15.87,18.944,19.588,0.0,2.46,1.03,0.88,11.14,13.55,19.67,证券Ⅱ
101,301377,鼎泰高科,16.94,20.79,45.63,13.61,17.0,53.64,406.38,-2.54,180.82,86.34,55.18,94.86,420.567,460.51,0.0,-3.37,0.88,0.62,,86.34,94.86,
102,600487,亨通光电,89.22,24.56,35.06,94.13,10.08,43.56,68.7,-3.65,16.33,21.67,1.25,5.6,60.397,76.62,0.0,13.75,1.23,1.15,,18.93,6.94,
