排名,代码,名称,最新价,总市值,流通市值,行业,成交额,ROE%,营收同比%,净利润(亿),净利同比%,毛利率%
33,002475,立讯精密,56.17,434633478310,411449619520,消费电子,5153795406.59,8.76,40.1605518581,78.43,18.036983291456,11.7785360877
34,688347,华虹宏力,245.28,426229531883,100012920000,半导体,2186665869.0,0.86,19.4147741706,3.99,436.692371841556,19.4457765387
35,688235,百济神州,269.08,414998096503,30959069361,化学制药,873544429.0,9.9,26.8363500983,32.71,627.147475232556,89.4529871532
36,603993,洛阳钼业,18.61,398148112375,324946272895,工业金属,2252109922.0,18.29,42.7839090612,161.52,86.272667882062,23.0090744347
37,601166,兴业银行,17.93,379450071068,379450071068,银行Ⅱ,1689348848.0,4.79,-0.2543953358,411.31,-4.659140956399,0.0
38,601319,中国人保,8.04,355560884287,285401962927,保险Ⅱ,1018916683.0,11.2,9.5986593172,367.45,38.503580851866,0.0
39,600183,生益科技,143.19,347809035507,345338318834,元件,9063186686.0,18.17,50.0454791459,32.87,130.423998654866,30.6922750301
40,002384,东山精密,179.16,328150805433,248373399893,元件,7943744689.86,12.88,63.9481879305,29.57,290.089113632119,20.1513507952
41,601601,中国太保,34.04,327476423128,233005211128,保险Ⅱ,2585118166.0,9.7,5.8056021068,307.75,10.36399497938,0.0
42,688012,中微公司,341.0,326624240668,321289189958,半导体,4168823233.0,11.56,34.8886347323,28.25,300.216524117415,39.7417373409
43,601869,长飞光纤,393.46,325747543794,159877873026,通信设备,4704891675.0,19.22,53.637732146,29.25,888.878405244955,53.3612070059
44,002415,海康威视,34.98,320587206819,316432357976,计算机设备,1331859889.39,9.17,11.9673178084,78.96,39.565445501572,49.9672613158
45,601211,国泰海通,17.69,311008915100,237915003985,证券Ⅱ,1060831454.0,6.12,97.5628794336,202.6,28.736487658757,0.0
46,600000,浦发银行,9.27,308745121041,308745121041,银行Ⅱ,841972880.0,3.96,3.5534844687,309.51,4.082456199348,0.0
47,600276,恒瑞医药,45.96,305045706209,293178944513,化学制药,2300358125.0,8.04,-1.9390022608,44.65,0.344554541292,86.3263460861
48,300059,东方财富,19.01,300780019624,254588872109,证券Ⅱ,3320992876.65,8.46,53.220189051,80.64,44.848976215289,74.3927594104
49,000858,五 粮 液,70.68,274352053793,274345366476,白酒Ⅱ,1273832600.66,7.14,20.87072874,87.53,89.29986131838,80.2949204402
50,300394,天孚通信,248.81,271408191389,270801830472,通信设备,6318995689.59,19.6,15.1492291388,12.04,33.922353315318,60.8695979509
51,603986,兆易创新,383.2,269761850826,257019262906,半导体,9199220238.0,23.13,178.6722977786,68.57,1091.4990564908,63.1304509177
52,688802,沐曦股份-U,660.15,264126015000,12231651989,半导体,402029339.0,4.53,44.6659638137,6.12,429.462930125319,57.2152440602
53,688808,联讯仪器,2528.0,259541334176,48780652032,通用设备,2568185864.0,31.1,208.7055946128,5.67,902.997918255574,70.7942535034
54,600150,中国船舶,34.32,258279322604,258279322604,航海装备Ⅱ,3484004388.0,6.71,26.005331272,99.54,163.508688638198,17.3661199239
55,601225,陕西煤业,26.24,254396800000,254396800000,煤炭开采,750215746.0,10.9,1.1692536077,112.72,47.574576296288,33.3593436248
56,601919,中远海控,16.57,252992797530,208061817510,航运港口,1199800937.0,5.7,2.5870029553,134.19,-23.47827216587,18.3392709861
57,002379,宏桥控股,19.21,250327780660,21829739795,工业金属,1271898506.91,30.26,11.9504272706,156.45,77.024139178251,25.3784505634
58,688795,摩尔线程-U,525.17,246844718722,15873520583,半导体,275666201.0,-0.1,147.4213793771,-0.12,95.73226709201,56.9463084205
59,002714,牧原股份,42.08,242927677740,138043411386,养殖业,1124682646.62,-7.48,-22.3016379839,-60.78,-157.717224941595,-1.5756373647
60,600309,万华化学,77.38,242235894420,242235894420,化学制品,3123573312.0,8.96,31.2585013331,100.63,64.354204430483,17.0841909951
61,688820,盛合晶微,129.26,240782179778,22349395634,半导体,924064714.0,2.8,7.2006133293,4.49,3.326089767472,30.1400071353
62,601816,京沪高铁,4.88,238757315326,238757315326,铁路公路,592106456.0,3.21,3.9425045373,67.71,7.206589578335,45.360774803
63,002916,深南电路,341.54,232645638856,227059019553,元件,1666715363.24,12.43,46.3282888807,22.51,65.546280171141,31.0149106719
64,688008,澜起科技,190.01,231914429370,217516706635,半导体,4728428487.0,10.72,26.6585396711,19.97,72.325559587892,65.3126948791
65,000001,平安银行,11.88,230542308192,230539537693,银行Ⅱ,1324230286.24,5.22,1.7755999135,256.96,3.321270607157,0.0
66,002142,宁波银行,34.4,227163523245,227018818303,银行Ⅱ,1029354325.85,7.12,11.54467169,165.62,12.117519631736,0.0
67,000338,潍柴动力,26.18,226200975858,129758356776,汽车零部件,1990093950.59,8.0,8.847564221,77.01,36.463711828511,21.463923593
68,002463,沪电股份,116.42,224034402978,223858399105,元件,3774358039.26,17.38,61.1682833526,29.23,73.722061163793,38.7155693432
69,688836,宇树科技-W,550.45,222637395953,16561785474,自动化设备,1715526755.0,9.99,48.5389986228,2.74,955.594582876599,56.0089333697
70,600919,江苏银行,12.12,222418052492,222418052492,银行Ⅱ,1295089632.0,7.86,9.1107021147,218.76,8.089489422095,0.0
71,003816,中国广核,4.4,222194825741,173074875741,电力,687895162.09,4.6,-2.7578083082,61.05,2.66222662087,45.5425165845
72,300408,三环集团,110.91,221456056710,207380207527,元件,4714256839.06,8.61,54.824030357,19.32,56.17646712233,44.3196613034
73,300476,胜宏科技,222.5,218669620893,192505875263,元件,4460712865.72,11.8,28.773550864,28.57,33.300010849125,33.221347957
74,600188,兖矿能源,21.75,218301531435,129659406435,煤炭开采,842366429.0,6.87,13.0051222512,71.5,47.747879557371,30.6006985281
75,000651,格力电器,38.74,216998458406,213569474471,白色家电,1247905495.97,8.68,-8.1402149704,132.78,-7.873884093798,28.8127471778
76,000725,京东方Ａ,5.71,211523113245,201946335808,光学光电子,5060082008.23,3.82,1.8307997684,52.48,61.621332999777,15.0316321123
77,300760,迈瑞医疗,167.67,203182410596,202991721852,医疗器械,1199555918.54,12.01,5.9963299224,47.97,-5.365709111143,60.8335255872
78,600690,海尔智家,21.82,202993383738,134814584704,白色家电,991960645.0,8.36,-2.7981796409,103.16,-14.266944821157,27.2293255339
79,603288,海天味业,34.12,199637656901,189701080373,调味发酵品Ⅱ,442784963.0,10.07,6.0061732024,41.9,7.125124059512,41.0363120571
80,601898,中煤能源,14.91,197686671294,136456325964,煤炭开采,711062913.0,4.95,-1.7610159657,81.49,5.825484910589,26.9192171517
81,002938,鹏鼎控股,84.53,195901373701,195334144180,元件,1247498675.56,3.71,5.141159863,12.84,4.109207036209,23.9752902042
82,603268,松发股份,190.96,194534187053,44541380280,航海装备Ⅱ,1266864815.0,32.06,251.874251691,36.09,457.668942986394,23.6588177372
83,601066,中信建投,25.0,193917369925,162391775875,证券Ⅱ,400432894.0,8.27,51.1077143242,76.39,69.437027116444,0.0
84,601336,新华保险,61.92,193162325472,129130403933,保险Ⅱ,1986714320.0,18.87,18.8703759227,227.93,54.017163321846,0.0
85,300433,蓝思科技,35.87,189348435007,178173073017,消费电子,3480389287.86,1.05,-12.4203656668,5.77,-49.521477587713,16.4258831472
86,688498,源杰科技,1508.0,187746568516,185321353152,半导体,3847566792.0,22.1,351.4010703617,6.07,1212.19540823559,80.4246767203
87,601985,中国核电,9.12,187580178915,172215557987,电力,1726503791.0,3.05,-6.2848823048,36.41,-35.740640009377,36.4732695406
88,688072,拓荆科技,641.04,187294753001,182175425510,半导体,1789846387.0,18.11,49.060715147,13.43,1324.09901284204,41.0042896167
89,301666,大普微-UW,426.39,185998293740,11306303492,计算机设备,969084511.22,77.43,531.1701845514,13.34,477.083656706601,34.9035465253
90,600031,三一重工,19.94,183348388474,168979337338,工程机械,953664285.0,6.16,19.4868647877,56.9,9.131357029292,27.7819043049
91,600025,华能水电,9.82,182957345604,182957345604,电力,320741084.0,5.91,1.4544203223,43.76,-5.049088925195,57.1891827428
92,600406,国电南瑞,22.59,181437371564,180904699500,电网设备,557021137.0,5.73,14.5359559071,30.73,4.08163089096,25.3392957491
93,601818,光大银行,3.06,180801786247,142004855617,银行Ⅱ,711301288.0,3.28,-4.3235535059,187.11,-24.006985622614,0.0
94,601668,中国建筑,4.37,180570106240,180570106240,房屋建设Ⅱ,1050597845.0,4.61,-11.9615548688,230.0,-24.340999953882,10.2935341527
95,300274,阳光电源,87.08,180535250802,138241822772,光伏设备,3548653647.19,10.73,-28.9913921923,52.59,-32.012976909209,35.92153915
96,600989,宝丰能源,24.38,178787316800,178787316800,化学原料,1625634997.0,18.61,32.3321115262,97.28,70.137377080532,43.5632332124
97,601766,中国中车,6.17,177071991423,150102513956,轨交设备Ⅱ,701875740.0,4.54,9.956998576,79.91,10.280413688099,22.2659912397
98,601688,华泰证券,19.5,176023843827,142481783067,证券Ⅱ,994987292.0,6.3,45.8621225486,116.92,54.86615652396,0.0
99,300604,长川科技,269.63,174068326968,131978003022,半导体,4199916497.64,18.52,59.7153807171,9.64,125.672896733861,55.482024293
100,000776,广发证券,22.15,173320328069,130774692239,证券Ⅱ,2385302623.58,8.08,74.5856738467,116.52,80.095703436332,0.0
