排名,代码,名称,日线J,周线J,月线J,昨日日线J,昨日周线J,昨日月线J,最新价,涨跌幅,PE_TTM,PE历史分位%,PB_MRQ,PB历史分位%,MA20,MA60,双均线多头,价距MA20%,量比,量比30,成交额(亿),PE5年分位%,PB5年分位%,行业
32,510210,上证指数ETF富国,111.66,97.35,45.2,95.63,70.15,36.04,1.02,0.29,14.92,69.22,,,1.005,1.002,1,1.49,0.83,0.61,7.57,,,其他
33,512010,医药ETF易方达,11.34,58.0,69.64,8.56,75.25,59.56,0.38,1.06,23.43,4.12,,,0.391,0.367,1,-2.81,0.73,0.44,2.34,,,医药
34,517520,黄金股ETF永赢,37.48,100.29,23.7,62.97,112.33,13.22,2.2,-0.63,21.27,49.95,,,2.138,1.88,1,2.85,0.49,0.55,6.26,,,黄金
35,515220,煤炭ETF国泰,75.08,107.58,70.22,103.24,117.49,61.05,1.34,-2.76,18.82,87.21,1.89,99.12,1.28,1.211,1,4.69,2.42,2.03,19.32,,,煤炭
36,512690,酒ETF鹏华,81.61,71.35,27.09,18.12,71.31,21.29,0.43,2.63,19.87,21.15,,,0.431,0.419,1,-0.23,1.89,0.98,6.42,,,白酒
37,159870,化工ETF鹏华,96.14,67.19,22.62,103.92,64.85,24.67,0.82,-0.72,18.34,36.5,,,0.814,0.815,0,1.35,0.92,1.05,4.41,,,化工
38,512070,证券保险ETF易方达,115.1,77.43,24.35,111.13,53.62,16.38,0.82,1.74,7.61,0.03,,,0.794,0.795,0,3.27,1.53,1.28,6.79,,,证券
39,159206,卫星ETF永赢,76.5,26.7,1.34,38.9,24.45,5.14,1.38,-1.36,,,,,1.39,1.481,0,-1.01,1.08,0.62,4.23,,,通信
40,513630,港股低波红利ETF摩根,28.61,79.14,40.94,42.92,84.72,35.43,1.59,0.25,,,,,1.585,1.554,1,0.32,1.64,0.94,3.53,,,红利
41,512760,芯片ETF国泰,62.68,6.22,28.07,57.59,5.18,38.78,1.09,-2.59,68.27,43.97,,,1.125,1.23,0,-3.11,0.73,0.49,2.73,,,半导体
42,512800,银行ETF华宝,99.23,101.77,109.83,83.54,84.35,84.91,0.85,2.53,7.16,89.21,0.7,45.92,0.812,0.794,1,4.68,1.18,0.95,10.49,,,银行
43,159611,电力ETF广发,103.44,47.57,3.66,75.48,38.15,5.74,1.05,1.35,15.28,66.98,,,1.047,1.06,0,0.19,1.45,0.78,4.48,,,电力
44,516650,有色金属ETF华夏,66.7,97.59,11.12,87.8,98.5,6.68,1.89,-0.84,17.51,21.2,,,1.886,1.811,1,0.11,0.73,0.67,1.52,,,有色金属
45,159852,软件ETF嘉实,99.52,53.56,3.28,84.62,51.11,0.14,0.69,0.14,62.44,59.02,,,0.7,0.693,1,-0.71,0.9,0.72,4.41,,,计算机
46,159869,游戏ETF华夏,99.1,67.95,3.89,85.09,65.2,-0.11,1.1,0.27,17.88,4.01,,,1.107,1.089,1,-0.45,1.05,0.7,4.35,,,传媒
47,560860,工业有色ETF万家,80.76,83.98,14.11,93.26,79.54,13.7,1.64,-0.79,68.62,62.14,,,1.647,1.61,1,-0.3,0.57,0.64,2.4,,,有色金属
48,159755,电池ETF广发,2.21,23.69,-10.34,18.1,32.04,-2.56,0.92,-1.39,22.93,31.6,3.24,41.76,0.963,1.002,0,-4.26,1.07,0.78,2.97,,,新能源
49,159307,红利低波100ETF博时,99.95,71.03,64.99,77.85,72.44,56.3,1.04,1.07,9.05,86.59,,,1.028,1.015,1,1.17,1.09,0.91,0.97,,,红利
50,512710,军工龙头ETF富国,91.39,46.74,-2.71,82.55,39.93,-6.97,0.63,0.48,,,,,0.62,0.636,0,1.61,1.0,0.83,2.34,,,军工
51,159263,价值ETF易方达,94.06,100.61,60.66,97.07,95.39,54.05,1.17,0.69,,,,,1.149,1.119,1,1.65,0.94,0.92,2.85,,,价值
52,159363,创业板人工智能ETF华宝,64.68,43.15,30.16,55.08,36.83,44.01,1.23,-1.28,,,,,1.242,1.319,0,-0.97,0.86,0.63,8.99,,,人工智能
53,563300,中证2000ETF华泰柏瑞,102.34,65.82,40.07,93.56,57.89,36.07,1.45,-0.14,41.38,71.19,,,1.42,1.452,0,2.18,0.68,0.59,6.12,,,中证2000
54,159865,养殖ETF国泰,102.48,108.81,35.7,96.84,106.67,24.1,0.56,1.64,23.47,55.77,,,0.539,0.524,1,3.34,1.6,1.54,3.07,,,农业
55,512660,军工ETF国泰,93.84,37.59,0.05,67.65,33.19,-1.96,1.14,-0.09,52.06,30.01,3.27,54.0,1.133,1.173,0,0.71,0.72,0.69,2.11,,,军工
56,516150,稀土ETF嘉实,58.42,39.87,9.8,61.46,39.32,12.13,1.73,-1.76,28.79,28.36,,,1.772,1.828,0,-2.43,0.88,0.73,1.19,,,有色金属
57,159851,金融科技ETF华宝,100.3,91.75,11.26,97.73,72.78,4.16,0.65,1.88,33.22,12.77,,,0.63,0.622,1,3.17,0.93,1.13,2.92,,,其他
58,515980,人工智能ETF华富,93.88,19.34,32.44,69.57,14.68,41.67,1.04,-0.38,47.51,77.06,,,1.043,1.112,0,-0.29,0.99,0.67,1.95,,,人工智能
59,588220,科创100ETF鹏华,48.61,34.9,35.07,53.25,33.32,44.99,1.76,-3.3,,,,,1.796,1.856,0,-2.0,0.83,0.88,5.2,,,科创板
60,512950,央企改革ETF华夏,95.92,50.91,28.54,88.73,43.48,39.14,1.52,-0.46,16.02,86.66,,,1.513,1.525,0,0.2,1.13,0.94,0.13,,,央企国企
61,159259,成长ETF易方达,67.26,30.54,28.57,76.57,26.08,41.03,1.32,-3.43,,,,,1.342,1.463,0,-1.34,1.0,1.06,5.62,,,成长
62,159967,创业板成长ETF华夏,27.39,24.74,24.62,31.3,22.3,35.34,0.77,-2.16,,,,,0.802,0.871,0,-3.99,0.92,0.6,5.98,,,成长
63,561980,半导体设备ETF招商,42.8,9.82,42.39,44.94,11.36,52.43,0.68,-2.72,,,,,0.71,0.744,0,-4.23,0.85,0.52,,,,
