排名,代码,名称,日线J,周线J,月线J,昨日日线J,昨日周线J,昨日月线J,最新价,涨跌幅,PE_TTM,PE历史分位%,PB_MRQ,PB历史分位%,MA20,MA60,双均线多头,价距MA20%,量比,量比30,成交额(亿),PE5年分位%,PB5年分位%,行业
36,02513,智谱,-8.64,5.27,16.96,-2.95,11.46,28.21,913.5,-0.27,-84.93,,80.09,,1093.225,1366.208,0.0,-16.44,0.67,0.53,31.26,,,
37,00728,中国电信,-10.61,36.49,23.49,-11.36,80.0,30.27,4.55,-0.66,12.23,,0.77,,4.746,4.62,1.0,-4.13,0.92,0.81,2.73,,,
38,06030,中信证券,3.89,18.21,38.33,10.23,40.97,50.33,25.82,0.47,8.95,,1.12,,26.638,27.2,0.0,-3.07,0.8,0.84,3.04,,,
39,00992,联想集团,79.82,73.93,96.46,61.75,70.31,92.2,32.42,6.79,64.46,,7.11,,31.173,26.302,1.0,4.0,0.99,0.85,31.42,,,
40,00267,中信股份,78.35,114.04,86.04,67.34,114.61,59.69,13.78,1.92,5.76,,0.43,,12.938,12.128,1.0,6.51,0.77,1.14,2.56,,,
41,03993,洛阳钼业,94.46,64.55,14.04,64.53,53.56,5.07,17.8,1.08,12.05,,3.69,,17.057,16.857,1.0,4.36,0.87,0.76,5.37,,,
42,02328,中国财险,40.42,88.31,82.58,52.86,95.2,66.95,16.83,-0.41,6.8,,1.07,,16.354,15.507,1.0,2.91,0.75,0.82,3.8,,,
43,00016,新鸿基地产,68.0,52.07,31.69,63.6,65.8,33.11,118.3,-1.25,15.58,,0.55,,119.985,118.572,1.0,-1.4,0.98,1.17,6.7,,,
44,03986,兆易创新,55.52,13.79,10.8,58.05,2.31,19.92,480.4,-1.07,37.21,,7.85,,492.285,635.45,0.0,-2.41,0.66,0.34,7.48,,,
45,06809,澜起科技,45.77,15.33,29.6,47.76,7.1,37.83,271.4,-1.67,94.54,,13.39,,274.55,316.54,0.0,-1.15,0.77,0.54,6.42,,,
46,06160,百济神州,7.12,58.96,70.81,13.03,82.39,62.16,208.6,-1.97,62.79,,7.92,,219.58,197.58,1.0,-5.0,1.06,0.81,7.3,,,
47,01276,恒瑞医药,31.96,-2.23,-6.62,42.55,1.13,-3.73,45.94,-0.82,34.65,,4.11,,48.731,54.46,0.0,-5.73,0.52,0.31,0.83,,,
48,02338,潍柴动力,103.48,54.36,48.54,85.24,34.27,48.12,34.02,6.45,19.89,,2.66,,32.731,34.032,0.0,3.94,0.77,1.21,7.08,,,
49,02601,中国太保,-12.32,73.9,9.82,8.16,97.91,10.46,29.3,-0.68,4.4,,0.77,,29.634,29.194,1.0,-1.13,0.87,1.02,2.75,,,
50,00001,长和,73.23,42.71,83.6,39.22,57.34,86.1,70.35,1.44,7.13,,0.47,,69.998,69.964,1.0,0.5,1.0,0.87,3.92,,,
51,02378,保诚,44.76,15.22,22.84,51.9,31.04,28.01,106.7,-0.28,9.38,,1.73,,108.375,108.905,0.0,-1.55,0.39,0.29,0.04,,,
52,02611,国泰海通,17.13,57.43,37.91,13.01,61.87,34.16,15.04,1.14,7.17,,0.7,,15.016,14.906,1.0,0.16,0.83,1.05,1.72,,,
53,01339,中国人民保险集团,41.87,82.01,32.42,54.7,99.2,18.22,5.86,-0.76,3.98,,0.66,,5.519,5.274,1.0,6.09,1.18,1.81,3.39,,,
54,01919,中远海控,40.51,74.5,83.11,11.27,78.34,78.76,16.89,2.05,8.49,,0.96,,16.894,15.325,1.0,-0.02,0.96,0.95,3.4,,,
55,09888,百度集团-W,19.34,22.04,-5.66,9.78,27.9,-0.54,92.2,2.96,-68.73,,0.8,,94.257,103.317,0.0,-2.18,1.8,2.52,30.61,,,
56,00669,创科实业,38.09,33.13,77.55,35.21,46.84,88.67,131.7,0.15,23.64,,4.12,,137.355,132.725,1.0,-4.12,1.44,1.16,9.03,,,
57,01378,中国宏桥,94.01,94.32,1.52,72.01,82.92,-5.74,24.46,4.0,7.67,,1.57,,23.2,22.766,1.0,5.43,1.5,1.15,9.29,,,
58,06951,三环集团,67.51,62.22,,73.73,56.81,,116.4,-1.02,61.7,,8.56,,114.93,,,1.28,1.08,0.73,1.65,,,
59,02714,牧原股份,99.07,110.02,42.09,103.35,112.4,20.43,39.42,-0.25,-162.76,,2.5,,35.573,33.146,1.0,10.81,0.41,0.63,0.95,,,
60,01109,华润置地,30.19,25.3,15.25,32.09,43.66,24.85,30.06,-1.25,8.11,,0.64,,32.571,32.638,0.0,-7.71,0.39,0.66,4.75,,,
61,03692,翰森制药,43.86,81.12,33.11,83.07,98.68,23.62,34.8,-3.55,27.71,,4.85,,34.241,32.626,1.0,1.63,1.84,1.33,5.73,,,
62,09992,泡泡玛特,46.74,52.2,5.02,40.71,47.0,3.82,156.1,0.26,13.92,,7.83,,154.16,157.417,0.0,1.26,0.74,0.33,5.67,,,
63,02476,胜宏科技,28.22,42.56,1.97,19.11,26.89,5.55,211.4,2.22,36.37,,4.76,,224.665,253.365,0.0,-5.9,0.82,0.5,5.63,,,
64,00066,港铁公司,110.11,80.3,30.78,98.36,80.66,27.73,33.1,0.42,9.02,,1.01,,32.856,32.216,1.0,0.74,0.9,0.67,1.25,,,
65,02020,安踏体育,12.07,30.82,42.11,34.06,57.3,51.93,73.5,-3.23,11.26,,2.49,,74.972,74.233,1.0,-1.96,2.25,1.91,10.36,,,
66,02269,药明生物,19.38,71.75,81.45,18.78,80.77,70.1,48.84,-0.93,35.74,,3.66,,49.045,41.405,1.0,-0.42,0.68,0.52,10.64,,,
67,00002,中电控股,87.61,76.44,97.14,39.93,70.67,95.02,79.05,2.33,18.42,,1.81,,78.292,76.78,1.0,0.97,1.35,1.31,3.43,,,
68,06690,海尔智家,38.22,47.26,18.23,48.68,57.4,20.02,21.06,-0.75,9.64,,1.43,,21.232,20.997,1.0,-0.81,0.71,0.59,1.6,,,
69,01347,华虹宏力,12.85,-3.61,19.2,19.3,-6.21,37.74,111.6,0.54,241.71,,3.46,,119.765,147.385,0.0,-6.82,0.52,0.41,16.11,,,
70,06031,三一重工,94.76,66.89,19.65,81.82,50.11,13.61,20.26,2.07,18.37,,1.76,,19.154,19.587,0.0,5.77,0.81,0.56,0.51,,,
71,00175,吉利汽车,18.88,4.82,10.46,17.89,18.74,22.07,16.6,-1.89,9.44,,1.64,,17.855,18.316,0.0,-7.03,0.93,0.79,5.89,,,
72,00762,中国联通,90.01,18.94,6.59,67.12,13.33,2.38,5.78,0.7,9.78,,0.41,,5.803,6.285,0.0,-0.48,1.97,1.96,5.29,,,
73,01801,信达生物,-2.74,58.96,72.51,3.06,79.57,67.85,98.2,-2.0,119.93,,7.15,,100.96,91.643,1.0,-2.73,1.39,1.1,14.36,,,
74,01113,长实集团,108.22,84.84,54.98,90.47,72.08,45.67,48.1,2.3,12.73,,0.42,,46.477,46.338,1.0,3.49,1.83,1.98,4.41,,,
75,01038,长江基建集团,107.56,95.3,86.11,91.99,90.09,75.78,66.3,0.61,6.64,,1.13,,65.175,62.253,1.0,1.73,0.97,0.9,0.88,,,
76,06818,中国光大银行,14.13,7.05,1.43,18.71,19.29,5.81,2.81,-1.23,4.42,,0.28,,2.945,3.042,0.0,-4.58,1.1,1.68,0.77,,,
77,03288,海天味业,17.71,-4.51,-2.83,12.36,9.39,9.41,27.92,-1.34,19.62,,3.63,,30.222,30.909,0.0,-7.62,0.91,0.85,0.53,,,
78,06936,顺丰控股,12.61,15.53,33.56,21.34,51.01,39.09,30.78,-0.65,13.09,,1.37,,31.931,31.818,1.0,-3.6,1.29,1.43,0.53,,,
79,00788,中国铁塔,51.84,5.7,6.42,53.27,19.7,4.7,9.11,-0.38,10.56,,0.68,,9.221,9.366,0.0,-1.2,1.16,1.3,2.12,,,
80,06886,华泰证券,41.3,97.87,39.48,44.92,102.36,31.6,17.68,1.14,6.84,,0.78,,17.271,16.991,1.0,2.37,0.77,1.05,1.54,,,
81,01816,中广核电力,84.95,116.21,28.01,78.29,112.91,16.5,3.1,0.49,13.85,,1.1,,2.939,2.856,1.0,5.65,0.78,0.92,1.15,,,
82,01766,中国中车,80.11,109.79,51.26,82.98,108.78,36.65,5.38,-0.46,9.75,,0.76,,5.246,4.996,1.0,2.65,0.59,0.6,0.6,,,
83,02423,贝壳-W,2.74,68.32,66.3,13.69,99.93,62.71,44.96,-1.88,28.53,,2.06,,45.816,43.106,1.0,-1.87,2.21,2.09,8.19,,,
84,01898,中煤能源,29.13,86.64,21.29,10.16,90.74,20.47,11.57,1.4,8.79,,0.8,,11.446,10.857,1.0,1.08,0.88,1.23,2.06,,,
85,02600,中国铝业,78.77,102.38,-1.25,88.15,96.15,-6.6,8.9,-1.44,7.65,,1.57,,8.545,8.267,1.0,4.15,0.96,1.08,3.71,,,
86,06869,长飞光纤光缆,60.95,92.06,40.08,52.92,60.12,36.35,183.6,7.24,38.54,,8.07,,156.51,161.867,0.0,17.31,1.6,1.22,66.94,,,
87,01988,民生银行,58.07,61.36,33.38,80.27,77.62,27.7,3.46,-2.95,4.61,,0.23,,3.47,3.432,1.0,-0.29,1.17,1.38,1.1,,,
88,01888,建滔积层板,74.82,49.06,22.4,64.7,19.85,26.34,48.0,4.76,34.42,,8.25,,41.959,53.218,0.0,14.4,0.79,0.56,29.96,,,
89,01336,新华保险,41.67,83.55,7.34,49.7,91.74,0.28,48.1,0.71,2.99,,1.05,,47.332,47.839,0.0,1.62,0.51,0.68,2.57,,,
90,09973,奇瑞汽车,21.68,46.04,16.07,0.99,58.48,20.72,25.24,0.96,7.23,,2.35,,25.705,25.62,1.0,-1.81,1.34,0.76,0.46,,,
91,00027,银河娱乐,46.95,54.79,24.25,53.7,77.0,21.23,33.22,-1.48,13.58,,1.72,,34.392,32.588,1.0,-3.41,1.97,1.09,3.94,,,
92,03606,福耀玻璃,65.31,62.95,35.55,73.1,69.45,29.56,55.6,0.09,15.1,,3.3,,56.105,54.484,1.0,-0.9,0.98,1.04,1.78,,,
93,01972,太古地产,92.75,91.91,56.87,81.5,94.41,39.26,24.84,0.32,43.34,,0.53,,24.518,22.905,1.0,1.31,1.29,1.06,0.66,,,
94,01776,广发证券,6.03,81.52,73.61,9.34,91.53,65.19,18.15,1.34,6.61,,0.89,,17.874,17.399,1.0,1.54,0.4,0.54,0.6,,,
95,00688,中国海外发展,34.49,42.55,22.89,35.18,58.01,22.36,12.96,-0.38,11.15,,0.31,,13.469,13.278,1.0,-3.78,0.71,0.84,3.29,,,
96,01024,快手-W,13.49,-4.21,-9.84,26.3,-1.0,-9.83,32.32,-2.18,7.85,,1.48,,35.042,40.771,0.0,-7.77,1.43,1.06,17.97,,,
97,01377,鼎泰高科,53.23,32.15,,59.29,34.67,,328.0,-2.5,127.97,,37.53,,343.24,,,-4.44,2.1,1.11,0.55,,,
98,01171,兖矿能源,58.56,109.22,43.69,29.26,105.18,36.19,13.79,2.76,10.64,,1.58,,13.078,12.169,1.0,5.44,1.02,1.18,4.9,,,
99,00003,香港中华煤气,84.8,80.71,60.91,51.58,79.19,42.53,7.33,0.41,21.49,,2.27,,7.184,6.907,1.0,2.03,0.79,0.53,1.44,,,
100,00358,江西铜业股份,84.3,88.01,26.53,47.48,78.82,14.68,39.28,2.29,10.06,,1.35,,37.336,35.282,1.0,5.21,1.44,1.23,5.85,,,
101,00012,恒基地产,10.32,32.38,3.25,8.53,58.89,6.48,26.48,-0.68,,,,,27.699,27.027,1.0,-4.4,0.96,0.72,,,,
102,06099,招商证券,-6.27,37.0,47.24,3.91,35.32,55.39,15.03,0.54,,,,,15.247,15.77,0.0,-1.42,0.53,0.46,,,,
103,06613,蓝思科技,-0.45,72.39,48.66,1.11,58.92,49.42,23.48,1.21,,,,,23.685,23.543,1.0,-0.87,0.92,0.53,,,,
