排名,代码,名称,日线J,周线J,月线J,昨日日线J,昨日周线J,昨日月线J,最新价,涨跌幅,PE_TTM,PE历史分位%,PB_MRQ,PB历史分位%
76,000725,京东方Ａ,3.28,-1.37,38.04,26.21,-0.51,52.36,5.75,-4.17,35.8,56.65,1.57,69.58
77,603288,海天味业,51.2,51.04,50.32,19.87,58.47,55.91,35.67,1.77,28.67,1.96,4.97,2.0
78,002938,鹏鼎控股,0.02,26.61,53.27,-1.42,25.82,59.27,87.95,-1.4,53.8,96.72,5.93,91.83
79,300433,蓝思科技,70.21,16.52,34.72,64.26,7.55,39.45,37.95,2.04,58.03,83.69,3.8,85.55
80,688072,拓荆科技,1.27,18.91,58.75,-2.35,20.2,69.21,684.13,1.58,91.42,41.99,15.64,88.25
81,600690,海尔智家,63.72,59.87,25.71,49.13,66.33,24.11,20.94,0.38,10.49,2.96,1.57,2.29
82,601898,中煤能源,76.62,107.31,17.74,55.43,86.38,12.17,14.81,3.57,10.71,55.08,1.18,93.23
83,003816,中国广核,28.51,31.15,14.45,17.62,25.56,33.87,3.88,1.04,20.66,84.43,1.56,55.78
84,601066,中信建投,1.5,-13.17,48.75,1.8,-9.61,59.16,24.79,0.04,15.3,0.86,2.2,14.5
85,300760,迈瑞医疗,93.99,98.25,35.25,69.0,87.17,23.46,158.68,2.74,24.54,10.48,4.79,3.98
86,688498,源杰科技,64.14,55.06,63.29,76.81,48.78,60.26,1541.0,-2.9,538.85,72.02,75.99,96.97
87,600406,国电南瑞,22.82,58.22,12.18,12.1,62.94,18.36,23.27,0.43,22.46,18.45,3.49,26.75
88,601336,新华保险,80.1,32.57,5.87,43.74,42.84,2.69,59.43,1.09,5.02,1.19,1.5,43.01
89,603268,松发股份,62.43,97.64,89.18,58.65,97.81,79.47,180.93,-1.03,52.75,66.91,14.11,81.26
90,601668,中国建筑,44.55,56.78,42.66,29.46,61.08,36.68,4.42,0.68,4.81,46.83,0.37,0.48
91,601818,光大银行,91.35,64.46,44.99,51.94,58.71,32.03,3.07,1.66,4.8,38.53,0.36,1.34
92,601985,中国核电,26.07,27.17,66.96,4.67,25.81,81.84,8.77,0.69,21.91,82.88,1.5,25.8
93,600025,华能水电,44.11,58.13,63.98,27.24,58.25,63.41,9.68,1.04,21.12,71.72,2.54,70.86
94,301666,大普微-UW,-2.89,2.03,16.99,-0.15,1.16,,408.66,-3.31,13732.23,17.98,222.26,17.98
95,300604,长川科技,0.09,18.01,61.17,7.11,22.54,71.58,271.1,-2.98,111.27,50.31,34.36,98.24
96,601766,中国中车,65.32,96.46,44.0,75.43,92.68,18.78,6.08,0.66,12.53,4.43,0.99,12.35
97,002352,顺丰控股,45.12,55.23,35.37,21.75,55.86,33.81,32.94,1.35,15.2,1.34,1.73,1.34
98,600031,三一重工,24.1,53.35,20.9,32.65,62.88,21.34,18.61,-1.01,20.32,44.35,1.89,8.44
99,600989,宝丰能源,54.45,87.84,15.8,69.41,96.22,15.45,23.22,-3.49,11.09,0.23,3.08,52.8
100,600547,山东黄金,97.5,113.02,12.53,104.84,114.78,-8.75,36.5,-1.48,32.62,11.06,5.26,83.31
