排名,代码,名称,日线J,周线J,月线J,昨日日线J,昨日周线J,昨日月线J,最新价,涨跌幅,PE_TTM,PE历史分位%,PB_MRQ,PB历史分位%,MA20,MA60,双均线多头,价距MA20%,量比,量比30,成交额(亿),PE5年分位%,PB5年分位%,行业
12,601628,中国人寿,75.43,46.6,33.46,79.73,48.66,25.61,39.17,-0.25,4.47,0.24,1.67,8.36,37.833,37.792,1.0,3.53,0.8,0.9,12.42,0.41,14.55,保险Ⅱ
13,601318,中国平安,87.57,105.82,33.4,93.37,99.74,18.17,58.24,0.41,6.62,0.85,1.03,33.57,54.37,52.557,1.0,7.12,1.03,1.04,45.74,1.24,58.43,保险Ⅱ
14,600036,招商银行,101.07,99.17,105.64,98.45,83.92,76.24,41.69,1.51,6.93,34.71,0.92,18.61,39.48,38.204,1.0,5.6,1.01,1.0,35.17,60.41,32.4,银行Ⅱ
15,688981,中芯国际,35.92,1.28,35.52,55.52,6.1,47.92,121.14,-2.2,143.9,63.85,6.05,84.31,126.564,137.588,0.0,-4.29,1.11,0.61,38.48,61.57,85.12,半导体
16,601088,中国神华,24.48,101.7,80.05,41.06,109.24,73.1,47.61,-0.36,19.13,97.67,2.29,98.96,46.487,43.746,1.0,2.42,0.66,0.66,9.46,95.95,98.18,煤炭开采
17,300308,中际旭创,2.55,-1.01,22.22,1.86,6.66,35.52,814.0,0.12,46.88,49.24,24.06,94.68,886.035,1042.034,0.0,-8.13,0.8,0.58,173.78,55.7,90.74,通信设备
18,601899,紫金矿业,24.4,94.73,36.48,21.36,107.97,28.84,33.35,0.12,13.11,9.02,4.39,82.19,33.538,30.597,1.0,-0.56,0.83,0.66,59.39,15.7,83.06,工业金属
19,002594,比亚迪,-5.89,42.59,32.49,-9.25,82.62,37.48,87.4,0.1,27.07,23.6,3.32,26.26,89.782,89.121,1.0,-2.65,0.59,0.62,17.89,41.07,1.07,乘用车
20,600900,长江电力,67.93,64.28,89.46,76.75,61.0,86.46,28.42,-0.07,19.21,52.18,3.22,85.71,28.208,27.657,1.0,0.75,0.7,0.63,19.42,23.8,75.21,电力
21,688256,寒武纪,81.62,8.06,37.99,96.93,0.43,48.54,1072.0,-2.54,202.32,78.11,49.73,86.5,1076.436,1235.919,0.0,-0.41,0.88,0.64,90.48,73.06,83.39,半导体
22,000333,美的集团,70.04,83.38,96.71,73.31,76.7,93.01,87.57,0.37,15.05,55.84,3.15,51.95,85.578,82.242,1.0,2.33,1.0,0.67,15.7,85.7,88.02,白色家电
23,600028,中国石化,60.54,97.43,21.3,69.21,100.4,13.0,5.48,0.55,18.43,87.46,0.79,40.55,5.242,5.026,1.0,4.54,0.68,0.69,9.18,88.02,38.26,炼化及贸易
24,601328,交通银行,79.67,96.55,106.43,74.59,86.48,86.39,7.42,1.37,6.73,92.07,0.56,61.11,7.115,6.874,1.0,4.29,0.88,0.94,12.83,90.99,76.36,银行Ⅱ
25,601658,邮储银行,75.96,69.12,86.36,87.34,52.83,63.66,5.42,-0.55,7.26,78.23,0.62,28.13,5.091,5.023,1.0,6.46,0.72,1.33,13.11,87.93,38.02,银行Ⅱ
26,601728,中国电信,57.99,89.63,67.4,60.6,95.08,58.54,6.38,-0.31,19.62,80.52,1.24,62.68,6.439,6.047,1.0,-0.92,1.02,0.68,5.44,80.5,62.48,通信服务
27,688041,海光信息,74.77,-2.22,14.0,83.01,-4.13,31.98,243.67,-1.03,180.26,63.18,22.32,76.27,258.998,299.256,0.0,-5.92,0.83,0.62,33.25,63.18,76.27,半导体
28,300502,新易盛,8.04,9.67,27.74,5.25,14.9,40.73,386.0,0.32,41.02,32.29,22.15,90.31,414.469,477.691,0.0,-6.87,0.87,0.6,117.22,44.88,83.14,通信设备
29,601998,中信银行,75.04,111.99,101.22,71.43,111.9,82.25,8.89,1.25,6.9,91.41,0.66,76.26,8.284,7.7,1.0,7.32,0.92,0.91,5.1,98.6,97.52,银行Ⅱ
30,002371,北方华创,0.72,-4.82,35.44,6.6,10.38,50.82,638.17,-2.69,81.48,41.55,11.42,76.5,713.964,741.099,0.0,-10.62,1.08,0.7,43.9,71.98,87.93,半导体
31,603259,XD药明康,35.63,70.32,82.46,40.06,81.16,85.29,153.83,-1.47,21.33,28.94,5.55,48.54,159.518,134.175,1.0,-3.57,0.72,0.42,39.84,48.43,75.45,医疗服务
32,600030,中信证券,78.69,26.65,81.49,80.84,19.76,80.67,27.99,0.47,11.03,0.47,1.48,47.29,27.599,27.982,0.0,1.42,1.27,1.25,39.21,0.83,67.6,证券Ⅱ
33,002475,立讯精密,50.49,16.9,20.83,79.61,16.66,33.7,54.3,-3.33,23.61,23.12,4.51,25.59,56.052,60.496,0.0,-3.13,1.22,0.91,61.3,40.25,38.68,消费电子
34,688235,百济神州,30.48,41.11,59.92,15.43,63.07,51.78,271.0,0.71,97.62,89.09,11.8,74.69,283.003,264.797,1.0,-4.24,1.27,0.72,10.85,89.09,74.69,化学制药
35,603993,洛阳钼业,8.25,50.75,7.24,17.74,61.27,11.57,18.48,-0.7,14.21,12.01,4.41,89.22,18.913,18.869,1.0,-2.29,0.78,0.58,25.51,20.91,85.79,工业金属
36,688347,华虹宏力,31.24,-8.37,34.09,76.45,-2.4,48.63,223.5,-8.88,553.93,65.37,8.21,90.51,249.096,285.066,0.0,-10.28,2.39,1.35,68.47,65.37,90.51,半导体
37,601166,兴业银行,76.08,54.1,44.5,49.92,46.87,33.91,18.22,1.62,5.11,43.3,0.46,6.93,18.027,17.873,1.0,1.07,0.7,0.95,18.05,65.45,12.07,银行Ⅱ
38,601319,中国人保,89.4,77.63,35.65,96.52,56.06,16.99,7.99,-0.62,6.21,0.21,1.04,32.63,7.226,7.127,1.0,10.57,0.65,1.22,7.78,0.33,51.07,保险Ⅱ
39,600183,生益科技,52.3,57.58,56.74,69.69,46.57,60.65,137.5,-3.97,64.3,96.53,18.05,97.77,138.296,143.37,0.0,-0.58,0.82,0.91,94.2,93.97,96.12,元件
40,601601,中国太保,88.29,95.76,24.43,94.03,81.02,10.43,34.21,0.5,5.84,3.13,1.03,20.09,31.381,30.653,1.0,9.02,1.01,1.11,18.16,5.45,34.96,保险Ⅱ
41,002384,东山精密,-5.83,11.5,46.18,-4.42,21.77,55.73,178.67,-0.27,91.29,88.6,13.43,95.68,195.88,217.652,0.0,-8.79,0.93,0.61,84.84,80.25,92.48,元件
42,688012,中微公司,-3.37,10.6,46.27,1.25,21.83,59.06,335.42,-1.64,75.94,39.6,10.7,70.98,366.049,377.765,0.0,-8.37,0.97,0.56,44.34,56.61,93.88,半导体
43,002415,海康威视,45.16,36.68,75.24,61.38,45.3,87.52,34.87,-0.31,19.45,9.12,3.79,22.6,35.021,34.321,1.0,-0.43,0.81,0.42,13.1,15.87,39.34,计算机设备
44,601211,国泰海通,75.24,4.63,47.64,63.24,6.42,45.84,17.87,1.02,9.72,4.99,0.95,28.54,17.831,18.177,0.0,0.22,1.1,0.82,12.18,8.68,49.67,证券Ⅱ
45,600000,浦发银行,94.07,77.5,32.7,75.99,62.49,23.76,9.43,1.73,6.13,71.6,0.42,32.91,9.164,8.965,1.0,2.9,0.91,0.97,7.12,59.67,57.27,银行Ⅱ
46,601869,长飞光纤,31.69,56.66,47.69,48.94,47.38,53.43,378.8,-3.73,91.1,87.48,19.16,95.79,377.568,401.014,0.0,0.33,0.71,0.71,38.61,79.59,93.14,通信设备
47,600276,恒瑞医药,26.75,-8.26,-1.18,14.6,2.39,8.04,46.02,0.13,39.53,2.23,4.74,0.14,49.49,51.802,0.0,-7.01,0.83,0.59,22.61,3.88,0.25,化学制药
48,300059,东方财富,36.66,8.95,23.23,35.13,14.28,25.81,19.15,0.74,20.78,2.28,3.08,9.21,19.315,19.803,0.0,-0.85,1.29,1.1,48.54,3.97,16.03,证券Ⅱ
49,600150,中国船舶,81.16,85.19,48.01,54.23,45.25,31.08,37.47,9.18,20.11,25.59,1.85,36.56,34.106,34.466,0.0,9.86,4.13,4.47,123.93,0.41,17.36,航海装备Ⅱ
50,000858,五 粮 液,57.76,38.16,9.4,10.39,40.38,9.21,71.98,1.84,21.36,24.83,2.36,1.09,72.487,73.146,0.0,-0.7,1.84,1.45,32.41,34.46,1.9,白酒Ⅱ
51,300394,天孚通信,20.07,78.39,39.91,18.32,74.66,43.35,248.7,-0.04,116.82,94.59,43.42,95.63,258.418,255.253,1.0,-3.76,1.19,0.77,98.33,90.58,92.4,通信设备
52,603986,兆易创新,18.04,-0.59,12.57,44.83,-0.67,27.43,371.88,-2.95,33.02,10.54,7.02,40.74,402.906,502.211,0.0,-7.7,1.09,0.57,113.12,18.35,70.74,半导体
53,601225,陕西煤业,5.15,95.21,88.24,22.3,109.43,86.58,26.24,0.0,12.47,89.89,2.52,90.03,26.079,24.293,1.0,0.62,0.86,0.85,8.75,82.4,82.64,煤炭开采
54,002714,牧原股份,95.97,107.7,60.91,92.68,103.76,42.53,43.97,4.49,-226.48,13.01,3.21,14.72,40.534,38.412,1.0,8.48,1.76,1.56,33.51,15.04,25.62,养殖业
55,688808,联讯仪器,88.57,93.33,76.18,95.54,76.7,65.92,2465.0,-2.49,369.86,7.61,74.7,52.17,2296.601,2163.114,1.0,7.33,1.01,0.73,22.3,7.61,52.17,通用设备
56,688802,沐曦股份-U,10.22,-8.62,37.85,29.23,-1.83,54.37,631.1,-4.4,28382.2,97.71,18.2,26.29,699.328,757.658,0.0,-9.76,0.99,0.72,5.62,97.71,26.29,半导体
57,002379,宏桥控股,71.23,68.67,9.95,76.74,68.74,5.45,18.94,-1.41,10.0,63.68,4.26,81.24,18.924,17.852,1.0,0.08,0.87,0.69,8.69,86.28,67.85,工业金属
58,601919,中远海控,-8.3,77.2,78.8,-2.99,100.78,78.07,16.06,-3.08,9.17,57.26,1.05,40.17,16.41,15.064,1.0,-2.13,1.32,1.37,20.36,91.98,69.92,航运港口
59,688795,摩尔线程-U,17.36,-5.38,5.62,38.4,-0.24,15.39,519.35,-1.11,-329.25,43.72,20.05,0.55,549.859,610.0,0.0,-5.55,0.89,0.56,3.33,43.72,0.55,半导体
60,600309,万华化学,85.33,99.66,27.54,82.32,94.84,24.69,77.66,0.36,14.76,38.79,2.14,11.3,75.118,73.013,1.0,3.38,0.87,1.04,28.3,38.93,19.67,化学制品
61,601816,京沪高铁,60.6,71.0,84.06,55.56,75.68,77.06,4.9,0.41,17.59,1.55,1.14,3.17,4.92,4.789,1.0,-0.41,0.91,0.77,5.5,2.07,4.21,铁路公路
62,000338,潍柴动力,32.67,51.03,47.92,7.29,66.49,54.49,26.85,2.56,17.86,81.67,2.41,79.01,28.471,27.877,1.0,-5.69,0.86,1.06,26.69,69.92,91.32,汽车零部件
63,688820,盛合晶微,46.69,0.78,16.16,65.38,2.48,25.09,124.17,-3.94,247.39,23.16,11.99,11.58,132.988,155.035,0.0,-6.63,0.93,0.73,12.41,23.16,11.58,半导体
64,000001,平安银行,69.82,100.51,109.32,80.78,100.39,101.59,11.89,0.08,5.31,37.32,0.49,15.0,11.492,11.044,1.0,3.46,0.77,0.72,9.7,64.96,26.12,银行Ⅱ
65,688008,澜起科技,-2.67,2.17,26.25,8.53,10.03,41.99,187.7,-1.22,74.53,42.14,10.65,66.71,204.44,229.631,0.0,-8.19,0.99,0.71,60.63,50.99,80.25,半导体
66,002142,宁波银行,63.05,104.04,97.16,65.98,105.53,90.29,34.5,0.29,7.32,35.85,0.94,31.48,33.364,31.717,1.0,3.4,0.9,0.81,8.25,62.4,54.79,银行Ⅱ
67,002916,深南电路,6.84,26.01,40.0,26.46,33.82,54.39,331.8,-2.85,54.24,82.72,12.54,89.08,361.106,378.485,0.0,-8.12,1.02,0.67,22.02,84.13,93.97,元件
68,600919,江苏银行,56.26,98.4,107.63,49.02,97.46,105.14,12.28,1.32,6.24,85.33,0.83,91.88,11.968,11.522,1.0,2.61,0.97,0.85,9.74,95.29,95.21,银行Ⅱ
69,003816,中国广核,92.37,99.45,49.83,100.97,80.59,39.72,4.37,-0.68,22.24,92.08,1.78,83.4,4.053,4.003,1.0,7.82,0.95,1.17,5.69,91.49,87.19,电力
70,000651,格力电器,21.67,74.13,93.75,5.57,79.54,92.37,38.98,0.62,7.83,31.43,1.47,3.94,38.806,37.686,1.0,0.45,0.85,0.7,12.96,53.31,6.86,白色家电
71,300408,三环集团,41.81,25.63,42.6,51.05,22.68,54.03,108.4,-2.26,65.32,96.49,9.56,96.96,116.72,125.556,0.0,-7.13,0.76,0.53,38.32,93.97,94.71,元件
72,600188,兖矿能源,16.43,93.22,59.39,30.23,108.42,62.34,21.56,-0.87,20.24,94.78,2.82,84.52,22.047,20.212,1.0,-2.21,0.91,0.87,10.35,90.91,73.06,煤炭开采
73,300476,胜宏科技,-4.88,38.14,3.2,-3.5,42.89,11.94,219.5,-1.35,42.92,77.68,5.69,81.1,253.295,271.244,0.0,-13.34,0.69,0.56,48.01,64.05,68.26,元件
74,002463,沪电股份,6.17,33.3,46.38,32.67,37.11,58.29,111.5,-4.23,42.38,90.5,11.93,96.2,119.55,125.281,0.0,-6.73,1.15,0.95,56.26,88.76,93.39,元件
75,688836,宇树科技-W,1.68,,,3.52,,,530.3,-3.66,367.13,7.69,74.48,7.69,,,,,0.84,,20.75,7.69,7.69,自动化设备
76,000725,京东方Ａ,23.78,0.32,31.03,47.13,1.78,41.58,5.61,-1.75,26.45,47.15,1.56,68.9,5.898,6.43,0.0,-4.88,0.94,0.6,54.2,53.39,92.48,光学光电子
77,300760,迈瑞医疗,83.54,109.36,54.06,79.95,105.46,41.59,169.91,1.34,26.18,18.68,5.08,5.37,158.903,150.112,1.0,6.93,0.91,1.01,17.07,29.59,8.51,医疗器械
78,600690,海尔智家,98.45,79.87,43.02,94.48,63.53,27.77,22.0,0.82,11.47,8.83,1.71,4.46,21.137,20.514,1.0,4.08,1.33,1.11,9.74,10.99,7.77,白色家电
79,603288,海天味业,22.69,19.28,29.39,11.15,32.4,34.53,34.4,0.82,27.51,1.28,5.15,3.18,35.205,35.199,1.0,-2.29,0.91,0.89,5.41,2.23,5.54,调味发酵品Ⅱ
80,601898,中煤能源,27.36,100.09,35.72,32.56,110.48,33.64,15.18,1.81,10.98,57.69,1.21,94.73,14.551,13.684,1.0,4.32,0.66,0.76,5.46,91.07,90.83,煤炭开采
81,603268,松发股份,63.48,101.75,97.06,48.01,101.41,92.14,192.6,0.86,34.94,47.77,15.02,82.24,183.258,163.393,1.0,5.1,0.71,0.69,9.15,74.55,69.09,航海装备Ⅱ
82,601066,中信建投,55.9,4.45,49.49,46.23,-1.13,54.75,25.28,1.12,15.6,1.55,2.24,15.89,25.285,26.388,0.0,-0.02,1.41,1.02,5.79,1.4,13.31,证券Ⅱ
83,601336,新华保险,78.49,55.84,16.91,81.03,36.23,7.61,62.25,0.53,4.39,0.33,1.57,47.77,59.552,60.423,0.0,4.53,0.93,1.22,14.69,0.58,68.76,保险Ⅱ
84,002938,鹏鼎控股,1.16,21.24,47.05,10.56,29.22,58.5,83.29,-1.47,50.95,95.96,5.61,86.9,91.044,95.459,0.0,-8.52,0.82,0.67,14.4,93.55,93.55,元件
85,601985,中国核电,98.12,72.85,87.38,105.44,44.59,76.49,9.08,-0.44,25.66,99.76,1.58,40.88,8.861,8.866,0.0,2.47,0.93,1.14,9.69,99.92,38.6,电力
86,300433,蓝思科技,-9.25,15.57,27.78,3.1,17.36,36.99,35.14,-2.04,53.74,82.05,3.51,80.39,36.943,40.976,0.0,-4.88,0.82,0.65,27.01,87.36,92.48,消费电子
87,600031,三一重工,75.68,70.36,42.49,74.65,62.13,35.21,20.0,0.3,20.7,45.58,2.0,17.85,19.2,18.996,1.0,4.17,0.58,0.67,9.35,23.22,30.91,工程机械
88,300274,阳光电源,0.56,3.01,-16.55,-5.65,7.13,-9.84,88.43,1.55,16.69,27.16,3.66,33.14,106.572,118.955,0.0,-17.02,0.81,0.95,47.55,31.65,6.61,光伏设备
89,688498,源杰科技,7.07,52.63,60.87,17.22,54.84,62.9,1466.0,-2.79,242.8,45.83,58.1,94.1,1517.337,1543.543,0.0,-3.38,0.89,0.55,39.26,45.83,94.1,半导体
90,600406,国电南瑞,14.61,42.1,4.95,5.71,53.27,9.92,22.71,0.53,21.72,12.96,3.5,26.69,23.282,23.192,1.0,-2.46,1.21,0.73,8.22,0.83,2.15,电网设备
91,600025,华能水电,63.3,51.82,64.25,75.76,52.7,58.39,9.76,-0.61,21.98,78.73,2.6,73.74,9.695,9.614,1.0,0.67,0.85,0.96,2.6,83.39,54.3,电力
92,601668,中国建筑,39.07,44.49,43.61,21.26,60.92,36.05,4.4,0.69,5.74,78.06,0.37,0.57,4.42,4.431,0.0,-0.45,0.82,0.95,9.67,100.0,0.99,房屋建设Ⅱ
93,688072,拓荆科技,-2.93,5.26,44.82,6.6,15.84,58.02,621.93,-2.98,83.54,33.65,14.29,79.61,681.284,691.705,0.0,-8.71,1.2,0.62,26.2,33.65,79.61,半导体
94,601818,光大银行,80.03,49.98,47.78,79.08,56.88,32.93,3.05,-0.33,5.48,63.58,0.36,1.23,3.029,3.035,0.0,0.69,0.67,0.8,5.06,92.15,2.15,银行Ⅱ
95,601766,中国中车,60.39,106.54,67.5,53.01,103.81,49.16,6.25,1.3,12.88,8.12,1.02,17.09,6.085,5.739,1.0,2.71,0.74,0.6,5.8,14.13,29.75,轨交设备Ⅱ
96,600989,宝丰能源,74.38,104.18,22.25,77.16,106.13,21.92,24.4,0.08,11.65,0.84,3.24,63.8,23.392,22.211,1.0,4.31,0.77,0.83,14.91,1.24,74.63,化学原料
97,301666,大普微-UW,14.14,12.22,14.36,27.96,19.04,23.24,405.48,-4.9,146.53,12.24,48.51,6.12,432.868,514.302,0.0,-6.33,0.62,0.83,10.34,12.24,6.12,计算机设备
98,601688,华泰证券,90.44,29.53,21.1,90.3,15.26,16.65,19.56,0.31,8.6,0.19,0.99,37.32,19.021,19.659,0.0,2.83,1.06,0.91,10.98,0.33,64.79,证券Ⅱ
99,600547,山东黄金,84.92,111.1,27.96,82.56,108.07,14.97,37.9,1.07,31.92,11.25,5.27,83.9,34.031,28.592,1.0,11.37,0.86,1.07,40.66,19.01,74.71,贵金属
100,000776,广发证券,89.1,37.66,63.25,90.89,11.87,55.94,22.2,0.23,9.2,0.24,1.26,70.47,21.164,21.492,0.0,4.9,0.97,1.06,14.74,0.41,76.12,证券Ⅱ
101,300604,长川科技,18.07,10.67,50.21,52.3,20.75,63.09,254.23,-5.71,87.86,35.04,29.15,97.15,279.266,287.429,0.0,-8.96,1.1,0.89,,49.09,95.12,
102,002352,顺丰控股,18.2,33.22,25.11,12.13,65.86,26.07,32.22,0.53,15.59,2.71,1.65,0.71,32.817,32.941,0.0,-1.82,0.54,0.7,,4.71,1.24,
103,301377,鼎泰高科,8.27,19.24,36.97,18.28,20.79,47.48,376.21,-3.54,167.4,83.7,51.08,93.48,418.341,457.83,0.0,-10.07,0.71,0.55,,83.7,93.48,
104,600487,亨通光电,35.79,33.05,25.41,56.57,24.56,34.09,62.22,-4.7,36.65,93.92,4.55,93.49,63.467,73.697,0.0,-1.96,0.89,0.75,,89.42,94.21,
105,600176,中国巨石,43.87,8.95,27.8,74.84,9.9,39.35,40.18,-5.75,35.49,92.83,4.85,96.96,42.485,48.354,0.0,-5.43,0.92,0.86,,92.07,95.7,
