排名,代码,名称,最新价,涨跌幅%,总市值(亿港元),成交额(亿港元),PE_TTM,PB_MRQ,ROE%,营收同比%,净利润(亿),净利同比%,毛利率%
57,01378,中国宏桥,22.82,-2.89,2240.79,8.37,7.15,1.46,12.9546453199,0.0,0.0,0.0,0.0
58,02020,安踏体育,77.7,0.39,2173.0,5.99,11.9,2.63,13.803790331400002,0.0,0.0,0.0,0.0
59,02476,胜宏科技,220.2,0.0,2164.09,6.45,37.88,4.96,10.478419101,0.0,0.0,0.0,0.0
60,01109,华润置地,30.06,-9.4,2143.56,28.95,8.11,0.64,3.3840657433,0.0,0.0,0.0,0.0
61,03692,翰森制药,35.34,-3.76,2143.07,6.48,28.14,4.93,11.6444531106,0.0,0.0,0.0,0.0
62,01347,华虹宏力,123.0,1.99,2137.4,30.49,266.4,3.82,0.8663995917999999,0.0,0.0,0.0,0.0
63,09992,泡泡玛特,156.1,-1.64,2078.91,11.66,13.92,7.83,22.2264851354,0.0,0.0,0.0,0.0
64,02714,牧原股份,35.54,0.17,2051.6,2.29,-146.76,2.25,-7.6992811818,0.0,0.0,0.0,0.0
65,02269,药明生物,48.84,-3.57,2024.41,23.03,35.65,3.66,5.1192520988,0.0,0.0,0.0,0.0
66,06690,海尔智家,21.56,1.32,2021.82,5.43,9.94,1.47,8.6552337484,0.0,0.0,0.0,0.0
67,00066,港铁公司,32.34,-0.43,2013.11,3.57,8.81,0.99,8.0062750795,0.0,0.0,0.0,0.0
68,00002,中电控股,78.7,0.0,1988.32,2.8,18.34,1.8,5.5000183426,0.0,0.0,0.0,0.0
69,00175,吉利汽车,17.6,-2.65,1898.24,9.76,10.0,1.74,9.7138448665,0.0,0.0,0.0,0.0
70,01801,信达生物,103.8,-3.44,1810.13,17.56,126.7,7.55,6.2497601434000005,0.0,0.0,0.0,0.0
71,06031,三一重工,19.61,5.49,1803.14,2.34,17.78,1.7,6.3079169081,0.0,0.0,0.0,0.0
72,00762,中国联通,5.59,-0.71,1710.44,1.13,9.47,0.4,2.5538526275,0.0,0.0,0.0,0.0
73,06818,中国光大银行,2.835,-4.55,1675.08,2.21,4.46,0.29,3.0741502589,0.0,0.0,0.0,0.0
74,03288,海天味业,28.14,-1.88,1646.48,1.89,19.77,3.66,10.420282621,0.0,0.0,0.0,0.0
75,01038,长江基建集团,65.25,0.38,1644.05,1.67,6.53,1.11,15.4089885767,0.0,0.0,0.0,0.0
76,06936,顺丰控股,30.98,-5.61,1628.97,1.54,13.19,1.38,5.4448505078,0.0,0.0,0.0,0.0
77,01898,中煤能源,12.13,1.25,1608.28,3.86,9.22,0.84,5.0138541572,0.0,0.0,0.0,0.0
78,00788,中国铁塔,9.12,-0.27,1605.2,1.99,10.57,0.68,3.6566222263,0.0,0.0,0.0,0.0
79,02423,贝壳-W,46.44,-2.19,1595.57,10.12,29.47,2.13,5.8781826801,0.0,0.0,0.0,0.0
80,06886,华泰证券,17.67,1.49,1595.05,2.15,6.84,0.77,5.5268129494,0.0,0.0,0.0,0.0
81,01113,长实集团,45.3,-1.22,1585.4,3.51,11.99,0.4,2.1803216119,0.0,0.0,0.0,0.0
82,01816,中广核电力,3.035,-0.65,1532.64,2.79,13.54,1.08,4.8075938509,0.0,0.0,0.0,0.0
83,01766,中国中车,5.34,-1.29,1532.52,1.44,9.67,0.75,4.584387216400001,0.0,0.0,0.0,0.0
84,01988,民生银行,3.48,5.45,1523.63,4.09,4.63,0.23,2.8021344815,0.0,0.0,0.0,0.0
85,00027,银河娱乐,34.16,0.89,1495.95,2.65,13.96,1.77,6.2950651365,0.0,0.0,0.0,0.0
86,09973,奇瑞汽车,25.5,-1.47,1481.19,0.57,7.3,2.38,16.3366100628,0.0,0.0,0.0,0.0
87,01377,鼎泰高科,348.4,1.75,1477.37,0.15,135.93,39.86,23.534053253299998,0.0,0.0,0.0,0.0
88,02600,中国铝业,8.57,-2.22,1470.18,3.35,7.37,1.51,14.892494175400001,0.0,0.0,0.0,0.0
89,01888,建滔积层板,46.38,2.7,1461.64,47.84,33.25,7.97,16.6475217964,0.0,0.0,0.0,0.0
90,01776,广发证券,18.58,1.92,1453.86,1.33,6.77,0.91,7.0001627189999995,0.0,0.0,0.0,0.0
91,01024,快手-W,33.58,0.36,1452.99,15.27,8.16,1.53,7.477270901200001,0.0,0.0,0.0,0.0
92,01336,新华保险,46.4,-1.15,1447.47,6.53,2.88,1.02,19.3882324921,0.0,0.0,0.0,0.0
93,03606,福耀玻璃,54.95,-0.54,1434.05,2.72,14.92,3.26,10.4822414191,0.0,0.0,0.0,0.0
94,01171,兖矿能源,13.94,1.83,1399.14,7.71,10.75,1.6,7.5364685554,0.0,0.0,0.0,0.0
95,06099,招商证券,15.94,-1.18,1386.23,0.53,6.86,0.96,7.513938946600001,0.0,0.0,0.0,0.0
96,01972,太古地产,23.98,-2.2,1380.64,1.06,41.84,0.51,1.3435185682,0.0,0.0,0.0,0.0
97,06869,长飞光纤光缆,166.7,-2.11,1380.12,29.69,34.99,7.33,19.3870784704,0.0,0.0,0.0,0.0
98,00688,中国海外发展,12.53,-9.33,1371.39,17.25,10.78,0.3,1.8012087869,0.0,0.0,0.0,0.0
99,00003,香港中华煤气,7.21,-0.55,1345.38,2.64,21.14,2.24,6.0920679946,0.0,0.0,0.0,0.0
100,06613,蓝思科技,25.0,0.81,1319.69,1.59,34.19,2.17,1.0705406509000002,0.0,0.0,0.0,0.0
