date,close
2023-05-11,54.223
2023-05-12,52.163
2023-05-15,52.583
2023-05-16,52.243
2023-05-17,53.583
2023-05-18,56.433
2023-05-19,57.393
2023-05-22,57.843
2023-05-23,56.133
2023-05-24,56.433
2023-05-25,58.533
2023-05-26,59.573
2023-05-29,61.353
2023-05-30,62.163
2023-05-31,62.233
2023-06-01,60.533
2023-06-02,59.123
2023-06-05,58.713
2023-06-06,57.523
2023-06-07,58.343
2023-06-08,55.543
2023-06-09,56.623
2023-06-12,56.633
2023-06-13,61.283
2023-06-14,61.343
2023-06-15,59.923
2023-06-16,59.263
2023-06-19,60.543
2023-06-20,58.833
2023-06-21,56.513
2023-06-26,54.433
2023-06-27,54.523
2023-06-28,53.813
2023-06-29,54.103
2023-06-30,55.853
2023-07-03,58.303
2023-07-04,61.133
2023-07-05,61.113
2023-07-06,62.153
2023-07-07,62.133
2023-07-10,59.433
2023-07-11,60.403
2023-07-12,57.513
2023-07-13,59.913
2023-07-14,60.423
2023-07-17,59.533
2023-07-18,58.603
2023-07-19,57.623
2023-07-20,56.183
2023-07-21,56.033
2023-07-24,57.023
2023-07-25,57.713
2023-07-26,57.123
2023-07-27,56.533
2023-07-28,57.453
2023-07-31,56.353
2023-08-01,56.063
2023-08-02,55.083
2023-08-03,55.383
2023-08-04,56.483
2023-08-07,56.223
2023-08-08,55.923
2023-08-09,55.063
2023-08-10,55.303
2023-08-11,53.283
2023-08-14,51.813
2023-08-15,49.883
2023-08-16,47.483
2023-08-17,47.543
2023-08-18,47.353
2023-08-21,46.533
2023-08-22,47.893
2023-08-23,47.163
2023-08-24,48.433
2023-08-25,46.753
2023-08-28,47.483
2023-08-29,49.533
2023-08-30,50.203
2023-08-31,49.973
2023-09-01,50.093
2023-09-04,50.353
2023-09-05,50.353
2023-09-06,52.523
2023-09-07,50.233
2023-09-08,50.383
2023-09-11,50.543
2023-09-12,49.833
2023-09-13,49.613
2023-09-14,49.113
2023-09-15,50.503
2023-09-18,49.713
2023-09-19,49.563
2023-09-20,49.483
2023-09-21,48.433
2023-09-22,50.003
2023-09-25,48.733
2023-09-26,47.973
2023-09-27,48.283
2023-09-28,48.433
2023-10-09,49.343
2023-10-10,52.103
2023-10-11,52.473
2023-10-12,52.113
2023-10-13,51.733
2023-10-16,50.333
2023-10-17,51.583
2023-10-18,49.483
2023-10-19,49.133
2023-10-20,46.733
2023-10-23,46.133
2023-10-24,46.923
2023-10-25,47.473
2023-10-26,47.363
2023-10-27,48.523
2023-10-30,52.333
2023-10-31,53.763
2023-11-01,54.003
2023-11-02,54.133
2023-11-03,55.433
2023-11-06,56.033
2023-11-07,56.543
2023-11-08,56.273
2023-11-09,55.613
2023-11-10,55.333
2023-11-13,57.103
2023-11-14,57.853
2023-11-15,58.723
2023-11-16,58.333
2023-11-17,58.643
2023-11-20,56.703
2023-11-21,57.633
2023-11-22,57.203
2023-11-23,57.193
2023-11-24,56.383
2023-11-27,56.613
2023-11-28,56.493
2023-11-29,56.743
2023-11-30,57.713
2023-12-01,58.823
2023-12-04,58.293
2023-12-05,56.553
2023-12-06,56.783
2023-12-07,55.633
2023-12-08,56.233
2023-12-11,58.723
2023-12-12,59.263
2023-12-13,58.883
2023-12-14,60.323
2023-12-15,59.113
2023-12-18,58.233
2023-12-19,58.523
2023-12-20,57.733
2023-12-21,58.843
2023-12-22,57.583
2023-12-25,55.633
2023-12-26,54.163
2023-12-27,56.373
2023-12-28,56.063
2023-12-29,57.493
2024-01-02,56.353
2024-01-03,55.293
2024-01-04,54.623
2024-01-05,54.393
2024-01-08,53.333
2024-01-09,55.283
2024-01-10,53.673
2024-01-11,55.713
2024-01-12,54.323
2024-01-15,53.133
2024-01-16,52.413
2024-01-17,51.323
2024-01-18,52.783
2024-01-19,53.863
2024-01-22,52.823
2024-01-23,52.893
2024-01-24,50.703
2024-01-25,50.403
2024-01-26,48.533
2024-01-29,47.363
2024-01-30,46.173
2024-01-31,43.933
2024-02-01,45.503
2024-02-02,43.533
2024-02-05,43.323
2024-02-06,46.443
2024-02-07,47.433
2024-02-08,48.633
2024-02-19,50.683
2024-02-20,50.383
2024-02-21,49.523
2024-02-22,50.083
2024-02-23,50.343
2024-02-26,50.933
2024-02-27,52.143
2024-02-28,49.503
2024-02-29,50.933
2024-03-01,51.903
2024-03-04,53.583
2024-03-05,53.203
2024-03-06,51.413
2024-03-07,50.033
2024-03-08,51.093
2024-03-11,50.803
2024-03-12,51.713
2024-03-13,51.653
2024-03-14,50.533
2024-03-15,51.133
2024-03-18,51.433
2024-03-19,47.533
2024-03-20,46.363
2024-03-21,48.403
2024-03-22,48.023
2024-03-25,46.683
2024-03-26,45.773
2024-03-27,44.033
2024-03-28,45.193
2024-03-29,44.683
2024-04-01,44.533
2024-04-02,44.483
2024-04-03,44.003
2024-04-08,42.633
2024-04-09,42.983
2024-04-10,41.883
2024-04-11,45.883
2024-04-12,46.673
2024-04-15,47.783
2024-04-16,46.513
2024-04-17,48.233
2024-04-18,46.373
2024-04-19,44.633
2024-04-22,45.463
2024-04-23,44.903
2024-04-24,45.823
2024-04-25,47.033
2024-04-26,49.503
2024-04-29,50.063
2024-04-30,49.643
2024-05-06,49.783
2024-05-07,49.273
2024-05-08,49.603
2024-05-09,49.793
2024-05-10,49.603
2024-05-13,49.593
2024-05-14,49.253
2024-05-15,48.413
2024-05-16,47.943
2024-05-17,48.193
2024-05-20,48.863
2024-05-21,48.633
2024-05-22,50.003
2024-05-23,49.533
2024-05-24,48.483
2024-05-27,51.353
2024-05-28,51.293
2024-05-29,51.523
2024-05-30,51.583
2024-05-31,51.733
2024-06-03,53.103
2024-06-04,52.363
2024-06-05,50.803
2024-06-06,50.239
2024-06-07,49.629
2024-06-11,50.139
2024-06-12,50.629
2024-06-13,51.729
2024-06-14,52.029
2024-06-17,52.859
2024-06-18,53.409
2024-06-19,54.199
2024-06-20,55.109
2024-06-21,55.839
2024-06-24,56.159
2024-06-25,53.989
2024-06-26,55.329
2024-06-27,55.079
2024-06-28,56.189
2024-07-01,55.509
2024-07-02,54.579
2024-07-03,55.089
2024-07-04,55.089
2024-07-05,56.339
2024-07-08,58.559
2024-07-09,58.809
2024-07-10,59.629
2024-07-11,61.249
2024-07-12,62.689
2024-07-15,63.329
2024-07-16,64.059
2024-07-17,62.239
2024-07-18,62.029
2024-07-19,62.039
2024-07-22,62.959
2024-07-23,57.829
2024-07-24,58.009
2024-07-25,57.229
2024-07-26,57.259
2024-07-29,57.029
2024-07-30,57.499
2024-07-31,58.629
2024-08-01,58.289
2024-08-02,55.629
2024-08-05,52.229
2024-08-06,52.199
2024-08-07,51.889
2024-08-08,52.269
2024-08-09,52.029
2024-08-12,52.829
2024-08-13,53.889
2024-08-14,52.779
2024-08-15,53.129
2024-08-16,52.879
2024-08-19,54.339
2024-08-20,54.089
2024-08-21,53.859
2024-08-22,53.189
2024-08-23,53.029
2024-08-26,52.129
2024-08-27,51.159
2024-08-28,49.969
2024-08-29,50.379
2024-08-30,51.659
2024-09-02,48.979
2024-09-03,51.969
2024-09-04,51.119
2024-09-05,51.029
2024-09-06,50.769
2024-09-09,50.329
2024-09-10,50.529
2024-09-11,50.839
2024-09-12,50.239
2024-09-13,50.099
2024-09-18,48.329
2024-09-19,47.989
2024-09-20,48.619
2024-09-23,47.529
2024-09-24,49.059
2024-09-25,48.939
2024-09-26,51.309
2024-09-27,56.029
2024-09-30,65.909
2024-10-08,79.289
2024-10-09,77.439
2024-10-10,69.919
2024-10-11,64.549
2024-10-14,65.959
2024-10-15,64.029
2024-10-16,61.329
2024-10-17,60.369
2024-10-18,67.979
2024-10-21,68.959
2024-10-22,69.969
2024-10-23,67.679
2024-10-24,68.029
2024-10-25,69.039
2024-10-28,68.119
2024-10-29,66.949
2024-10-30,68.109
2024-10-31,67.439
2024-11-01,63.579
2024-11-04,65.079
2024-11-05,68.029
2024-11-06,67.429
2024-11-07,69.409
2024-11-08,69.659
2024-11-11,77.139
2024-11-12,73.429
2024-11-13,74.419
2024-11-14,70.729
2024-11-15,67.759
2024-11-18,65.229
2024-11-19,67.189
2024-11-20,66.989
2024-11-21,66.629
2024-11-22,62.939
2024-11-25,62.659
2024-11-26,62.139
2024-11-27,65.719
2024-11-28,65.549
2024-11-29,66.409
2024-12-02,68.159
2024-12-03,67.369
2024-12-04,66.859
2024-12-05,67.329
2024-12-06,69.209
2024-12-09,67.849
2024-12-10,67.419
2024-12-11,67.919
2024-12-12,67.729
2024-12-13,67.049
2024-12-16,67.979
2024-12-17,65.899
2024-12-18,67.829
2024-12-19,69.819
2024-12-20,71.549
2024-12-23,69.949
2024-12-24,71.209
2024-12-25,71.439
2024-12-26,79.019
2024-12-27,74.509
2024-12-30,70.219
2024-12-31,66.929
2025-01-02,64.959
2025-01-03,64.549
2025-01-06,62.939
2025-01-07,65.439
2025-01-08,65.849
2025-01-09,65.329
2025-01-10,63.229
2025-01-13,61.939
2025-01-14,65.459
2025-01-15,65.229
2025-01-16,65.039
2025-01-17,65.699
2025-01-20,66.309
2025-01-21,69.109
2025-01-22,70.349
2025-01-23,69.129
2025-01-24,69.869
2025-01-27,67.069
2025-02-05,68.429
2025-02-06,70.359
2025-02-07,71.379
2025-02-10,71.639
2025-02-11,70.809
2025-02-12,71.459
2025-02-13,69.029
2025-02-14,72.339
2025-02-17,73.819
2025-02-18,70.929
2025-02-19,72.369
2025-02-20,71.469
2025-02-21,76.039
2025-02-24,76.699
2025-02-25,78.869
