date,close
2023-05-11,18.929
2023-05-12,18.969
2023-05-15,19.009
2023-05-16,18.879
2023-05-17,18.649
2023-05-18,18.649
2023-05-19,18.939
2023-05-22,19.669
2023-05-23,19.489
2023-05-24,18.849
2023-05-25,18.839
2023-05-26,18.719
2023-05-29,18.479
2023-05-30,18.259
2023-05-31,18.039
2023-06-01,18.019
2023-06-02,19.309
2023-06-05,19.409
2023-06-06,19.309
2023-06-07,19.189
2023-06-08,19.559
2023-06-09,19.359
2023-06-12,19.869
2023-06-13,19.809
2023-06-14,19.889
2023-06-15,20.329
2023-06-16,20.409
2023-06-19,19.969
2023-06-20,20.159
2023-06-21,19.979
2023-06-26,19.989
2023-06-27,20.359
2023-06-28,20.389
2023-06-29,20.099
2023-06-30,20.039
2023-07-03,19.859
2023-07-04,19.629
2023-07-05,19.499
2023-07-06,19.359
2023-07-07,19.419
2023-07-10,19.689
2023-07-11,19.899
2023-07-12,19.739
2023-07-13,19.879
2023-07-14,19.609
2023-07-17,19.379
2023-07-18,19.359
2023-07-19,19.619
2023-07-20,19.679
2023-07-21,19.509
2023-07-24,19.239
2023-07-25,20.409
2023-07-26,20.449
2023-07-27,20.179
2023-07-28,21.009
2023-07-31,21.259
2023-08-01,21.129
2023-08-02,21.129
2023-08-03,21.259
2023-08-04,21.159
2023-08-07,20.899
2023-08-08,20.769
2023-08-09,20.659
2023-08-10,20.749
2023-08-11,20.159
2023-08-14,19.829
2023-08-15,19.999
2023-08-16,19.959
2023-08-17,19.929
2023-08-18,19.469
2023-08-21,19.229
2023-08-22,19.439
2023-08-23,18.929
2023-08-24,19.559
2023-08-25,19.698
2023-08-28,20.548
2023-08-29,20.438
2023-08-30,20.568
2023-08-31,20.628
2023-09-01,21.368
2023-09-04,21.898
2023-09-05,21.838
2023-09-06,21.728
2023-09-07,21.608
2023-09-08,21.368
2023-09-11,21.238
2023-09-12,21.248
2023-09-13,21.158
2023-09-14,21.118
2023-09-15,20.968
2023-09-18,20.978
2023-09-19,21.118
2023-09-20,21.228
2023-09-21,21.048
2023-09-22,21.348
2023-09-25,21.128
2023-09-26,20.988
2023-09-27,21.038
2023-09-28,20.718
2023-10-09,20.488
2023-10-10,20.278
2023-10-11,20.198
2023-10-12,20.378
2023-10-13,20.138
2023-10-16,19.938
2023-10-17,20.198
2023-10-18,20.268
2023-10-19,19.738
2023-10-20,19.598
2023-10-23,19.348
2023-10-24,19.198
2023-10-25,19.258
2023-10-26,19.428
2023-10-27,19.758
2023-10-30,19.538
2023-10-31,19.338
2023-11-01,19.398
2023-11-02,19.548
2023-11-03,19.728
2023-11-06,19.728
2023-11-07,19.548
2023-11-08,19.448
2023-11-09,19.398
2023-11-10,19.438
