date,close
2025-12-17,829.9
2025-12-18,787.04
2025-12-19,715.6
2025-12-22,703.35
2025-12-23,667.6
2025-12-24,620.66
2025-12-25,642.94
2025-12-26,619.7
2025-12-29,615.1
2025-12-30,608.92
2025-12-31,580.1
2026-01-05,605.78
2026-01-06,594.21
2026-01-07,603.96
2026-01-08,642.55
2026-01-09,634.81
2026-01-12,621.73
2026-01-13,621.0
2026-01-14,613.6
2026-01-15,597.33
2026-01-16,601.8
2026-01-19,595.66
2026-01-20,590.0
2026-01-21,601.3
2026-01-22,597.64
2026-01-23,587.43
2026-01-26,571.2
2026-01-27,572.18
2026-01-28,577.2
2026-01-29,564.0
2026-01-30,558.08
2026-02-02,530.1
2026-02-03,513.78
2026-02-04,505.0
2026-02-05,491.96
2026-02-06,493.88
2026-02-09,512.62
2026-02-10,514.35
2026-02-11,508.5
2026-02-12,520.08
2026-02-13,512.99
2026-02-24,516.82
2026-02-25,519.98
2026-02-26,533.55
2026-02-27,535.62
2026-03-02,524.98
2026-03-03,499.14
2026-03-04,508.5
2026-03-05,537.28
2026-03-06,533.72
2026-03-09,510.7
2026-03-10,529.0
2026-03-11,537.32
2026-03-12,519.97
2026-03-13,513.2
2026-03-16,535.0
2026-03-17,559.88
2026-03-18,569.8
2026-03-19,558.4
2026-03-20,573.79
2026-03-23,529.57
2026-03-24,601.0
2026-03-25,608.33
2026-03-26,605.81
2026-03-27,598.14
2026-03-30,627.01
2026-03-31,602.0
2026-04-01,609.2
2026-04-02,577.31
2026-04-03,588.51
2026-04-07,599.87
2026-04-08,613.6
2026-04-09,610.0
2026-04-10,612.27
2026-04-13,610.1
2026-04-14,613.9
2026-04-15,679.9
2026-04-16,736.74
2026-04-17,721.0
2026-04-20,707.41
2026-04-21,697.73
2026-04-22,701.5
2026-04-23,670.0
2026-04-24,718.0
2026-04-27,724.12
2026-04-28,724.01
2026-04-29,713.36
2026-04-30,758.03
2026-05-06,811.11
2026-05-07,842.97
2026-05-08,784.0
2026-05-11,787.5
2026-05-12,776.9
2026-05-13,782.5
2026-05-14,740.88
2026-05-15,715.35
2026-05-18,728.47
2026-05-19,752.9
2026-05-20,775.0
2026-05-21,723.6
2026-05-22,728.45
2026-05-25,754.1
2026-05-26,735.16
2026-05-27,695.0
2026-05-28,699.7
2026-05-29,676.02
2026-06-01,637.6
2026-06-02,663.47
2026-06-03,756.4
2026-06-04,724.3
2026-06-05,710.0
2026-06-08,703.0
2026-06-09,704.98
2026-06-10,694.0
2026-06-11,712.0
2026-06-12,694.89
2026-06-15,720.9
2026-06-16,728.76
2026-06-17,732.5
2026-06-18,769.89
2026-06-22,758.0
2026-06-23,768.98
2026-06-24,770.19
2026-06-25,770.52
2026-06-26,730.4
2026-06-29,793.55
2026-06-30,828.3
2026-07-01,780.0
2026-07-02,724.13
2026-07-03,738.38
2026-07-06,731.0
2026-07-07,833.99
2026-07-08,840.08
2026-07-09,981.88
2026-07-10,909.35
2026-07-13,972.86
2026-07-14,974.98
2026-07-15,864.09
2026-07-16,890.0
2026-07-17,779.97
2026-07-20,821.0
2026-07-21,896.0
2026-07-22,845.0
2026-07-23,813.78
2026-07-24,821.61
2026-07-27,830.2
2026-07-28,752.05
2026-07-29,705.99
2026-07-30,672.0
2026-07-31,688.87
2026-08-03,665.0
2026-08-04,696.04
2026-08-05,726.03
2026-08-06,722.7
2026-08-07,729.08
2026-08-10,715.01
2026-08-11,702.88
2026-08-12,715.29
2026-08-13,747.0
2026-08-14,748.0
2026-08-17,786.0
2026-08-18,770.11
2026-08-19,729.0
2026-08-20,711.99
2026-08-21,700.0
2026-08-24,664.0
2026-08-25,655.25
2026-08-26,657.0
