date,close
2023-05-11,12.26
2023-05-12,12.1
2023-05-15,12.12
2023-05-16,12.02
2023-05-17,12.11
2023-05-18,12.31
2023-05-19,12.4
2023-05-22,12.45
2023-05-23,12.38
2023-05-24,12.37
2023-05-25,12.36
2023-05-26,12.44
2023-05-29,12.82
2023-05-30,13.0
2023-05-31,13.01
2023-06-01,12.92
2023-06-02,12.91
2023-06-05,12.97
2023-06-06,12.5
2023-06-07,12.45
2023-06-08,12.32
2023-06-09,12.58
2023-06-12,12.67
2023-06-13,12.92
2023-06-14,12.93
2023-06-15,12.89
2023-06-16,13.15
2023-06-19,13.86
2023-06-20,13.05
2023-06-21,12.34
2023-06-26,11.45
2023-06-27,11.95
2023-06-28,11.66
2023-06-29,11.61
2023-06-30,11.95
2023-07-03,12.13
2023-07-04,12.51
2023-07-05,13.04
2023-07-06,13.26
2023-07-07,12.75
2023-07-10,12.56
2023-07-11,12.86
2023-07-12,12.68
2023-07-13,13.11
2023-07-14,13.33
2023-07-17,13.88
2023-07-18,13.9
2023-07-19,13.69
2023-07-20,13.2
2023-07-21,13.33
2023-07-24,13.58
2023-07-25,14.25
2023-07-26,13.71
2023-07-27,13.61
2023-07-28,13.78
2023-07-31,13.68
2023-08-01,13.77
2023-08-02,13.69
2023-08-03,13.61
2023-08-04,13.75
2023-08-07,13.73
2023-08-08,13.45
2023-08-09,13.14
2023-08-10,13.52
2023-08-11,12.97
2023-08-14,12.95
2023-08-15,12.8
2023-08-16,12.48
2023-08-17,12.6
2023-08-18,12.2
2023-08-21,12.03
2023-08-22,12.52
2023-08-23,12.03
2023-08-24,11.95
2023-08-25,11.82
2023-08-28,11.96
2023-08-29,12.33
2023-08-30,12.66
2023-08-31,12.57
2023-09-01,12.53
2023-09-04,13.05
2023-09-05,13.17
2023-09-06,13.35
2023-09-07,13.07
2023-09-08,13.11
2023-09-11,13.25
2023-09-12,13.18
2023-09-13,13.01
2023-09-14,13.03
2023-09-15,13.03
2023-09-18,12.93
2023-09-19,12.91
2023-09-20,13.0
2023-09-21,13.0
2023-09-22,13.07
2023-09-25,12.99
2023-09-26,12.69
2023-09-27,12.57
2023-09-28,13.11
2023-10-09,13.05
2023-10-10,13.21
2023-10-11,13.69
2023-10-12,14.22
2023-10-13,14.65
2023-10-16,14.64
2023-10-17,14.32
2023-10-18,14.23
2023-10-19,14.1
2023-10-20,13.84
2023-10-23,13.95
2023-10-24,14.26
2023-10-25,14.25
2023-10-26,14.02
2023-10-27,14.88
