date,close
2023-05-11,153.217
2023-05-12,150.017
2023-05-15,153.087
2023-05-16,151.137
2023-05-17,149.987
2023-05-18,149.307
2023-05-19,151.447
2023-05-22,158.257
2023-05-23,154.647
2023-05-24,150.997
2023-05-25,148.847
2023-05-26,150.747
2023-05-29,148.907
2023-05-30,145.817
2023-05-31,141.827
2023-06-01,143.967
2023-06-02,148.547
2023-06-05,145.847
2023-06-06,146.267
2023-06-07,144.647
2023-06-08,145.467
2023-06-09,145.237
2023-06-12,151.057
2023-06-13,153.727
2023-06-14,158.327
2023-06-15,162.647
2023-06-16,164.727
2023-06-19,158.187
2023-06-20,154.657
2023-06-21,152.047
2023-06-26,147.307
2023-06-27,150.549
2023-06-28,151.099
2023-06-29,148.239
2023-06-30,147.999
2023-07-03,151.789
2023-07-04,152.649
2023-07-05,149.809
2023-07-06,148.729
2023-07-07,148.089
2023-07-10,149.029
2023-07-11,149.569
2023-07-12,149.889
2023-07-13,157.079
2023-07-14,156.419
2023-07-17,154.089
2023-07-18,152.829
2023-07-19,152.749
2023-07-20,152.989
2023-07-21,155.699
2023-07-24,153.789
2023-07-25,163.929
2023-07-26,162.229
2023-07-27,162.889
2023-07-28,165.609
2023-07-31,165.429
2023-08-01,164.309
2023-08-02,162.409
2023-08-03,163.029
2023-08-04,163.709
2023-08-07,161.739
2023-08-08,161.309
2023-08-09,161.609
2023-08-10,160.739
2023-08-11,156.789
2023-08-14,153.049
2023-08-15,150.929
2023-08-16,151.129
2023-08-17,152.869
2023-08-18,147.959
2023-08-21,146.399
2023-08-22,146.579
2023-08-23,144.439
2023-08-24,146.689
2023-08-25,145.979
2023-08-28,141.919
2023-08-29,143.829
2023-08-30,142.249
2023-08-31,140.339
2023-09-01,144.169
2023-09-04,152.359
2023-09-05,150.149
2023-09-06,150.119
2023-09-07,147.529
2023-09-08,146.349
2023-09-11,148.779
2023-09-12,147.409
2023-09-13,148.079
2023-09-14,146.429
2023-09-15,144.139
2023-09-18,147.229
2023-09-19,145.339
2023-09-20,144.269
2023-09-21,142.089
2023-09-22,144.349
2023-09-25,143.329
2023-09-26,141.079
2023-09-27,141.019
2023-09-28,140.529
2023-10-09,138.699
2023-10-10,137.839
2023-10-11,138.129
2023-10-12,140.159
2023-10-13,138.059
2023-10-16,134.569
2023-10-17,134.839
2023-10-18,133.669
2023-10-19,128.679
2023-10-20,128.129
2023-10-23,128.179
2023-10-24,128.479
2023-10-25,133.769
2023-10-26,135.479
2023-10-27,137.419
2023-10-30,141.029
2023-10-31,140.429
2023-11-01,144.429
2023-11-02,142.329
2023-11-03,144.099
2023-11-06,144.269
2023-11-07,143.739
