date,close
2023-05-11,14.865
2023-05-12,14.485
2023-05-15,14.895
2023-05-16,14.795
2023-05-17,14.975
2023-05-18,14.835
2023-05-19,14.615
2023-05-22,14.865
2023-05-23,14.655
2023-05-24,14.315
2023-05-25,14.065
2023-05-26,13.965
2023-05-29,13.905
2023-05-30,13.825
2023-05-31,13.615
2023-06-01,13.865
2023-06-02,14.205
2023-06-05,14.075
2023-06-06,14.015
2023-06-07,13.915
2023-06-08,14.625
2023-06-09,14.425
2023-06-12,14.645
2023-06-13,14.615
2023-06-14,15.175
2023-06-15,15.855
2023-06-16,15.985
2023-06-19,15.785
2023-06-20,15.765
2023-06-21,15.515
2023-06-26,15.285
2023-06-27,15.495
2023-06-28,15.465
2023-06-29,15.345
2023-06-30,15.565
2023-07-03,15.535
2023-07-04,15.585
2023-07-05,15.615
2023-07-06,15.455
2023-07-07,15.475
2023-07-10,15.565
2023-07-11,15.645
2023-07-12,15.545
2023-07-13,15.625
2023-07-14,16.105
2023-07-17,16.095
2023-07-18,16.215
2023-07-19,16.305
2023-07-20,16.195
2023-07-21,16.355
2023-07-24,16.065
2023-07-25,16.615
2023-07-26,16.245
2023-07-27,16.005
2023-07-28,16.495
2023-07-31,16.685
2023-08-01,16.205
2023-08-02,16.345
2023-08-03,16.495
2023-08-04,16.435
2023-08-07,16.325
2023-08-08,15.975
2023-08-09,15.415
2023-08-10,15.435
2023-08-11,14.835
2023-08-14,14.795
2023-08-15,14.715
2023-08-16,14.735
2023-08-17,15.015
2023-08-18,14.685
2023-08-21,14.525
2023-08-22,14.615
2023-08-23,14.185
2023-08-24,14.055
2023-08-25,14.105
2023-08-28,14.505
2023-08-29,14.465
2023-08-30,14.405
2023-08-31,14.425
2023-09-01,14.885
2023-09-04,16.005
2023-09-05,15.925
2023-09-06,15.715
2023-09-07,15.685
2023-09-08,15.495
2023-09-11,15.635
2023-09-12,15.555
2023-09-13,15.435
2023-09-14,15.475
2023-09-15,15.315
2023-09-18,15.255
2023-09-19,15.235
2023-09-20,14.985
2023-09-21,14.945
2023-09-22,15.315
2023-09-25,15.035
2023-09-26,15.095
2023-09-27,14.955
2023-09-28,14.825
2023-10-09,14.815
2023-10-10,14.235
2023-10-11,14.145
2023-10-12,14.355
2023-10-13,14.255
2023-10-16,13.995
2023-10-17,14.015
2023-10-18,13.845
