date,close
2023-05-11,5.304
2023-05-12,5.314
2023-05-15,5.354
2023-05-16,5.384
2023-05-17,5.424
2023-05-18,5.564
2023-05-19,5.384
2023-05-22,5.294
2023-05-23,5.204
2023-05-24,5.064
2023-05-25,5.064
2023-05-26,5.154
2023-05-29,5.484
2023-05-30,5.424
2023-05-31,5.334
2023-06-01,5.464
2023-06-02,5.464
2023-06-05,5.544
2023-06-06,5.524
2023-06-07,5.514
2023-06-08,5.644
2023-06-09,5.754
2023-06-12,5.594
2023-06-13,5.544
2023-06-14,5.554
2023-06-15,5.494
2023-06-16,5.484
2023-06-19,5.454
2023-06-20,5.294
2023-06-21,5.379
2023-06-26,5.239
2023-06-27,5.389
2023-06-28,5.489
2023-06-29,5.469
2023-06-30,5.529
2023-07-03,5.699
2023-07-04,5.669
2023-07-05,5.649
2023-07-06,5.659
2023-07-07,5.719
2023-07-10,5.609
2023-07-11,5.619
2023-07-12,5.649
2023-07-13,5.819
2023-07-14,5.829
2023-07-17,5.729
2023-07-18,5.659
2023-07-19,5.699
2023-07-20,5.539
2023-07-21,5.529
2023-07-24,5.529
2023-07-25,5.629
2023-07-26,5.439
2023-07-27,5.399
2023-07-28,5.429
2023-07-31,5.369
2023-08-01,5.439
2023-08-02,5.199
2023-08-03,5.159
2023-08-04,5.219
2023-08-07,5.299
2023-08-08,5.319
2023-08-09,5.299
2023-08-10,5.369
2023-08-11,5.249
2023-08-14,5.269
2023-08-15,5.339
2023-08-16,5.239
2023-08-17,5.289
2023-08-18,5.239
2023-08-21,5.209
2023-08-22,5.369
2023-08-23,5.359
2023-08-24,5.309
2023-08-25,5.329
2023-08-28,5.369
2023-08-29,5.269
2023-08-30,5.249
2023-08-31,5.239
2023-09-01,5.279
2023-09-04,5.469
2023-09-05,5.509
2023-09-06,5.479
2023-09-07,5.479
2023-09-08,5.399
2023-09-11,5.429
2023-09-12,5.439
2023-09-13,5.459
2023-09-14,5.499
2023-09-15,5.404
2023-09-18,5.324
2023-09-19,5.464
2023-09-20,5.454
2023-09-21,5.434
2023-09-22,5.554
2023-09-25,5.454
2023-09-26,5.424
2023-09-27,5.474
2023-09-28,5.384
2023-10-09,5.374
2023-10-10,5.244
2023-10-11,5.114
2023-10-12,5.134
2023-10-13,5.164
2023-10-16,5.174
2023-10-17,5.224
2023-10-18,5.214
2023-10-19,5.084
2023-10-20,5.004
2023-10-23,4.894
2023-10-24,4.924
2023-10-25,4.794
2023-10-26,4.874
2023-10-27,4.914
2023-10-30,4.704
2023-10-31,4.774
2023-11-01,4.784
2023-11-02,4.844
2023-11-03,4.824
2023-11-06,4.684
2023-11-07,4.684
2023-11-08,4.624
2023-11-09,4.714
2023-11-10,4.724
2023-11-13,4.804
2023-11-14,4.754
2023-11-15,4.844
2023-11-16,4.794
2023-11-17,4.754
2023-11-20,4.804
2023-11-21,4.814
2023-11-22,4.784
2023-11-23,4.784
2023-11-24,4.794
2023-11-27,4.754
2023-11-28,4.774
2023-11-29,4.714
2023-11-30,4.784
2023-12-01,4.754
2023-12-04,4.794
2023-12-05,4.694
2023-12-06,4.704
2023-12-07,4.674
2023-12-08,4.784
2023-12-11,4.674
2023-12-12,4.724
2023-12-13,4.634
2023-12-14,4.604
2023-12-15,4.564
2023-12-18,4.604
2023-12-19,4.604
2023-12-20,4.594
2023-12-21,4.554
2023-12-22,4.664
2023-12-25,4.704
2023-12-26,4.714
2023-12-27,4.834
2023-12-28,4.784
2023-12-29,4.894
2024-01-02,4.934
2024-01-03,5.024
2024-01-04,5.004
2024-01-05,4.934
2024-01-08,4.884
2024-01-09,4.894
2024-01-10,4.814
2024-01-11,4.674
2024-01-12,4.684
2024-01-15,4.734
2024-01-16,4.744
2024-01-17,4.674
2024-01-18,4.624
2024-01-19,4.664
2024-01-22,4.604
2024-01-23,4.594
2024-01-24,4.774
2024-01-25,5.204
2024-01-26,5.134
2024-01-29,5.244
2024-01-30,5.244
2024-01-31,5.274
2024-02-01,5.164
2024-02-02,5.204
2024-02-05,5.334
2024-02-06,5.284
2024-02-07,5.334
2024-02-08,5.304
2024-02-19,5.594
2024-02-20,5.564
2024-02-21,5.564
2024-02-22,5.734
2024-02-23,5.684
2024-02-26,5.574
2024-02-27,5.564
2024-02-28,5.504
2024-02-29,5.564
2024-03-01,5.514
2024-03-04,5.654
2024-03-05,5.704
2024-03-06,5.694
2024-03-07,5.744
2024-03-08,5.774
2024-03-11,5.674
2024-03-12,5.444
2024-03-13,5.464
2024-03-14,5.534
2024-03-15,5.514
2024-03-18,5.514
2024-03-19,5.464
2024-03-20,5.554
2024-03-21,5.564
2024-03-22,5.514
2024-03-25,5.544
2024-03-26,5.514
2024-03-27,5.534
2024-03-28,5.534
2024-03-29,5.704
2024-04-01,5.674
2024-04-02,5.784
2024-04-03,5.814
2024-04-08,5.824
2024-04-09,5.644
2024-04-10,5.674
2024-04-11,5.694
2024-04-12,5.694
2024-04-15,5.964
2024-04-16,5.994
2024-04-17,5.954
2024-04-18,5.854
2024-04-19,5.984
2024-04-22,5.814
2024-04-23,5.734
2024-04-24,5.804
2024-04-25,5.854
2024-04-26,5.854
2024-04-29,5.574
2024-04-30,5.664
2024-05-06,5.634
2024-05-07,5.684
2024-05-08,5.734
2024-05-09,5.704
2024-05-10,5.714
2024-05-13,5.704
2024-05-14,5.684
2024-05-15,5.644
2024-05-16,5.614
2024-05-17,5.654
2024-05-20,5.724
2024-05-21,5.674
2024-05-22,5.724
2024-05-23,5.684
2024-05-24,5.734
2024-05-27,5.824
2024-05-28,5.904
2024-05-29,5.934
2024-05-30,5.854
2024-05-31,5.764
2024-06-03,5.714
2024-06-04,5.644
2024-06-05,5.574
2024-06-06,5.644
2024-06-07,5.604
2024-06-11,5.494
2024-06-12,5.534
