date,close
2023-05-11,14.619
2023-05-12,14.349
2023-05-15,14.699
2023-05-16,14.729
2023-05-17,14.369
2023-05-18,14.699
2023-05-19,14.509
2023-05-22,14.279
2023-05-23,14.049
2023-05-24,13.499
2023-05-25,12.969
2023-05-26,12.139
2023-05-29,11.789
2023-05-30,11.569
2023-05-31,10.969
2023-06-01,10.949
2023-06-02,11.199
2023-06-05,11.589
2023-06-06,11.939
2023-06-07,11.799
2023-06-08,12.019
2023-06-09,11.959
2023-06-12,12.159
2023-06-13,12.009
2023-06-14,12.029
2023-06-15,12.119
2023-06-16,12.179
2023-06-19,12.099
2023-06-20,12.009
2023-06-21,11.879
2023-06-26,11.619
2023-06-27,11.909
2023-06-28,12.309
2023-06-29,12.109
2023-06-30,12.399
2023-07-03,12.769
2023-07-04,12.989
2023-07-05,13.229
2023-07-06,13.319
2023-07-07,13.339
2023-07-10,13.399
2023-07-11,13.249
2023-07-12,13.199
2023-07-13,13.109
2023-07-14,13.069
2023-07-17,12.779
2023-07-18,12.599
2023-07-19,12.669
2023-07-20,12.759
2023-07-21,12.579
2023-07-24,12.489
2023-07-25,12.939
2023-07-26,12.949
2023-07-27,12.789
2023-07-28,12.919
2023-07-31,12.629
2023-08-01,12.659
2023-08-02,12.439
2023-08-03,12.559
2023-08-04,12.469
2023-08-07,12.449
2023-08-08,12.539
2023-08-09,12.469
2023-08-10,13.059
2023-08-11,12.619
2023-08-14,12.549
2023-08-15,12.559
2023-08-16,12.529
2023-08-17,12.439
2023-08-18,12.509
2023-08-21,12.279
2023-08-22,12.589
2023-08-23,12.869
2023-08-24,12.799
2023-08-25,12.789
2023-08-28,13.369
2023-08-29,13.109
2023-08-30,13.109
2023-08-31,13.029
2023-09-01,14.069
2023-09-04,14.529
2023-09-05,14.659
2023-09-06,14.589
2023-09-07,14.729
2023-09-08,14.539
2023-09-11,14.399
2023-09-12,14.289
2023-09-13,14.499
2023-09-14,15.079
2023-09-15,14.639
2023-09-18,14.919
2023-09-19,15.189
2023-09-20,15.329
2023-09-21,15.219
2023-09-22,15.109
2023-09-25,15.149
2023-09-26,14.989
2023-09-27,14.779
2023-09-28,14.849
2023-10-09,15.149
2023-10-10,14.929
2023-10-11,14.659
2023-10-12,14.699
2023-10-13,14.879
2023-10-16,15.079
2023-10-17,15.089
2023-10-18,15.099
2023-10-19,14.819
2023-10-20,14.589
2023-10-23,14.469
2023-10-24,14.529
2023-10-25,14.519
2023-10-26,14.569
2023-10-27,14.289
2023-10-30,13.999
2023-10-31,14.409
2023-11-01,14.339
2023-11-02,14.389
2023-11-03,14.369
2023-11-06,13.859
2023-11-07,14.069
2023-11-08,14.109
2023-11-09,14.569
2023-11-10,14.889
2023-11-13,14.829
2023-11-14,14.629
2023-11-15,14.759
2023-11-16,14.789
2023-11-17,14.869
2023-11-20,14.839
2023-11-21,14.889
2023-11-22,15.089
2023-11-23,15.439
2023-11-24,15.639
2023-11-27,15.639
2023-11-28,15.649
2023-11-29,15.969
2023-11-30,15.869
2023-12-01,15.939
2023-12-04,16.149
2023-12-05,16.019
2023-12-06,15.929
2023-12-07,15.619
2023-12-08,15.629
2023-12-11,16.079
2023-12-12,16.219
2023-12-13,15.979
2023-12-14,15.899
2023-12-15,15.789
2023-12-18,15.969
2023-12-19,16.049
2023-12-20,16.289
2023-12-21,16.469
2023-12-22,16.889
2023-12-25,17.069
2023-12-26,16.979
2023-12-27,17.139
2023-12-28,16.939
2023-12-29,17.279
2024-01-02,17.739
2024-01-03,17.889
2024-01-04,18.419
2024-01-05,18.509
2024-01-08,18.639
2024-01-09,18.799
2024-01-10,18.789
2024-01-11,18.539
2024-01-12,18.889
2024-01-15,19.349
2024-01-16,19.329
2024-01-17,19.209
2024-01-18,19.569
2024-01-19,19.109
2024-01-22,18.949
2024-01-23,19.239
2024-01-24,19.719
2024-01-25,20.089
2024-01-26,20.389
2024-01-29,20.169
2024-01-30,20.249
2024-01-31,20.569
2024-02-01,20.319
2024-02-02,20.439
2024-02-05,20.889
2024-02-06,20.619
2024-02-07,20.409
2024-02-08,20.579
2024-02-19,21.759
2024-02-20,22.009
2024-02-21,21.809
2024-02-22,23.299
2024-02-23,23.039
2024-02-26,22.649
2024-02-27,22.389
2024-02-28,22.559
2024-02-29,22.189
2024-03-01,22.219
2024-03-04,23.179
2024-03-05,23.359
2024-03-06,23.469
2024-03-07,24.119
2024-03-08,23.919
2024-03-11,22.839
2024-03-12,21.879
2024-03-13,21.629
2024-03-14,21.549
2024-03-15,21.099
2024-03-18,20.729
2024-03-19,21.189
2024-03-20,21.409
2024-03-21,21.489
2024-03-22,21.769
2024-03-25,22.379
2024-03-26,21.649
2024-03-27,21.529
2024-03-28,21.389
2024-03-29,21.479
2024-04-01,21.119
2024-04-02,21.639
2024-04-03,22.119
2024-04-08,21.859
2024-04-09,21.749
2024-04-10,22.079
2024-04-11,22.379
2024-04-12,22.329
2024-04-15,23.169
2024-04-16,23.429
2024-04-17,23.459
2024-04-18,23.359
2024-04-19,23.619
2024-04-22,22.259
2024-04-23,21.839
2024-04-24,21.609
2024-04-25,21.609
2024-04-26,21.449
2024-04-29,20.619
2024-04-30,20.919
2024-05-06,20.279
2024-05-07,20.379
2024-05-08,21.549
2024-05-09,21.299
2024-05-10,21.349
2024-05-13,20.839
2024-05-14,20.609
2024-05-15,20.989
2024-05-16,20.629
2024-05-17,20.789
2024-05-20,21.729
2024-05-21,22.229
2024-05-22,22.289
2024-05-23,21.999
2024-05-24,21.759
2024-05-27,22.429
2024-05-28,22.719
2024-05-29,22.659
2024-05-30,22.069
2024-05-31,22.419
2024-06-03,22.799
2024-06-04,21.909
2024-06-05,22.109
2024-06-06,23.049
2024-06-07,23.099
2024-06-11,22.949
2024-06-12,24.199
2024-06-13,24.099
2024-06-14,23.769
2024-06-17,23.459
2024-06-18,23.569
2024-06-19,23.359
2024-06-20,23.979
2024-06-21,23.699
2024-06-24,23.399
2024-06-25,23.189
2024-06-26,23.189
2024-06-27,23.019
2024-06-28,23.474
2024-07-01,24.574
2024-07-02,24.504
2024-07-03,23.904
2024-07-04,23.984
2024-07-05,23.754
2024-07-08,24.104
2024-07-09,24.314
2024-07-10,23.104
2024-07-11,23.104
2024-07-12,22.634
2024-07-15,23.244
2024-07-16,23.294
2024-07-17,22.734
2024-07-18,22.914
2024-07-19,23.104
2024-07-22,21.954
2024-07-23,21.574
2024-07-24,21.954
2024-07-25,21.444
2024-07-26,21.464
2024-07-29,21.254
2024-07-30,20.634
2024-07-31,21.094
2024-08-01,20.864
2024-08-02,21.074
2024-08-05,20.834
2024-08-06,20.344
2024-08-07,20.714
2024-08-08,20.304
2024-08-09,20.314
2024-08-12,20.794
2024-08-13,20.854
2024-08-14,20.734
2024-08-15,21.524
2024-08-16,21.954
2024-08-19,22.004
2024-08-20,21.384
2024-08-21,21.264
2024-08-22,21.224
2024-08-23,21.354
2024-08-26,21.334
2024-08-27,21.724
2024-08-28,21.614
2024-08-29,21.604
2024-08-30,22.364
2024-09-02,22.504
2024-09-03,22.324
2024-09-04,22.124
2024-09-05,21.774
2024-09-06,20.504
2024-09-09,19.934
2024-09-10,20.344
2024-09-11,19.734
2024-09-12,19.874
2024-09-13,19.974
2024-09-18,20.954
2024-09-19,20.744
2024-09-20,21.194
2024-09-23,21.654
2024-09-24,23.054
2024-09-25,23.124
2024-09-26,24.434
2024-09-27,24.404
2024-09-30,25.284
2024-10-08,23.864
2024-10-09,22.384
2024-10-10,23.284
2024-10-11,23.104
2024-10-14,23.554
2024-10-15,22.714
2024-10-16,22.734
2024-10-17,22.674
2024-10-18,22.864
2024-10-21,22.704
2024-10-22,23.034
