date,close
2023-05-11,14.202
2023-05-12,13.992
2023-05-15,14.152
2023-05-16,13.972
2023-05-17,13.912
2023-05-18,13.842
2023-05-19,13.622
2023-05-22,13.542
2023-05-23,13.372
2023-05-24,13.162
2023-05-25,13.272
2023-05-26,13.442
2023-05-29,13.252
2023-05-30,13.222
2023-05-31,13.152
2023-06-01,13.162
2023-06-02,13.282
2023-06-05,13.242
2023-06-06,13.092
2023-06-07,13.122
2023-06-08,13.212
2023-06-09,13.192
2023-06-12,13.112
2023-06-13,13.152
2023-06-14,13.192
2023-06-15,13.342
2023-06-16,13.352
2023-06-19,13.242
2023-06-20,13.142
2023-06-21,12.962
2023-06-26,12.782
2023-06-27,12.872
2023-06-28,12.822
2023-06-29,12.802
2023-06-30,12.962
2023-07-03,13.102
2023-07-04,13.092
2023-07-05,13.082
2023-07-06,13.022
2023-07-07,13.082
2023-07-10,13.102
2023-07-11,13.142
2023-07-12,13.002
2023-07-13,13.202
2023-07-14,13.142
2023-07-17,13.052
2023-07-18,13.092
2023-07-19,13.152
2023-07-20,13.032
2023-07-21,13.032
2023-07-24,12.942
2023-07-25,13.482
2023-07-26,13.502
2023-07-27,13.452
2023-07-28,14.302
2023-07-31,14.632
2023-08-01,14.472
2023-08-02,14.442
2023-08-03,14.892
2023-08-04,15.042
2023-08-07,14.862
2023-08-08,14.912
2023-08-09,14.832
2023-08-10,15.042
2023-08-11,14.721
2023-08-14,14.571
2023-08-15,14.711
2023-08-16,14.641
2023-08-17,14.581
2023-08-18,14.451
2023-08-21,13.951
2023-08-22,14.011
2023-08-23,13.721
2023-08-24,13.781
2023-08-25,13.861
2023-08-28,14.161
2023-08-29,14.161
2023-08-30,13.921
2023-08-31,13.661
2023-09-01,13.781
2023-09-04,13.951
2023-09-05,13.781
2023-09-06,13.731
2023-09-07,13.581
2023-09-08,13.631
2023-09-11,13.821
2023-09-12,13.811
2023-09-13,13.601
2023-09-14,13.661
2023-09-15,13.551
2023-09-18,13.561
2023-09-19,13.491
2023-09-20,13.411
2023-09-21,13.311
2023-09-22,13.601
2023-09-25,13.401
2023-09-26,13.311
2023-09-27,13.361
2023-09-28,13.271
2023-10-09,13.241
2023-10-10,13.231
2023-10-11,13.181
2023-10-12,13.321
