date,close
2023-05-11,29.572
2023-05-12,28.942
2023-05-15,29.252
2023-05-16,29.402
2023-05-17,29.562
2023-05-18,30.752
2023-05-19,30.932
2023-05-22,30.452
2023-05-23,29.502
2023-05-24,29.642
2023-05-25,30.442
2023-05-26,31.942
2023-05-29,32.712
2023-05-30,33.272
2023-05-31,33.472
2023-06-01,34.202
2023-06-02,34.322
2023-06-05,34.342
2023-06-06,33.602
2023-06-07,33.952
2023-06-08,33.682
2023-06-09,34.692
2023-06-12,34.262
2023-06-13,35.072
2023-06-14,35.122
2023-06-15,35.992
2023-06-16,37.292
2023-06-19,37.972
2023-06-20,41.942
2023-06-21,41.112
2023-06-26,40.142
2023-06-27,42.682
2023-06-28,40.892
2023-06-29,43.472
2023-06-30,43.832
2023-07-03,43.542
2023-07-04,42.892
2023-07-05,41.932
2023-07-06,41.572
2023-07-07,41.282
2023-07-10,40.692
2023-07-11,41.602
2023-07-12,39.792
2023-07-13,40.772
2023-07-14,42.302
2023-07-17,42.462
2023-07-18,41.142
2023-07-19,40.482
2023-07-20,38.482
2023-07-21,38.472
2023-07-24,39.472
2023-07-25,39.152
2023-07-26,37.642
2023-07-27,37.312
2023-07-28,37.652
2023-07-31,37.442
2023-08-01,38.122
2023-08-02,38.192
2023-08-03,38.112
2023-08-04,39.112
2023-08-07,35.042
2023-08-08,35.702
2023-08-09,35.182
2023-08-10,34.762
2023-08-11,34.042
2023-08-14,34.912
2023-08-15,35.002
2023-08-16,33.842
2023-08-17,34.202
2023-08-18,32.902
2023-08-21,32.892
2023-08-22,34.622
2023-08-23,33.022
2023-08-24,33.242
2023-08-25,32.002
2023-08-28,32.562
2023-08-29,33.202
2023-08-30,33.492
2023-08-31,33.742
2023-09-01,33.152
2023-09-04,33.512
2023-09-05,32.492
2023-09-06,32.172
2023-09-07,31.462
2023-09-08,31.142
2023-09-11,32.472
2023-09-12,32.192
2023-09-13,31.292
2023-09-14,31.632
2023-09-15,30.892
2023-09-18,30.922
2023-09-19,30.612
2023-09-20,30.722
2023-09-21,31.502
2023-09-22,33.052
2023-09-25,32.062
2023-09-26,32.172
2023-09-27,31.272
2023-09-28,30.972
2023-10-09,31.842
2023-10-10,31.222
2023-10-11,32.212
2023-10-12,32.022
2023-10-13,30.552
2023-10-16,30.032
2023-10-17,29.762
2023-10-18,28.642
2023-10-19,28.502
