排名,代码,名称,日线J,周线J,月线J,昨日日线J,昨日周线J,昨日月线J,最新价,涨跌幅,PE_TTM,PE历史分位%,PB_MRQ,PB历史分位%
70,03288,海天味业,23.73,83.14,38.03,29.39,82.83,37.23,32.3,-1.34,23.12,,3.97,
71,01024,快手-W,18.05,43.91,-6.4,59.13,52.44,-9.12,42.64,-3.79,9.42,,1.99,
72,06818,中国光大银行,-13.54,27.64,12.2,-15.27,40.32,12.77,3.0,-1.64,4.17,,0.31,
73,06031,三一重工,-13.9,48.68,8.97,-5.77,70.85,13.63,19.05,-4.37,18.55,,1.71,
74,06936,顺丰控股,43.98,102.53,57.95,26.73,99.78,45.18,33.24,-0.06,13.71,,1.47,
75,00788,中国铁塔,3.16,93.54,15.84,0.41,95.67,8.6,9.72,-0.26,11.27,,0.72,
76,01801,信达生物,103.45,89.61,71.66,115.08,82.38,37.52,95.55,-1.8,184.97,,7.73,
77,01113,长实集团,6.03,76.73,53.31,13.58,81.36,56.39,46.68,-0.89,15.06,,0.41,
78,02423,贝壳-W,72.94,90.3,55.39,88.85,82.07,39.97,44.82,-1.54,40.74,,2.17,
79,01038,长江基建集团,19.68,85.03,57.16,13.3,94.09,60.57,61.3,-0.16,18.69,,1.21,
80,01988,民生银行,-0.44,74.86,24.3,3.35,89.22,20.17,3.42,-0.87,4.53,,0.23,
81,01377,鼎泰高科,67.55,48.89,,83.41,45.71,,352.2,-2.81,214.41,,43.94,
82,01898,中煤能源,94.51,62.21,7.41,88.64,34.56,6.79,11.2,-0.27,9.22,,0.8,
83,06886,华泰证券,9.07,32.77,17.61,30.02,47.33,16.93,16.44,-1.5,7.56,,0.74,
84,09973,奇瑞汽车,17.42,60.68,21.01,46.76,61.79,26.18,25.54,-2.37,7.15,,2.38,
85,02600,中国铝业,57.34,41.4,-6.79,76.3,36.64,-6.11,8.55,-2.01,8.91,,1.61,
86,03606,福耀玻璃,4.63,83.76,33.76,22.5,89.0,22.69,56.1,-1.49,14.57,,3.3,
87,00027,银河娱乐,-5.85,92.08,15.32,3.48,97.15,7.36,32.98,-0.42,13.53,,1.74,
88,01816,中广核电力,16.98,65.51,4.86,12.65,57.03,6.23,2.86,-0.35,13.57,,1.01,
89,00688,中国海外发展,14.61,27.6,31.68,11.29,25.67,35.14,13.17,-0.15,10.26,,0.34,
90,01766,中国中车,-8.52,62.64,22.64,18.2,64.74,15.83,5.0,-1.28,9.51,,0.72,
91,01336,新华保险,-7.83,37.95,-1.93,12.31,52.9,1.25,45.74,-2.68,3.47,,1.02,
92,02057,中通快递-W,10.52,72.05,56.58,24.27,78.62,62.44,185.2,-0.64,13.74,,2.03,
93,01972,太古地产,61.56,106.1,38.62,52.13,98.24,24.52,23.92,-0.5,41.73,,0.51,
94,01776,广发证券,52.84,40.32,43.55,73.29,51.13,36.21,17.0,-1.28,7.6,,0.85,
95,00012,恒基地产,13.95,71.79,9.43,9.94,61.55,11.26,27.28,-0.37,23.36,,0.41,
96,00358,江西铜业股份,74.89,83.59,15.37,92.92,80.5,6.01,37.64,-3.49,14.11,,1.37,
97,06099,招商证券,72.43,6.42,42.66,88.05,7.22,47.35,14.95,-1.71,8.74,,0.92,
98,09987,百胜中国,43.72,97.48,36.26,53.71,98.11,23.05,376.0,-0.37,16.99,,3.09,
99,01171,兖矿能源,88.99,65.94,24.89,89.64,34.3,20.75,12.79,0.95,11.77,,1.48,
100,00003,香港中华煤气,3.99,67.84,20.22,-2.18,73.37,20.86,6.82,0.0,22.37,,2.14,
