排名,代码,名称,最新价,涨跌幅%,场内规模(亿),流通规模(亿),成交额(亿),跟踪标的,基金类型,主题,同指数其他ETF
20,159326,电网设备ETF华夏,1.676,-0.53,209.47,209.47,7.9,中证电网设备主题指数,指数型-股票,其他,
21,512480,半导体ETF国联安,1.047,1.36,201.72,201.72,19.89,中证全指半导体产品与设备指数,指数型-股票,半导体,
22,515450,红利低波50ETF南方,1.406,0.14,195.06,195.06,2.25,标普中国A股大盘红利低波50指数,指数型-股票,红利,
23,510210,上证指数ETF富国,0.995,0.61,189.51,189.51,10.88,上证综合指数,指数型-股票,其他,
24,515180,红利ETF易方达,1.417,1.29,187.35,187.35,6.51,中证红利指数,指数型-股票,红利,中证红利ETF招商(119.13亿)
25,562500,机器人ETF华夏,1.009,-0.79,186.63,186.63,7.88,中证机器人指数,指数型-股票,机器人,机器人ETF天弘(63.51亿)
26,159530,机器人ETF易方达,1.402,-0.92,185.41,185.41,9.28,国证机器人产业指数,指数型-股票,机器人,
27,159781,科创创业ETF易方达,1.127,-0.27,177.39,177.39,5.74,中证科创创业50指数,指数型-股票,科创板,科创创业50ETF华夏(60.63亿)
28,510180,上证180ETF华安,3.996,0.15,176.89,176.89,0.86,上证180指数,指数型-股票,上证180,
29,515050,通信ETF华夏,1.014,1.2,176.08,176.08,11.74,中证5G通信主题指数,指数型-股票,通信,
30,159992,创新药ETF银华,0.854,-1.39,173.36,173.36,9.4,中证创新药产业指数,指数型-股票,医药,创新药ETF广发(119.64亿)
31,159201,自由现金流ETF华夏,1.166,0.0,171.66,171.66,5.6,国证自由现金流指数,指数型-股票,货币市场,
32,512010,医药ETF易方达,0.379,-2.07,168.17,168.17,4.52,沪深300医药卫生指数,指数型-股票,医药,
33,159928,消费ETF汇添富,0.669,-0.74,156.71,156.71,5.25,中证主要消费指数,指数型-股票,消费,
34,159206,卫星ETF永赢,1.398,1.82,151.5,151.5,8.11,国证商用卫星通信产业指数,指数型-股票,通信,
35,512070,证券保险ETF易方达,0.798,-1.12,150.84,150.84,4.81,沪深300非银行金融指数,指数型-股票,证券,
36,159870,化工ETF鹏华,0.818,1.24,148.3,148.3,4.95,细分化工,指数型-股票,化工,
37,517520,黄金股ETF永赢,2.031,1.3,147.92,147.92,17.72,中证沪深港黄金产业股票指数,指数型-股票,黄金,
38,512690,酒ETF鹏华,0.434,-0.69,142.93,142.93,7.94,中证酒指数,指数型-股票,白酒,
39,515220,煤炭ETF国泰,1.243,5.88,135.35,135.35,13.15,中证煤炭指数,指数型-股票,煤炭,
40,513630,港股低波红利ETF摩根,1.572,-1.19,120.83,120.83,7.09,标普港股通低波红利指数,指数型-股票,红利,
41,512760,芯片ETF国泰,1.126,1.26,107.89,107.89,5.29,中华交易服务半导体芯片行业人民币指数,指数型-股票,半导体,
42,159611,电力ETF广发,1.059,-0.84,107.03,107.03,6.13,中证全指电力公用事业指数,指数型-股票,电力,
43,516650,有色金属ETF华夏,1.87,0.59,99.23,99.23,3.39,细分有色,指数型-股票,有色金属,
44,512800,银行ETF华宝,0.805,0.5,97.42,97.42,11.03,中证银行指数,指数型-股票,银行,
45,560860,工业有色ETF万家,1.641,0.12,93.62,93.62,10.72,中证工业有色金属主题指数,指数型-股票,有色金属,有色金属ETF天弘(70.54亿)
46,159852,软件ETF嘉实,0.738,-1.2,92.79,92.79,8.21,中证软件服务指数,指数型-股票,计算机,
47,159869,游戏ETF华夏,1.135,-1.82,92.71,92.71,8.13,中证动漫游戏指数,指数型-股票,传媒,
48,159755,电池ETF广发,0.96,-1.13,89.7,89.7,6.92,国证新能源车电池指数,指数型-股票,新能源,
49,563300,中证2000ETF华泰柏瑞,1.38,1.17,79.5,79.5,14.73,中证2000指数,指数型-股票,中证2000,
50,159363,创业板人工智能ETF华宝,1.232,0.0,74.56,74.56,16.7,创业板人工智能指数,指数型-股票,人工智能,
51,512710,军工龙头ETF富国,0.62,-0.16,74.14,74.14,3.22,中证军工龙头指数,指数型-股票,军工,
52,159307,红利低波100ETF博时,1.031,-0.19,71.94,71.94,1.01,中证红利低波动100指数,指数型-股票,红利,
53,159851,金融科技ETF华宝,0.653,-0.15,68.6,68.6,2.35,中证金融科技主题指数,指数型-股票,其他,
54,512660,军工ETF国泰,1.135,-0.09,66.51,66.51,2.66,中证军工指数,指数型-股票,军工,
55,516150,稀土ETF嘉实,1.756,0.4,66.11,66.11,4.2,中证稀土产业指数,指数型-股票,有色金属,
56,159263,价值ETF易方达,1.145,-0.09,66.0,66.0,3.56,国证价值100指数,指数型-股票,价值,
57,159865,养殖ETF国泰,0.532,-0.19,63.14,63.14,1.72,中证畜牧养殖指数,指数型-股票,农业,
58,515980,人工智能ETF华富,1.066,-0.37,62.99,62.99,3.01,中证人工智能产业指数,指数型-股票,人工智能,
59,512950,央企改革ETF华夏,1.507,0.4,61.09,61.09,0.14,中证央企结构调整指数,指数型-股票,央企国企,
60,159796,电池ETF汇添富,0.86,-1.38,60.25,60.25,2.53,中证电池主题指数,指数型-股票,新能源,
61,159967,创业板成长ETF华夏,0.794,0.13,59.82,59.82,11.5,创业板动量成长指数,指数型-股票,成长,
