排名,代码,名称,日线J,周线J,月线J,昨日日线J,昨日周线J,昨日月线J,最新价,涨跌幅,PE_TTM,PE历史分位%,PB_MRQ,PB历史分位%,MA20,MA60,双均线多头,价距MA20%,量比,量比30,成交额(亿),PE5年分位%,PB5年分位%,行业
20,01211,比亚迪股份,12.21,-4.22,30.99,13.81,16.33,45.7,79.05,-1.43,21.65,,2.61,,86.895,86.666,1.0,-9.03,0.58,0.72,10.23,,,
21,03328,交通银行,81.98,104.59,103.92,104.65,111.25,97.4,8.03,-1.65,6.42,,0.53,,7.78,7.347,1.0,3.15,0.59,0.89,2.18,,,
22,01810,小米集团-W,36.28,15.94,29.85,38.36,31.96,25.67,26.5,-2.43,18.25,,2.2,,27.471,26.491,1.0,-3.53,0.58,0.55,20.75,,,
23,01658,邮储银行,6.11,85.18,83.94,29.57,95.8,65.17,5.33,-1.02,6.27,,0.53,,5.216,4.959,1.0,2.19,0.95,0.6,1.48,,,
24,09999,网易,53.92,2.86,32.89,18.17,-3.16,42.99,187.1,2.75,16.24,,3.12,,189.91,196.828,0.0,-1.48,0.93,0.92,11.37,,,
25,02359,药明康德,76.11,62.08,85.47,76.88,61.49,85.49,194.0,-1.97,23.44,,5.99,,196.15,175.517,1.0,-1.1,0.89,0.41,5.31,,,
26,00386,中国石油化工股份,-1.5,77.39,32.26,22.15,101.72,26.79,4.63,-2.42,13.81,,0.58,,4.701,4.382,1.0,-1.51,1.04,1.14,6.0,,,
27,02388,中银香港,31.24,76.39,87.89,79.11,97.45,94.79,51.2,-4.57,12.98,,1.5,,51.534,49.159,1.0,-0.65,1.33,1.49,8.54,,,
28,00981,中芯国际,-3.32,-1.54,27.4,-0.11,9.99,46.41,60.75,-0.9,64.05,,2.64,,67.688,71.453,0.0,-10.25,0.72,0.53,23.17,,,
29,02888,渣打集团,62.02,73.65,92.81,103.8,86.07,93.85,238.0,-3.49,12.28,,1.44,,235.5,228.957,1.0,1.06,1.45,1.46,2.76,,,
30,00388,香港交易所,19.82,11.21,50.52,20.02,43.31,62.58,393.8,-0.91,25.21,,8.23,,409.53,398.807,1.0,-3.84,1.06,0.86,11.51,,,
31,00998,中信银行,72.84,105.1,91.53,78.15,109.69,70.71,8.44,-0.76,5.76,,0.55,,8.249,7.562,1.0,2.32,1.11,1.07,1.98,,,
32,03690,美团-W,6.04,-7.31,38.63,9.82,8.43,48.97,74.75,-0.4,-10.82,,2.37,,79.132,81.863,0.0,-5.54,0.51,0.37,11.2,,,
33,09633,农夫山泉,10.76,4.33,-1.17,11.39,22.46,12.55,39.44,-0.75,22.81,,10.37,,41.785,41.971,0.0,-5.61,0.44,0.46,1.13,,,
34,02475,立讯精密,-5.17,35.08,,1.46,52.29,,56.35,-1.14,21.67,,3.85,,60.58,,,-6.98,0.7,0.54,1.17,,,
35,02259,紫金黄金国际,33.75,98.72,28.27,77.73,107.64,15.38,155.8,-3.05,21.11,,5.69,,156.815,127.34,1.0,-0.65,1.13,0.63,9.0,,,
36,00728,中国电信,7.15,5.84,20.9,12.95,31.67,30.27,4.5,-2.18,12.08,,0.76,,4.726,4.614,1.0,-4.89,1.22,1.23,4.11,,,
37,00992,联想集团,64.64,66.23,93.03,77.84,68.27,92.2,31.2,-2.92,62.03,,6.84,,30.875,26.794,1.0,1.05,0.61,0.47,16.85,,,
38,06030,中信证券,-4.34,-0.25,25.37,-1.61,14.69,50.33,24.56,-1.29,8.51,,1.07,,26.345,27.023,0.0,-6.78,0.76,0.62,2.17,,,
39,00267,中信股份,3.98,86.5,68.41,38.93,112.78,59.69,12.98,-2.63,5.42,,0.41,,13.219,12.179,1.0,-1.81,1.5,1.34,2.84,,,
40,02328,中国财险,4.38,82.99,81.84,19.78,92.26,66.95,16.79,-1.41,6.78,,1.07,,16.682,15.615,1.0,0.65,0.99,0.98,3.94,,,
41,06160,百济神州,51.26,46.97,74.39,38.34,55.6,62.16,212.4,-0.19,63.93,,8.07,,218.23,200.862,1.0,-2.67,0.57,0.5,4.8,,,
42,03993,洛阳钼业,1.73,8.33,-4.29,24.98,38.23,5.07,15.19,-2.75,10.28,,3.15,,16.811,16.646,1.0,-9.64,0.65,0.78,5.1,,,
43,02513,智谱,-6.1,-2.47,10.62,-8.98,1.61,28.21,680.0,-5.69,-63.22,,59.61,,1002.225,1289.125,0.0,-32.15,1.13,1.38,58.57,,,
44,00016,新鸿基地产,14.23,9.02,18.15,24.58,26.14,33.11,108.9,-1.36,14.73,,0.5,,118.765,118.345,1.0,-8.31,0.72,0.96,5.67,,,
45,06809,澜起科技,14.83,7.94,26.57,3.22,7.28,37.83,256.2,5.43,89.25,,12.64,,267.31,305.14,0.0,-4.16,1.47,0.99,9.55,,,
46,03986,兆易创新,4.97,10.75,7.5,1.42,7.54,19.92,436.8,4.0,33.83,,7.14,,477.38,605.84,0.0,-8.5,1.21,0.72,10.88,,,
47,01276,恒瑞医药,25.33,-4.44,-6.88,34.61,-4.0,-3.73,43.8,-2.67,33.04,,3.92,,46.778,53.792,0.0,-6.37,1.83,0.84,2.14,,,
48,02601,中国太保,-3.67,43.11,7.81,-0.39,75.38,10.46,28.94,-0.82,4.34,,0.76,,29.784,29.146,1.0,-2.83,0.87,0.87,2.28,,,
49,02338,潍柴动力,8.17,16.63,37.98,22.81,28.56,48.12,30.38,-0.98,17.76,,2.38,,31.849,33.498,0.0,-4.61,0.85,0.85,4.51,,,
50,02611,国泰海通,27.19,41.79,35.49,24.18,45.56,34.16,14.86,0.0,7.09,,0.69,,15.12,14.891,1.0,-1.72,1.31,1.32,2.25,,,
51,00001,长和,13.02,-4.25,72.31,50.63,26.16,86.1,67.2,-2.96,6.81,,0.44,,69.615,69.933,0.0,-3.47,1.97,1.73,7.19,,,
52,01339,中国人民保险集团,-8.58,67.3,30.99,8.14,84.15,18.22,5.8,-2.36,3.94,,0.65,,5.682,5.311,1.0,2.08,1.24,1.48,2.8,,,
53,02378,保诚,-5.93,-7.23,12.43,2.82,8.24,28.01,101.9,-1.45,8.95,,1.65,,107.36,108.832,0.0,-5.09,0.9,0.44,0.05,,,
54,06951,三环集团,75.55,83.63,,83.35,74.67,,124.9,-1.26,66.21,,9.18,,114.065,,,9.5,0.85,0.91,2.2,,,
55,01919,中远海控,26.89,48.06,74.39,33.49,66.2,78.76,16.31,-0.73,8.2,,0.93,,16.991,15.506,1.0,-4.01,0.64,0.56,2.05,,,
56,09888,百度集团-W,-0.37,7.7,-9.09,0.26,14.03,-0.54,88.9,-0.45,-66.27,,0.77,,91.82,101.869,0.0,-3.18,0.55,0.69,8.55,,,
57,00669,创科实业,33.25,6.33,74.84,11.65,20.78,88.67,129.6,2.53,23.26,,4.06,,134.41,133.025,1.0,-3.58,1.64,1.56,11.91,,,
58,02714,牧原股份,54.67,93.46,38.74,52.51,99.0,20.43,38.4,0.52,-158.54,,2.43,,36.363,33.667,1.0,5.6,1.07,0.82,1.2,,,
59,01378,中国宏桥,-9.78,17.54,-9.12,5.81,59.35,-5.74,21.48,-3.24,6.73,,1.38,,23.097,22.701,1.0,-7.0,1.09,1.1,7.63,,,
60,03692,翰森制药,20.35,48.67,28.88,14.49,55.92,23.62,33.92,-1.4,27.01,,4.73,,34.311,32.882,1.0,-1.14,0.74,0.71,2.98,,,
61,02020,安踏体育,16.85,12.02,41.22,10.75,22.27,51.93,73.25,-0.54,11.22,,2.48,,75.115,74.323,1.0,-2.48,0.64,0.82,4.39,,,
62,02269,药明生物,59.21,64.22,82.59,41.43,63.99,70.1,49.22,0.16,36.02,,3.68,,49.408,42.596,1.0,-0.38,0.9,0.58,11.94,,,
63,01347,华虹宏力,-4.61,-5.82,16.07,1.16,-3.52,37.74,105.7,-0.75,254.06,,3.28,,114.3,144.023,0.0,-7.52,1.31,0.67,22.0,,,
64,01109,华润置地,16.53,-2.48,5.49,35.93,16.64,24.85,28.48,-2.8,7.68,,0.6,,31.59,32.369,0.0,-9.84,1.18,1.02,7.18,,,
65,09992,泡泡玛特,14.44,41.26,2.76,20.05,44.73,3.82,152.2,-0.46,13.58,,7.63,,154.105,156.423,0.0,-1.24,0.83,0.38,5.61,,,
66,00066,港铁公司,46.14,52.56,25.34,75.68,76.5,27.73,32.52,-0.61,8.86,,0.99,,32.883,32.317,1.0,-1.1,0.96,0.73,1.33,,,
67,06690,海尔智家,31.83,22.45,18.06,18.14,35.8,20.02,21.04,0.29,9.63,,1.43,,21.21,21.01,1.0,-0.8,0.74,0.75,1.88,,,
68,00002,中电控股,39.35,36.2,80.53,87.48,66.71,95.02,76.85,-1.79,17.91,,1.76,,78.222,77.122,1.0,-1.75,0.81,0.78,1.96,,,
69,02476,胜宏科技,9.52,33.1,-2.1,9.67,33.73,5.55,195.2,1.93,33.58,,4.4,,215.35,238.983,0.0,-9.36,1.02,0.51,4.69,,,
70,00762,中国联通,64.92,25.01,7.54,96.46,21.54,2.38,5.81,-3.49,9.84,,0.41,,5.719,6.21,0.0,1.59,0.46,0.76,2.4,,,
71,06031,三一重工,27.6,44.76,11.85,64.47,55.24,13.61,19.32,-3.06,17.51,,1.68,,19.36,19.514,0.0,-0.21,1.06,0.9,0.71,,,
72,00175,吉利汽车,24.53,-4.25,7.1,32.39,2.34,22.07,16.14,-2.71,9.17,,1.6,,17.471,18.155,0.0,-7.62,0.85,0.81,5.53,,,
73,01801,信达生物,24.04,34.49,66.74,22.23,46.62,67.85,95.0,-1.91,116.02,,6.91,,100.9,92.927,1.0,-5.85,0.58,0.52,6.86,,,
74,06818,中国光大银行,18.06,2.38,-0.31,42.02,14.61,5.81,2.79,-1.41,4.39,,0.28,,2.914,3.01,0.0,-4.26,0.7,1.15,0.58,,,
75,01113,长实集团,40.21,61.3,44.82,92.5,81.32,45.67,46.4,-2.52,12.28,,0.41,,46.731,46.479,1.0,-0.71,0.67,0.86,2.02,,,
76,01038,长江基建集团,34.9,73.27,74.12,95.81,95.3,75.78,64.35,-2.35,6.44,,1.1,,65.505,62.728,1.0,-1.76,0.97,0.83,0.74,,,
77,00788,中国铁塔,18.73,-7.29,3.91,30.19,0.57,4.7,9.01,-0.72,10.44,,0.67,,9.161,9.341,0.0,-1.65,1.28,1.35,2.2,,,
78,03288,海天味业,10.05,-12.31,-3.81,9.84,-6.45,9.41,26.92,-0.66,18.91,,3.5,,29.217,30.715,0.0,-7.86,1.28,1.04,0.63,,,
79,01988,民生银行,67.64,75.36,41.29,60.84,63.21,27.7,3.58,-0.56,4.77,,0.23,,3.503,3.437,1.0,2.2,1.2,1.77,1.7,,,
80,01816,中广核电力,26.4,98.25,23.35,56.71,109.06,16.5,3.04,-1.14,13.54,,1.08,,2.994,2.868,1.0,1.37,1.3,1.24,1.54,,,
81,06886,华泰证券,-8.7,50.84,31.29,-1.51,80.3,31.6,16.96,-0.76,6.56,,0.74,,17.32,16.982,1.0,-2.08,0.79,0.89,1.32,,,
82,06936,顺丰控股,-1.93,-8.51,17.37,1.91,13.33,39.09,28.84,-1.1,12.26,,1.28,,31.319,31.791,0.0,-7.92,0.72,1.18,0.49,,,
83,01888,建滔积层板,49.12,85.21,22.08,48.57,48.85,26.34,47.6,3.12,34.13,,8.18,,43.573,50.418,0.0,9.24,0.92,0.59,29.15,,,
84,01766,中国中车,-1.54,82.73,41.81,14.14,102.69,36.65,5.17,-1.34,9.36,,0.73,,5.296,4.994,1.0,-2.38,0.97,0.84,0.73,,,
85,02423,贝壳-W,5.92,29.1,56.63,13.45,64.88,62.71,42.82,-3.73,27.17,,1.97,,45.78,43.346,1.0,-6.47,1.23,1.29,5.0,,,
86,09973,奇瑞汽车,60.29,36.8,16.07,69.07,39.9,20.72,25.24,-1.87,7.23,,2.35,,25.631,25.558,1.0,-1.53,1.23,0.98,0.54,,,
87,03606,福耀玻璃,49.1,40.59,37.38,25.67,57.85,29.56,56.1,1.72,15.23,,3.33,,55.898,54.716,1.0,0.36,1.91,1.58,2.45,,,
88,01898,中煤能源,8.66,55.04,13.85,3.65,73.42,20.47,11.04,0.64,8.39,,0.76,,11.466,10.855,1.0,-3.72,1.66,1.65,2.72,,,
89,01336,新华保险,-5.9,45.96,1.3,8.98,78.85,0.28,46.3,-2.11,2.88,,1.02,,47.674,47.532,1.0,-2.88,1.1,0.89,3.25,,,
90,06869,长飞光纤光缆,41.31,98.07,36.96,51.52,91.99,36.35,173.2,-1.59,36.36,,7.61,,164.205,157.552,1.0,5.48,0.71,0.62,29.28,,,
91,00027,银河娱乐,36.07,28.42,20.54,44.16,48.4,21.23,32.48,-1.16,13.28,,1.68,,33.947,32.735,1.0,-4.32,1.29,1.37,4.8,,,
92,01972,太古地产,29.72,66.68,,70.95,85.07,,24.0,-1.23,,,,,,,,,,,,,,
93,02600,中国铝业,-11.57,43.94,-9.77,-4.71,77.42,-6.6,8.0,-1.84,6.88,,1.41,,8.541,8.238,1.0,-6.39,1.22,1.21,3.82,,,
94,01776,广发证券,-6.05,43.63,62.79,-1.18,73.05,65.19,17.36,-0.97,6.32,,0.85,,17.975,17.404,1.0,-3.42,0.74,0.57,0.6,,,
95,00688,中国海外发展,2.71,4.53,,15.23,28.77,,12.12,-1.54,,,,,,,,,,,,,,
96,00003,香港中华煤气,15.78,50.9,,36.71,69.32,,7.09,0.0,,,,,,,,,,,,,,
97,01024,快手-W,-4.35,-6.72,-10.34,-0.93,-4.59,-9.83,29.8,-2.55,7.24,,1.36,,33.19,39.744,0.0,-10.21,0.98,0.69,10.89,,,
98,01377,鼎泰高科,7.96,22.22,,3.42,27.86,,304.0,4.47,,,,,,,,,,,,,,
99,00006,电能实业,36.55,59.74,37.98,110.95,81.93,50.12,59.6,-3.09,7.1,,1.23,,60.64,59.063,1.0,-1.72,1.05,1.2,2.06,,,
100,01171,兖矿能源,3.74,,,3.41,,,12.61,0.64,,,,,,,,,,,,,,
101,00012,恒基地产,9.43,,,8.74,,,25.8,0.0,,,,,,,,,,,,,,
102,06099,招商证券,-7.6,20.77,40.04,-2.34,27.32,55.39,14.47,-1.3,,,,,15.228,15.605,0.0,-4.98,0.78,0.71,,,,
103,06613,蓝思科技,-7.38,35.27,,-3.77,57.17,,20.98,-4.38,,,,,,,,,,,,,,
104,00358,江西铜业股份,,,,,,,,,,,,,,,,,,,,,,
