排名,代码,名称,最新价,涨跌幅%,总市值(亿港元),成交额(亿港元),PE_TTM,PB_MRQ,ROE%,营收同比%,净利润(亿),净利同比%,毛利率%
95,00688,中国海外发展,12.48,-2.35,1365.92,2.57,10.74,0.3,1.8012087869,0.0,0.0,0.0,0.0
96,01024,快手-W,31.26,-1.26,1352.61,9.0,7.59,1.43,7.477270901200001,0.0,0.0,0.0,0.0
97,01377,鼎泰高科,317.4,-0.56,1345.92,0.34,123.84,36.31,23.5340532533,0.0,0.0,0.0,0.0
98,00003,香港中华煤气,7.18,-1.64,1339.78,1.61,21.05,2.23,6.0920679946,0.0,0.0,0.0,0.0
99,00006,电能实业,61.2,0.08,1304.24,3.21,7.29,1.26,15.1701013644,0.0,0.0,0.0,0.0
100,01171,兖矿能源,12.98,-2.26,1302.78,4.07,10.01,1.49,7.5364685554,0.0,0.0,0.0,0.0
101,00012,恒基地产,,,,,,,,,,,
102,06099,招商证券,,,,,,,,,,,
103,06613,蓝思科技,,,,,,,,,,,
104,00358,江西铜业股份,,,,,,,,,,,
