排名,代码,名称,日线J,周线J,月线J,昨日日线J,昨日周线J,昨日月线J,最新价,涨跌幅,PE_TTM,PE历史分位%,PB_MRQ,PB历史分位%,MA20,MA60,双均线多头,价距MA20%,量比,量比30,成交额(亿),PE5年分位%,PB5年分位%,行业
1,688825,长鑫科技,56.88,79.76,,61.17,78.7,,56.73,-0.82,47.07,14.29,28.59,71.43,57.394,,,-1.16,0.95,0.56,116.34,14.29,71.43,半导体
2,601398,工商银行,48.99,90.28,100.16,39.42,88.8,92.17,8.11,0.12,7.73,95.83,0.73,69.49,7.938,7.639,1.0,2.17,1.39,1.01,29.39,96.94,93.88,银行Ⅱ
3,601939,建设银行,57.46,93.76,104.33,40.86,92.19,104.26,11.02,0.64,8.32,97.82,0.81,74.94,10.748,10.266,1.0,2.53,1.17,0.87,12.89,99.75,99.83,银行Ⅱ
4,601288,农业银行,55.41,95.38,60.75,33.94,93.82,38.97,6.97,0.43,8.19,93.56,0.85,86.93,6.837,6.564,1.0,1.95,1.46,1.0,28.34,88.76,88.43,银行Ⅱ
5,600941,中国移动,-5.36,88.69,85.24,-14.05,105.51,65.84,97.72,0.57,16.08,57.43,1.49,36.15,98.079,94.589,1.0,-0.37,1.19,0.9,8.66,57.43,36.15,通信服务
6,601988,中国银行,52.93,95.24,104.3,46.43,99.08,103.35,6.57,0.61,8.5,99.91,0.77,94.36,6.312,5.994,1.0,4.09,1.4,1.11,20.31,99.83,99.83,银行Ⅱ
7,601857,中国石油,46.24,94.58,46.31,48.7,100.79,41.68,11.24,-0.27,11.68,50.64,1.26,92.8,11.165,10.443,1.0,0.67,1.68,1.6,22.36,84.13,92.15,炼化及贸易
8,600938,中国海油,51.57,94.45,32.96,60.94,102.02,28.65,33.91,-1.48,11.65,86.14,1.88,79.12,33.77,31.272,1.0,0.41,2.39,2.21,34.5,86.14,79.12,油气开采Ⅱ
9,600519,贵州茅台,-1.76,63.08,35.82,-1.95,86.33,39.7,1275.16,-0.78,19.57,3.13,6.34,2.46,1298.32,1276.143,1.0,-1.78,1.25,1.06,44.31,5.45,4.3,白酒Ⅱ
10,300750,宁德时代,21.16,4.11,-2.96,30.93,24.56,24.09,330.51,-2.23,17.99,6.73,4.03,6.73,365.303,377.447,0.0,-9.52,0.83,1.09,91.44,11.07,10.91,电池
11,601138,工业富联,49.8,70.06,38.73,57.94,65.24,37.74,64.07,0.25,27.1,87.0,7.23,91.98,63.563,64.182,0.0,0.8,0.7,0.6,48.26,78.76,87.93,消费电子
12,300308,中际旭创,105.02,17.33,31.78,89.57,-1.01,35.52,926.0,4.03,53.33,59.26,27.36,96.83,885.498,1012.697,0.0,4.57,1.26,0.98,299.74,64.21,94.46,通信设备
13,601628,中国人寿,11.64,28.09,28.78,12.08,46.6,25.61,37.99,-0.76,4.34,0.05,1.62,5.59,38.055,38.06,0.0,-0.17,0.92,0.83,10.68,0.08,9.75,保险Ⅱ
14,600036,招商银行,77.59,100.41,102.11,80.14,99.17,76.24,41.35,-0.53,6.87,33.59,0.91,17.76,40.085,38.513,1.0,3.16,1.16,0.96,30.51,58.6,30.99,银行Ⅱ
15,601088,中国神华,46.91,92.75,79.43,36.76,101.7,73.1,47.51,0.49,19.09,97.49,2.29,98.86,47.088,44.155,1.0,0.9,1.06,1.04,14.51,95.62,98.02,煤炭开采
16,688981,中芯国际,-2.62,-4.48,32.11,-8.67,1.28,47.92,117.41,-1.49,139.48,63.44,5.86,82.55,124.605,136.618,0.0,-5.77,1.34,0.79,41.17,60.99,82.89,半导体
17,601318,中国平安,-1.28,89.07,26.2,8.6,105.82,18.17,54.83,-1.24,6.23,0.09,0.97,22.69,54.271,51.865,1.0,1.03,0.84,0.81,33.03,0.17,39.59,保险Ⅱ
18,601899,紫金矿业,51.36,77.28,32.27,90.64,94.73,28.84,32.26,-5.42,12.68,6.63,4.25,79.77,33.671,30.942,1.0,-4.19,2.17,1.49,121.8,11.57,80.41,工业金属
19,002594,比亚迪,7.47,11.65,24.76,-5.27,42.59,37.48,84.0,0.57,26.02,22.55,3.19,25.2,88.592,88.798,0.0,-5.18,1.2,0.9,22.83,39.34,0.58,乘用车
20,600900,长江电力,52.95,57.09,89.9,25.21,64.28,86.46,28.45,1.28,19.23,52.53,3.22,85.84,28.188,27.783,1.0,0.93,1.77,1.62,45.37,24.13,75.37,电力
21,600028,中国石化,63.45,94.59,22.17,77.02,97.43,13.0,5.52,-0.72,18.57,87.64,0.79,41.12,5.362,5.085,1.0,2.95,1.02,0.95,12.65,88.26,38.93,炼化及贸易
22,601328,交通银行,85.14,103.83,110.0,68.83,96.55,86.39,7.48,0.54,6.78,92.89,0.57,63.1,7.228,6.923,1.0,3.49,1.37,1.2,14.79,91.9,78.84,银行Ⅱ
23,000333,美的集团,33.55,76.5,91.96,26.13,83.38,93.01,86.26,0.07,14.83,53.91,3.11,51.07,85.95,83.045,1.0,0.36,1.09,0.92,19.26,83.55,87.19,白色家电
24,601658,邮储银行,60.58,78.9,89.65,68.23,69.12,63.66,5.46,0.0,7.31,79.15,0.63,30.73,5.211,5.064,1.0,4.78,0.89,0.89,8.89,88.1,41.65,银行Ⅱ
25,688256,寒武纪,12.75,10.05,35.43,16.41,8.06,48.54,1040.0,-0.37,196.28,77.51,48.25,83.4,1065.018,1212.265,0.0,-2.35,1.37,0.89,110.57,72.23,79.5,半导体
26,300502,新易盛,85.5,20.51,35.48,73.88,9.67,40.73,423.0,2.94,44.96,40.45,24.27,93.08,412.53,466.807,0.0,2.54,1.25,0.94,177.33,53.72,87.93,通信设备
27,601728,中国电信,61.07,87.46,69.93,28.54,89.64,58.51,6.29,1.62,19.34,78.89,1.22,58.6,6.271,5.923,1.0,0.3,1.83,1.33,9.29,78.76,58.18,通信服务
28,688041,海光信息,1.02,-5.22,8.83,-4.24,-2.22,31.98,230.89,-0.64,170.81,58.43,21.15,72.75,246.327,293.748,0.0,-6.27,1.12,0.93,43.37,58.43,72.75,半导体
29,601998,中信银行,69.25,109.9,101.27,71.97,111.99,82.25,8.92,-0.11,6.92,91.52,0.66,76.69,8.603,7.812,1.0,3.68,0.77,0.63,3.43,98.6,97.69,银行Ⅱ
30,002371,北方华创,17.76,-4.7,34.85,7.96,-4.82,50.82,634.0,-0.73,80.94,41.35,11.35,76.03,688.174,737.508,0.0,-7.87,1.17,0.82,41.46,71.98,87.77,半导体
31,603259,药明康德,32.54,60.5,80.18,59.34,70.32,85.29,151.24,-2.11,21.15,28.18,5.5,47.98,158.049,138.752,1.0,-4.31,1.08,0.52,45.89,47.27,75.04,医疗服务
32,002475,立讯精密,24.14,25.45,23.11,6.1,16.9,33.7,55.39,1.73,24.08,26.24,4.6,28.28,55.816,59.512,0.0,-0.76,1.0,0.75,47.68,45.54,42.81,消费电子
33,688347,华虹宏力,1.35,-10.65,32.97,-4.23,-8.37,48.63,219.07,-2.25,602.55,67.73,8.93,92.7,238.635,283.183,0.0,-8.2,1.03,0.81,34.49,67.73,92.7,半导体
34,600030,中信证券,1.61,6.54,68.73,13.5,26.65,80.67,26.92,-2.46,10.61,0.05,1.42,40.69,27.514,28.024,0.0,-2.16,1.32,1.26,36.52,0.08,58.43,证券Ⅱ
35,601869,长飞光纤,97.79,96.45,62.66,75.27,56.66,53.43,473.99,8.78,113.99,90.04,23.98,98.94,400.224,399.142,1.0,18.43,1.35,1.33,84.48,83.72,98.26,通信设备
36,603993,洛阳钼业,52.82,39.22,5.78,72.81,50.75,11.57,18.15,-4.52,13.96,11.7,4.33,87.54,18.724,18.667,1.0,-3.07,1.86,1.31,53.28,20.41,83.47,工业金属
37,601166,兴业银行,89.07,48.55,42.79,96.88,54.1,33.91,18.13,-0.6,5.08,42.02,0.46,6.58,18.019,17.884,1.0,0.62,0.93,0.77,13.61,64.38,11.49,银行Ⅱ
38,688235,百济神州,6.81,5.75,43.71,5.34,41.11,51.78,247.3,-2.52,89.08,88.27,10.77,66.72,273.468,268.24,1.0,-9.57,0.92,0.5,6.59,88.27,66.72,化学制药
39,600183,生益科技,69.7,79.06,62.75,53.3,57.58,60.65,148.43,1.0,69.41,97.3,19.49,98.82,140.093,141.318,0.0,5.95,1.18,1.08,115.16,95.29,97.93,元件
40,002384,东山精密,90.58,17.59,51.94,79.22,11.5,55.73,194.42,0.35,99.33,89.53,14.61,96.31,194.575,213.075,0.0,-0.08,1.17,1.03,144.2,81.74,93.55,元件
41,601319,中国人保,54.81,79.18,32.29,69.16,77.63,16.99,7.83,-1.39,6.09,0.16,1.02,29.33,7.446,7.215,1.0,5.16,0.79,0.86,5.42,0.25,46.03,保险Ⅱ
