日期,总市值_亿,流通市值_亿,活跃市值_亿,成交额_亿,加权换手率%,上涨家数,下跌家数,平盘家数,涨停家数,跌停家数,上涨占比%,中位涨跌幅%,平均换手率%,量能温度,宽度温度,综合温度,温度档位
2026-08-27,1310619.0,1005365.0,21668.0,21410.0,2.16,3394,1944,209,129,5,63.6,0.53,2.95,84.7,63.6,74.1,偏热
