排名,代码,名称,日线J,周线J,月线J,昨日日线J,昨日周线J,昨日月线J,最新价,涨跌幅,PE_TTM,PE历史分位%,PB_MRQ,PB历史分位%,MA20,MA60,双均线多头,价距MA20%,量比,量比30,成交额(亿),PE5年分位%,PB5年分位%,行业
13,512400,有色金属ETF南方,20.2,86.27,10.83,37.56,94.11,10.61,1.88,-1.73,15.51,81.58,,,1.926,1.871,1,-2.39,1.04,0.98,11.82,,,有色金属
14,512170,医疗ETF华宝,26.74,69.63,46.44,15.82,84.54,37.25,0.34,0.29,27.71,22.46,3.46,12.08,0.347,0.326,1,-2.02,1.15,0.62,3.77,,,医药
15,159949,创业板50ETF华安,2.72,10.57,-1.47,3.68,19.43,19.97,1.54,-0.52,,,,,1.641,1.765,0,-5.97,1.1,0.77,16.02,,,创业板
16,159819,人工智能ETF易方达,54.02,2.09,23.63,74.22,6.94,39.9,1.71,-1.56,44.0,45.02,,,1.77,1.908,0,-3.67,1.02,0.69,3.69,,,人工智能
17,515450,红利低波50ETF南方,92.93,72.26,77.14,71.63,68.16,66.82,1.43,0.85,8.58,79.8,0.88,63.04,1.407,1.391,1,1.63,0.66,0.56,1.25,,,红利
18,510050,上证50ETF华夏,76.7,55.79,39.44,80.88,51.78,38.25,3.04,0.3,11.18,71.65,1.25,57.64,3.027,3.031,0,0.43,1.45,0.99,16.67,,,上证50
19,512480,半导体ETF国联安,15.0,3.08,24.34,38.47,8.0,39.38,0.98,-2.39,64.72,46.35,,,1.05,1.152,0,-6.67,1.54,1.05,16.83,,,半导体
20,510880,红利ETF华泰柏瑞,23.01,100.59,91.03,26.91,114.29,85.58,3.44,0.12,8.87,82.03,0.87,62.96,3.388,3.228,1,1.53,0.64,0.55,3.88,,,红利
21,159326,电网设备ETF华夏,30.3,29.52,7.41,37.17,27.38,23.54,1.64,-0.48,11.8,69.78,,,1.684,1.783,0,-2.43,0.91,0.55,4.11,,,其他
22,512100,中证1000ETF南方,41.55,43.78,22.74,64.36,45.39,30.91,3.04,-1.49,30.29,65.07,2.36,43.16,3.11,3.18,0,-2.25,1.29,0.83,35.94,,,中证1000
23,515180,红利ETF易方达,15.68,101.11,77.91,26.73,114.79,68.84,1.45,0.0,8.64,62.6,0.86,51.96,1.439,1.39,1,0.76,0.73,0.75,3.0,,,红利
24,510180,上证180ETF华安,72.19,48.76,28.58,70.33,48.31,32.23,3.97,0.23,11.75,59.94,1.23,42.8,3.984,4.005,0,-0.35,1.62,1.36,0.9,,,上证180
25,562500,机器人ETF华夏,36.06,9.44,2.4,62.72,13.22,16.1,0.94,-1.68,45.86,24.32,,,0.975,1.028,0,-3.79,1.13,0.73,4.42,,,机器人
26,515050,通信ETF华夏,15.5,25.84,25.88,31.82,27.12,40.4,0.99,-1.39,41.78,83.18,,,1.035,1.125,0,-4.35,1.06,0.7,8.01,,,通信
27,159992,创新药ETF银华,16.63,38.61,63.74,14.79,69.67,59.14,0.84,-0.71,27.1,26.54,,,0.887,0.847,1,-4.74,1.13,0.72,7.66,,,医药
28,159781,科创创业ETF易方达,3.36,-2.11,13.01,7.7,6.63,31.63,1.03,-0.96,38.44,53.86,,,1.101,1.204,0,-6.27,1.45,0.97,5.01,,,科创板
29,159530,机器人ETF易方达,41.29,7.84,1.31,71.53,11.53,11.23,1.3,-2.11,,,,,1.356,1.434,0,-4.28,1.44,0.8,6.18,,,机器人
30,159201,自由现金流ETF华夏,16.11,107.44,23.89,0.4,115.74,19.72,1.19,0.85,,,,,1.183,1.147,1,0.34,0.63,0.66,2.35,,,货币市场
31,159928,消费ETF汇添富,90.11,90.17,43.9,52.73,81.71,30.44,0.69,3.76,20.58,23.87,3.53,2.92,0.671,0.656,1,2.83,2.33,1.62,5.69,,,消费
32,512010,医药ETF易方达,44.1,58.0,69.64,28.98,75.25,59.56,0.38,0.26,23.51,4.54,,,0.39,0.37,1,-2.56,0.92,0.51,2.61,,,医药
33,510210,上证指数ETF富国,61.22,86.98,38.66,71.43,70.15,36.04,1.01,-0.2,14.75,67.92,,,1.006,1.002,1,0.0,1.14,0.73,8.18,,,其他
34,517520,黄金股ETF永赢,47.27,101.21,24.08,38.04,112.33,13.22,2.21,-0.72,21.27,50.0,,,2.161,1.904,1,2.17,0.84,0.77,8.81,,,黄金
35,512690,酒ETF鹏华,55.04,76.53,27.09,38.81,71.31,21.29,0.43,2.14,20.24,24.27,,,0.429,0.419,1,0.23,2.19,1.48,8.94,,,白酒
36,159870,化工ETF鹏华,38.55,56.82,15.96,51.72,64.85,24.67,0.8,-0.86,17.9,34.78,,,0.812,0.815,0,-1.11,1.0,1.11,4.36,,,化工
37,512070,证券保险ETF易方达,83.5,79.42,24.35,87.98,53.62,16.38,0.82,0.24,7.63,0.12,,,0.796,0.798,0,3.02,1.53,1.51,7.79,,,证券
38,159206,卫星ETF永赢,73.54,23.06,-1.0,86.55,24.45,5.14,1.34,-1.18,,,,,1.383,1.469,0,-2.82,0.97,0.61,3.8,,,通信
39,513630,港股低波红利ETF摩根,40.12,80.44,43.59,10.98,84.72,35.43,1.6,1.01,,,,,1.588,1.555,1,0.76,1.38,0.83,3.07,,,红利
40,515220,煤炭ETF国泰,0.35,96.58,63.0,11.95,117.49,61.05,1.3,0.0,18.37,85.58,1.84,98.48,1.292,1.21,1,0.62,0.95,1.22,11.21,,,煤炭
41,512760,芯片ETF国泰,15.85,-0.32,23.62,40.38,5.18,38.78,1.04,-2.44,65.03,41.77,,,1.114,1.227,0,-6.64,1.4,0.78,3.79,,,半导体
42,512800,银行ETF华宝,87.26,97.68,107.36,77.7,84.35,84.91,0.85,1.19,7.14,88.46,0.7,45.52,0.819,0.796,1,3.79,1.05,0.88,9.6,,,银行
43,159611,电力ETF广发,76.51,44.18,2.2,95.23,38.15,5.74,1.04,-0.29,14.96,64.96,,,1.045,1.055,0,-0.1,1.11,0.82,3.85,,,电力
44,516650,有色金属ETF华夏,25.05,89.03,8.17,38.44,98.5,6.68,1.84,-1.39,17.07,20.57,,,1.881,1.814,1,-2.02,0.79,0.67,1.46,,,有色金属
45,159852,软件ETF嘉实,66.24,46.43,1.46,62.98,51.11,0.14,0.68,1.03,61.43,57.94,,,0.691,0.692,0,-1.01,1.32,1.07,6.52,,,计算机
46,159869,游戏ETF华夏,90.82,79.66,6.71,83.84,65.2,-0.11,1.13,3.01,18.63,8.51,,,1.102,1.09,1,2.54,1.64,1.33,7.92,,,传媒
47,560860,工业有色ETF万家,22.38,73.63,9.87,42.65,79.54,13.7,1.6,-1.72,68.98,63.21,,,1.639,1.611,1,-2.56,0.88,0.59,2.0,,,有色金属
48,512660,军工ETF国泰,95.33,39.46,0.89,99.16,33.19,-1.96,1.15,0.7,52.67,32.26,3.3,57.0,1.134,1.169,0,1.23,1.06,1.36,4.12,,,军工
49,512710,军工龙头ETF富国,96.03,52.21,-0.82,97.8,39.93,-6.97,0.64,0.63,,,,,0.622,0.635,0,2.89,1.35,1.4,3.98,,,军工
50,159263,价值ETF易方达,65.97,100.02,60.31,52.96,95.39,54.05,1.17,0.69,,,,,1.151,1.121,1,1.39,0.81,0.77,2.41,,,价值
51,159307,红利低波100ETF博时,88.62,70.26,64.99,73.28,72.44,56.3,1.04,0.58,9.05,86.57,,,1.028,1.016,1,1.17,0.87,0.77,0.77,,,红利
52,159755,电池ETF广发,-0.56,14.01,-15.87,0.74,32.04,-2.56,0.89,-1.22,22.36,28.64,3.16,40.68,0.953,0.994,0,-6.19,1.08,0.84,2.89,,,新能源
53,159865,养殖ETF国泰,81.23,106.59,39.88,66.06,106.67,24.1,0.57,4.6,23.17,54.55,,,0.542,0.526,1,4.8,2.61,2.92,5.92,,,农业
54,159363,创业板人工智能ETF华宝,30.72,36.68,24.99,42.04,36.83,44.01,1.19,-0.67,,,,,1.236,1.31,0,-3.56,1.03,0.69,9.27,,,人工智能
55,563300,中证2000ETF华泰柏瑞,74.34,61.2,35.94,95.06,57.89,36.07,1.43,-1.38,40.74,70.34,,,1.428,1.447,0,-0.21,1.08,0.87,8.33,,,中证2000
56,159851,金融科技ETF华宝,74.26,91.38,11.26,74.57,72.78,4.16,0.65,2.52,32.99,11.88,,,0.628,0.623,1,3.5,1.98,2.21,5.85,,,其他
57,588220,科创100ETF鹏华,12.92,28.34,30.0,32.91,33.32,44.99,1.7,-2.47,,,,,1.795,1.853,0,-5.29,1.04,0.99,5.87,,,科创板
58,159259,成长ETF易方达,18.23,23.97,23.87,43.55,26.08,41.03,1.27,-2.75,,,,,1.339,1.452,0,-4.78,0.87,0.89,4.55,,,成长
59,516150,稀土ETF嘉实,11.24,32.1,4.42,29.64,39.32,12.13,1.67,-1.65,27.93,23.92,,,1.759,1.816,0,-4.83,1.19,0.89,1.38,,,有色金属
60,515980,人工智能ETF华富,61.01,11.07,26.18,80.44,14.68,41.67,1.0,-1.87,45.72,73.8,,,1.034,1.108,0,-3.38,1.41,1.05,2.73,,,人工智能
61,512950,央企改革ETF华夏,37.55,38.98,20.02,49.83,43.48,39.14,1.49,-0.13,15.83,83.78,,,1.51,1.524,0,-1.13,1.06,1.03,0.14,,,央企国企
62,561980,半导体设备ETF招商,3.72,1.97,37.06,14.35,11.36,52.43,0.64,-2.72,,,,,0.702,0.745,0,-8.26,1.27,0.72,,,,
63,159967,创业板成长ETF华夏,5.57,17.11,19.97,11.24,22.3,35.34,0.74,-1.86,,,,,0.794,0.863,0,-6.8,1.03,0.73,,,,
