排名,代码,名称,日线J,周线J,月线J,昨日日线J,昨日周线J,昨日月线J,最新价,涨跌幅,PE_TTM,PE历史分位%,PB_MRQ,PB历史分位%,MA20,MA60,双均线多头,价距MA20%,量比,量比30,成交额(亿),PE5年分位%,PB5年分位%,行业
18,515450,红利低波50ETF南方,43.12,63.77,70.55,67.67,72.26,66.82,1.4,-0.5,8.55,79.44,0.88,62.68,1.396,1.378,1,0.29,0.91,0.65,1.32,,,红利
19,512480,半导体ETF国联安,8.01,0.29,22.52,5.31,2.56,39.38,0.96,-1.64,63.78,44.28,,,1.026,1.138,0,-6.43,0.97,0.75,10.74,,,半导体
20,510880,红利ETF华泰柏瑞,39.6,89.07,88.6,61.58,100.59,85.58,3.42,-1.53,8.87,82.03,0.87,63.28,3.424,3.249,1,-0.12,1.05,0.78,4.65,,,红利
21,159326,电网设备ETF华夏,47.48,44.84,7.0,48.19,29.52,23.54,1.64,-0.36,11.66,67.09,,,1.672,1.746,0,-1.97,1.15,0.68,4.36,,,其他
22,512100,中证1000ETF南方,30.57,49.92,20.13,43.7,43.78,30.91,3.01,-2.34,30.07,64.14,2.34,41.72,3.096,3.149,0,-2.78,1.36,0.95,34.7,,,中证1000
23,515050,通信ETF华夏,86.29,41.24,32.52,80.88,25.84,40.4,1.05,0.57,44.46,86.17,,,1.036,1.105,0,1.35,1.21,1.04,11.33,,,通信
24,515180,红利ETF易方达,20.25,84.2,74.57,52.6,101.11,68.84,1.44,-1.71,8.61,62.04,0.85,51.92,1.447,1.395,1,-0.83,1.23,1.1,4.2,,,红利
25,510180,上证180ETF华安,12.07,35.95,18.66,17.54,48.03,32.23,3.9,-1.29,11.64,58.17,1.22,39.56,3.964,3.998,0,-1.61,1.11,1.15,0.7,,,上证180
26,562500,机器人ETF华夏,4.7,3.17,-4.04,1.99,9.44,16.1,0.91,-1.73,43.77,19.19,,,0.957,1.012,0,-4.91,1.22,0.87,4.71,,,机器人
27,159781,科创创业ETF易方达,26.83,-3.17,13.14,21.8,-2.11,31.63,1.03,-0.39,38.18,52.88,,,1.078,1.182,0,-4.17,0.98,0.79,3.6,,,科创板
28,159992,创新药ETF银华,8.45,4.26,50.98,9.03,38.61,59.14,0.8,-2.19,25.87,20.84,,,0.864,0.855,1,-7.06,1.38,0.91,8.73,,,医药
29,159201,自由现金流ETF华夏,33.68,95.31,22.01,71.19,107.44,19.72,1.18,-1.42,,,,,1.185,1.15,1,-0.59,0.99,0.78,2.55,,,货币市场
30,159530,机器人ETF易方达,8.74,3.72,-3.81,9.55,7.84,11.23,1.26,-1.94,,,,,1.329,1.409,0,-5.12,1.29,0.83,5.65,,,机器人
31,159928,消费ETF汇添富,-0.42,62.51,33.24,36.42,90.17,30.44,0.66,-1.05,19.81,19.43,3.4,1.56,0.669,0.658,1,-1.35,0.76,0.76,2.51,,,消费
32,512010,医药ETF易方达,31.32,28.51,62.09,7.75,58.0,59.56,0.37,0.27,22.59,2.36,,,0.383,0.374,1,-3.39,1.27,0.73,3.31,,,医药
33,510210,上证指数ETF富国,25.09,79.74,32.13,30.78,82.84,36.04,1.0,-0.79,14.61,66.71,,,1.006,1.001,1,-0.6,2.48,1.54,14.63,,,其他
34,517520,黄金股ETF永赢,38.75,84.55,20.19,59.54,101.21,13.22,2.12,-3.07,20.58,39.66,,,2.19,1.929,1,-3.38,1.88,0.97,10.1,,,黄金
35,159870,化工ETF鹏华,3.21,46.03,6.89,15.56,56.82,24.67,0.77,-3.25,17.2,29.88,,,0.808,0.811,0,-4.33,1.51,1.32,4.9,,,化工
36,512070,证券保险ETF易方达,-11.02,48.55,15.34,7.44,79.42,16.38,0.79,-2.11,7.31,0.03,,,0.798,0.8,0,-1.0,1.01,0.97,4.67,,,证券
37,512690,酒ETF鹏华,-5.23,48.68,19.08,16.63,76.53,21.29,0.41,-1.91,19.31,17.15,,,0.424,0.42,1,-3.3,0.89,0.81,4.25,,,白酒
38,159206,卫星ETF永赢,27.56,23.92,-2.24,29.58,23.06,5.14,1.33,-1.26,,,,,1.362,1.443,0,-2.57,1.0,0.54,3.01,,,通信
39,513630,港股低波红利ETF摩根,29.85,62.15,38.28,77.06,80.44,35.43,1.58,-1.0,,,,,1.593,1.558,1,-0.94,0.87,0.56,1.8,,,红利
40,515220,煤炭ETF国泰,28.13,81.15,61.19,41.24,96.58,61.05,1.29,-2.2,18.25,85.15,1.83,98.04,1.305,1.216,1,-1.15,0.87,0.88,8.06,,,煤炭
41,512760,芯片ETF国泰,6.42,-3.9,21.84,2.45,-0.84,38.78,1.02,-1.54,64.06,40.95,,,1.087,1.213,0,-6.16,2.05,1.41,5.93,,,半导体
42,512800,银行ETF华宝,77.86,99.92,103.94,87.56,97.68,84.91,0.85,-0.35,7.15,88.69,0.7,45.76,0.829,0.8,1,2.53,1.03,0.88,9.06,,,银行
43,159611,电力ETF广发,88.63,51.24,5.11,101.89,44.18,5.74,1.05,-0.75,14.94,64.61,,,1.042,1.049,0,1.15,1.14,0.95,4.04,,,电力
44,516650,有色金属ETF华夏,32.98,71.97,4.55,51.83,89.03,6.68,1.79,-4.13,16.59,19.67,,,1.873,1.805,1,-4.54,1.36,0.99,1.99,,,有色金属
45,159852,软件ETF嘉实,-4.8,19.65,-4.69,-3.29,46.43,0.14,0.65,-1.67,58.07,54.59,,,0.678,0.689,0,-4.57,1.0,0.64,3.61,,,计算机
46,560860,工业有色ETF万家,36.43,61.18,6.57,58.16,73.63,13.7,1.56,-4.11,68.95,62.66,,,1.628,1.598,1,-4.05,2.48,1.57,5.04,,,有色金属
47,159869,游戏ETF华夏,19.91,71.56,3.28,52.08,79.66,-0.11,1.1,-1.53,17.96,4.5,,,1.098,1.096,1,-0.18,0.73,0.7,3.9,,,传媒
48,159263,价值ETF易方达,32.64,89.96,55.08,72.78,100.02,54.05,1.15,-1.2,,,,,1.156,1.125,1,-0.35,0.68,0.89,2.75,,,价值
49,512660,军工ETF国泰,74.23,54.49,3.17,95.37,39.46,-1.96,1.17,-1.1,53.5,35.18,3.35,61.0,1.137,1.16,0,2.64,1.03,1.21,3.73,,,军工
50,159259,成长ETF易方达,70.81,35.7,29.05,82.83,23.97,41.03,1.33,-1.41,,,,,1.338,1.425,0,-0.67,0.92,1.14,6.3,,,成长
51,512710,军工龙头ETF富国,96.95,80.39,2.98,85.64,52.21,-6.97,0.66,1.38,,,,,0.627,0.632,0,5.26,0.91,1.07,3.16,,,军工
52,159363,创业板人工智能ETF华宝,38.72,45.44,27.58,51.44,36.68,44.01,1.21,-0.66,,,,,1.232,1.291,0,-1.54,1.18,0.83,10.12,,,人工智能
53,159307,红利低波100ETF博时,5.2,53.82,54.89,46.52,70.26,56.3,1.02,-1.26,8.99,86.02,,,1.029,1.017,1,-0.87,0.55,0.91,1.01,,,红利
54,159755,电池ETF广发,12.72,8.42,-15.69,3.56,14.01,-2.56,0.87,-1.37,21.43,21.76,3.03,38.76,0.929,0.975,0,-6.67,1.19,0.91,2.69,,,新能源
55,159865,养殖ETF国泰,29.42,79.49,33.05,64.81,106.59,24.1,0.55,-1.61,22.44,50.68,,,0.548,0.531,1,0.36,0.63,0.84,1.84,,,农业
56,563300,中证2000ETF华泰柏瑞,27.03,71.61,32.45,50.34,61.2,36.07,1.4,-1.96,40.14,68.28,,,1.432,1.435,0,-2.03,2.41,1.56,13.14,,,中证2000
57,515980,人工智能ETF华富,14.13,11.71,26.18,14.55,11.07,41.67,0.99,-0.6,46.4,75.28,,,1.022,1.096,0,-2.64,0.98,0.83,2.0,,,人工智能
58,516150,稀土ETF嘉实,11.59,32.09,0.9,6.94,32.1,12.13,1.64,-2.09,27.49,21.79,,,1.728,1.783,0,-5.21,1.01,0.7,1.04,,,有色金属
59,588220,科创100ETF鹏华,18.42,26.91,27.31,14.68,28.34,44.99,1.67,-2.17,,,,,1.772,1.836,0,-5.87,1.16,0.92,5.33,,,科创板
60,159851,金融科技ETF华宝,-7.59,60.56,2.42,-8.81,91.38,4.16,0.6,-3.38,30.69,4.9,,,0.625,0.622,1,-4.0,0.86,1.07,2.74,,,其他
61,512950,央企改革ETF华夏,41.91,46.98,21.5,59.11,38.98,39.14,1.5,-0.73,15.89,84.31,,,1.507,1.52,0,-0.66,1.05,0.96,0.13,,,央企国企
62,561980,半导体设备ETF招商,14.84,-1.93,37.06,7.45,1.97,52.43,0.64,-1.55,,,,,0.683,0.741,0,-7.03,1.03,0.68,,,,
63,159967,创业板成长ETF华夏,87.41,28.6,26.18,74.56,17.11,35.34,0.78,0.91,,,,,0.785,0.847,0,-0.64,0.97,0.82,,,,
