排名,代码,名称,日线J,周线J,月线J,昨日日线J,昨日周线J,昨日月线J,最新价,涨跌幅,PE_TTM,PE历史分位%,PB_MRQ,PB历史分位%
32,02475,立讯精密,83.76,81.11,,76.59,70.84,,63.65,3.33,25.62,,4.64,
33,09633,农夫山泉,28.5,58.85,10.45,36.68,55.89,1.66,42.68,-1.02,27.32,,10.98,
34,00728,中国电信,21.36,49.61,17.8,0.57,36.48,17.04,4.61,0.88,11.88,,0.79,
35,06030,中信证券,40.04,36.9,46.01,51.23,58.72,42.72,26.94,-1.32,11.16,,1.21,
36,00998,中信银行,5.87,80.6,35.9,-3.57,82.34,35.36,7.42,0.14,5.17,,0.49,
37,03993,洛阳钼业,55.79,73.94,13.85,67.95,71.07,4.68,18.1,1.12,14.33,,3.85,
38,01276,恒瑞医药,21.06,53.15,7.85,49.84,68.22,6.2,56.05,-2.69,40.92,,5.16,
39,02259,紫金黄金国际,66.13,104.41,8.44,74.51,103.69,-4.64,135.6,1.35,29.12,,5.57,
40,03986,兆易创新,69.09,-3.91,22.1,65.31,-8.39,40.94,515.0,5.1,112.05,,12.61,
41,00992,联想集团,104.53,96.58,108.15,105.28,83.43,94.09,29.04,1.75,24.04,,6.02,
42,00267,中信股份,10.39,53.16,31.09,11.02,48.97,33.54,11.89,-0.42,5.32,,0.4,
43,06809,澜起科技,56.79,3.59,40.62,30.56,-1.28,55.4,283.0,7.6,120.54,,14.65,
44,02328,中国财险,-8.82,72.42,38.74,-9.57,82.67,24.95,15.52,-0.58,8.18,,1.04,
45,00016,新鸿基地产,32.81,49.15,35.04,23.72,47.31,41.26,117.6,1.03,15.49,,0.55,
46,06160,百济神州,93.18,105.63,74.07,97.59,107.67,31.63,216.6,-1.01,65.2,,9.83,
47,02338,潍柴动力,86.67,53.97,61.24,87.91,35.23,61.07,36.4,2.25,24.84,,2.94,
48,02601,中国太保,-10.62,51.54,2.11,-15.74,62.04,4.43,28.72,-0.14,4.59,,0.76,
49,00001,长和,21.45,87.82,88.77,40.39,102.54,89.31,71.25,-1.86,23.05,,0.48,
50,02378,保诚,-5.83,48.71,27.36,-4.38,79.37,37.63,107.1,-0.28,8.65,,1.74,
51,00669,创科实业,79.26,93.28,100.25,85.96,96.26,98.06,144.8,0.21,25.99,,4.53,
52,02611,国泰海通,10.46,11.21,21.42,8.63,40.72,23.02,14.25,0.49,10.12,,0.68,
53,01109,华润置地,71.12,67.87,54.0,21.6,42.21,40.61,35.0,6.97,8.87,,0.78,
54,02476,胜宏科技,101.45,28.01,14.0,101.0,15.54,,253.8,4.88,47.64,,11.23,
55,01347,华虹宏力,85.05,1.86,47.69,61.45,-3.05,59.63,142.8,7.13,441.6,,4.7,
56,01378,中国宏桥,70.76,70.6,0.05,65.13,62.63,-3.73,24.44,1.66,9.58,,1.65,
57,06951,三环集团,99.42,95.1,,93.78,59.29,,120.0,2.21,74.47,,9.07,
58,01919,中远海控,40.62,99.11,63.57,47.58,107.34,59.13,15.28,-0.97,8.29,,0.88,
59,01339,中国人民保险集团,-11.84,69.72,2.53,-10.14,87.89,-1.33,5.12,-0.39,4.79,,0.63,
60,02020,安踏体育,6.66,59.23,34.57,9.06,80.93,39.92,72.8,-2.28,13.53,,2.8,
61,03692,翰森制药,68.48,76.0,14.76,87.7,77.48,1.77,33.5,-3.79,33.03,,5.18,
62,09992,泡泡玛特,-3.17,11.26,0.86,5.48,28.09,3.13,151.0,-1.11,14.22,,8.22,
63,00066,港铁公司,33.95,74.71,27.35,39.86,75.74,38.27,32.3,-0.8,13.7,,1.05,
64,02714,牧原股份,104.63,101.99,16.94,96.96,80.29,4.24,34.48,0.12,18.26,,2.04,
65,06690,海尔智家,9.99,55.66,15.94,15.14,69.04,16.33,21.08,-2.04,9.43,,1.39,
66,00002,中电控股,95.8,103.8,97.89,96.84,104.64,91.25,77.9,-0.64,18.15,,1.78,
67,00175,吉利汽车,-1.47,51.13,25.43,-6.19,66.86,32.45,18.06,-0.77,11.31,,1.81,
68,00762,中国联通,-11.72,25.48,6.11,-20.03,27.83,7.31,6.33,-0.24,8.74,,0.47,
69,03288,海天味业,32.37,84.84,38.97,23.73,82.83,37.23,32.42,0.37,23.21,,3.99,
70,02269,药明生物,78.09,99.84,75.1,85.79,107.32,46.64,45.7,-0.61,34.86,,3.61,
71,01024,快手-W,-4.12,34.32,-8.29,18.05,52.44,-9.12,41.54,-2.58,9.18,,1.94,
72,06818,中国光大银行,-8.42,26.34,11.37,-13.54,40.32,12.77,2.99,-0.33,4.16,,0.31,
73,06031,三一重工,-6.39,47.8,8.55,-13.9,70.85,13.63,19.0,-0.26,18.5,,1.7,
74,06936,顺丰控股,33.25,95.75,53.77,43.98,99.78,45.18,32.74,-1.5,13.5,,1.45,
75,01801,信达生物,95.52,89.61,71.66,103.45,82.38,37.52,95.55,0.0,184.97,,7.73,
76,00788,中国铁塔,3.29,72.11,8.32,3.16,95.67,8.6,9.31,-4.17,10.8,,0.69,
77,01113,长实集团,9.15,73.38,51.87,6.03,81.36,56.39,46.42,-0.56,14.98,,0.41,
78,02423,贝壳-W,79.43,94.78,58.46,72.94,82.07,39.97,45.5,1.52,41.36,,2.2,
79,01038,长江基建集团,15.57,81.32,55.75,19.68,94.09,60.57,61.0,-0.49,18.6,,1.04,
80,01377,鼎泰高科,53.48,50.43,,67.55,45.71,,356.0,1.08,216.72,,44.41,
81,02600,中国铝业,59.82,46.44,-4.62,57.34,36.64,-6.11,8.78,2.69,9.15,,1.65,
82,00688,中国海外发展,67.13,39.37,40.27,14.61,25.67,35.14,13.76,4.48,10.72,,0.35,
83,06886,华泰证券,28.64,38.83,19.66,9.07,47.33,16.93,16.62,1.09,7.64,,0.74,
84,00027,银河娱乐,48.28,108.27,21.43,-5.85,97.15,7.36,34.2,3.7,13.98,,1.77,
85,01988,民生银行,4.24,74.86,24.3,-0.44,89.22,20.17,3.42,0.0,4.53,,0.23,
86,09973,奇瑞汽车,4.51,57.83,19.97,17.42,61.79,26.18,25.4,-0.55,7.11,,2.36,
87,03606,福耀玻璃,4.08,84.37,34.12,4.63,89.0,22.69,56.2,0.18,14.6,,3.31,
88,01898,中煤能源,77.08,53.32,3.62,94.51,34.56,6.79,10.93,-2.41,9.0,,0.78,
89,01766,中国中车,-5.66,62.99,22.85,-8.52,64.74,15.83,5.01,0.1,9.51,,0.72,
90,01336,新华保险,-6.37,39.39,-1.2,-7.83,52.9,1.25,45.96,0.48,3.48,,1.02,
91,01816,中广核电力,6.5,58.75,2.2,16.98,57.03,6.23,2.82,-1.4,13.38,,1.0,
92,02057,中通快递-W,5.36,64.58,52.12,10.52,78.62,62.44,182.5,-1.46,13.54,,2.0,
93,01972,太古地产,74.36,108.87,40.33,61.56,98.24,24.52,24.08,0.67,42.01,,0.51,
94,01776,广发证券,55.44,45.41,46.43,52.84,51.13,36.21,17.21,1.24,7.69,,0.86,
95,00012,恒基地产,20.93,72.87,9.85,13.95,61.55,11.26,27.34,0.22,23.41,,0.41,
96,00358,江西铜业股份,64.84,85.67,16.43,74.89,80.5,6.01,37.98,0.9,14.24,,1.38,
97,06099,招商证券,55.52,6.92,43.05,72.43,7.22,47.35,14.98,0.2,8.76,,0.93,
98,09987,百胜中国,23.17,96.91,35.93,43.72,98.11,23.05,375.4,-0.16,16.96,,3.08,
99,06990,科伦博泰生物,87.8,90.28,79.65,91.52,88.62,55.12,528.5,0.0,-298.71,,22.87,
100,00003,香港中华煤气,-3.18,61.36,16.51,3.99,73.37,20.86,6.75,-0.95,22.16,,2.12,
