排名,代码,名称,日线J,周线J,月线J,昨日日线J,昨日周线J,昨日月线J,最新价,涨跌幅,PE_TTM,PE历史分位%,PB_MRQ,PB历史分位%,MA20,MA60,双均线多头,价距MA20%,量比,量比30,成交额(亿),PE5年分位%,PB5年分位%,行业
20,510880,红利ETF华泰柏瑞,4.37,69.75,83.73,24.31,88.92,85.58,3.38,-0.71,8.81,80.26,0.86,62.68,3.431,3.258,1,-1.49,0.85,0.62,3.54,,,红利
21,159326,电网设备ETF华夏,22.25,48.66,5.3,34.95,44.84,23.54,1.62,-0.37,11.53,64.58,,,1.659,1.726,0,-2.23,0.84,0.52,3.12,,,其他
22,512100,中证1000ETF南方,32.33,59.31,21.0,35.15,49.92,30.91,3.02,-0.43,30.16,64.38,2.34,42.04,3.077,3.131,0,-1.85,0.64,0.44,15.33,,,中证1000
23,515180,红利ETF易方达,-11.0,59.12,67.9,1.69,84.2,68.84,1.42,-0.84,8.54,60.28,0.85,49.96,1.448,1.398,1,-1.93,0.8,0.72,2.67,,,红利
24,515050,通信ETF华夏,39.72,55.9,28.09,58.08,41.24,40.4,1.01,-0.59,42.7,84.64,,,1.026,1.093,0,-1.56,0.74,0.63,6.52,,,通信
25,510180,上证180ETF华安,-4.71,15.4,14.41,6.82,35.95,32.23,3.87,-0.41,11.53,56.17,1.21,37.04,3.948,3.99,0,-1.98,1.18,1.11,0.67,,,上证180
26,562500,机器人ETF华夏,10.0,1.06,-4.96,13.18,3.17,16.1,0.91,-0.88,43.68,18.97,,,0.945,1.004,0,-4.13,0.58,0.42,2.12,,,机器人
27,159992,创新药ETF银华,50.24,-1.5,56.76,43.56,4.26,59.14,0.82,-0.96,26.42,23.14,,,0.854,0.858,0,-3.75,0.56,0.43,4.27,,,医药
28,159781,科创创业ETF易方达,8.33,-5.85,10.44,14.55,-3.17,31.63,1.01,-0.2,40.8,57.69,,,1.06,1.17,0,-4.53,0.85,0.6,2.62,,,科创板
29,159201,自由现金流ETF华夏,2.16,74.2,20.13,20.13,95.31,19.72,1.17,-0.85,,,,,1.185,1.151,1,-1.35,1.32,0.93,2.86,,,货币市场
30,159530,机器人ETF易方达,12.19,3.64,-4.22,16.6,3.72,11.23,1.26,-1.02,,,,,1.31,1.398,0,-3.97,0.7,0.44,2.82,,,机器人
31,159928,消费ETF汇添富,-17.82,13.36,29.69,-7.28,62.51,30.44,0.65,-1.07,19.68,18.49,3.38,1.44,0.668,0.659,1,-2.69,0.69,0.55,1.74,,,消费
32,512010,医药ETF易方达,41.88,8.4,62.09,35.62,21.56,59.56,0.37,-0.54,22.8,2.76,,,0.38,0.375,1,-2.63,0.42,0.29,1.35,,,医药
33,510210,上证指数ETF富国,0.55,70.42,25.59,15.31,79.74,36.04,0.99,-0.5,14.53,65.8,,,1.004,0.999,1,-1.39,0.91,0.71,6.51,,,其他
34,517520,黄金股ETF永赢,0.67,68.53,17.65,23.41,84.55,13.22,2.06,-2.19,20.6,39.9,,,2.19,1.939,1,-6.12,0.71,0.37,3.83,,,黄金
35,512690,酒ETF鹏华,-8.78,10.02,19.08,-2.48,48.68,21.29,0.41,-0.49,19.24,16.65,,,0.422,0.42,1,-2.84,0.58,0.41,2.06,,,白酒
36,512070,证券保险ETF易方达,-15.17,21.85,12.33,-9.36,48.55,16.38,0.78,-0.64,7.23,0.03,,,0.798,0.799,0,-2.26,0.73,0.54,2.57,,,证券
37,159870,化工ETF鹏华,-7.59,36.88,5.37,-2.67,46.03,24.67,0.77,-0.39,17.09,29.17,,,0.803,0.807,0,-4.36,1.17,1.08,4.05,,,化工
38,159206,卫星ETF永赢,28.54,37.97,-2.38,27.49,23.92,5.14,1.32,0.0,,,,,1.346,1.433,0,-1.56,0.63,0.32,1.72,,,通信
39,513630,港股低波红利ETF摩根,-1.41,19.57,32.97,20.12,62.15,35.43,1.56,-1.39,,,,,1.592,1.56,1,-2.2,2.28,1.36,3.93,,,红利
40,515220,煤炭ETF国泰,10.64,61.68,57.59,15.66,81.15,61.05,1.27,-0.24,17.96,83.94,1.8,96.76,1.306,1.219,1,-2.76,0.7,0.63,5.68,,,煤炭
41,512760,芯片ETF国泰,18.71,-1.94,21.84,6.74,-3.58,38.78,1.02,1.49,64.67,41.25,,,1.069,1.202,0,-4.58,1.29,1.01,4.0,,,半导体
42,512800,银行ETF华宝,40.82,87.61,98.04,83.88,99.92,84.91,0.84,-1.87,7.12,87.69,0.7,45.52,0.834,0.803,1,0.72,1.1,0.93,9.37,,,银行
43,159611,电力ETF广发,65.49,45.93,5.11,77.95,51.24,5.74,1.05,-0.28,14.7,62.53,,,1.043,1.047,0,1.05,1.09,0.96,4.06,,,电力
44,516650,有色金属ETF华夏,5.69,56.88,2.64,19.35,71.97,6.68,1.76,-0.9,16.32,19.08,,,1.861,1.799,1,-5.48,0.62,0.49,1.0,,,有色金属
45,159852,软件ETF嘉实,0.06,6.59,-4.69,0.14,19.65,0.14,0.65,-0.46,58.06,54.55,,,0.671,0.686,0,-3.58,0.92,0.52,2.67,,,计算机
46,560860,工业有色ETF万家,6.54,48.58,4.31,18.78,61.18,13.7,1.54,-0.45,67.19,55.73,,,1.615,1.589,1,-4.77,0.88,0.73,2.39,,,有色金属
47,159263,价值ETF易方达,-6.73,65.71,51.24,19.29,89.96,54.05,1.14,-1.13,,,,,1.157,1.127,1,-1.38,1.02,1.42,4.32,,,价值
48,159869,游戏ETF华夏,-17.32,57.32,1.07,-4.65,71.56,-0.11,1.07,-0.46,17.54,3.09,,,1.094,1.096,0,-1.83,0.82,0.6,3.09,,,传媒
49,159259,成长ETF易方达,46.85,55.82,27.9,53.54,35.7,41.03,1.32,0.23,,,,,1.326,1.41,0,-0.68,0.77,0.95,5.29,,,成长
50,512660,军工ETF国泰,7.42,70.79,-0.19,40.56,54.49,-1.96,1.14,-0.87,52.12,30.07,3.26,53.84,1.134,1.156,0,0.44,0.51,0.63,1.91,,,军工
51,512710,军工龙头ETF富国,8.18,80.26,-2.71,45.21,80.39,-6.97,0.63,-1.1,,,,,0.627,0.631,0,0.48,0.73,0.78,2.21,,,军工
52,159363,创业板人工智能ETF华宝,4.57,52.64,23.69,18.61,45.44,44.01,1.18,-0.5,,,,,1.217,1.279,0,-2.71,0.71,0.49,5.78,,,人工智能
53,159307,红利低波100ETF博时,9.5,21.62,55.39,28.35,53.82,56.3,1.01,-0.69,8.63,76.95,,,1.019,1.007,1,-0.69,0.49,0.85,0.93,,,红利
54,159755,电池ETF广发,33.42,5.66,-15.87,37.29,8.42,-2.56,0.87,-1.48,21.12,19.32,2.98,37.84,0.917,0.966,0,-5.56,1.1,0.85,2.48,,,新能源
55,159865,养殖ETF国泰,-13.69,55.59,30.01,4.72,79.49,24.1,0.54,-0.73,22.25,49.74,,,0.549,0.532,1,-1.28,0.94,0.82,1.79,,,农业
56,588220,科创100ETF鹏华,36.44,36.65,28.4,26.95,26.91,44.99,1.68,0.6,,,,,1.748,1.824,0,-3.83,0.89,0.65,3.83,,,科创板
57,516150,稀土ETF嘉实,29.66,33.17,1.39,24.01,32.09,12.13,1.64,-0.06,27.47,21.7,,,1.708,1.766,0,-3.81,0.78,0.43,0.64,,,有色金属
58,515980,人工智能ETF华富,2.01,10.41,23.05,3.06,11.71,41.67,0.98,-0.1,43.6,63.99,,,1.009,1.088,0,-2.87,0.84,0.61,1.38,,,人工智能
59,159851,金融科技ETF华宝,-15.41,37.3,0.65,-13.35,60.56,4.16,0.59,-1.17,30.35,3.97,,,0.622,0.619,1,-5.14,0.72,0.6,1.49,,,其他
60,512950,央企改革ETF华夏,-1.88,43.8,16.32,11.97,46.98,39.14,1.48,-0.13,15.75,82.61,,,1.501,1.516,0,-1.2,1.1,1.01,0.13,,,央企国企
61,159967,创业板成长ETF华夏,45.38,36.56,21.52,63.1,28.6,35.34,0.75,-0.79,,,,,0.774,0.837,0,-2.58,0.87,0.72,5.26,,,成长
62,563300,中证2000ETF华泰柏瑞,18.2,81.41,31.98,31.79,71.61,36.07,1.4,-1.34,,,,,1.426,1.428,0,-1.82,0.88,0.64,,,,
63,561980,半导体设备ETF招商,45.56,6.17,38.39,15.33,-1.93,52.43,0.65,3.67,,,,,0.671,0.737,0,-3.13,1.68,1.09,,,,
