排名,代码,名称,日线J,周线J,月线J,昨日日线J,昨日周线J,昨日月线J,最新价,涨跌幅,PE_TTM,PE历史分位%,PB_MRQ,PB历史分位%,MA20,MA60,双均线多头,价距MA20%,量比,量比30,成交额(亿),PE5年分位%,PB5年分位%,行业
16,510050,上证50ETF华夏,8.94,10.41,24.07,10.38,37.8,38.25,2.96,-0.67,10.91,67.51,1.22,44.0,3.008,3.026,0,-1.6,0.9,1.03,14.33,,,上证50
17,159819,人工智能ETF易方达,56.79,6.85,24.46,42.52,1.0,39.9,1.71,-0.52,44.57,47.37,,,1.719,1.858,0,-0.29,0.93,0.67,2.89,,,人工智能
18,512480,半导体ETF国联安,88.26,15.03,26.15,72.41,0.29,39.38,1.0,-0.79,66.81,50.25,,,1.004,1.116,0,-0.4,0.86,0.69,9.11,,,半导体
19,515450,红利低波50ETF南方,16.75,35.44,66.16,31.56,63.77,66.82,1.39,-0.29,8.43,77.08,0.86,61.04,1.399,1.383,1,-0.5,0.79,0.67,1.27,,,红利
20,510880,红利ETF华泰柏瑞,-0.46,63.27,80.08,2.27,88.92,85.58,3.35,-0.5,8.72,78.07,0.85,62.12,3.43,3.269,1,-2.33,0.86,0.65,3.45,,,红利
21,159326,电网设备ETF华夏,50.15,54.77,7.51,38.06,44.84,23.54,1.64,0.12,11.44,61.76,,,1.656,1.707,0,-0.72,0.98,0.61,3.45,,,其他
22,515050,通信ETF华夏,58.59,65.99,31.41,64.83,41.24,40.4,1.04,-0.95,44.02,85.74,,,1.029,1.081,0,1.07,1.13,1.03,10.34,,,通信
23,512100,中证1000ETF南方,65.76,66.25,25.34,58.66,49.92,30.91,3.07,-0.39,30.6,65.63,2.38,44.44,3.079,3.115,0,-0.29,0.99,0.74,24.66,,,中证1000
24,515180,红利ETF易方达,-2.04,53.81,64.56,-3.74,84.2,68.84,1.41,-0.35,8.45,58.55,0.84,48.24,1.447,1.401,1,-2.49,0.92,0.82,2.9,,,红利
25,510180,上证180ETF华安,15.33,16.4,15.83,9.27,35.95,32.23,3.88,-0.18,11.48,54.9,1.2,36.32,3.942,3.983,0,-1.57,0.79,0.75,0.44,,,上证180
26,562500,机器人ETF华夏,25.26,6.54,-2.66,15.33,3.17,16.1,0.92,0.44,43.92,19.74,,,0.941,0.996,0,-2.66,1.32,0.87,4.18,,,机器人
27,159781,科创创业ETF易方达,56.45,2.72,13.79,46.44,-3.17,31.63,1.04,-0.67,41.73,58.9,,,1.055,1.158,0,-1.61,0.9,0.69,2.88,,,科创板
28,159992,创新药ETF银华,67.57,2.48,59.19,57.63,4.26,59.14,0.83,0.48,26.68,24.66,,,0.846,0.86,0,-1.89,0.78,0.56,5.35,,,医药
29,159530,机器人ETF易方达,41.61,13.2,-0.21,19.88,3.72,11.23,1.29,1.26,,,,,1.305,1.389,0,-1.38,1.26,0.81,4.93,,,机器人
30,159201,自由现金流ETF华夏,9.94,66.01,18.05,9.45,95.31,19.72,1.16,-0.26,,,,,1.183,1.154,1,-2.03,1.12,1.05,3.07,,,货币市场
31,159928,消费ETF汇添富,0.99,20.18,29.69,-12.19,62.51,30.44,0.65,0.31,19.59,18.03,3.36,1.44,0.666,0.661,1,-2.4,0.85,0.67,1.94,,,消费
32,510210,上证指数ETF富国,39.93,74.69,32.13,21.82,79.74,36.04,1.0,0.0,14.55,66.19,,,1.004,0.998,1,-0.4,0.78,0.7,6.06,,,其他
33,512010,医药ETF易方达,45.96,11.34,62.09,38.71,21.56,59.56,0.37,0.27,22.84,2.86,,,0.377,0.376,1,-1.86,0.89,0.58,2.47,,,医药
34,512690,酒ETF鹏华,3.03,12.99,19.08,-5.83,48.68,21.29,0.41,0.49,19.15,15.98,,,0.421,0.421,0,-2.61,0.98,0.63,2.96,,,白酒
35,517520,黄金股ETF永赢,10.47,66.86,16.98,20.35,84.55,13.22,2.04,-4.45,20.5,38.73,,,2.187,1.953,1,-6.72,2.96,1.57,15.73,,,黄金
36,512070,证券保险ETF易方达,-8.85,14.44,9.33,-3.71,48.55,16.38,0.77,-1.28,7.16,0.03,,,0.798,0.798,0,-3.51,0.83,0.59,2.7,,,证券
37,159206,卫星ETF永赢,72.21,43.83,-0.56,64.08,23.92,5.14,1.35,-0.95,,,,,1.346,1.424,0,0.3,1.02,0.5,2.59,,,通信
38,159870,化工ETF鹏华,1.45,34.22,4.16,2.49,46.03,24.67,0.76,-0.91,16.96,28.47,,,0.799,0.803,0,-4.38,0.52,0.47,1.71,,,化工
39,513630,港股低波红利ETF摩根,-1.85,19.69,30.32,-0.23,62.15,35.43,1.55,-1.02,,,,,1.588,1.563,1,-2.64,0.69,0.54,1.46,,,红利
40,512760,芯片ETF国泰,89.61,7.84,25.4,71.43,-3.58,38.78,1.06,-0.84,66.86,43.48,,,1.065,1.189,0,-0.47,0.78,0.74,2.93,,,半导体
41,515220,煤炭ETF国泰,12.26,58.07,55.78,12.78,81.15,61.05,1.26,-0.94,17.76,82.88,1.78,96.0,1.305,1.224,1,-3.45,0.6,0.49,4.22,,,煤炭
42,512800,银行ETF华宝,17.47,84.66,98.04,21.25,99.92,84.91,0.84,0.12,7.09,86.63,0.69,45.28,0.836,0.806,1,0.48,0.74,0.76,7.42,,,银行
43,159611,电力ETF广发,17.85,31.4,0.16,57.12,51.24,5.74,1.04,-1.52,14.31,59.69,,,1.045,1.047,0,-0.77,0.89,0.83,3.35,,,电力
44,516650,有色金属ETF华夏,5.88,53.07,1.33,17.48,71.97,6.68,1.74,-2.74,16.12,18.64,,,1.853,1.795,1,-6.15,1.19,0.86,1.68,,,有色金属
45,159852,软件ETF嘉实,9.36,4.64,-5.19,8.06,19.65,0.14,0.64,-0.77,57.76,54.11,,,0.668,0.684,0,-3.59,0.85,0.51,2.38,,,计算机
46,159259,成长ETF易方达,78.97,66.11,32.03,78.06,35.7,41.03,1.36,-0.66,,,,,1.33,1.395,0,2.26,1.06,1.15,6.69,,,成长
47,159263,价值ETF易方达,-1.36,53.38,46.7,5.78,89.96,54.05,1.13,-0.88,,,,,1.155,1.129,1,-2.34,0.77,0.95,2.93,,,价值
48,560860,工业有色ETF万家,5.22,45.59,3.09,17.3,61.18,13.7,1.52,-2.12,67.01,54.68,,,1.609,1.584,1,-5.22,1.22,0.89,2.84,,,有色金属
49,159869,游戏ETF华夏,-9.78,56.06,0.77,-11.79,71.56,-0.11,1.07,-0.37,17.31,2.19,,,1.094,1.096,0,-2.1,0.66,0.45,2.15,,,传媒
50,512660,军工ETF国泰,1.41,72.29,0.17,8.99,54.49,-1.96,1.14,-0.7,52.25,30.81,3.27,54.4,1.139,1.152,0,0.26,0.7,0.71,2.11,,,军工
51,159363,创业板人工智能ETF华宝,56.27,64.57,30.16,35.83,45.44,44.01,1.23,0.41,,,,,1.217,1.268,0,1.4,0.99,0.74,8.46,,,人工智能
52,512710,军工龙头ETF富国,-4.44,80.26,-2.71,7.11,80.39,-6.97,0.63,-0.79,,,,,0.63,0.63,0,0.0,0.86,0.76,2.1,,,军工
53,159755,电池ETF广发,40.35,7.82,-15.01,35.78,8.42,-2.56,0.86,-0.12,20.98,18.76,2.96,37.24,0.908,0.957,0,-4.74,0.77,0.67,1.91,,,新能源
54,159307,红利低波100ETF博时,-10.27,14.78,50.34,3.53,53.82,56.3,1.0,-0.5,8.59,76.3,,,1.017,1.009,1,-1.67,0.88,0.86,0.88,,,红利
55,159865,养殖ETF国泰,-11.71,46.16,26.98,-17.08,79.49,24.1,0.53,-0.19,21.98,48.97,,,0.548,0.534,1,-2.55,1.24,1.08,2.33,,,农业
56,515980,人工智能ETF华富,35.96,17.81,26.18,20.57,11.71,41.67,1.0,0.1,44.91,70.88,,,1.007,1.079,0,-0.7,0.82,0.64,1.37,,,人工智能
57,588220,科创100ETF鹏华,87.81,46.0,32.87,72.43,26.91,44.99,1.73,-0.57,,,,,1.741,1.812,0,-0.4,0.87,0.69,4.12,,,科创板
58,516150,稀土ETF嘉实,43.98,32.07,0.9,49.1,32.09,12.13,1.64,-1.74,27.39,21.42,,,1.699,1.751,0,-3.59,1.58,0.91,1.31,,,有色金属
59,159851,金融科技ETF华宝,4.89,37.3,0.65,0.58,60.56,4.16,0.59,-1.34,30.28,3.89,,,0.621,0.617,1,-4.99,0.67,0.55,1.34,,,其他
60,512950,央企改革ETF华夏,39.13,52.11,20.39,29.19,46.98,39.14,1.49,-0.2,15.67,81.39,,,1.501,1.513,0,-0.47,0.95,0.9,0.11,,,央企国企
61,561980,半导体设备ETF招商,101.14,18.32,42.39,86.06,-1.93,52.43,0.68,-0.44,122.08,89.29,,,0.669,0.733,0,1.2,0.98,0.86,2.81,,,半导体
62,159967,创业板成长ETF华夏,54.73,43.77,24.62,64.88,28.6,35.34,0.77,-0.77,,,,,0.772,0.828,0,-0.26,0.94,0.8,5.65,,,成长
63,563300,中证2000ETF华泰柏瑞,54.15,89.7,36.9,40.83,71.61,36.07,1.43,0.07,,,,,1.43,1.421,1,0.07,0.68,0.61,,,,
