排名,代码,名称,日线J,周线J,月线J,昨日日线J,昨日周线J,昨日月线J,最新价,涨跌幅,PE_TTM,PE历史分位%,PB_MRQ,PB历史分位%,MA20,MA60,双均线多头,价距MA20%,量比,量比30,成交额(亿),PE5年分位%,PB5年分位%,行业
17,01211,比亚迪股份,64.25,92.43,53.2,91.67,95.53,42.81,91.25,-1.46,26.99,,3.17,,91.46,87.112,1.0,-0.23,1.06,1.04,16.58,,,
18,02628,中国人寿,108.87,65.44,32.77,104.36,30.49,30.51,29.32,0.41,2.95,,1.08,,28.119,28.288,0.0,4.27,0.98,1.03,16.2,,,
19,01299,友邦保险,87.5,47.7,11.73,87.21,46.03,21.62,74.65,0.61,12.4,,2.42,,74.425,74.62,0.0,0.3,0.62,0.71,14.99,,,
20,00300,美的集团,96.82,100.59,94.45,92.7,94.15,72.59,99.15,0.51,15.27,,2.87,,97.273,92.043,1.0,1.93,0.74,0.53,2.52,,,
21,01810,小米集团-W,74.44,66.19,25.18,92.16,70.63,14.57,27.48,-3.44,18.92,,2.28,,27.31,26.318,1.0,0.62,0.98,0.76,40.45,,,
22,03328,交通银行,79.37,96.96,83.74,89.57,87.4,73.22,7.54,-0.4,6.17,,0.51,,7.406,7.249,1.0,1.81,0.74,0.67,1.26,,,
23,09999,网易,37.54,26.59,43.97,58.39,50.6,49.67,193.2,-1.18,16.77,,3.22,,198.94,198.32,1.0,-2.89,0.45,0.55,8.04,,,
24,00981,中芯国际,29.99,31.57,47.39,14.24,28.0,49.79,71.3,2.3,75.16,,3.1,,68.623,73.556,0.0,3.9,0.65,0.43,32.74,,,
25,01658,邮储银行,81.92,76.79,40.73,91.08,65.83,25.35,4.97,-0.7,6.06,,0.51,,4.902,4.896,1.0,1.39,0.81,0.89,1.58,,,
26,02359,药明康德,12.8,88.65,91.99,20.21,99.62,90.73,199.0,-0.4,23.66,,6.15,,194.025,160.652,1.0,2.56,0.44,0.45,6.32,,,
27,00386,中国石油化工股份,98.98,101.89,22.04,107.72,92.74,3.72,4.68,-0.64,13.97,,0.58,,4.397,4.261,1.0,6.44,0.4,0.61,3.48,,,
28,02513,智谱,39.17,13.47,27.26,3.39,5.43,38.69,1160.0,12.62,-103.84,,-5.22,,1110.825,1394.317,0.0,4.43,1.49,0.97,76.54,,,
29,00388,香港交易所,103.04,114.15,59.83,95.36,111.24,28.5,422.2,0.33,27.03,,8.82,,412.42,394.89,1.0,2.37,0.6,0.59,9.3,,,
30,02388,中银香港,19.05,83.16,82.08,41.07,91.09,81.56,49.82,-0.36,13.13,,1.47,,50.499,48.201,1.0,-1.34,0.89,0.79,4.17,,,
31,02888,渣打集团,28.72,78.72,96.02,16.24,83.23,96.49,233.2,1.57,12.06,,1.41,,234.49,221.975,1.0,-0.55,0.34,0.3,0.75,,,
32,02475,立讯精密,96.77,80.49,,68.15,64.98,,64.05,1.1,24.63,,4.37,,60.465,,,5.93,1.71,1.26,3.71,,,
33,09633,农夫山泉,56.85,60.89,12.05,83.14,57.81,1.66,42.94,-2.59,24.84,,11.29,,42.848,42.322,1.0,0.21,0.74,0.82,2.69,,,
34,03690,美团-W,-2.14,50.72,46.51,-2.65,80.89,52.21,77.5,-0.7,-10.76,,2.82,,87.985,81.694,1.0,-11.92,0.58,0.57,21.38,,,
35,00998,中信银行,106.77,113.81,64.23,103.8,103.79,35.36,8.18,1.55,5.59,,0.53,,7.655,7.37,1.0,6.86,1.32,1.91,2.58,,,
36,00728,中国电信,90.68,109.75,29.85,94.11,100.84,17.04,4.89,0.72,13.14,,0.82,,4.693,4.659,1.0,4.2,0.9,0.9,3.01,,,
37,06030,中信证券,88.96,32.12,51.56,69.79,5.36,42.72,27.48,-0.58,9.52,,1.2,,26.814,27.014,0.0,2.48,0.52,0.65,2.36,,,
38,02259,紫金黄金国际,80.21,109.1,17.03,91.06,111.6,-4.64,155.9,-1.7,21.12,,5.7,,138.355,117.39,1.0,12.68,0.36,0.44,7.31,,,
39,00992,联想集团,17.32,65.73,94.11,9.13,69.88,94.09,30.72,0.52,61.03,,6.74,,29.243,25.291,1.0,5.05,0.84,0.7,25.85,,,
40,03993,洛阳钼业,85.65,65.11,9.85,85.95,58.06,4.68,17.53,-3.1,11.87,,3.63,,17.549,17.018,1.0,-0.11,0.93,1.05,7.82,,,
41,00267,中信股份,75.6,101.91,51.87,89.26,94.41,33.54,12.82,-0.85,5.74,,0.43,,12.305,12.116,1.0,4.19,1.34,1.68,2.72,,,
42,06809,澜起科技,60.79,14.29,44.24,19.59,3.76,55.4,301.2,12.3,128.29,,15.59,,272.49,331.703,0.0,10.54,2.54,1.26,19.23,,,
43,03986,兆易创新,39.81,2.8,22.17,14.99,-1.24,40.94,516.0,7.05,39.97,,8.44,,494.725,669.7,0.0,4.3,1.45,0.68,18.84,,,
44,02328,中国财险,88.79,82.88,49.87,98.05,77.77,24.95,16.12,-0.92,8.49,,1.08,,15.868,15.173,1.0,1.59,0.73,0.48,1.98,,,
45,00016,新鸿基地产,66.4,87.96,43.22,79.8,88.54,41.26,123.5,-0.88,16.27,,0.58,,120.645,118.808,1.0,2.37,0.33,0.42,2.28,,,
46,06160,百济神州,58.82,96.13,72.14,57.9,100.0,31.63,226.0,-0.96,68.03,,8.59,,213.945,189.377,1.0,5.63,0.68,0.6,6.48,,,
47,01276,恒瑞医药,22.15,10.11,2.44,2.56,9.32,6.2,48.86,4.58,36.86,,4.37,,53.66,55.557,0.0,-8.95,0.94,2.38,6.05,,,
48,02601,中国太保,97.75,72.66,8.46,107.63,60.48,4.43,29.86,-0.6,4.77,,0.79,,29.359,29.387,0.0,1.71,1.01,0.96,2.49,,,
49,02611,国泰海通,99.65,56.62,41.14,105.94,24.64,23.02,15.72,-0.25,7.5,,0.73,,14.707,14.764,0.0,6.89,0.68,1.03,1.6,,,
50,02338,潍柴动力,4.6,30.39,47.43,4.89,40.17,61.07,31.6,-1.62,21.57,,2.55,,33.946,34.804,0.0,-6.91,1.0,1.09,5.34,,,
51,02378,保诚,63.42,36.46,31.48,96.17,43.34,37.63,109.0,-1.45,9.6,,1.76,,110.405,108.183,1.0,-1.27,1.04,0.59,0.08,,,
52,00001,长和,59.87,64.31,85.21,69.2,72.04,89.31,70.25,-0.07,7.12,,0.47,,71.498,69.758,1.0,-1.75,0.75,0.7,3.11,,,
53,01919,中远海控,84.28,108.04,84.32,88.16,112.58,59.13,17.59,0.23,9.54,,1.01,,16.241,14.952,1.0,8.31,0.49,0.79,2.7,,,
54,00669,创科实业,16.41,69.03,92.66,12.68,84.23,98.06,138.7,0.95,24.89,,4.34,,141.205,130.493,1.0,-1.77,0.84,0.72,5.72,,,
55,02476,胜宏科技,72.89,43.07,13.8,29.95,26.42,,253.0,6.93,47.49,,11.2,,231.07,279.387,0.0,9.49,1.82,0.93,12.54,,,
56,01109,华润置地,9.4,79.27,47.15,34.4,85.95,40.61,33.84,-2.7,8.58,,0.75,,33.876,33.504,1.0,-0.11,1.24,1.28,6.85,,,
57,01339,中国人民保险集团,104.07,80.51,9.02,114.04,71.24,-1.33,5.37,-1.01,5.02,,0.66,,5.248,5.168,1.0,2.23,0.71,0.56,0.82,,,
58,01378,中国宏桥,64.54,75.68,-4.59,80.04,69.92,-3.73,23.14,-2.28,7.25,,1.48,,23.486,23.311,1.0,-1.47,0.9,0.68,6.13,,,
59,03692,翰森制药,75.66,96.78,30.74,13.77,69.21,1.77,36.82,16.01,29.32,,5.13,,32.894,31.694,1.0,11.94,2.37,3.12,12.08,,,
60,06951,三环集团,7.1,67.1,,-7.42,78.25,,111.4,4.5,59.05,,8.19,,112.52,,,-1.0,1.42,0.62,1.31,,,
61,02020,安踏体育,80.47,69.52,52.29,76.45,52.67,39.92,77.8,-1.21,11.92,,2.64,,74.55,74.017,1.0,4.36,2.01,2.42,13.63,,,
62,01347,华虹宏力,36.22,-2.12,37.64,14.69,-10.27,59.63,122.8,4.51,265.96,,3.81,,128.465,151.56,0.0,-4.41,0.96,0.65,32.9,,,
63,02269,药明生物,60.5,93.59,75.08,71.52,103.96,46.64,50.5,-0.49,36.86,,3.78,,45.992,38.657,1.0,9.8,0.84,1.32,25.17,,,
64,09992,泡泡玛特,87.4,34.37,2.6,92.19,20.26,3.13,154.0,-0.19,13.74,,7.72,,155.045,160.483,0.0,-0.67,0.37,0.54,10.51,,,
65,00066,港铁公司,17.96,88.24,29.79,41.93,109.95,38.27,32.56,0.0,8.87,,0.99,,32.809,32.06,1.0,-0.76,0.52,0.51,0.96,,,
66,06690,海尔智家,92.95,54.32,18.83,99.64,54.64,16.33,21.42,-0.46,9.58,,1.42,,21.266,20.972,1.0,0.72,1.18,0.9,2.38,,,
67,00002,中电控股,42.46,101.55,95.9,44.27,111.77,91.25,78.85,0.13,18.38,,1.8,,78.192,76.107,1.0,0.84,0.53,0.52,1.38,,,
68,00175,吉利汽车,53.6,47.19,27.18,73.2,52.5,32.45,18.3,-0.33,10.4,,1.81,,18.607,18.571,1.0,-1.65,0.56,0.53,4.6,,,
69,02714,牧原股份,32.94,90.88,15.7,17.06,94.26,4.24,34.1,1.43,-140.82,,2.16,,33.457,32.38,1.0,1.92,0.59,0.59,0.63,,,
70,01801,信达生物,75.95,97.38,74.7,74.82,96.78,37.52,107.6,-2.0,131.33,,7.83,,96.185,87.61,1.0,11.87,0.67,1.04,15.24,,,
71,06818,中国光大银行,49.74,38.35,14.29,68.09,35.79,12.77,3.02,-0.66,4.21,,0.31,,3.051,3.105,0.0,-0.85,0.87,0.65,0.22,,,
72,06031,三一重工,62.28,30.45,7.56,72.17,34.72,13.63,18.88,0.11,18.38,,1.69,,19.491,19.749,0.0,-3.13,1.08,0.71,0.59,,,
73,00762,中国联通,30.52,19.6,3.92,39.68,26.87,7.31,5.67,-1.99,9.6,,0.4,,6.19,6.544,0.0,-8.48,0.47,0.68,1.58,,,
74,06936,顺丰控股,62.05,83.41,53.44,56.63,86.93,45.18,32.7,-0.3,13.49,,1.45,,32.783,31.818,1.0,-0.25,0.41,0.25,0.1,,,
75,03288,海天味业,30.88,23.75,12.15,88.62,77.18,37.23,29.0,-11.21,20.38,,3.77,,32.116,31.375,1.0,-9.7,9.54,11.45,4.55,,,
76,01038,长江基建集团,61.13,103.21,77.2,78.53,112.7,60.57,65.55,0.0,6.56,,1.12,,63.54,61.055,1.0,3.16,0.43,0.47,0.44,,,
77,02423,贝壳-W,86.43,99.17,65.51,91.02,93.54,39.97,47.06,-2.0,29.86,,2.16,,44.96,42.526,1.0,4.67,0.63,0.98,4.1,,,
78,00788,中国铁塔,14.85,44.22,5.91,31.75,60.18,8.6,9.19,-0.7,10.65,,0.68,,9.519,9.465,1.0,-3.51,0.74,0.56,0.82,,,
79,01113,长实集团,57.67,62.74,50.21,77.54,70.97,56.39,46.12,-1.41,12.2,,0.4,,46.858,46.284,1.0,-1.57,0.91,0.98,1.8,,,
80,01898,中煤能源,94.6,111.29,16.68,86.82,87.61,6.79,11.86,2.33,9.01,,0.82,,11.07,10.987,1.0,7.14,1.27,1.29,2.4,,,
81,06886,华泰证券,89.86,82.03,27.62,81.34,50.29,16.93,17.32,-0.23,7.97,,0.78,,16.852,16.824,1.0,2.78,0.46,0.6,0.78,,,
82,00688,中国海外发展,60.64,84.71,46.24,60.78,66.99,35.14,14.17,-1.25,12.2,,0.34,,13.622,13.691,0.0,4.02,1.24,1.88,4.99,,,
83,01766,中国中车,88.25,99.75,34.97,87.01,83.53,15.83,5.3,0.57,9.6,,0.75,,5.14,4.995,1.0,3.11,0.52,0.59,0.56,,,
84,09973,奇瑞汽车,57.66,80.85,25.03,65.98,87.58,26.18,26.08,-0.61,7.47,,2.43,,26.056,25.834,1.0,0.09,0.57,0.79,0.59,,,
85,01816,中广核电力,96.16,91.0,13.5,100.5,73.53,6.23,2.99,-0.5,13.34,,1.06,,2.859,2.857,1.0,4.58,1.14,1.53,1.68,,,
86,01377,鼎泰高科,46.7,51.66,,40.78,50.88,,355.6,0.4,138.74,,40.69,,351.18,,,1.26,1.97,0.56,0.43,,,
87,00027,银河娱乐,0.03,98.77,22.23,30.09,115.5,7.36,34.36,-1.09,14.04,,1.78,,34.335,32.23,1.0,0.07,0.76,0.81,3.96,,,
88,06869,长飞光纤光缆,95.32,45.62,40.11,78.36,18.31,38.49,179.8,10.31,37.74,,7.9,,132.248,172.552,0.0,35.96,1.12,1.05,60.09,,,
89,01988,民生银行,48.56,62.68,22.88,79.07,75.29,20.17,3.4,-1.31,4.49,,0.23,,3.459,3.425,1.0,-1.85,1.2,1.55,0.84,,,
90,01336,新华保险,81.95,61.58,2.69,110.23,43.79,1.25,47.12,-4.31,2.93,,1.03,,47.1,47.928,0.0,0.04,2.35,2.38,8.37,,,
91,01024,快手-W,6.45,0.68,-10.36,3.25,9.04,-9.12,33.66,0.12,8.17,,1.54,,39.82,42.633,0.0,-15.47,0.29,0.5,9.26,,,
92,02600,中国铝业,63.51,72.22,-7.63,71.06,58.37,-6.11,8.46,-1.4,8.82,,1.59,,8.446,8.504,0.0,0.17,0.56,0.48,1.86,,,
93,03606,福耀玻璃,9.07,70.96,30.47,23.59,88.1,22.69,55.2,-1.69,14.99,,3.28,,56.842,54.326,1.0,-2.89,1.69,1.83,2.86,,,
94,01776,广发证券,100.58,85.53,61.9,92.5,49.01,36.21,18.34,0.22,8.19,,0.92,,17.312,17.081,1.0,5.94,1.18,1.26,1.35,,,
95,01972,太古地产,47.73,101.46,46.74,60.11,109.74,24.52,24.68,-0.64,43.06,,0.52,,24.256,22.51,1.0,1.75,0.47,0.38,0.26,,,
96,00012,恒基地产,72.3,95.7,22.9,86.96,95.51,11.26,29.2,-1.42,20.68,,0.43,,28.102,27.158,1.0,3.91,0.52,0.84,2.02,,,
97,06099,招商证券,105.98,27.74,57.7,76.92,4.3,47.35,16.12,2.68,6.93,,0.97,,14.971,15.74,0.0,7.67,0.78,1.2,1.18,,,
98,01888,建滔积层板,92.26,9.53,24.36,59.8,-1.75,39.5,43.94,10.51,31.5,,7.55,,36.685,55.53,0.0,19.78,1.29,0.83,43.39,,,
99,01171,兖矿能源,103.53,113.07,32.85,92.01,88.77,20.75,13.6,4.7,12.52,,1.58,,12.476,12.338,1.0,9.01,1.81,1.35,5.42,,,
100,00003,香港中华煤气,79.06,93.63,47.96,93.88,96.17,20.86,7.3,-0.68,21.42,,2.27,,7.03,6.849,1.0,3.91,0.55,0.8,2.11,,,
