排名,代码,名称,日线J,周线J,月线J,昨日日线J,昨日周线J,昨日月线J,最新价,涨跌幅,PE_TTM,PE历史分位%,PB_MRQ,PB历史分位%,MA20,MA60,双均线多头,价距MA20%,量比,量比30,成交额(亿),PE5年分位%,PB5年分位%,行业
19,512480,半导体ETF国联安,35.36,5.7,26.15,50.82,8.0,39.38,1.0,-0.99,66.54,49.87,,,1.055,1.153,0,-5.21,0.82,0.6,9.93,,,半导体
20,159326,电网设备ETF华夏,37.17,30.79,8.21,35.41,27.38,23.54,1.65,0.43,11.75,69.03,,,1.687,1.788,0,-2.13,0.87,0.6,4.67,,,其他
21,510880,红利ETF华泰柏瑞,28.88,100.88,91.03,42.73,114.29,85.58,3.44,0.35,8.84,81.25,0.86,62.72,3.38,3.226,1,1.78,0.81,0.67,4.86,,,红利
22,512100,中证1000ETF南方,66.06,47.84,27.08,69.95,45.39,30.91,3.09,0.39,30.68,65.95,2.39,45.48,3.114,3.184,0,-0.77,0.71,0.48,20.96,,,中证1000
23,515180,红利ETF易方达,26.73,99.79,77.91,45.1,114.79,68.84,1.45,0.14,8.6,61.79,0.85,51.24,1.437,1.389,1,0.9,0.79,0.83,3.38,,,红利
24,562500,机器人ETF华夏,62.72,13.51,6.09,59.82,13.22,16.1,0.95,0.74,46.77,27.63,,,0.979,1.031,0,-2.55,0.62,0.42,2.61,,,机器人
25,510180,上证180ETF华安,69.66,46.57,27.16,77.2,48.31,32.23,3.96,0.25,11.73,59.67,1.23,42.56,3.988,4.005,0,-0.7,1.26,1.02,0.68,,,上证180
26,515050,通信ETF华夏,28.83,28.75,26.99,44.24,27.12,40.4,1.0,-0.89,42.27,84.31,,,1.037,1.129,0,-3.57,0.95,0.66,7.66,,,通信
27,159992,创新药ETF银华,14.79,41.68,65.57,0.28,69.67,59.14,0.85,0.95,27.3,27.7,,,0.89,0.845,1,-4.38,0.91,0.6,6.45,,,医药
28,159530,机器人ETF易方达,71.53,11.95,5.19,56.06,11.53,11.23,1.33,1.45,,,,,1.362,1.438,0,-2.64,0.96,0.54,4.24,,,机器人
29,159781,科创创业ETF易方达,7.7,-0.14,14.3,14.5,6.63,31.63,1.04,-0.1,38.82,55.2,,,1.106,1.207,0,-5.79,0.79,0.55,2.87,,,科创板
30,159201,自由现金流ETF华夏,0.4,101.76,21.8,19.36,115.74,19.72,1.18,0.09,,,,,1.182,1.146,1,-0.42,1.84,1.56,5.55,,,货币市场
31,159928,消费ETF汇添富,68.28,75.48,36.79,70.44,81.71,30.44,0.67,0.3,20.14,21.46,3.44,1.92,0.671,0.655,1,-0.15,0.74,0.52,1.82,,,消费
32,512010,医药ETF易方达,34.17,58.0,69.64,9.4,75.25,59.56,0.38,0.8,23.44,4.17,,,0.391,0.369,1,-2.81,0.87,0.48,2.5,,,医药
33,510210,上证指数ETF富国,75.75,84.91,38.66,82.1,70.15,36.04,1.01,0.2,14.78,68.2,,,1.006,1.002,1,0.4,0.68,0.49,5.58,,,其他
34,517520,黄金股ETF永赢,38.04,102.85,24.75,27.7,112.33,13.22,2.22,2.35,21.04,46.04,,,2.156,1.896,1,3.15,0.75,0.73,8.32,,,黄金
35,159870,化工ETF鹏华,51.72,60.12,18.08,59.96,64.85,24.67,0.81,1.0,18.09,35.71,,,0.813,0.815,0,-0.37,0.68,0.78,3.11,,,化工
36,512070,证券保险ETF易方达,84.65,77.43,24.35,84.9,53.62,16.38,0.82,1.86,7.6,0.06,,,0.795,0.797,0,3.14,1.12,1.08,5.55,,,证券
37,512690,酒ETF鹏华,33.95,62.02,23.09,54.0,71.31,21.29,0.42,-0.71,19.72,19.8,,,0.43,0.419,1,-2.33,0.57,0.41,2.44,,,白酒
38,159206,卫星ETF永赢,86.55,24.88,0.17,87.23,24.45,5.14,1.36,-0.44,,,,,1.388,1.473,0,-2.02,0.85,0.55,3.45,,,通信
39,515220,煤炭ETF国泰,11.95,97.08,63.0,39.74,117.49,61.05,1.3,-0.23,18.39,85.64,1.84,98.52,1.289,1.21,1,0.85,0.71,0.88,8.23,,,煤炭
40,513630,港股低波红利ETF摩根,10.98,75.23,38.28,25.32,84.72,35.43,1.58,-0.31,,,,,1.586,1.554,1,-0.13,1.21,0.68,2.51,,,红利
41,512760,芯片ETF国泰,43.34,3.6,26.29,51.98,5.18,38.78,1.07,-0.28,66.78,43.21,,,1.121,1.229,0,-4.55,0.72,0.45,2.29,,,半导体
42,512800,银行ETF华宝,83.08,94.7,101.19,94.32,84.35,84.91,0.84,-0.47,7.09,86.75,0.69,44.88,0.816,0.795,1,2.94,1.03,0.89,9.7,,,银行
43,516650,有色金属ETF华夏,38.44,93.98,9.87,38.35,98.5,6.68,1.87,1.3,17.31,21.03,,,1.885,1.813,1,-0.85,0.84,0.76,1.66,,,有色金属
44,159611,电力ETF广发,95.23,46.21,3.07,104.75,38.15,5.74,1.05,0.19,14.97,65.03,,,1.046,1.057,0,0.1,1.11,0.74,3.66,,,电力
45,159852,软件ETF嘉实,62.98,41.89,0.29,76.41,51.11,0.14,0.68,0.0,60.75,57.52,,,0.694,0.692,1,-2.45,0.62,0.52,3.13,,,计算机
46,159869,游戏ETF华夏,83.84,65.86,3.38,80.24,65.2,-0.11,1.1,1.2,17.93,4.28,,,1.102,1.089,1,-0.45,1.27,0.94,5.6,,,传媒
47,560860,工业有色ETF万家,42.65,80.07,12.5,43.72,79.54,13.7,1.62,1.5,68.85,62.86,,,1.644,1.611,1,-1.16,0.62,0.44,1.55,,,有色金属
48,512710,军工龙头ETF富国,103.45,49.78,-0.82,99.93,39.93,-6.97,0.64,0.63,,,,,0.622,0.635,0,2.89,0.82,0.85,2.43,,,军工
49,512660,军工ETF国泰,99.16,37.32,-0.07,100.06,33.19,-1.96,1.14,-0.18,52.21,30.65,3.27,54.64,1.134,1.17,0,0.53,0.67,0.85,2.56,,,军工
50,159307,红利低波100ETF博时,73.28,67.18,59.94,73.98,72.44,56.3,1.03,0.29,8.99,86.06,,,1.028,1.015,1,0.58,1.51,1.33,1.32,,,红利
51,159263,价值ETF易方达,52.96,95.23,57.52,58.7,95.39,54.05,1.16,0.43,,,,,1.15,1.12,1,0.78,0.81,0.79,2.46,,,价值
52,159755,电池ETF广发,0.74,17.81,-13.7,-3.39,32.04,-2.56,0.91,0.67,22.51,29.68,3.18,40.88,0.957,0.997,0,-5.43,0.88,0.66,2.34,,,新能源
53,159363,创业板人工智能ETF华宝,42.04,37.98,26.28,52.04,36.83,44.01,1.2,-0.5,,,,,1.239,1.312,0,-3.15,0.82,0.58,7.83,,,人工智能
54,159865,养殖ETF国泰,66.06,89.37,30.39,85.63,106.67,24.1,0.54,-0.91,22.63,51.63,,,0.54,0.525,1,0.56,0.8,0.89,1.76,,,农业
55,588220,科创100ETF鹏华,32.91,33.04,33.63,33.39,33.32,44.99,1.74,0.52,,,,,1.8,1.855,0,-3.17,0.92,0.93,5.45,,,科创板
56,159259,成长ETF易方达,43.55,28.8,27.32,48.79,26.08,41.03,1.31,0.54,,,,,1.343,1.456,0,-2.38,0.83,0.89,4.56,,,成长
57,516150,稀土ETF嘉实,29.64,36.06,7.16,35.95,39.32,12.13,1.7,0.53,28.45,26.14,,,1.766,1.82,0,-3.62,0.54,0.45,0.72,,,有色金属
58,563300,中证2000ETF华泰柏瑞,95.06,64.76,39.12,95.61,57.89,36.07,1.45,0.35,41.22,70.78,,,1.427,1.449,0,1.26,0.95,0.78,7.62,,,中证2000
59,515980,人工智能ETF华富,80.44,15.1,29.31,86.44,14.68,41.67,1.02,-0.2,46.35,75.31,,,1.038,1.109,0,-1.93,0.96,0.75,1.99,,,人工智能
60,159851,金融科技ETF华宝,68.91,81.18,7.72,88.18,72.78,4.16,0.63,-0.94,32.4,9.07,,,0.628,0.622,1,0.32,0.63,0.8,2.05,,,其他
61,512950,央企改革ETF华夏,49.83,40.02,20.76,68.01,43.48,39.14,1.5,-0.13,15.87,84.17,,,1.512,1.524,0,-1.12,0.89,0.86,0.12,,,央企国企
62,561980,半导体设备ETF招商,11.84,5.89,39.72,28.79,11.36,52.43,0.66,-1.2,,,,,0.706,0.745,0,-6.52,0.94,0.56,,,,
63,159967,创业板成长ETF华夏,10.6,20.56,21.52,15.45,22.3,35.34,0.75,-0.53,,,,,0.798,0.866,0,-6.02,0.91,0.64,,,,
