排名,代码,名称,日线J,周线J,月线J,昨日日线J,昨日周线J,昨日月线J,最新价,涨跌幅,PE_TTM,PE历史分位%,PB_MRQ,PB历史分位%,MA20,MA60,双均线多头,价距MA20%,量比,量比30,成交额(亿),PE5年分位%,PB5年分位%,行业
36,02259,紫金黄金国际,25.17,97.89,27.94,43.12,107.64,15.38,155.0,-4.08,21.0,,5.66,,158.565,129.291,1.0,-2.25,1.44,0.83,11.6,,,
37,00728,中国电信,15.72,6.57,20.9,18.93,31.67,30.27,4.5,-0.66,12.08,,0.76,,4.705,4.62,1.0,-4.46,0.33,0.34,1.12,,,
38,06030,中信证券,2.66,1.92,22.07,1.29,14.69,50.33,24.24,-1.62,8.4,,1.06,,26.189,26.914,0.0,-7.44,1.03,0.75,2.6,,,
39,02328,中国财险,5.33,84.01,82.76,-0.23,92.26,66.95,16.84,0.18,6.8,,1.07,,16.801,15.685,1.0,0.23,0.86,0.74,2.85,,,
40,00267,中信股份,-9.86,83.23,65.99,-10.76,112.78,59.69,12.87,-0.46,5.38,,0.41,,13.269,12.206,1.0,-3.01,0.73,0.67,1.43,,,
41,02513,智谱,12.89,3.9,12.25,3.28,1.61,28.21,740.0,2.78,-72.04,,64.87,,973.475,1241.058,0.0,-23.98,0.96,1.5,75.7,,,
42,03993,洛阳钼业,6.58,15.87,-1.98,4.67,38.23,5.07,15.52,-0.96,10.51,,3.22,,16.709,16.598,1.0,-7.12,0.68,0.72,4.62,,,
43,03986,兆易创新,39.13,20.08,9.76,18.48,7.54,19.92,466.6,3.69,36.14,,7.63,,473.86,589.067,0.0,-1.53,0.95,0.59,8.13,,,
44,06809,澜起科技,56.92,15.76,28.84,45.9,7.28,37.83,267.6,-0.96,93.22,,13.2,,267.25,300.13,0.0,0.13,0.88,0.66,6.36,,,
45,06160,百济神州,48.57,44.74,73.07,36.12,55.6,62.16,211.0,2.13,63.51,,8.02,,216.54,202.387,1.0,-2.56,0.71,0.6,5.56,,,
46,00016,新鸿基地产,8.68,7.53,17.14,13.84,26.14,33.11,108.2,-1.28,14.63,,0.49,,117.41,118.218,0.0,-7.84,1.04,1.4,8.25,,,
47,01276,恒瑞医药,45.13,-1.65,-5.61,53.46,-4.0,-3.73,44.42,-2.59,33.51,,3.97,,46.048,53.413,0.0,-3.54,0.52,0.33,0.87,,,
48,02601,中国太保,-5.9,33.58,5.03,-4.56,75.38,10.46,28.44,-1.04,4.27,,0.74,,29.794,29.163,1.0,-4.54,0.75,0.73,1.85,,,
49,02338,潍柴动力,21.32,25.5,40.19,0.65,28.56,48.12,31.14,5.35,18.2,,2.44,,31.669,33.226,0.0,-1.67,2.21,2.16,11.74,,,
50,02611,国泰海通,48.79,48.33,37.64,40.71,45.56,34.16,15.02,-0.07,7.16,,0.69,,15.155,14.896,1.0,-0.89,1.75,2.03,3.72,,,
51,01339,中国人民保险集团,2.45,72.81,33.71,-8.84,84.15,18.22,5.91,1.46,4.02,,0.67,,5.763,5.341,1.0,2.46,2.65,2.9,5.37,,,
52,00001,长和,10.13,4.25,73.57,4.69,26.16,86.1,67.55,0.07,6.85,,0.45,,69.405,69.938,0.0,-2.67,0.62,0.64,2.72,,,
53,02378,保诚,16.99,-0.51,15.47,10.1,8.24,28.01,103.3,-0.77,9.07,,1.67,,106.875,108.853,0.0,-3.35,0.6,0.29,0.03,,,
54,01919,中远海控,79.38,59.65,81.61,55.75,66.2,78.76,16.79,0.66,8.44,,0.95,,16.963,15.62,1.0,-1.02,0.78,0.62,2.27,,,
55,06951,三环集团,68.26,83.16,,79.38,74.67,,124.6,-2.66,66.05,,9.16,,115.545,,,7.84,0.94,1.15,2.6,,,
56,09888,百度集团-W,1.4,4.77,-10.1,-5.07,14.03,-0.54,87.35,-0.8,-65.12,,0.76,,91.485,101.263,0.0,-4.52,1.45,1.08,13.35,,,
57,00669,创科实业,41.54,2.91,73.41,44.06,20.78,88.67,128.5,-0.85,23.06,,4.02,,133.325,133.327,0.0,-3.62,0.57,0.61,4.41,,,
58,02714,牧原股份,15.37,86.23,35.85,35.7,99.0,20.43,37.52,0.64,-154.9,,2.38,,36.623,33.948,1.0,2.45,0.51,0.39,0.55,,,
59,01378,中国宏桥,3.96,28.19,-7.83,0.88,59.35,-5.74,21.84,-0.82,6.85,,1.4,,23.039,22.702,1.0,-5.2,0.53,0.54,3.7,,,
60,01347,华虹宏力,37.59,-0.61,18.46,21.08,-3.52,37.74,110.2,-1.52,264.88,,3.42,,114.125,141.753,0.0,-3.44,0.71,0.43,13.74,,,
61,03692,翰森制药,36.41,53.76,30.9,25.7,55.92,23.62,34.34,1.0,27.34,,4.79,,34.395,33.041,1.0,-0.16,0.54,0.47,2.03,,,
62,02269,药明生物,90.37,68.14,85.23,77.87,63.99,70.1,50.1,0.32,36.67,,3.75,,49.533,43.203,1.0,1.14,0.94,0.67,13.81,,,
63,09992,泡泡玛特,29.21,43.67,3.34,17.07,44.73,3.82,153.2,0.39,13.67,,7.68,,154.185,156.273,0.0,-0.64,1.09,0.54,7.7,,,
64,01109,华润置地,16.01,0.23,5.62,14.98,16.64,24.85,28.5,-1.04,7.69,,0.6,,30.985,32.304,0.0,-8.02,1.16,1.07,7.68,,,
65,00066,港铁公司,15.46,48.1,24.03,40.69,76.5,27.73,32.38,-1.34,8.82,,0.99,,32.803,32.372,1.0,-1.29,1.11,0.89,1.59,,,
66,02020,安踏体育,8.13,1.84,36.8,10.29,22.27,51.93,72.0,-0.48,11.03,,2.44,,74.905,74.472,1.0,-3.88,0.61,0.65,3.35,,,
67,00002,中电控股,28.2,41.5,82.79,32.3,66.71,95.02,77.15,-0.45,17.98,,1.76,,78.095,77.237,1.0,-1.21,1.4,1.16,2.83,,,
68,06690,海尔智家,10.55,8.03,14.15,20.6,35.8,20.02,20.58,-0.58,9.42,,1.4,,21.149,21.041,1.0,-2.69,0.59,0.64,1.57,,,
69,02476,胜宏科技,12.14,31.4,-2.66,15.66,33.73,5.55,193.0,-2.23,33.2,,4.35,,212.3,233.187,0.0,-9.09,1.29,0.68,5.42,,,
70,00762,中国联通,39.13,27.35,8.77,40.56,21.54,2.38,5.86,1.3,9.92,,0.42,,5.741,6.183,0.0,1.99,0.7,0.84,2.65,,,
71,00175,吉利汽车,18.82,-4.24,6.08,18.98,2.34,22.07,16.0,-0.68,9.09,,1.58,,17.253,18.1,0.0,-7.26,0.85,0.76,4.94,,,
72,01801,信达生物,32.54,37.54,68.82,19.77,46.62,67.85,96.15,2.18,117.43,,7.0,,100.44,93.523,1.0,-4.27,0.83,0.66,8.35,,,
73,06031,三一重工,5.25,25.0,2.23,18.45,55.24,13.61,18.13,-1.79,16.44,,1.57,,19.325,19.496,0.0,-6.18,0.74,1.04,0.86,,,
74,06818,中国光大银行,21.86,3.84,0.54,18.96,14.61,5.81,2.79,-0.18,4.4,,0.28,,2.892,2.996,0.0,-3.35,0.52,0.73,0.38,,,
75,01038,长江基建集团,23.18,76.91,75.96,12.67,95.3,75.78,64.65,0.86,6.47,,1.1,,65.44,62.918,1.0,-1.21,1.12,0.9,0.8,,,
76,01113,长实集团,8.98,57.78,43.5,11.83,81.32,45.67,46.18,-0.22,12.22,,0.4,,46.728,46.534,1.0,-1.17,0.71,0.8,1.9,,,
77,00788,中国铁塔,33.75,-4.05,4.79,28.58,0.57,4.7,9.04,0.0,10.48,,0.67,,9.145,9.334,0.0,-1.09,0.79,0.86,1.43,,,
78,01988,民生银行,74.09,74.4,40.96,72.58,63.21,27.7,3.58,-0.28,4.76,,0.23,,3.517,3.447,1.0,1.65,0.47,0.69,0.7,,,
79,03288,海天味业,9.95,-13.21,-4.37,17.1,-6.45,9.41,26.6,-1.12,18.69,,3.46,,28.684,30.605,0.0,-7.27,0.68,0.6,0.37,,,
80,06869,长飞光纤光缆,56.56,106.35,40.32,44.27,91.99,36.35,184.4,4.18,38.71,,8.1,,169.075,154.812,1.0,9.06,1.03,0.77,36.08,,,
81,06936,顺丰控股,13.82,-0.66,19.04,2.78,13.33,39.09,29.04,1.11,12.35,,1.29,,30.941,31.771,0.0,-6.14,0.46,0.73,0.3,,,
82,06886,华泰证券,-2.55,40.27,28.45,-6.25,80.3,31.6,16.71,-1.12,6.47,,0.73,,17.328,16.973,1.0,-3.57,1.7,1.56,2.27,,,
83,01816,中广核电力,-2.46,88.65,20.03,6.74,109.06,16.5,2.98,-0.67,13.32,,1.06,,3.014,2.875,1.0,-0.96,0.8,0.85,1.08,,,
84,09973,奇瑞汽车,54.05,39.26,16.96,49.95,39.9,20.72,25.36,0.88,7.26,,2.36,,25.61,25.547,1.0,-0.98,0.9,0.71,0.37,,,
85,01888,建滔积层板,31.08,82.07,21.27,49.29,48.85,26.34,46.62,-1.85,33.43,,8.01,,44.67,48.974,0.0,4.37,1.41,0.95,42.53,,,
86,01766,中国中车,-2.39,73.61,37.63,-7.42,102.69,36.65,5.08,-0.78,9.19,,0.72,,5.285,5.005,1.0,-3.97,1.06,0.9,0.75,,,
87,01336,新华保险,-2.42,49.95,2.44,-7.24,78.85,0.28,46.64,0.3,2.9,,1.02,,47.78,47.401,1.0,-2.39,0.81,0.61,2.18,,,
88,02423,贝壳-W,3.85,23.5,53.83,2.25,64.88,62.71,42.2,0.14,26.78,,1.94,,45.562,43.478,1.0,-7.38,1.04,1.01,4.04,,,
89,03606,福耀玻璃,29.54,30.38,34.08,29.41,57.85,29.56,55.2,0.73,14.99,,3.28,,55.6,54.884,1.0,-0.72,2.09,2.03,3.19,,,
90,00027,银河娱乐,37.42,31.72,21.65,28.0,48.4,21.23,32.7,1.05,13.37,,1.69,,33.676,32.825,1.0,-2.9,1.26,1.54,5.44,,,
91,01898,中煤能源,9.76,42.14,8.65,14.97,73.42,20.47,10.67,-2.56,8.11,,0.74,,11.423,10.852,1.0,-6.59,1.18,1.17,1.94,,,
92,01972,太古地产,20.71,65.12,47.04,20.44,85.07,39.26,23.92,-0.33,41.73,,0.51,,24.493,23.251,1.0,-2.34,1.76,1.41,0.78,,,
93,02600,中国铝业,-2.09,44.7,-9.63,-2.23,77.42,-6.6,8.01,-1.42,6.89,,1.41,,8.533,8.239,1.0,-6.13,0.89,0.87,2.75,,,
94,01776,广发证券,0.04,31.35,56.63,3.89,73.05,65.19,16.91,-2.2,6.16,,0.83,,17.983,17.391,1.0,-5.97,0.85,0.72,0.73,,,
95,00688,中国海外发展,7.08,7.66,8.32,7.68,28.77,22.36,11.96,-0.99,10.29,,0.29,,13.036,13.131,0.0,-8.25,1.27,0.95,3.61,,,
96,00003,香港中华煤气,3.23,42.01,41.76,2.47,69.32,42.53,7.0,-1.2,20.51,,2.17,,7.233,6.948,1.0,-3.29,1.34,0.74,1.85,,,
97,01308,海丰国际,104.7,81.41,94.71,97.96,75.65,90.19,47.92,2.48,13.16,,5.85,,46.363,40.325,1.0,3.36,2.33,2.06,5.55,,,
98,01024,快手-W,10.09,-3.28,-9.29,1.67,-4.59,-9.83,29.94,0.94,7.27,,1.37,,32.598,39.302,0.0,-8.15,1.22,0.79,12.34,,,
99,00006,电能实业,22.66,64.64,40.14,24.88,81.93,50.12,59.95,-0.33,7.14,,1.24,,60.535,59.137,1.0,-0.97,0.77,0.81,1.39,,,
100,06099,招商证券,5.62,19.05,39.4,-0.38,27.32,55.39,14.42,-0.69,6.2,,0.87,,15.199,15.514,0.0,-5.13,0.99,0.82,0.57,,,
101,01377,鼎泰高科,-2.66,9.48,,4.18,27.86,,277.0,-5.72,,,,,327.42,,,-15.4,1.29,1.15,,,,
102,00012,恒基地产,30.3,7.0,-2.08,24.42,26.59,6.48,25.72,-0.85,,,,,27.301,27.046,1.0,-5.79,1.42,1.03,,,,
103,01171,兖矿能源,-1.15,64.31,29.5,1.37,92.51,36.19,12.35,-1.12,,,,,13.145,12.187,1.0,-6.05,0.55,0.5,,,,
104,06613,蓝思科技,3.18,38.08,38.07,2.75,57.17,49.42,21.18,-1.4,,,,,23.381,22.935,1.0,-9.41,0.9,0.54,,,,
105,00358,江西铜业股份,-1.2,35.5,7.99,-1.76,60.15,14.68,33.36,-0.77,,,,,36.754,34.94,1.0,-9.23,0.49,0.64,,,,
