排名,代码,名称,日线J,周线J,月线J,昨日日线J,昨日周线J,昨日月线J,最新价,涨跌幅,PE_TTM,PE历史分位%,PB_MRQ,PB历史分位%,MA20,MA60,双均线多头,价距MA20%,量比,量比30,成交额(亿),PE5年分位%,PB5年分位%,行业
30,603259,药明康德,83.71,63.7,84.97,82.78,60.5,85.29,156.67,-1.38,21.92,31.55,5.7,50.05,157.172,140.476,1.0,-0.32,0.79,0.46,41.02,52.98,77.52,医疗服务
31,002371,北方华创,37.26,-1.15,35.44,20.16,-4.7,50.82,638.16,1.94,81.47,41.5,11.42,76.34,674.233,733.727,0.0,-5.35,1.37,0.88,42.77,72.15,88.1,半导体
32,688347,华虹宏力,3.75,-10.51,31.84,-4.2,-10.65,48.63,214.6,1.84,590.26,67.02,8.75,92.58,233.179,280.737,0.0,-7.97,1.24,0.76,31.21,67.02,92.58,半导体
33,600030,中信证券,-10.92,-6.43,61.93,-7.16,6.54,80.67,26.35,-0.98,10.38,0.05,1.39,38.29,27.416,27.957,0.0,-3.89,0.85,0.78,21.96,0.08,55.45,证券Ⅱ
34,002475,立讯精密,-8.31,7.98,15.25,2.76,25.45,33.7,51.63,-2.18,22.45,15.66,4.29,17.04,55.207,58.961,0.0,-6.48,1.02,0.78,45.42,27.36,26.2,消费电子
35,688235,百济神州,38.43,-3.23,47.99,33.74,5.75,51.78,253.56,-1.18,91.34,88.2,11.04,68.78,269.792,269.129,1.0,-6.02,0.55,0.28,3.77,88.2,68.78,化学制药
36,601869,长飞光纤,96.83,110.21,60.78,96.84,96.45,53.43,462.0,0.51,111.11,89.49,23.37,98.54,408.329,396.358,1.0,13.14,0.73,0.82,53.98,82.81,97.6,通信设备
37,601166,兴业银行,34.59,31.2,38.78,75.6,48.55,33.91,17.92,-1.27,5.03,37.81,0.45,5.16,18.039,17.896,1.0,-0.66,0.97,0.73,12.5,59.67,9.01,银行Ⅱ
38,603993,洛阳钼业,10.04,12.65,2.59,31.43,39.22,11.57,17.64,-1.4,13.57,10.98,4.21,85.71,18.612,18.577,1.0,-5.22,0.54,0.45,18.36,19.17,81.98,工业金属
39,600183,生益科技,70.68,94.39,63.75,68.15,79.06,60.65,150.25,2.91,70.26,97.4,19.73,98.91,140.71,140.383,1.0,6.78,1.27,1.1,124.11,95.45,98.1,元件
40,601319,中国人保,-4.58,73.25,30.19,20.03,79.18,16.99,7.73,-1.15,6.01,0.11,1.01,27.46,7.533,7.243,1.0,2.62,0.65,0.53,3.28,0.17,43.14,保险Ⅱ
41,002384,东山精密,39.15,19.38,47.7,62.37,17.59,55.73,182.82,-1.24,93.41,88.55,13.74,95.6,191.397,210.447,0.0,-4.48,0.73,0.69,88.54,80.0,92.31,元件
42,688012,中微公司,27.53,13.44,45.08,12.79,9.6,59.06,330.6,1.84,74.85,38.11,10.54,70.64,349.578,376.726,0.0,-5.43,1.27,0.76,47.62,54.71,93.31,半导体
43,601601,中国太保,-8.91,70.27,18.34,11.61,88.08,10.43,32.63,-1.0,5.57,1.66,0.98,14.1,32.38,30.944,1.0,0.77,0.67,0.49,6.83,2.89,24.63,保险Ⅱ
44,601211,国泰海通,26.86,-1.31,43.78,14.0,-6.0,45.84,17.5,0.75,9.52,3.69,0.93,24.89,17.642,18.19,0.0,-0.8,0.97,0.69,8.74,6.45,43.47,证券Ⅱ
45,600000,浦发银行,20.53,49.43,27.82,65.9,67.73,23.76,9.18,-2.34,5.97,66.73,0.41,28.49,9.212,9.005,1.0,-0.35,1.52,1.28,8.24,54.79,49.75,银行Ⅱ
46,002415,海康威视,12.81,0.23,59.49,20.15,15.22,87.52,32.77,-1.18,18.28,5.16,3.56,14.25,34.407,34.6,0.0,-4.76,0.42,0.43,9.84,9.01,24.88,计算机设备
47,300059,东方财富,-5.52,-10.73,14.15,-3.19,-5.15,25.81,18.17,-0.27,19.72,0.24,2.92,7.05,18.948,19.717,0.0,-4.11,0.59,0.41,15.53,0.41,12.31,证券Ⅱ
48,600150,中国船舶,60.23,87.37,52.01,77.75,97.41,31.08,38.16,-2.1,20.48,25.56,1.88,40.32,35.989,34.867,1.0,6.03,0.79,1.22,46.81,0.5,20.41,航海装备Ⅱ
49,600276,恒瑞医药,28.52,-8.68,-0.01,22.74,-11.8,8.04,43.13,-0.05,37.05,1.04,4.44,0.14,46.162,51.32,0.0,-6.57,0.51,0.45,16.25,1.82,0.25,化学制药
50,300394,天孚通信,47.17,85.96,42.67,61.1,86.15,43.35,257.38,0.16,120.9,94.94,44.93,96.31,260.438,248.837,1.0,-1.17,0.79,0.64,81.38,91.16,93.55,通信设备
51,000858,五 粮 液,-5.32,-3.9,4.99,-0.76,10.85,9.21,69.7,-0.21,20.68,22.05,2.28,0.28,71.167,72.638,0.0,-2.06,0.51,0.35,6.75,30.66,0.5,白酒Ⅱ
52,002916,深南电路,95.28,84.72,56.33,103.59,56.01,54.39,389.72,0.15,63.7,94.51,14.72,94.84,362.556,374.052,0.0,7.49,0.83,0.84,30.0,93.22,97.36,元件
53,603986,兆易创新,6.36,8.28,11.48,2.35,3.09,27.43,363.11,1.75,32.24,10.08,6.86,40.09,388.106,477.999,0.0,-6.44,1.07,0.69,106.94,17.6,69.92,半导体
54,300408,三环集团,89.23,79.35,52.86,92.14,59.8,54.03,126.21,0.3,76.06,97.35,11.13,98.34,113.991,122.223,0.0,10.72,0.84,0.8,58.8,95.37,97.11,元件
55,601225,陕西煤业,35.43,62.09,84.19,29.82,78.88,86.58,25.82,-0.5,12.27,88.41,2.48,87.98,26.254,24.612,1.0,-1.65,0.71,0.68,6.99,79.75,79.01,煤炭开采
56,002714,牧原股份,6.87,77.62,54.57,9.23,87.52,42.53,42.37,-0.52,-218.24,13.25,3.09,12.12,41.575,39.4,1.0,1.91,1.16,0.87,17.29,15.54,21.16,养殖业
57,601919,中远海控,10.18,48.97,77.39,19.33,65.55,78.07,15.98,-0.75,9.12,56.79,1.04,39.28,16.603,15.35,1.0,-3.75,0.68,0.52,7.44,91.07,68.6,航运港口
58,002463,沪电股份,82.98,83.05,58.27,88.45,58.76,58.29,125.82,0.1,47.82,93.89,13.46,98.01,120.823,123.697,0.0,4.14,0.88,0.81,52.31,93.47,96.53,元件
59,688820,盛合晶微,44.73,22.39,17.93,41.42,9.3,25.09,127.83,0.81,254.68,29.41,12.34,20.59,128.0,148.794,0.0,-0.13,0.69,0.74,12.38,29.41,20.59,半导体
60,688808,联讯仪器,-7.51,79.89,70.32,13.71,91.46,65.92,2307.8,-4.32,346.27,2.02,69.94,40.4,2390.979,2186.909,1.0,-3.48,1.1,0.93,22.22,2.02,40.4,通用设备
61,601816,京沪高铁,19.79,24.12,73.63,33.29,52.69,77.06,4.79,-1.03,17.2,1.11,1.12,1.42,4.871,4.809,1.0,-1.66,1.0,0.89,5.45,1.49,1.9,铁路公路
62,002142,宁波银行,72.15,93.72,94.53,89.84,102.26,90.29,35.16,-1.68,7.46,37.53,0.96,32.37,34.384,32.241,1.0,2.26,1.02,0.98,9.44,65.54,56.53,银行Ⅱ
63,000001,平安银行,30.57,87.03,106.72,28.38,91.76,101.59,11.82,-0.25,5.28,37.01,0.49,14.15,11.698,11.153,1.0,1.04,1.0,0.78,8.93,64.63,24.71,银行Ⅱ
64,688008,澜起科技,18.53,6.31,26.3,13.29,3.93,41.99,187.83,1.72,74.58,42.08,10.65,66.55,197.189,222.491,0.0,-4.75,1.06,0.66,45.8,51.16,79.83,半导体
65,600309,万华化学,-6.7,61.39,17.48,9.79,86.15,24.69,72.99,-0.71,13.88,29.25,2.01,7.34,74.959,72.737,1.0,-2.63,0.65,0.56,13.58,23.97,12.81,化学制品
66,600919,江苏银行,49.84,83.21,100.91,77.51,99.75,105.14,12.35,-1.59,6.27,86.18,0.84,92.19,12.214,11.653,1.0,1.11,1.11,1.04,11.55,95.29,95.54,银行Ⅱ
67,002379,宏桥控股,-8.54,13.53,3.32,6.2,54.48,5.45,17.27,-1.76,9.12,60.96,3.89,76.95,18.443,18.022,1.0,-6.36,0.51,0.37,3.67,84.3,61.74,工业金属
68,000338,潍柴动力,21.72,29.4,44.62,28.71,38.21,54.49,26.04,-0.38,17.32,78.89,2.34,75.49,27.114,27.606,0.0,-3.96,0.75,0.65,15.23,65.79,89.59,汽车零部件
69,300476,胜宏科技,45.44,47.08,5.47,46.34,44.25,11.94,226.06,0.47,44.21,78.7,5.86,81.4,237.297,256.985,0.0,-4.74,0.95,0.58,47.91,64.96,68.18,元件
70,003816,中国广核,17.6,96.04,46.57,22.66,99.58,39.72,4.32,-0.46,21.98,90.42,1.76,81.02,4.196,4.025,1.0,2.96,0.74,0.7,3.45,89.42,84.21,电力
71,000651,格力电器,19.18,31.97,85.23,53.09,64.71,92.37,38.3,-1.06,7.7,25.79,1.44,2.93,38.968,38.068,1.0,-1.71,0.77,0.58,9.18,44.55,5.12,白色家电
72,688498,源杰科技,81.93,89.46,71.94,87.69,71.25,62.9,1685.15,-0.44,279.09,51.88,66.78,96.69,1592.813,1551.575,1.0,5.8,0.7,0.51,35.22,51.88,96.69,半导体
73,002938,鹏鼎控股,48.65,45.5,52.7,58.53,40.72,58.5,88.82,0.66,54.33,96.34,5.99,92.11,88.69,93.131,0.0,0.15,0.63,0.65,14.61,94.13,94.46,元件
74,600188,兖矿能源,-2.34,46.96,51.55,6.97,80.0,62.34,20.08,-1.42,18.85,93.19,2.62,76.15,21.739,20.327,1.0,-7.63,0.86,0.8,8.68,88.35,58.76,煤炭开采
75,603288,海天味业,63.92,0.93,26.84,67.77,7.5,34.53,34.07,-0.23,27.24,0.8,5.1,2.7,34.542,35.253,0.0,-1.37,0.53,0.44,2.35,1.4,4.71,调味发酵品Ⅱ
76,603268,松发股份,63.29,96.81,95.68,72.45,100.6,92.14,195.65,0.07,35.49,47.89,15.26,82.44,189.454,168.863,1.0,3.27,0.82,0.59,7.29,74.38,69.34,航海装备Ⅱ
77,600690,海尔智家,6.77,47.82,34.46,1.32,64.09,27.77,21.17,0.24,11.04,6.72,1.65,3.69,21.248,20.722,1.0,-0.37,0.91,0.63,4.65,9.01,6.45,白色家电
78,000725,京东方Ａ,5.22,-3.73,26.4,5.55,-2.72,41.58,5.27,-0.57,24.84,41.93,1.47,58.92,5.708,6.327,0.0,-7.67,0.65,0.38,28.34,45.21,85.87,光学光电子
79,300760,迈瑞医疗,-15.2,75.26,46.2,-11.79,95.67,41.59,160.3,0.12,24.7,11.43,4.79,4.11,162.291,151.384,1.0,-1.23,0.53,0.44,6.61,18.18,6.53,医疗器械
80,688801,C燧原-U,,,,,,,,,-161.5,33.33,72.43,100.0,,,,,,,18.77,33.33,100.0,半导体
81,688802,沐曦股份-U,3.17,-6.1,19.04,-0.98,-7.61,54.37,475.02,3.02,21362.88,94.51,13.7,1.1,618.963,731.043,0.0,-23.26,0.92,1.32,7.87,94.51,1.1,半导体
82,688836,宇树科技-W,3.55,-1.71,,3.15,,,469.8,-0.04,325.24,5.0,65.98,5.0,572.702,,,-17.97,0.84,,12.0,5.0,5.0,自动化设备
83,688072,拓荆科技,65.06,14.93,48.16,7.75,1.29,58.02,649.0,7.99,87.18,38.1,14.91,82.73,653.19,695.398,0.0,-0.64,2.09,1.31,44.71,38.1,82.73,半导体
84,601898,中煤能源,-6.73,62.67,26.55,2.21,83.73,33.64,14.26,-1.11,10.31,49.17,1.14,87.6,14.811,13.758,1.0,-3.72,0.65,0.58,3.9,82.64,78.6,煤炭开采
85,600176,中国巨石,94.23,79.49,36.72,89.67,34.7,39.35,47.09,3.97,41.6,96.45,5.69,98.96,42.459,47.417,0.0,10.91,1.44,1.3,146.75,96.53,98.18,玻璃玻纤
86,601985,中国核电,52.96,75.2,82.61,70.53,80.97,76.49,9.02,-0.44,25.49,99.53,1.57,38.95,8.929,8.865,1.0,1.02,0.95,0.72,5.55,99.5,35.87,电力
87,600025,华能水电,63.6,28.13,65.11,72.35,38.56,58.39,9.78,-1.11,22.03,78.89,2.61,73.92,9.716,9.665,1.0,0.66,0.79,0.84,2.29,83.47,54.46,电力
88,601066,中信建投,-9.35,-7.55,35.57,-6.71,-2.86,54.75,23.4,-0.85,14.44,0.45,2.07,11.84,24.773,26.15,0.0,-5.54,0.78,0.57,2.71,0.08,7.6,证券Ⅱ
89,601336,新华保险,-12.99,0.9,5.26,-10.4,23.42,7.61,57.63,-1.34,4.06,0.05,1.45,39.71,59.788,60.382,0.0,-3.61,0.71,0.57,6.19,0.08,61.24,保险Ⅱ
90,600989,宝丰能源,33.99,86.1,22.52,22.29,92.68,21.92,24.46,2.04,11.68,1.12,3.25,64.27,23.864,22.512,1.0,2.5,0.82,0.9,15.75,1.65,75.37,化学原料
91,600031,三一重工,6.03,51.3,37.28,27.29,68.26,35.21,19.49,-2.16,20.17,43.78,1.95,13.35,19.522,19.154,1.0,-0.16,0.77,0.59,7.04,20.17,23.31,工程机械
92,601818,光大银行,42.21,32.2,44.93,62.48,35.92,32.93,3.03,-0.66,5.44,62.52,0.35,1.09,3.036,3.029,1.0,-0.2,0.98,0.79,4.57,90.99,1.9,银行Ⅱ
93,601668,中国建筑,18.14,-2.91,34.6,39.65,17.73,36.05,4.29,-0.92,5.6,77.05,0.36,0.05,4.387,4.424,0.0,-2.21,1.36,1.09,9.62,99.01,0.08,房屋建设Ⅱ
94,600406,国电南瑞,4.97,2.78,-0.47,9.32,26.02,9.92,21.99,-0.99,21.03,7.1,3.39,23.1,22.799,23.127,0.0,-3.55,1.14,0.79,6.87,0.25,0.33,电网设备
95,300274,阳光电源,24.43,-1.18,-17.43,25.16,-0.12,-9.84,84.38,-0.71,15.92,24.18,3.49,30.29,95.587,111.311,0.0,-11.72,0.86,0.63,28.65,29.17,5.29,光伏设备
96,300433,蓝思科技,1.79,17.87,22.5,2.46,15.52,36.99,32.86,-1.23,50.25,80.22,3.29,74.07,36.317,39.181,0.0,-9.52,0.63,0.42,14.34,85.7,88.68,消费电子
97,601766,中国中车,9.42,75.87,58.91,26.21,97.17,49.16,6.03,-1.63,12.43,3.98,0.98,10.51,6.162,5.808,1.0,-2.14,0.78,0.65,5.29,6.94,18.35,轨交设备Ⅱ
98,300604,长川科技,38.23,27.21,53.67,10.11,12.62,63.09,267.25,5.39,92.36,39.61,30.65,97.49,270.442,288.714,0.0,-1.18,1.38,0.92,44.56,53.88,95.62,半导体
99,301377,鼎泰高科,72.66,41.71,40.81,38.72,27.84,47.48,402.4,4.52,179.05,86.19,54.63,94.71,399.043,436.642,0.0,0.84,1.32,0.81,11.53,86.19,94.71,通用设备
100,601688,华泰证券,-12.16,16.89,11.91,-1.86,28.81,16.65,18.59,-1.12,8.18,0.05,0.94,28.68,19.08,19.548,0.0,-2.57,1.07,0.75,7.66,0.08,50.08,证券Ⅱ
101,688795,摩尔线程-U,-3.16,-5.29,2.08,-4.89,-5.53,15.39,350.4,1.27,-222.14,75.26,13.53,1.05,478.48,577.715,0.0,-26.77,0.62,2.07,,75.26,1.05,
102,002352,顺丰控股,2.84,-6.84,15.8,-4.06,5.08,26.07,31.08,0.32,15.04,0.95,1.59,0.09,32.23,32.815,0.0,-3.57,0.63,0.44,,1.65,0.17,
103,301666,大普微-UW,10.3,2.58,10.51,2.26,4.09,23.24,369.89,1.24,133.67,10.48,44.25,1.9,414.343,481.17,0.0,-10.73,0.91,0.68,,10.48,1.9,
104,600487,亨通光电,16.53,70.43,25.56,28.84,58.24,34.09,62.42,-1.23,36.77,93.66,4.57,93.33,64.53,68.483,0.0,-3.27,0.71,0.53,,88.93,93.72,
105,600547,山东黄金,0.63,81.76,21.16,8.69,94.52,14.97,34.14,-1.19,28.75,10.46,4.75,68.72,35.844,29.552,1.0,-4.75,0.64,0.39,,17.11,56.12,
106,000776,广发证券,-16.81,8.75,44.33,-11.04,30.7,55.94,20.31,-0.88,8.42,0.05,1.15,44.96,21.224,21.517,0.0,-4.31,0.66,0.54,,0.08,59.67,
107,302132,中航成飞,-8.15,72.36,16.94,14.45,97.39,11.51,59.78,-1.17,49.48,72.03,7.65,61.52,60.438,58.148,1.0,-1.09,0.56,0.67,,53.22,32.81,
108,601600,中国铝业,-10.96,60.72,5.25,4.15,84.29,6.5,9.2,-0.97,9.03,3.12,1.87,68.43,9.584,9.142,1.0,-4.01,0.66,0.67,,5.45,52.81,
109,600362,江西铜业,-11.56,55.58,7.69,3.38,76.98,15.91,42.97,-3.29,12.84,36.91,1.7,91.29,46.702,44.44,1.0,-7.99,0.58,0.76,,64.46,85.04,
110,600887,伊利股份,11.96,56.98,63.14,56.92,74.87,56.79,26.27,-2.16,16.41,19.12,3.09,13.06,26.31,25.962,1.0,-0.15,0.9,0.74,,33.39,22.81,
111,600930,华电新能,92.7,16.56,-2.11,77.47,7.45,-0.89,3.96,0.51,33.97,78.32,1.49,6.29,3.935,4.277,0.0,0.64,1.74,1.52,,78.32,6.29,
