排名,代码,名称,日线J,周线J,月线J,昨日日线J,昨日周线J,昨日月线J,最新价,涨跌幅,PE_TTM,PE历史分位%,PB_MRQ,PB历史分位%,MA20,MA60,双均线多头,价距MA20%,量比,量比30,成交额(亿),PE5年分位%,PB5年分位%,行业
48,300059,东方财富,8.53,7.46,21.56,-0.04,8.95,25.81,18.97,0.32,20.58,1.9,3.05,9.0,19.127,19.814,0.0,-0.82,0.79,0.61,25.28,3.31,15.7,证券Ⅱ
49,300394,天孚通信,80.44,90.08,46.36,61.17,78.39,43.35,269.0,4.25,126.35,95.78,46.96,97.44,263.909,252.128,1.0,1.93,1.36,1.01,138.0,92.64,95.54,通信设备
50,600276,恒瑞医药,2.51,-15.0,-3.7,10.84,-8.26,8.04,42.93,-3.98,36.88,0.9,4.42,0.05,47.607,51.617,0.0,-9.82,1.93,1.27,44.89,1.57,0.08,化学制药
51,000858,五 粮 液,17.19,16.89,6.5,48.91,38.16,9.21,70.48,-0.96,20.91,22.99,2.31,0.33,71.645,72.807,0.0,-1.63,0.88,0.73,15.75,31.9,0.58,白酒Ⅱ
52,603986,兆易创新,28.82,5.76,13.66,30.02,-0.59,27.43,380.64,-0.32,33.79,11.0,7.19,41.23,398.452,492.472,0.0,-4.47,0.72,0.45,82.43,19.17,71.65,半导体
53,002916,深南电路,104.64,53.9,57.06,92.81,26.01,54.39,392.31,2.35,64.13,94.83,14.82,95.26,361.416,376.745,0.0,8.55,1.0,0.88,32.35,93.55,97.6,元件
54,601225,陕西煤业,27.15,79.49,86.79,26.02,95.21,86.58,26.09,-1.7,12.4,89.29,2.5,89.34,26.168,24.417,1.0,-0.3,0.79,0.79,8.16,81.32,81.4,煤炭开采
55,688808,联讯仪器,48.84,90.0,75.1,67.7,93.33,65.92,2436.0,-1.42,365.51,6.25,73.83,48.96,2374.395,2187.532,1.0,2.59,0.68,0.61,16.85,6.25,48.96,通用设备
56,601919,中远海控,34.2,69.64,84.4,28.02,77.2,78.07,16.38,-0.97,9.35,57.96,1.07,41.9,16.573,15.222,1.0,-1.16,0.71,0.66,9.88,92.56,73.06,航运港口
57,002379,宏桥控股,68.56,62.42,9.79,86.57,68.67,5.45,18.9,-3.96,9.98,63.6,4.25,81.09,18.699,17.977,1.0,1.07,0.8,0.63,7.34,86.03,67.52,工业金属
58,002463,沪电股份,94.59,58.23,60.01,87.17,33.3,58.29,127.92,0.29,48.62,94.5,13.68,98.25,120.333,124.562,0.0,6.31,0.64,0.67,45.54,94.13,96.94,元件
59,002714,牧原股份,28.63,87.96,53.98,74.36,107.7,42.53,42.22,-2.38,-217.46,13.27,3.08,11.75,41.144,38.958,1.0,2.62,0.93,0.81,17.04,15.54,20.5,养殖业
60,600309,万华化学,65.73,97.34,26.21,91.33,99.66,24.69,77.15,-2.18,14.67,37.68,2.13,11.0,75.57,73.426,1.0,2.09,0.76,0.71,19.17,37.44,19.17,化学制品
61,688008,澜起科技,38.67,6.7,29.03,22.82,2.17,41.99,195.33,0.02,77.56,44.98,11.08,70.42,201.681,226.531,0.0,-3.15,0.66,0.46,36.57,53.14,82.98,半导体
62,002142,宁波银行,88.24,106.73,100.64,71.38,104.04,90.29,35.87,3.49,7.61,38.82,0.98,33.93,33.906,31.969,1.0,5.79,1.8,1.55,16.02,67.52,59.17,银行Ⅱ
63,601816,京沪高铁,22.42,55.32,77.42,9.89,71.0,77.06,4.83,0.63,17.34,1.36,1.13,1.86,4.883,4.795,1.0,-1.09,0.79,0.71,4.75,1.82,2.48,铁路公路
64,688820,盛合晶微,21.3,4.44,17.23,23.23,0.78,25.09,126.38,1.28,251.79,25.25,12.2,15.15,130.92,152.226,0.0,-3.47,1.0,0.72,11.66,25.25,15.15,半导体
65,300408,三环集团,87.76,49.79,47.96,86.92,25.63,54.03,117.7,-0.06,70.93,96.87,10.38,97.87,114.332,123.608,0.0,2.95,0.74,0.54,38.48,94.55,96.28,元件
66,000338,潍柴动力,66.56,42.75,47.84,86.72,51.03,54.49,26.83,-3.66,17.85,81.52,2.41,78.82,27.737,27.803,0.0,-3.27,0.94,0.9,22.63,69.59,91.24,汽车零部件
67,600919,江苏银行,88.79,103.02,110.29,67.49,98.4,105.14,12.62,2.35,6.41,89.34,0.85,93.36,12.09,11.58,1.0,4.38,1.33,1.22,14.06,96.69,97.02,银行Ⅱ
68,000001,平安银行,33.5,96.79,107.83,26.61,100.51,101.59,11.85,1.28,5.29,37.16,0.49,14.64,11.591,11.094,1.0,2.23,1.0,0.8,10.23,64.79,25.54,银行Ⅱ
69,300476,胜宏科技,48.32,44.89,6.82,36.91,38.14,11.94,229.95,-1.52,44.97,79.91,5.96,81.56,244.031,263.528,0.0,-5.77,0.7,0.47,40.88,66.53,68.51,元件
70,600188,兖矿能源,32.77,84.45,60.4,30.43,93.22,62.34,21.75,-1.81,20.42,95.02,2.84,86.02,21.982,20.255,1.0,-1.06,0.81,0.75,9.1,91.32,75.62,煤炭开采
71,000651,格力电器,62.81,68.45,93.37,38.69,74.13,92.37,38.95,0.21,7.83,31.33,1.47,4.03,38.873,37.889,1.0,0.2,0.61,0.47,8.38,53.22,7.02,白色家电
72,003816,中国广核,29.42,97.15,45.91,41.1,99.45,39.72,4.31,0.23,21.93,90.35,1.76,80.57,4.125,4.008,1.0,4.48,0.97,1.01,4.93,89.42,83.72,电力
73,688498,源杰科技,98.28,72.76,73.65,95.88,52.63,62.9,1719.0,0.06,284.7,52.82,68.12,97.56,1575.248,1556.347,1.0,9.13,0.65,0.5,39.12,52.82,97.56,半导体
74,002938,鹏鼎控股,81.76,38.77,55.8,84.25,21.24,58.5,91.85,-0.65,56.19,96.95,6.19,94.63,89.636,94.299,0.0,2.47,1.85,1.52,35.52,95.12,95.54,元件
75,603268,松发股份,94.53,104.78,99.1,88.24,101.75,92.14,199.59,0.96,36.2,48.29,15.57,82.75,187.389,166.31,1.0,6.51,1.02,0.76,9.87,74.71,69.92,航海装备Ⅱ
76,000725,京东方Ａ,-9.59,-0.72,28.99,-5.43,0.32,41.58,5.46,-1.62,25.74,45.73,1.52,64.17,5.831,6.399,0.0,-6.36,0.86,0.51,41.69,51.16,89.09,光学光电子
77,688836,宇树科技-W,2.26,,,6.61,,,498.55,-2.99,345.14,5.88,70.02,5.88,,,,,0.83,,14.1,5.88,5.88,自动化设备
78,300760,迈瑞医疗,36.06,102.49,51.33,60.45,109.36,41.59,165.7,0.3,25.53,16.35,4.95,5.05,160.471,150.286,1.0,3.26,0.74,0.66,10.76,25.95,8.02,医疗器械
79,603288,海天味业,50.24,3.68,25.52,64.29,19.28,34.53,33.9,-1.34,27.11,0.57,5.07,2.18,34.761,35.208,0.0,-2.48,1.07,0.84,4.81,0.99,3.8,调味发酵品Ⅱ
80,601898,中煤能源,22.23,87.59,33.23,21.9,100.09,33.64,14.93,-1.32,10.8,56.21,1.19,93.32,14.728,13.702,1.0,1.37,0.68,0.64,4.58,89.92,88.43,煤炭开采
81,688802,沐曦股份-U,-3.44,-10.33,18.58,-1.07,-8.62,54.37,493.8,-7.18,22207.47,95.53,14.24,0.56,662.913,745.572,0.0,-25.51,1.35,1.76,10.79,95.53,0.56,半导体
82,600690,海尔智家,17.21,67.68,34.46,45.14,79.87,27.77,21.17,-0.61,11.04,6.59,1.65,3.55,21.197,20.609,1.0,-0.13,0.82,0.74,5.85,8.76,6.2,白色家电
83,601066,中信建投,1.96,1.6,43.05,-4.72,4.45,54.75,24.41,0.66,15.06,0.75,2.16,13.81,25.046,26.314,0.0,-2.54,0.61,0.53,2.73,0.25,10.25,证券Ⅱ
84,601985,中国核电,75.61,84.79,87.38,58.54,72.85,76.49,9.08,0.55,25.66,99.76,1.58,41.0,8.89,8.858,1.0,2.14,0.7,0.79,6.69,99.92,38.93,电力
85,601336,新华保险,-3.7,38.68,10.53,5.18,55.84,7.61,59.72,-0.35,4.21,0.05,1.51,43.46,59.784,60.427,0.0,-0.11,0.55,0.65,7.64,0.08,64.38,保险Ⅱ
86,688072,拓荆科技,19.59,3.38,45.93,18.3,5.26,58.02,630.95,-0.04,84.75,34.55,14.5,80.34,667.78,693.78,0.0,-5.52,0.6,0.36,13.61,34.55,80.34,半导体
87,600031,三一重工,58.33,74.38,42.59,80.02,70.36,35.21,20.01,-1.04,20.71,45.78,2.0,18.1,19.383,19.081,1.0,3.23,0.88,0.68,8.96,23.39,31.4,工程机械
88,601668,中国建筑,61.35,24.19,42.79,52.11,44.49,36.05,4.39,0.0,5.73,78.06,0.37,0.57,4.394,4.425,0.0,-0.09,0.58,0.54,5.25,99.92,0.99,房屋建设Ⅱ
89,600989,宝丰能源,63.4,101.94,23.6,69.51,104.18,21.92,24.7,-0.84,11.79,1.12,3.28,65.51,23.65,22.37,1.0,4.44,1.11,1.12,20.04,1.65,76.28,化学原料
90,600025,华能水电,37.46,28.83,62.53,33.19,51.82,58.39,9.72,-0.31,21.89,78.15,2.59,73.22,9.682,9.631,1.0,0.39,0.66,0.73,1.94,82.31,53.31,电力
91,600406,国电南瑞,23.94,29.99,3.29,14.89,42.1,9.92,22.49,0.18,21.51,11.52,3.47,25.55,22.99,23.164,0.0,-2.17,0.75,0.49,4.99,0.83,1.57,电网设备
92,601818,光大银行,81.09,43.97,47.78,70.82,49.98,32.93,3.05,0.66,5.48,63.65,0.36,1.42,3.03,3.029,1.0,0.66,0.82,0.71,4.4,92.15,2.48,银行Ⅱ
93,300433,蓝思科技,-7.98,18.88,24.7,-6.81,15.57,36.99,33.81,-3.73,51.7,81.14,3.38,77.3,36.939,40.217,0.0,-8.47,1.02,0.71,25.38,86.36,90.66,消费电子
94,300274,阳光电源,4.53,-1.46,-17.91,6.45,3.01,-9.84,85.93,-1.23,16.22,25.26,3.55,31.28,100.576,114.788,0.0,-14.56,0.75,0.58,27.03,30.08,5.62,光伏设备
95,601688,华泰证券,37.98,49.2,20.72,21.56,29.53,16.65,19.52,1.04,8.58,0.33,0.99,37.11,19.097,19.624,0.0,2.22,0.86,0.62,7.22,0.58,64.63,证券Ⅱ
96,601766,中国中车,-5.0,94.99,61.64,10.47,106.54,49.16,6.1,-0.97,12.57,4.6,0.99,12.65,6.142,5.775,1.0,-0.68,0.93,0.62,5.45,8.02,22.07,轨交设备Ⅱ
97,600176,中国巨石,49.6,30.51,32.03,33.92,8.95,39.35,43.46,1.85,38.39,94.08,5.25,98.34,42.388,47.98,0.0,2.53,1.02,0.79,85.64,93.55,97.44,玻璃玻纤
98,300604,长川科技,35.83,18.86,54.0,28.4,10.67,63.09,268.5,2.05,92.79,39.81,30.79,97.63,275.848,289.272,0.0,-2.66,0.68,0.5,27.69,54.05,95.87,半导体
99,302132,中航成飞,73.43,102.32,26.45,73.48,98.95,11.51,64.35,-1.23,53.26,73.89,8.23,63.51,60.126,58.053,1.0,7.03,0.79,1.09,6.34,54.88,36.36,航空装备Ⅱ
100,600362,江西铜业,82.56,99.41,23.59,73.24,84.68,15.91,49.64,0.14,14.83,43.55,1.96,97.11,46.989,44.816,1.0,5.64,1.12,1.17,39.37,75.95,94.96,工业金属
101,688795,摩尔线程-U,-4.52,-7.87,0.88,2.68,-5.38,15.39,364.05,-5.97,-230.8,74.33,14.05,0.53,513.061,594.203,0.0,-29.04,1.34,4.33,,74.33,0.53,
102,002352,顺丰控股,-7.2,3.42,18.5,-2.86,33.22,26.07,31.41,-0.66,15.2,1.37,1.61,0.09,32.469,32.841,0.0,-3.26,0.72,0.55,,2.4,0.17,
103,301666,大普微-UW,-9.82,4.81,12.59,-5.85,12.22,23.24,389.14,-2.06,140.63,9.8,46.55,1.96,427.005,498.376,0.0,-8.87,0.72,0.61,,9.8,1.96,
104,301377,鼎泰高科,43.62,28.27,39.18,47.08,19.24,47.48,391.31,-0.18,174.11,84.85,53.13,93.61,409.243,448.007,0.0,-4.38,0.67,0.44,,84.85,93.61,
105,600487,亨通光电,26.9,54.95,26.7,26.72,33.05,34.09,63.91,-4.07,37.65,93.98,4.68,94.17,64.66,71.096,0.0,-1.16,0.91,0.68,,89.5,94.21,
106,600547,山东黄金,32.28,99.1,23.79,43.06,111.1,14.97,35.59,-1.82,29.97,10.52,4.95,75.88,35.163,29.133,1.0,1.21,0.61,0.48,,17.44,64.63,
107,000776,广发证券,17.3,54.77,58.45,22.57,37.66,55.94,21.72,0.37,9.0,0.19,1.23,65.17,21.294,21.575,0.0,2.0,0.6,0.61,,0.33,72.81,
108,601600,中国铝业,78.84,100.32,12.21,80.46,95.06,6.5,9.92,-1.1,9.74,5.21,2.01,81.0,9.6,9.141,1.0,3.33,0.82,0.74,,9.09,72.48,
