排名,代码,名称,最新价,总市值,流通市值,行业,成交额,ROE%,营收同比%,净利润(亿),净利同比%,毛利率%
18,601899,紫金矿业,34.11,907009275756,702727164005,工业金属,3407050574.0,19.6,15.7816890732,391.7,68.170288138556,37.7472369593
19,002594,比亚迪,83.52,761468340629,291239979661,乘用车,2783701703.16,4.86,-7.1281672659,123.25,-20.535238859941,18.8473478975
20,600900,长江电力,28.09,687312235642,687312235642,电力,1727430920.0,6.55,3.3562259885,147.56,13.015444431533,57.8922527476
21,600028,中国石化,5.56,672345859074,526823763085,炼化及贸易,916546482.0,3.06,1.9523055217,256.27,19.289670902574,19.2430394532
22,000333,美的集团,86.2,657642773593,593514845014,白色家电,1764174849.61,11.33,3.4561222865,264.46,1.661997971068,25.2557645483
23,601328,交通银行,7.44,657426554619,193978950393,银行Ⅱ,1121039229.0,4.045,6.7295003299,478.74,4.037726008345,0.0
24,688256,寒武纪,1043.84,656422967711,656422967711,半导体,5938529252.0,18.05,108.1331369113,23.11,122.613513635372,55.2505731603
25,601658,邮储银行,5.46,655718992066,396001791303,银行Ⅱ,771544368.0,4.8,7.2645809882,515.03,4.621353701146,0.0
26,300502,新易盛,410.9,572900071456,515368512800,通信设备,9041258593.55,34.86,100.3392340098,75.29,90.984424978074,48.4397325072
27,601728,XD中国电,6.19,566429188547,480528020647,通信服务,576684761.0,4.2,-3.8643498262,195.88,-14.898970046109,29.7628442917
28,688041,海光信息,232.37,540106442206,540106442206,半导体,3039215519.0,7.56,66.5195709856,17.98,49.691219941746,55.2090490096
29,601998,中信银行,8.93,496911299018,364013583633,银行Ⅱ,273954962.0,4.805,3.0507963718,376.02,3.081309282307,0.0
30,603259,药明康德,154.5,467164219644,382121798007,医疗服务,3946792528.0,13.19,38.9349828598,110.8,29.427935686791,53.9094753581
31,002371,北方华创,638.64,463454150688,463068720591,半导体,2495550164.68,8.58,24.9038763685,33.7,5.051223129423,40.0682862059
32,600030,中信证券,27.6,431229913051,336072806882,证券Ⅱ,2792020063.0,7.81,50.0035284024,233.43,69.601525447949,0.0
33,002475,立讯精密,54.45,421327390290,398853452047,消费电子,4234383066.4,8.76,40.1605518581,78.43,18.036983291456,11.7785360877
34,603993,洛阳钼业,19.01,406705836446,331930609766,工业金属,2083254215.0,18.29,42.7839090612,161.52,86.272667882062,23.0090744347
35,688235,百济神州,253.7,391277750420,29189519462,化学制药,444275847.0,9.9,26.8363500983,32.71,627.147475232556,89.4529871532
36,688347,华虹宏力,224.11,389441863952,91380852500,半导体,1737199554.0,0.86,19.4147741706,3.99,436.692371841556,19.4457765387
37,601166,兴业银行,18.24,386010557517,386010557517,银行Ⅱ,1138272517.0,4.79,-0.2543953358,411.31,-4.659140956399,0.0
38,601869,长飞光纤,435.74,360751371760,177057856942,通信设备,4967840426.0,19.22,53.637732146,29.25,888.878405244955,53.3612070059
39,600183,生益科技,146.96,356966379343,354430612025,元件,8625341225.0,18.17,50.0454791459,32.87,130.423998654866,30.6922750301
40,002384,东山精密,193.74,354855643250,268585970614,元件,10905979359.32,12.88,63.9481879305,29.57,290.089113632119,20.1513507952
41,601319,中国人保,7.94,351138485229,281852187269,保险Ⅱ,505987491.0,11.2,9.5986593172,367.45,38.503580851866,0.0
42,601601,中国太保,33.63,323532083132,230198744132,保险Ⅱ,812573816.0,9.7,5.8056021068,307.75,10.36399497938,0.0
43,688012,中微公司,334.19,320101334278,314872828129,半导体,2783286905.0,11.56,34.8886347323,28.25,300.216524117415,39.7417373409
44,601211,国泰海通,17.74,311887967998,238587460186,证券Ⅱ,1061202089.0,6.12,97.5628794336,202.6,28.736487658757,0.0
45,600000,浦发银行,9.35,311409588105,311409588105,银行Ⅱ,555882181.0,3.96,3.5534844687,309.51,4.082456199348,0.0
46,600150,中国船舶,40.82,307195860976,307195860976,航海装备Ⅱ,7144558405.0,6.71,26.005331272,99.54,163.508688638198,17.3661199239
47,002415,海康威视,33.51,307114845641,303134600222,计算机设备,1252296587.96,9.17,11.9673178084,78.96,39.565445501572,49.9672613158
48,300059,东方财富,18.97,300147131629,254053177481,证券Ⅱ,2528154711.57,8.46,53.220189051,80.64,44.848976215289,74.3927594104
49,300394,天孚通信,269.0,293431950017,292776385181,通信设备,13799920487.71,19.6,15.1492291388,12.04,33.922353315318,60.8695979509
50,600276,恒瑞医药,42.93,284934990591,273850567623,化学制药,4488705829.0,8.04,-1.9390022608,44.65,0.344554541292,86.3263460861
51,000858,五 粮 液,70.48,273575732192,273569063798,白酒Ⅱ,1574547311.5,7.14,20.87072874,87.53,89.29986131838,80.2949204402
52,603986,兆易创新,380.64,267959683973,255302223989,半导体,8242535193.0,23.13,178.6722977786,68.57,1091.4990564908,63.1304509177
53,002916,深南电路,392.31,267228466884,260811395330,元件,3235269297.8,12.43,46.3282888807,22.51,65.546280171141,31.0149106719
54,601225,陕西煤业,26.09,252942550000,252942550000,煤炭开采,815681783.0,10.9,1.1692536077,112.72,47.574576296288,33.3593436248
55,688808,联讯仪器,2436.0,250096000812,47005406784,通用设备,1685210632.0,31.1,208.7055946128,5.67,902.997918255574,70.7942535034
56,601919,中远海控,16.38,250091854167,205676075487,航运港口,988244600.0,5.7,2.5870029553,134.19,-23.47827216587,18.3392709861
57,002379,宏桥控股,18.9,246288134018,21477463932,工业金属,734200660.18,30.26,11.9504272706,156.45,77.024139178251,25.3784505634
58,002463,沪电股份,127.92,246164583653,245971194069,元件,4554301573.54,17.38,61.1682833526,29.23,73.722061163793,38.7155693432
59,002714,牧原股份,42.22,243735897200,138502681290,养殖业,1704248119.04,-7.48,-22.3016379839,-60.78,-157.717224941595,-1.5756373647
60,600309,万华化学,77.15,241515885946,241515885946,化学制品,1916538673.0,8.96,31.2585013331,100.63,64.354204430483,17.0841909951
61,688008,澜起科技,195.33,238407691642,223606853887,半导体,3657242720.0,10.72,26.6585396711,19.97,72.325559587892,65.3126948791
62,002142,宁波银行,35.87,236870801709,236719913155,银行Ⅱ,1602459052.49,7.12,11.54467169,165.62,12.117519631736,0.0
63,601816,京沪高铁,4.83,236311031357,236311031357,铁路公路,474846281.0,3.21,3.9425045373,67.71,7.206589578335,45.360774803
64,688820,盛合晶微,126.38,235417390379,21851436022,半导体,1165633165.0,2.8,7.2006133293,4.49,3.326089767472,30.1400071353
65,300408,三环集团,117.7,235013775807,220076191741,元件,3848138950.41,8.61,54.824030357,19.32,56.17646712233,44.3196613034
66,000338,潍柴动力,26.83,231817119261,132980011929,汽车零部件,2263368088.31,8.0,8.847564221,77.01,36.463711828511,21.463923593
67,600919,江苏银行,12.62,231593714723,231593714723,银行Ⅱ,1405622968.0,7.86,9.1107021147,218.76,8.089489422095,0.0
68,000001,平安银行,11.85,229960130646,229957367143,银行Ⅱ,1022543914.24,5.22,1.7755999135,256.96,3.321270607157,0.0
69,300476,胜宏科技,229.95,225991367749,198951577603,元件,4087800254.01,11.8,28.773550864,28.57,33.300010849125,33.221347957
70,600188,兖矿能源,21.75,218301531435,129659406435,煤炭开采,910259830.0,6.87,13.0051222512,71.5,47.747879557371,30.6006985281
71,000651,格力电器,38.95,218174753612,214727181999,白色家电,837820434.71,8.68,-8.1402149704,132.78,-7.873884093798,28.8127471778
72,003816,中国广核,4.31,217649931578,169534707828,电力,493155627.96,4.6,-2.7578083082,61.05,2.66222662087,45.5425165845
73,688498,源杰科技,1719.0,214016148063,211251595536,半导体,3911817714.0,22.1,351.4010703617,6.07,1212.19540823559,80.4246767203
74,002938,鹏鼎控股,91.85,212865742037,212249392440,元件,3552056305.03,3.71,5.141159863,12.84,4.109207036209,23.9752902042
75,603268,松发股份,199.59,203325714254,46554325985,航海装备Ⅱ,987328104.0,32.06,251.874251691,36.09,457.668942986394,23.6588177372
76,000725,京东方Ａ,5.46,202262031229,193104552279,光学光电子,4169035352.91,3.82,1.8307997684,52.48,61.621332999777,15.0316321123
77,688836,宇树科技-W,498.55,201645696707,15000232806,自动化设备,1410273255.0,9.99,48.5389986228,2.74,955.594582876599,56.0089333697
78,300760,迈瑞医疗,165.7,200795165717,200606717427,医疗器械,1075922364.53,12.01,5.9963299224,47.97,-5.365709111143,60.8335255872
79,603288,海天味业,33.9,198350426992,188477919832,调味发酵品Ⅱ,481076423.0,10.07,6.0061732024,41.9,7.125124059512,41.0363120571
80,601898,中煤能源,14.93,197951844562,136639365972,煤炭开采,457642039.0,4.95,-1.7610159657,81.49,5.825484910589,26.9192171517
81,688802,沐曦股份-U,493.8,197569380000,9149420211,半导体,1079351599.0,4.53,44.6659638137,6.12,429.462930125319,57.2152440602
82,600690,海尔智家,21.17,196946376432,130798568202,白色家电,584678376.0,8.36,-2.7981796409,103.16,-14.266944821157,27.2293255339
83,601066,中信建投,24.41,189340919995,158559329964,证券Ⅱ,273333271.0,8.27,51.1077143242,76.39,69.437027116444,0.0
84,601985,中国核电,9.08,186757458832,171460226592,电力,668791263.0,3.05,-6.2848823048,36.41,-35.740640009377,36.4732695406
85,601336,新华保险,59.72,186299322952,124542437385,保险Ⅱ,763883773.0,18.87,18.8703759227,227.93,54.017163321846,0.0
86,688072,拓荆科技,630.95,184346724707,179307975673,半导体,1360810351.0,18.11,49.060715147,13.43,1324.09901284204,41.0042896167
87,600031,三一重工,20.01,183992038784,169572544640,工程机械,895773490.0,6.16,19.4868647877,56.9,9.131357029292,27.7819043049
88,601668,中国建筑,4.39,181396514049,181396514049,房屋建设Ⅱ,524603885.0,4.61,-11.9615548688,230.0,-24.340999953882,10.2935341527
89,600989,宝丰能源,24.7,181133992000,181133992000,化学原料,2004005274.0,18.61,32.3321115262,97.28,70.137377080532,43.5632332124
90,600025,华能水电,9.72,181094236178,181094236178,电力,193885485.0,5.91,1.4544203223,43.76,-5.049088925195,57.1891827428
91,600406,国电南瑞,22.49,180634195948,180103881883,电网设备,498652629.0,5.73,14.5359559071,30.73,4.08163089096,25.3392957491
92,601818,光大银行,3.05,180210930736,141540787461,银行Ⅱ,440344213.0,3.28,-4.3235535059,187.11,-24.006985622614,0.0
93,300433,蓝思科技,33.81,178474228815,167940663471,消费电子,2537909622.79,1.05,-12.4203656668,5.77,-49.521477587713,16.4258831472
94,300274,阳光电源,85.93,178151057664,136416167097,光伏设备,2703107556.03,10.73,-28.9913921923,52.59,-32.012976909209,35.92153915
95,601688,华泰证券,19.52,176204381103,142627918229,证券Ⅱ,721881228.0,6.3,45.8621225486,116.92,54.86615652396,0.0
96,601766,中国中车,6.1,175063070937,148399568093,轨交设备Ⅱ,544799504.0,4.54,9.956998576,79.91,10.280413688099,22.2659912397
97,600176,中国巨石,43.46,173976322199,172605172237,玻璃玻纤,8564498376.0,9.06,22.50258137,29.33,73.871870644216,42.1382635808
98,300604,长川科技,268.5,173338819089,131424892673,半导体,2768971888.68,18.52,59.7153807171,9.64,125.672896733861,55.482024293
99,302132,中航成飞,64.35,171949080046,37713572261,航空装备Ⅱ,634093804.05,4.93,-26.7359730193,7.09,-22.321204178495,11.0420778902
100,600362,江西铜业,49.64,171889887664,103015281184,工业金属,3936982600.0,10.22,19.5346627106,86.32,106.772703566559,5.8235527637
