排名,代码,名称,日线J,周线J,月线J,昨日日线J,昨日周线J,昨日月线J,最新价,涨跌幅,PE_TTM,PE历史分位%,PB_MRQ,PB历史分位%
18,159819,人工智能ETF易方达,73.95,17.41,44.32,81.71,13.85,61.04,1.83,-0.22,50.34,72.01,,
19,510050,上证50ETF华夏,64.99,69.48,38.06,72.03,76.69,37.31,3.04,-0.1,11.57,78.69,1.24,56.08
20,510880,红利ETF华泰柏瑞,52.92,101.2,65.27,73.64,101.49,52.15,3.27,-1.0,8.39,69.71,0.83,59.32
21,512480,半导体ETF国联安,99.0,5.69,40.45,114.3,0.82,56.06,1.07,-1.65,94.46,90.83,,
22,515450,红利低波50ETF南方,3.77,76.06,63.75,2.13,84.85,66.16,1.4,0.0,8.23,72.96,0.84,55.84
23,562500,机器人ETF华夏,70.6,21.97,22.08,97.61,15.53,30.53,1.0,-1.67,54.94,62.24,,
24,159992,创新药ETF银华,92.75,100.14,84.58,91.59,90.41,46.78,0.93,1.09,30.93,46.81,,
25,159530,机器人ETF易方达,73.21,19.74,18.71,96.41,12.41,21.54,1.4,-1.62,,,,
26,515050,通信ETF华夏,95.93,16.3,40.4,102.92,4.64,52.09,1.05,0.19,50.1,95.44,,
27,515180,红利ETF易方达,52.36,103.57,49.48,73.09,101.98,39.06,1.41,-0.98,8.23,53.44,0.82,44.24
28,159781,科创创业ETF易方达,88.94,9.13,37.99,99.48,2.82,55.73,1.14,-0.61,44.79,65.5,,
29,510180,上证180ETF华安,64.3,54.99,33.5,82.52,53.75,36.29,4.0,-0.74,12.14,69.17,1.23,44.4
30,512010,医药ETF易方达,74.93,105.83,77.69,82.07,110.34,43.6,0.4,-0.25,24.67,9.92,,
31,159201,自由现金流ETF华夏,46.23,103.27,14.92,70.5,96.86,11.78,1.17,-1.18,,,,
32,510210,上证指数ETF富国,83.43,52.65,24.93,98.77,41.55,25.12,1.0,-0.79,15.41,74.36,,
33,159928,消费ETF汇添富,41.45,101.03,34.98,45.79,99.96,24.44,0.68,-0.44,20.36,22.56,3.62,5.16
34,517520,黄金股ETF永赢,40.17,93.71,3.41,63.06,107.33,-6.0,1.98,-4.53,21.84,56.69,,
35,159206,卫星ETF永赢,89.85,31.61,7.18,96.32,23.1,14.25,1.42,-0.49,,,,
36,512070,证券保险ETF易方达,5.72,64.47,11.58,4.76,82.54,10.48,0.79,-0.38,9.62,1.79,,
37,512690,酒ETF鹏华,67.0,106.78,32.77,59.88,96.7,20.54,0.45,0.9,19.92,21.22,,
38,515220,煤炭ETF国泰,76.27,75.6,36.37,87.98,45.56,29.77,1.24,-0.64,18.34,85.99,1.74,94.6
39,159870,化工ETF鹏华,45.26,46.5,15.79,68.05,45.31,26.76,0.8,-2.2,22.45,57.73,,
40,513630,港股低波红利ETF摩根,3.71,74.35,30.65,1.98,77.02,29.03,1.57,0.32,,,,
41,512760,芯片ETF国泰,97.32,5.68,40.63,110.71,2.74,56.85,1.14,-1.64,93.54,84.81,,
42,159611,电力ETF广发,43.33,44.06,15.36,35.23,30.27,21.83,1.07,0.56,15.38,67.63,,
43,516650,有色金属ETF华夏,45.26,66.48,1.35,70.7,66.54,-0.24,1.82,-3.65,19.84,26.51,,
44,512800,银行ETF华宝,3.67,77.43,65.95,0.36,87.13,55.3,0.8,0.0,6.58,66.6,0.66,35.96
45,560860,工业有色ETF万家,45.2,47.54,8.74,72.68,47.81,13.51,1.6,-3.73,63.65,37.13,,
46,159852,软件ETF嘉实,9.7,79.24,2.8,60.77,73.88,-3.49,0.71,-1.53,57.94,54.39,,
47,159869,游戏ETF华夏,34.26,91.06,2.41,72.77,81.27,-4.78,1.12,-1.4,20.38,20.42,,
48,159755,电池ETF广发,79.38,30.98,5.34,93.07,23.67,13.31,0.97,-0.91,25.91,38.2,3.54,52.12
49,563300,中证2000ETF华泰柏瑞,95.17,43.7,31.31,107.25,27.26,31.23,1.42,-1.04,40.4,70.1,,
50,512710,军工龙头ETF富国,50.61,39.75,-8.3,71.55,34.9,-10.35,0.62,-1.27,,,,
51,159307,红利低波100ETF博时,5.43,85.11,56.8,4.57,91.22,50.43,1.03,-0.1,8.55,76.21,,
52,159363,创业板人工智能ETF华宝,88.44,28.62,44.44,100.81,16.24,55.09,1.25,-0.24,,,,
53,516150,稀土ETF嘉实,56.29,28.97,12.42,70.59,22.45,14.92,1.76,-1.89,30.74,35.48,,
54,512660,军工ETF国泰,75.69,40.43,-1.25,86.75,32.21,-2.15,1.15,-0.69,47.47,17.09,3.38,61.84
55,159263,价值ETF易方达,2.49,94.15,47.08,12.6,98.61,47.21,1.14,-0.52,,,,
56,159851,金融科技ETF华宝,17.73,61.86,2.75,52.12,58.68,-3.75,0.63,-1.25,33.43,13.36,,
57,159865,养殖ETF国泰,69.64,105.18,21.44,77.91,94.0,8.92,0.54,-0.37,23.22,54.7,,
58,515980,人工智能ETF华富,80.92,21.65,45.65,88.22,14.48,59.7,1.07,0.66,53.9,86.71,,
59,159796,电池ETF汇添富,87.77,29.72,12.1,99.07,19.09,22.56,0.89,-1.01,,,,
60,512950,央企改革ETF华夏,63.31,38.59,34.47,86.63,37.36,42.73,1.51,-1.05,15.73,82.7,,
61,588220,科创100ETF鹏华,98.39,22.68,43.77,112.38,9.55,50.41,1.8,-0.88,,,,
62,159967,创业板成长ETF华夏,94.65,18.51,40.38,104.42,6.28,53.08,0.82,-0.12,,,,
