市场,信号日,代码,名称,排名,持有期,买入价,卖出价,收益%,实际持有交易日,日线J,周线J,月线J,PE_TTM,PE历史分位%,PB_MRQ,PB历史分位%,MA20,MA60,量比,策略
个股,2026-07-22,601816,京沪高铁,56,1,4.92,4.95,0.46,1,93.51,84.83,53.5,18.36,3.99,1.16,5.45,,,,全样本(基准)
个股,2026-07-22,002379,宏桥控股,57,1,18.59,20.45,9.86,1,93.75,58.28,-1.77,12.29,72.61,4.63,83.17,,,,全样本(基准)
个股,2026-07-22,601225,陕西煤业,58,1,24.89,25.25,1.3,1,82.6,65.91,53.3,14.92,98.17,2.36,83.7,,,,全样本(基准)
个股,2026-07-22,300394,天孚通信,59,1,217.63,212.09,-2.7,1,27.31,-2.88,51.21,109.31,94.79,39.7,95.08,,,,全样本(基准)
个股,2026-07-22,300476,胜宏科技,60,1,240.4,238.93,-0.76,1,35.98,-5.17,26.75,50.49,84.23,13.57,89.1,,,,全样本(基准)
个股,2026-07-22,000338,潍柴动力,61,1,26.48,27.62,4.16,1,62.98,4.21,61.36,20.52,92.19,2.43,81.05,,,,全样本(基准)
个股,2026-07-22,600309,万华化学,62,1,74.0,75.49,1.86,1,105.35,56.53,25.84,17.6,62.44,2.08,8.97,,,,全样本(基准)
个股,2026-07-22,601919,中远海控,63,1,15.14,15.27,0.71,1,97.67,109.78,30.92,9.23,58.29,0.98,28.93,,,,全样本(基准)
个股,2026-07-22,002916,深南电路,64,1,337.98,337.47,-0.3,1,25.18,7.72,65.81,63.34,95.08,12.73,90.84,,,,全样本(基准)
个股,2026-07-22,688072,拓荆科技,65,1,791.08,743.0,-6.23,1,36.15,64.22,83.96,139.85,85.08,31.73,98.55,,,,全样本(基准)
个股,2026-07-22,000651,格力电器,66,1,40.86,40.57,-0.86,1,94.04,99.08,84.41,7.84,31.53,1.51,5.64,,,,全样本(基准)
个股,2026-07-22,300274,阳光电源,67,1,109.95,117.79,6.98,1,36.21,-5.76,13.47,19.11,36.55,4.68,45.13,,,,全样本(基准)
个股,2026-07-22,002714,牧原股份,68,1,39.44,39.7,0.51,1,59.45,95.03,19.42,23.28,68.8,2.64,1.88,,,,全样本(基准)
个股,2026-07-22,600188,兖矿能源,69,1,22.04,21.83,-1.1,1,108.07,28.54,56.71,23.49,98.99,2.93,90.94,,,,全样本(基准)
个股,2026-07-22,000725,京东方Ａ,70,1,6.04,6.06,0.18,1,15.44,22.1,59.51,37.6,57.62,1.64,74.11,,,,全样本(基准)
个股,2026-07-22,002463,沪电股份,71,1,114.23,115.74,1.17,1,25.39,14.71,69.8,51.1,96.62,13.09,98.02,,,,全样本(基准)
个股,2026-07-22,301666,大普微-UW,72,1,501.63,510.0,1.52,1,44.71,-6.71,,16856.31,25.76,272.82,25.76,,,,全样本(基准)
个股,2026-07-22,603288,海天味业,73,1,36.45,36.65,0.4,1,81.4,94.31,40.51,29.3,2.17,5.08,2.65,,,,全样本(基准)
个股,2026-07-22,000001,平安银行,74,1,10.98,11.08,0.76,1,76.09,74.58,41.27,4.95,25.17,0.46,3.81,,,,全样本(基准)
个股,2026-07-22,002938,鹏鼎控股,75,1,91.41,87.61,-4.31,1,36.69,12.5,68.69,57.06,97.79,6.11,94.52,,,,全样本(基准)
个股,2026-07-22,600919,江苏银行,76,1,11.4,11.54,1.08,1,57.46,61.22,83.84,5.93,77.82,0.79,84.67,,,,全样本(基准)
个股,2026-07-22,002142,宁波银行,77,1,31.55,31.85,0.8,1,60.55,79.99,65.95,6.92,30.52,0.9,27.15,,,,全样本(基准)
个股,2026-07-22,601066,中信建投,78,1,26.66,26.73,0.11,1,32.48,47.55,67.09,18.48,10.85,2.41,25.11,,,,全样本(基准)
个股,2026-07-22,003816,中国广核,79,1,4.11,4.16,1.07,1,98.3,30.1,32.57,21.89,90.56,1.65,69.46,,,,全样本(基准)
个股,2026-07-22,600690,海尔智家,80,1,21.05,20.99,-0.44,1,91.97,96.96,13.2,10.98,5.69,1.64,3.71,,,,全样本(基准)
个股,2026-07-22,300408,三环集团,81,1,102.98,105.55,2.35,1,32.52,-0.38,63.45,71.16,98.07,9.14,98.07,,,,全样本(基准)
个股,2026-07-22,601336,新华保险,82,1,63.27,63.66,0.47,1,75.31,98.56,8.21,5.52,4.97,1.65,53.09,,,,全样本(基准)
个股,2026-07-22,300604,长川科技,83,1,309.05,291.24,-5.91,1,34.33,49.86,83.51,124.65,54.58,38.5,99.47,,,,全样本(基准)
个股,2026-07-22,300433,蓝思科技,84,1,36.8,36.58,-0.75,1,37.84,1.98,51.55,56.48,83.61,3.56,81.87,,,,全样本(基准)
个股,2026-07-22,601668,中国建筑,85,1,4.7,4.7,-0.15,1,90.0,103.95,36.68,5.12,62.1,0.39,1.21,,,,全样本(基准)
个股,2026-07-22,688808,联讯仪器,86,1,1888.08,1938.0,2.49,1,40.79,12.88,,709.46,46.67,188.91,46.67,,,,全样本(基准)
个股,2026-07-22,600406,国电南瑞,87,1,23.75,24.37,2.46,1,111.02,43.72,13.84,22.93,23.05,3.57,30.33,,,,全样本(基准)
个股,2026-07-22,001399,惠科股份,88,1,26.12,25.79,-1.41,1,23.17,-0.12,,50.36,21.05,7.22,21.05,,,,全样本(基准)
个股,2026-07-22,600025,华能水电,89,1,10.22,10.17,-0.64,1,82.9,102.14,67.71,22.3,80.62,2.68,77.24,,,,全样本(基准)
个股,2026-07-22,601898,中煤能源,90,1,14.12,14.05,-0.65,1,100.8,30.4,17.55,10.71,54.68,1.16,91.22,,,,全样本(基准)
个股,2026-07-22,601985,中国核电,91,1,9.07,9.09,0.07,1,90.01,62.48,82.63,22.66,88.57,1.55,36.11,,,,全样本(基准)
个股,2026-07-22,601688,华泰证券,92,1,20.23,20.45,0.94,1,96.31,63.96,21.98,10.62,30.09,1.05,43.97,,,,全样本(基准)
个股,2026-07-22,601818,光大银行,93,1,3.08,3.09,0.17,1,66.21,86.76,22.63,4.92,44.21,0.37,2.46,,,,全样本(基准)
个股,2026-07-22,300760,迈瑞医疗,94,1,152.27,150.8,-1.12,1,88.36,86.83,17.25,23.56,5.78,4.6,2.02,,,,全样本(基准)
个股,2026-07-22,600031,三一重工,95,1,19.85,19.97,0.45,1,90.62,90.36,14.18,21.68,47.69,2.02,18.66,,,,全样本(基准)
个股,2026-07-22,002352,顺丰控股,96,1,34.17,33.9,-0.94,1,88.57,70.08,27.67,15.77,1.93,1.79,1.98,,,,全样本(基准)
个股,2026-07-22,000063,中兴通讯,97,1,37.09,35.51,-4.41,1,28.2,38.74,23.66,40.09,92.29,2.34,33.37,,,,全样本(基准)
个股,2026-07-22,600930,华电新能,98,1,4.29,4.37,1.71,1,25.24,0.68,3.06,27.95,2.43,1.62,1.21,,,,全样本(基准)
个股,2026-07-22,000776,广发证券,99,1,22.05,22.32,1.07,1,89.48,56.38,60.97,11.27,6.46,1.28,74.93,,,,全样本(基准)
个股,2026-07-22,688702,盛科通信-U,100,1,430.15,393.0,-8.79,1,73.29,72.82,95.96,-1161.98,10.03,79.02,100.0,,,,全样本(基准)
个股,2026-07-22,601398,工商银行,1,5,7.6,7.95,4.46,5,62.88,75.64,47.59,7.29,88.96,0.69,55.16,,,,全样本(基准)
个股,2026-07-22,601939,建设银行,2,5,10.22,10.63,3.86,5,71.42,71.7,83.72,7.82,96.48,0.75,69.48,,,,全样本(基准)
个股,2026-07-22,601288,农业银行,3,5,6.52,6.93,6.14,5,75.91,68.8,2.38,7.75,89.92,0.81,77.1,,,,全样本(基准)
个股,2026-07-22,600941,中国移动,4,5,94.09,97.3,3.26,5,76.06,60.2,28.7,15.02,37.09,1.43,28.82,,,,全样本(基准)
个股,2026-07-22,601857,中国石油,5,5,10.92,10.89,-0.42,5,89.96,92.48,26.37,12.63,55.69,1.23,89.54,,,,全样本(基准)
个股,2026-07-22,601988,中国银行,6,5,5.94,6.01,1.03,5,57.26,66.2,75.3,7.8,97.88,0.7,81.58,,,,全样本(基准)
个股,2026-07-22,300750,宁德时代,7,5,370.86,395.44,6.48,5,79.5,14.97,32.64,21.81,16.86,4.82,31.18,,,,全样本(基准)
个股,2026-07-22,600519,贵州茅台,8,5,1305.0,1321.0,1.08,5,82.06,85.07,27.97,19.72,3.76,6.02,1.78,,,,全样本(基准)
个股,2026-07-22,600938,中国海油,9,5,32.39,31.48,-2.96,5,94.36,54.58,16.76,12.35,90.69,1.84,76.33,,,,全样本(基准)
个股,2026-07-22,688981,中芯国际,10,5,155.59,130.9,-16.02,5,40.29,57.33,88.18,263.99,97.6,8.89,96.23,,,,全样本(基准)
个股,2026-07-22,601138,工业富联,11,5,60.06,57.1,-5.08,5,33.18,-2.53,42.87,29.64,89.29,6.84,90.91,,,,全样本(基准)
个股,2026-07-22,300308,中际旭创,12,5,1060.8,951.0,-10.5,5,48.34,0.36,71.37,79.14,84.91,33.24,98.07,,,,全样本(基准)
个股,2026-07-22,601628,中国人寿,13,5,41.0,39.38,-4.1,5,88.25,108.87,22.08,8.0,7.52,1.94,35.73,,,,全样本(基准)
个股,2026-07-22,601088,中国神华,14,5,45.44,45.03,-1.05,5,79.32,59.89,43.43,19.11,98.36,2.05,94.21,,,,全样本(基准)
个股,2026-07-22,601318,中国平安,15,5,53.95,54.3,0.5,5,88.87,74.03,1.18,7.36,7.33,0.96,20.49,,,,全样本(基准)
个股,2026-07-22,600036,招商银行,16,5,38.71,39.66,2.3,5,70.21,100.97,35.36,6.48,23.53,0.86,8.2,,,,全样本(基准)
个股,2026-07-22,601899,紫金矿业,17,5,31.78,31.73,-0.31,5,98.6,88.26,10.77,13.88,12.54,4.34,82.16,,,,全样本(基准)
个股,2026-07-22,002594,比亚迪,18,5,91.21,94.49,3.45,5,61.17,79.38,32.89,30.31,29.36,3.6,30.57,,,,全样本(基准)
个股,2026-07-22,688256,寒武纪,19,5,1310.0,1146.9,-12.6,5,36.71,11.34,81.15,302.93,87.1,63.95,95.95,,,,全样本(基准)
个股,2026-07-22,688041,海光信息,20,5,331.6,284.0,-14.5,5,35.87,48.03,79.28,282.73,97.59,32.8,97.9,,,,全样本(基准)
个股,2026-07-22,600900,长江电力,21,5,29.09,28.93,-0.7,5,80.68,98.73,87.51,19.73,57.18,3.12,81.34,,,,全样本(基准)
个股,2026-07-22,300502,新易盛,22,5,508.8,421.2,-17.37,5,55.94,32.5,83.36,66.05,70.59,34.81,98.41,,,,全样本(基准)
个股,2026-07-22,688347,华虹宏力,23,5,390.06,270.2,-30.88,5,79.26,82.49,98.29,1373.74,86.87,14.98,99.72,,,,全样本(基准)
个股,2026-07-22,000333,美的集团,24,5,84.8,87.01,2.46,5,87.91,98.02,85.77,14.63,52.65,2.78,41.56,,,,全样本(基准)
个股,2026-07-22,600028,中国石化,25,5,5.18,5.17,-0.34,5,88.26,111.86,-2.48,17.62,86.02,0.75,35.87,,,,全样本(基准)
个股,2026-07-22,601328,交通银行,26,5,6.95,7.09,1.86,5,71.34,89.82,39.9,6.37,85.54,0.53,48.79,,,,全样本(基准)
个股,2026-07-22,601658,邮储银行,27,5,5.11,5.12,0.05,5,61.3,96.84,24.84,6.98,68.43,0.59,13.54,,,,全样本(基准)
个股,2026-07-22,002371,北方华创,29,5,764.0,706.39,-7.69,5,39.07,34.12,76.0,99.43,47.69,14.11,87.7,,,,全样本(基准)
个股,2026-07-22,601728,中国电信,30,5,6.02,6.24,3.5,5,66.51,63.72,28.84,17.39,47.9,1.18,44.54,,,,全样本(基准)
个股,2026-07-22,002475,立讯精密,31,5,59.16,62.35,5.24,5,42.77,-1.39,51.0,26.55,38.52,5.17,42.53,,,,全样本(基准)
个股,2026-07-22,688235,百济神州,32,5,277.29,268.6,-3.28,5,74.94,90.51,50.28,135.13,95.96,12.94,80.07,,,,全样本(基准)
个股,2026-07-22,603993,洛阳钼业,33,5,19.61,19.08,-2.85,5,97.21,46.02,16.86,17.37,26.23,4.72,94.17,,,,全样本(基准)
个股,2026-07-22,600030,中信证券,34,5,28.3,28.5,0.56,5,70.55,68.43,79.22,12.45,6.22,1.44,42.09,,,,全样本(基准)
个股,2026-07-22,601998,中信银行,35,5,7.49,7.75,3.32,5,78.16,65.1,26.49,5.85,63.26,0.56,53.28,,,,全样本(基准)
个股,2026-07-22,002384,东山精密,36,5,217.5,179.78,-17.49,5,16.35,25.78,78.91,195.27,97.44,17.6,98.02,,,,全样本(基准)
个股,2026-07-22,601166,兴业银行,37,5,18.18,18.59,2.11,5,71.05,74.75,24.8,4.96,34.28,0.46,6.85,,,,全样本(基准)
个股,2026-07-22,688012,中微公司,38,5,392.99,360.0,-8.54,5,37.22,47.5,80.91,137.94,73.03,15.48,78.92,,,,全样本(基准)
个股,2026-07-22,603259,药明康德,39,5,125.9,126.5,0.33,5,47.15,84.41,85.14,18.66,18.97,4.46,32.87,,,,全样本(基准)
个股,2026-07-22,600276,恒瑞医药,40,5,55.39,53.89,-2.86,5,37.67,90.8,32.32,45.28,6.46,5.78,4.77,,,,全样本(基准)
个股,2026-07-22,688802,沐曦股份-U,41,5,845.0,705.99,-16.6,5,20.91,48.61,90.44,-515.55,5.59,25.81,89.51,,,,全样本(基准)
个股,2026-07-22,601211,国泰海通,42,5,18.94,18.93,-0.2,5,93.53,79.76,46.09,15.21,64.95,1.02,38.09,,,,全样本(基准)
个股,2026-07-22,601319,中国人保,43,5,7.41,7.28,-1.91,5,84.72,103.66,4.57,7.84,13.53,1.05,32.6,,,,全样本(基准)
个股,2026-07-22,603986,兆易创新,44,5,470.0,364.03,-22.7,5,21.21,2.23,58.42,114.73,64.22,13.05,80.52,,,,全样本(基准)
个股,2026-07-22,002415,海康威视,45,5,35.08,35.19,0.16,5,92.85,90.77,89.29,21.86,31.97,3.79,22.81,,,,全样本(基准)
个股,2026-07-22,300059,东方财富,46,5,20.08,19.9,-1.05,5,80.92,68.24,25.77,24.24,6.61,3.32,13.11,,,,全样本(基准)
个股,2026-07-22,601601,中国太保,47,5,32.75,31.93,-2.65,5,105.32,90.49,3.1,5.84,1.83,0.99,13.31,,,,全样本(基准)
个股,2026-07-22,600183,生益科技,48,5,126.0,108.18,-14.29,5,21.6,14.22,63.99,77.91,98.12,17.07,98.12,,,,全样本(基准)
个股,2026-07-22,601869,长飞光纤,49,5,365.75,281.4,-23.21,5,30.54,-11.76,66.09,261.89,94.74,21.29,96.75,,,,全样本(基准)
个股,2026-07-22,600000,浦发银行,50,5,9.01,9.28,2.85,5,68.95,81.12,6.63,5.97,67.45,0.4,25.51,,,,全样本(基准)
个股,2026-07-22,688795,摩尔线程-U,51,5,623.91,564.54,-9.67,5,15.66,15.71,42.46,-341.42,33.11,25.46,44.37,,,,全样本(基准)
个股,2026-07-22,000858,五 粮 液,52,5,74.75,75.17,0.41,5,87.72,44.48,7.96,23.03,33.46,2.27,0.87,,,,全样本(基准)
个股,2026-07-22,688820,盛合晶微,53,5,146.46,128.7,-12.28,5,18.97,5.58,,276.81,26.98,18.86,26.98,,,,全样本(基准)
个股,2026-07-22,688008,澜起科技,54,5,222.61,207.5,-6.94,5,32.27,5.96,66.24,106.42,81.39,13.06,85.45,,,,全样本(基准)
个股,2026-07-22,600150,中国船舶,55,5,33.02,34.73,5.03,5,13.03,6.57,25.18,21.98,25.99,1.66,18.71,,,,全样本(基准)
个股,2026-07-22,601816,京沪高铁,56,5,4.92,5.03,2.09,5,93.51,84.83,53.5,18.36,3.99,1.16,5.45,,,,全样本(基准)
个股,2026-07-22,002379,宏桥控股,57,5,18.59,20.52,10.23,5,93.75,58.28,-1.77,12.29,72.61,4.63,83.17,,,,全样本(基准)
个股,2026-07-22,601225,陕西煤业,58,5,24.89,24.64,-1.15,5,82.6,65.91,53.3,14.92,98.17,2.36,83.7,,,,全样本(基准)
个股,2026-07-22,300394,天孚通信,59,5,217.63,182.09,-16.48,5,27.31,-2.88,51.21,109.31,94.79,39.7,95.08,,,,全样本(基准)
个股,2026-07-22,300476,胜宏科技,60,5,240.4,201.61,-16.29,5,35.98,-5.17,26.75,50.49,84.23,13.57,89.1,,,,全样本(基准)
个股,2026-07-22,000338,潍柴动力,61,5,26.48,26.92,1.51,5,62.98,4.21,61.36,20.52,92.19,2.43,81.05,,,,全样本(基准)
个股,2026-07-22,600309,万华化学,62,5,74.0,74.49,0.51,5,105.35,56.53,25.84,17.6,62.44,2.08,8.97,,,,全样本(基准)
个股,2026-07-22,601919,中远海控,63,5,15.14,15.55,2.56,5,97.67,109.78,30.92,9.23,58.29,0.98,28.93,,,,全样本(基准)
个股,2026-07-22,002916,深南电路,64,5,337.98,316.01,-6.65,5,25.18,7.72,65.81,63.34,95.08,12.73,90.84,,,,全样本(基准)
个股,2026-07-22,688072,拓荆科技,65,5,791.08,700.87,-11.55,5,36.15,64.22,83.96,139.85,85.08,31.73,98.55,,,,全样本(基准)
个股,2026-07-22,000651,格力电器,66,5,40.86,41.65,1.78,5,94.04,99.08,84.41,7.84,31.53,1.51,5.64,,,,全样本(基准)
个股,2026-07-22,300274,阳光电源,67,5,109.95,106.55,-3.24,5,36.21,-5.76,13.47,19.11,36.55,4.68,45.13,,,,全样本(基准)
个股,2026-07-22,002714,牧原股份,68,5,39.44,38.88,-1.57,5,59.45,95.03,19.42,23.28,68.8,2.64,1.88,,,,全样本(基准)
个股,2026-07-22,600188,兖矿能源,69,5,22.04,20.0,-9.41,5,108.07,28.54,56.71,23.49,98.99,2.93,90.94,,,,全样本(基准)
个股,2026-07-22,000725,京东方Ａ,70,5,6.04,5.71,-5.61,5,15.44,22.1,59.51,37.6,57.62,1.64,74.11,,,,全样本(基准)
个股,2026-07-22,002463,沪电股份,71,5,114.23,105.25,-8.01,5,25.39,14.71,69.8,51.1,96.62,13.09,98.02,,,,全样本(基准)
个股,2026-07-22,301666,大普微-UW,72,5,501.63,420.49,-16.33,5,44.71,-6.71,,16856.31,25.76,272.82,25.76,,,,全样本(基准)
个股,2026-07-22,603288,海天味业,73,5,36.45,37.64,3.11,5,81.4,94.31,40.51,29.3,2.17,5.08,2.65,,,,全样本(基准)
个股,2026-07-22,000001,平安银行,74,5,10.98,11.28,2.58,5,76.09,74.58,41.27,4.95,25.17,0.46,3.81,,,,全样本(基准)
个股,2026-07-22,002938,鹏鼎控股,75,5,91.41,84.5,-7.71,5,36.69,12.5,68.69,57.06,97.79,6.11,94.52,,,,全样本(基准)
个股,2026-07-22,600919,江苏银行,76,5,11.4,11.62,1.78,5,57.46,61.22,83.84,5.93,77.82,0.79,84.67,,,,全样本(基准)
个股,2026-07-22,002142,宁波银行,77,5,31.55,31.92,1.02,5,60.55,79.99,65.95,6.92,30.52,0.9,27.15,,,,全样本(基准)
个股,2026-07-22,601066,中信建投,78,5,26.66,25.7,-3.79,5,32.48,47.55,67.09,18.48,10.85,2.41,25.11,,,,全样本(基准)
个股,2026-07-22,003816,中国广核,79,5,4.11,4.08,-0.88,5,98.3,30.1,32.57,21.89,90.56,1.65,69.46,,,,全样本(基准)
个股,2026-07-22,600690,海尔智家,80,5,21.05,22.11,4.89,5,91.97,96.96,13.2,10.98,5.69,1.64,3.71,,,,全样本(基准)
个股,2026-07-22,300408,三环集团,81,5,102.98,108.89,5.59,5,32.52,-0.38,63.45,71.16,98.07,9.14,98.07,,,,全样本(基准)
个股,2026-07-22,601336,新华保险,82,5,63.27,60.92,-3.86,5,75.31,98.56,8.21,5.52,4.97,1.65,53.09,,,,全样本(基准)
个股,2026-07-22,300604,长川科技,83,5,309.05,271.0,-12.46,5,34.33,49.86,83.51,124.65,54.58,38.5,99.47,,,,全样本(基准)
个股,2026-07-22,300433,蓝思科技,84,5,36.8,33.39,-9.42,5,37.84,1.98,51.55,56.48,83.61,3.56,81.87,,,,全样本(基准)
个股,2026-07-22,601668,中国建筑,85,5,4.7,4.64,-1.43,5,90.0,103.95,36.68,5.12,62.1,0.39,1.21,,,,全样本(基准)
个股,2026-07-22,688808,联讯仪器,86,5,1888.08,1788.14,-5.44,5,40.79,12.88,,709.46,46.67,188.91,46.67,,,,全样本(基准)
个股,2026-07-22,600406,国电南瑞,87,5,23.75,23.93,0.61,5,111.02,43.72,13.84,22.93,23.05,3.57,30.33,,,,全样本(基准)
个股,2026-07-22,001399,惠科股份,88,5,26.12,24.22,-7.42,5,23.17,-0.12,,50.36,21.05,7.22,21.05,,,,全样本(基准)
个股,2026-07-22,600025,华能水电,89,5,10.22,10.0,-2.3,5,82.9,102.14,67.71,22.3,80.62,2.68,77.24,,,,全样本(基准)
个股,2026-07-22,601898,中煤能源,90,5,14.12,13.63,-3.62,5,100.8,30.4,17.55,10.71,54.68,1.16,91.22,,,,全样本(基准)
个股,2026-07-22,601985,中国核电,91,5,9.07,8.96,-1.36,5,90.01,62.48,82.63,22.66,88.57,1.55,36.11,,,,全样本(基准)
个股,2026-07-22,601688,华泰证券,92,5,20.23,19.76,-2.47,5,96.31,63.96,21.98,10.62,30.09,1.05,43.97,,,,全样本(基准)
个股,2026-07-22,601818,光大银行,93,5,3.08,3.11,0.82,5,66.21,86.76,22.63,4.92,44.21,0.37,2.46,,,,全样本(基准)
个股,2026-07-22,300760,迈瑞医疗,94,5,152.27,154.88,1.56,5,88.36,86.83,17.25,23.56,5.78,4.6,2.02,,,,全样本(基准)
个股,2026-07-22,600031,三一重工,95,5,19.85,20.4,2.62,5,90.62,90.36,14.18,21.68,47.69,2.02,18.66,,,,全样本(基准)
个股,2026-07-22,002352,顺丰控股,96,5,34.17,34.74,1.52,5,88.57,70.08,27.67,15.77,1.93,1.79,1.98,,,,全样本(基准)
个股,2026-07-22,000063,中兴通讯,97,5,37.09,34.08,-8.27,5,28.2,38.74,23.66,40.09,92.29,2.34,33.37,,,,全样本(基准)
个股,2026-07-22,600930,华电新能,98,5,4.29,4.23,-1.55,5,25.24,0.68,3.06,27.95,2.43,1.62,1.21,,,,全样本(基准)
个股,2026-07-22,000776,广发证券,99,5,22.05,21.18,-4.1,5,89.48,56.38,60.97,11.27,6.46,1.28,74.93,,,,全样本(基准)
个股,2026-07-22,688702,盛科通信-U,100,5,430.15,351.42,-18.45,5,73.29,72.82,95.96,-1161.98,10.03,79.02,100.0,,,,全样本(基准)
个股,2026-07-23,601398,工商银行,1,1,7.68,7.75,0.76,1,67.02,82.87,52.0,7.37,90.55,0.69,57.49,,,,全样本(基准)
个股,2026-07-23,601939,建设银行,2,1,10.24,10.26,0.05,1,64.56,72.84,84.43,7.84,96.53,0.76,69.64,,,,全样本(基准)
个股,2026-07-23,601288,农业银行,3,1,6.59,6.66,0.91,1,81.03,73.94,4.44,7.84,90.51,0.82,79.47,,,,全样本(基准)
个股,2026-07-23,600941,中国移动,4,1,94.43,94.69,0.13,1,69.24,62.19,29.9,15.08,37.33,1.44,29.06,,,,全样本(基准)
个股,2026-07-23,601857,中国石油,5,1,10.88,11.03,1.23,1,88.42,91.24,25.73,12.59,55.47,1.23,88.82,,,,全样本(基准)
个股,2026-07-23,601988,中国银行,6,1,5.97,6.01,0.52,1,54.57,69.19,77.5,7.84,98.31,0.7,82.51,,,,全样本(基准)
个股,2026-07-23,300750,宁德时代,7,1,384.59,381.61,-0.92,1,93.54,26.57,40.12,22.61,19.75,5.0,36.35,,,,全样本(基准)
个股,2026-07-23,600519,贵州茅台,8,1,1292.01,1297.41,0.27,1,69.1,79.85,25.37,19.53,2.99,5.96,1.73,,,,全样本(基准)
个股,2026-07-23,600938,中国海油,9,1,32.99,31.91,-3.42,1,97.91,58.9,19.33,12.58,90.89,1.87,78.2,,,,全样本(基准)
个股,2026-07-23,601138,工业富联,10,1,62.23,59.6,-4.38,1,64.95,3.11,47.36,30.7,89.65,7.08,91.73,,,,全样本(基准)
个股,2026-07-23,688981,中芯国际,11,1,145.09,143.73,-1.09,1,24.59,42.83,78.59,246.17,96.16,8.29,95.27,,,,全样本(基准)
个股,2026-07-23,300308,中际旭创,12,1,1072.52,1046.51,-2.58,1,50.36,2.32,72.3,80.01,85.49,33.61,98.07,,,,全样本(基准)
个股,2026-07-23,601628,中国人寿,13,1,41.73,40.31,-3.55,1,98.09,111.77,24.97,8.15,8.14,1.97,39.61,,,,全样本(基准)
个股,2026-07-23,601318,中国平安,14,1,54.3,54.02,-0.67,1,95.79,77.03,2.21,7.4,8.14,0.97,22.12,,,,全样本(基准)
个股,2026-07-23,601088,中国神华,15,1,45.32,45.7,0.69,1,75.01,59.14,42.68,19.06,98.31,2.04,93.98,,,,全样本(基准)
个股,2026-07-23,600036,招商银行,16,1,38.91,39.2,0.6,1,75.3,104.0,37.44,6.51,24.29,0.87,8.87,,,,全样本(基准)
个股,2026-07-23,601899,紫金矿业,17,1,32.64,31.09,-4.9,1,97.9,88.54,14.09,14.25,15.37,4.46,83.61,,,,全样本(基准)
个股,2026-07-23,002594,比亚迪,18,1,92.29,91.53,-0.97,1,54.73,83.21,35.35,30.66,29.98,3.64,31.13,,,,全样本(基准)
个股,2026-07-23,688256,寒武纪,19,1,1249.0,1225.0,-2.07,1,31.71,1.11,76.26,288.83,84.36,60.97,94.79,,,,全样本(基准)
个股,2026-07-23,688041,海光信息,20,1,312.0,314.28,0.58,1,25.34,37.1,71.63,266.02,95.18,30.86,96.13,,,,全样本(基准)
个股,2026-07-23,600900,长江电力,21,1,28.94,28.9,-0.29,1,75.69,95.94,85.25,19.62,56.1,3.11,80.1,,,,全样本(基准)
个股,2026-07-23,300502,新易盛,22,1,497.3,476.02,-4.43,1,41.25,27.91,81.2,64.56,68.29,34.02,98.17,,,,全样本(基准)
个股,2026-07-23,000333,美的集团,23,1,84.77,84.5,-0.47,1,87.41,97.84,85.64,14.62,52.58,2.78,41.54,,,,全样本(基准)
个股,2026-07-23,600028,中国石化,24,1,5.19,5.19,-0.15,1,89.15,112.82,-2.26,17.65,86.02,0.75,36.05,,,,全样本(基准)
个股,2026-07-23,601328,交通银行,25,1,6.95,7.04,1.14,1,70.39,89.82,39.9,6.37,85.54,0.53,48.82,,,,全样本(基准)
个股,2026-07-23,601658,邮储银行,26,1,5.11,5.12,0.05,1,56.75,96.84,24.84,6.98,68.45,0.59,13.59,,,,全样本(基准)
个股,2026-07-23,688347,华虹宏力,27,1,341.0,329.9,-3.41,1,52.25,66.2,86.22,1200.96,85.5,13.1,99.02,,,,全样本(基准)
个股,2026-07-23,601728,中国电信,29,1,6.04,6.16,1.84,1,57.99,64.99,29.57,17.45,48.87,1.18,46.43,,,,全样本(基准)
个股,2026-07-23,002371,北方华创,30,1,740.0,757.0,2.15,1,54.98,29.45,72.79,96.31,46.6,13.67,86.22,,,,全样本(基准)
个股,2026-07-23,002475,立讯精密,31,1,61.19,60.59,-1.13,1,64.93,5.52,55.24,27.46,42.31,5.35,46.27,,,,全样本(基准)
个股,2026-07-23,603993,洛阳钼业,32,1,20.03,19.04,-5.09,1,99.23,51.89,19.24,17.74,27.95,4.82,95.28,,,,全样本(基准)
个股,2026-07-23,600030,中信证券,33,1,28.62,27.95,-2.49,1,89.93,73.33,83.04,12.59,7.23,1.46,43.66,,,,全样本(基准)
个股,2026-07-23,601998,中信银行,34,1,7.55,7.61,0.64,1,85.42,70.29,29.49,5.9,64.77,0.57,55.71,,,,全样本(基准)
个股,2026-07-23,688235,百济神州,35,1,272.45,271.0,-0.68,1,75.13,86.0,46.97,132.77,95.61,12.71,78.92,,,,全样本(基准)
个股,2026-07-23,601166,兴业银行,36,1,18.26,18.33,0.23,1,75.12,77.54,26.22,4.99,35.47,0.47,7.33,,,,全样本(基准)
个股,2026-07-23,603259,药明康德,37,1,127.45,125.0,-2.07,1,53.67,86.98,87.56,18.89,20.01,4.52,33.55,,,,全样本(基准)
个股,2026-07-23,002384,东山精密,38,1,206.65,199.18,-3.76,1,4.9,16.22,75.04,185.53,96.92,16.72,97.49,,,,全样本(基准)
