排名,代码,名称,日线J,周线J,月线J,昨日日线J,昨日周线J,昨日月线J,最新价,涨跌幅,PE_TTM,PE历史分位%,PB_MRQ,PB历史分位%,MA20,MA60,双均线多头,价距MA20%,量比,量比30,成交额(亿),PE5年分位%,PB5年分位%,行业
19,515450,红利低波50ETF南方,75.71,67.66,74.94,65.54,72.26,66.82,1.41,0.36,8.56,79.48,0.88,62.88,1.395,1.377,1,1.08,0.8,0.6,1.25,,,红利
20,512480,半导体ETF国联安,8.65,3.63,24.34,11.45,2.56,39.38,0.98,-0.31,64.69,46.24,,,1.032,1.143,0,-5.04,0.63,0.49,7.42,,,半导体
21,510880,红利ETF华泰柏瑞,60.16,96.73,94.69,55.03,100.59,85.58,3.47,-0.8,8.89,82.52,0.87,63.44,3.418,3.243,1,1.52,0.63,0.48,3.04,,,红利
22,159326,电网设备ETF华夏,48.19,46.44,7.61,58.23,29.52,23.54,1.65,-1.85,11.69,68.27,,,1.675,1.754,0,-1.79,0.85,0.53,3.49,,,其他
23,515180,红利ETF易方达,52.6,95.51,81.25,50.17,101.11,68.84,1.46,-0.75,8.64,62.64,0.86,52.44,1.446,1.394,1,0.97,0.86,0.77,3.06,,,红利
24,515050,通信ETF华夏,77.53,40.64,31.41,77.52,25.84,40.4,1.04,-1.14,44.17,86.06,,,1.037,1.11,0,0.29,0.64,0.54,6.25,,,通信
25,510180,上证180ETF华安,16.44,50.8,25.75,32.08,48.03,32.23,3.95,-0.35,11.72,59.59,1.23,41.76,3.969,4.001,0,-0.48,0.76,0.8,0.51,,,上证180
26,562500,机器人ETF华夏,1.99,9.4,-0.36,23.89,9.44,16.1,0.93,-1.7,44.25,20.56,,,0.961,1.016,0,-3.64,0.74,0.51,2.89,,,机器人
27,159992,创新药ETF银华,9.03,2.51,56.45,16.64,38.61,59.14,0.82,-1.91,26.36,22.81,,,0.87,0.854,1,-5.63,1.3,0.81,7.98,,,医药
28,159781,科创创业ETF易方达,21.8,-3.1,13.66,24.42,-2.11,31.63,1.04,-0.77,38.29,53.13,,,1.083,1.188,0,-4.25,0.47,0.38,1.84,,,科创板
29,159201,自由现金流ETF华夏,71.19,105.48,25.55,66.46,107.44,19.72,1.2,-0.42,,,,,1.185,1.149,1,0.84,0.99,0.91,3.08,,,货币市场
30,159530,机器人ETF易方达,9.55,9.8,-0.35,33.57,7.84,11.23,1.29,-1.76,,,,,1.336,1.416,0,-3.74,0.83,0.53,3.78,,,机器人
31,159928,消费ETF汇添富,52.27,71.48,36.79,85.21,90.17,30.44,0.67,-1.33,20.0,20.55,3.43,1.76,0.67,0.658,1,0.0,1.02,0.91,3.16,,,消费
32,512010,医药ETF易方达,2.2,28.51,62.09,21.62,58.0,59.56,0.37,-1.07,22.87,2.84,,,0.384,0.373,1,-3.65,1.23,0.66,3.1,,,医药
33,510210,上证指数ETF富国,38.19,91.46,38.66,40.6,82.84,36.04,1.01,-0.2,14.77,68.03,,,1.006,1.001,1,0.4,0.56,0.35,3.56,,,其他
34,517520,黄金股ETF永赢,59.54,91.39,23.02,56.79,101.21,13.22,2.18,-1.4,20.72,40.95,,,2.184,1.925,1,-0.05,0.54,0.32,3.52,,,黄金
35,159870,化工ETF鹏华,15.56,63.31,14.75,36.86,56.82,24.67,0.8,-2.08,17.81,34.21,,,0.809,0.812,0,-1.24,0.78,0.69,2.7,,,化工
36,512070,证券保险ETF易方达,14.11,72.0,21.34,-0.02,79.42,16.38,0.81,1.0,7.47,0.09,,,0.798,0.799,0,1.5,0.68,0.7,3.48,,,证券
37,512690,酒ETF鹏华,24.41,58.25,23.09,61.66,76.53,21.29,0.42,-1.41,19.51,18.38,,,0.426,0.42,1,-1.41,0.91,0.73,4.1,,,白酒
38,159206,卫星ETF永赢,29.58,26.25,-1.0,40.32,23.06,5.14,1.34,-0.37,,,,,1.367,1.449,0,-1.68,0.86,0.47,2.75,,,通信
39,513630,港股低波红利ETF摩根,77.06,68.54,40.94,93.03,80.44,35.43,1.59,-0.56,,,,,1.593,1.557,1,0.06,0.52,0.36,1.22,,,红利
40,515220,煤炭ETF国泰,41.77,88.25,66.61,36.8,96.58,61.05,1.32,-1.57,18.39,85.63,1.85,98.52,1.303,1.214,1,1.3,0.84,0.86,8.02,,,煤炭
41,512760,芯片ETF国泰,5.72,-0.65,23.62,8.73,-0.84,38.78,1.04,-0.29,64.94,41.62,,,1.094,1.218,0,-4.94,0.61,0.41,1.84,,,半导体
42,512800,银行ETF华宝,81.25,106.52,107.36,65.06,97.68,84.91,0.85,0.95,7.15,88.68,0.7,45.72,0.826,0.799,1,2.91,1.19,1.0,10.27,,,银行
43,159611,电力ETF广发,101.89,56.94,7.44,82.98,44.18,5.74,1.06,0.76,15.05,65.84,,,1.041,1.049,0,2.02,1.12,0.91,3.93,,,电力
44,516650,有色金属ETF华夏,51.83,86.61,9.61,47.32,89.03,6.68,1.86,-1.17,17.34,21.11,,,1.875,1.808,1,-0.53,0.7,0.54,1.15,,,有色金属
45,159852,软件ETF嘉实,-3.29,26.78,-2.86,11.93,46.43,0.14,0.66,-1.05,59.11,55.69,,,0.681,0.69,0,-3.38,0.63,0.41,2.38,,,计算机
46,560860,工业有色ETF万家,58.16,76.59,12.88,55.73,73.63,13.7,1.63,-1.27,69.41,66.15,,,1.631,1.602,1,-0.12,0.71,0.45,1.53,,,有色金属
47,159869,游戏ETF华夏,52.08,78.67,5.0,69.21,79.66,-0.11,1.11,-0.36,18.2,5.17,,,1.101,1.095,1,1.09,0.65,0.65,3.71,,,传媒
48,512660,军工ETF国泰,95.37,58.69,4.72,97.83,39.46,-1.96,1.18,0.0,53.97,36.93,3.38,62.92,1.136,1.162,0,3.87,1.23,1.34,4.16,,,军工
49,159263,价值ETF易方达,72.78,99.35,59.96,76.29,100.02,54.05,1.17,-0.34,,,,,1.155,1.123,1,0.95,1.32,1.56,4.77,,,价值
50,512710,军工龙头ETF富国,83.87,75.77,1.08,93.14,52.21,-6.97,0.65,-0.76,,,,,0.626,0.633,0,3.83,0.79,0.92,2.75,,,军工
51,159307,红利低波100ETF博时,32.8,61.51,59.94,57.27,70.26,56.3,1.03,-0.19,9.0,86.09,,,1.029,1.016,1,0.1,0.56,0.93,1.06,,,红利
52,159363,创业板人工智能ETF华宝,50.53,46.95,28.87,61.95,36.68,44.01,1.22,-0.57,,,,,1.236,1.296,0,-1.29,0.7,0.5,6.31,,,人工智能
53,159259,成长ETF易方达,82.83,38.71,30.88,77.99,23.97,41.03,1.35,-0.37,,,,,1.34,1.432,0,0.6,1.07,1.24,7.03,,,成长
54,159755,电池ETF广发,3.56,1.51,-18.24,9.38,14.01,-2.56,0.88,-1.46,21.76,24.24,3.07,39.6,0.935,0.979,0,-5.99,0.79,0.62,1.9,,,新能源
55,563300,中证2000ETF华泰柏瑞,50.34,78.29,36.9,91.22,61.2,36.07,1.43,-1.58,40.92,70.25,,,1.434,1.439,0,-0.21,0.64,0.45,4.05,,,中证2000
56,159865,养殖ETF国泰,64.81,90.1,36.46,97.82,106.59,24.1,0.56,-2.44,22.88,53.15,,,0.548,0.53,1,2.01,0.61,0.81,1.82,,,农业
57,159851,金融科技ETF华宝,-13.48,77.44,5.95,4.07,91.38,4.16,0.62,-0.96,31.87,7.12,,,0.627,0.622,1,-1.12,0.67,0.81,2.17,,,其他
58,588220,科创100ETF鹏华,14.68,31.82,30.43,25.02,28.34,44.99,1.71,-1.1,,,,,1.78,1.842,0,-4.21,0.84,0.69,4.19,,,科创板
59,516150,稀土ETF嘉实,6.94,39.74,4.32,11.72,32.1,12.13,1.67,-1.01,28.03,24.3,,,1.737,1.791,0,-3.68,0.55,0.39,0.6,,,有色金属
60,515980,人工智能ETF华富,14.55,13.22,26.18,34.4,11.07,41.67,1.0,-0.89,46.19,74.68,,,1.026,1.1,0,-2.44,0.64,0.55,1.38,,,人工智能
61,512950,央企改革ETF华夏,59.11,54.3,25.58,55.1,38.98,39.14,1.51,-0.26,15.98,85.96,,,1.507,1.521,0,0.07,0.93,0.86,0.12,,,央企国企
62,561980,半导体设备ETF招商,7.45,0.75,38.39,9.15,1.97,52.43,0.65,-0.31,,,,,0.687,0.743,0,-6.11,0.69,0.45,,,,
63,159967,创业板成长ETF华夏,70.67,28.01,24.62,64.09,17.11,35.34,0.77,-0.52,,,,,0.787,0.851,0,-2.16,0.87,0.7,,,,
