排名,代码,名称,日线J,周线J,月线J,昨日日线J,昨日周线J,昨日月线J,最新价,涨跌幅,PE_TTM,PE历史分位%,PB_MRQ,PB历史分位%,MA20,MA60,双均线多头,价距MA20%,量比,量比30,成交额(亿),PE5年分位%,PB5年分位%,行业
30,159201,自由现金流ETF华夏,14.44,97.7,22.84,16.11,107.44,19.72,1.18,-0.42,,,,,1.183,1.147,1,-0.08,0.97,1.01,3.47,,,货币市场
31,159928,消费ETF汇添富,83.51,87.44,40.34,90.11,90.17,30.44,0.68,-1.02,20.48,23.43,3.51,2.8,0.671,0.656,1,1.34,0.92,0.82,2.95,,,消费
32,512010,医药ETF易方达,51.1,42.4,69.64,44.1,58.0,59.56,0.38,0.0,23.41,4.11,,,0.388,0.37,1,-2.06,0.59,0.35,1.74,,,医药
33,510210,上证指数ETF富国,45.03,88.27,38.66,61.22,82.84,36.04,1.0,-0.1,14.75,67.92,,,1.006,1.002,1,-0.1,0.78,0.53,5.76,,,其他
34,517520,黄金股ETF永赢,39.24,89.04,22.05,47.27,101.21,13.22,2.16,-2.17,21.2,48.74,,,2.161,1.91,1,-0.05,0.5,0.47,5.19,,,黄金
35,512690,酒ETF鹏华,71.47,73.81,27.09,74.05,76.53,21.29,0.43,-0.92,20.07,22.9,,,0.429,0.419,1,0.23,0.78,0.64,3.92,,,白酒
36,159870,化工ETF鹏华,22.01,60.66,13.54,38.55,56.82,24.67,0.8,-1.0,17.65,33.31,,,0.81,0.814,0,-1.85,0.68,0.69,2.65,,,化工
37,512070,证券保险ETF易方达,63.29,75.71,21.34,87.17,79.42,16.38,0.81,-1.58,7.49,0.06,,,0.796,0.798,0,1.76,1.02,1.14,5.83,,,证券
38,159206,卫星ETF永赢,65.98,27.62,-0.26,73.54,23.06,5.14,1.35,0.74,,,,,1.378,1.464,0,-1.74,0.73,0.47,2.91,,,通信
39,513630,港股低波红利ETF摩根,34.52,68.54,40.94,31.48,80.44,35.43,1.59,-0.38,,,,,1.588,1.555,1,0.13,0.74,0.48,1.79,,,红利
40,515220,煤炭ETF国泰,-7.54,75.37,57.59,-0.91,96.58,61.05,1.27,-2.16,17.86,83.63,1.79,96.68,1.293,1.209,1,-1.78,0.8,1.13,9.89,,,煤炭
41,512760,芯片ETF国泰,20.63,2.61,25.4,14.27,-0.84,38.78,1.06,2.51,66.69,43.16,,,1.109,1.226,0,-4.24,1.27,0.74,3.57,,,半导体
42,512800,银行ETF华宝,72.09,91.3,101.19,83.65,97.68,84.91,0.84,-0.94,7.02,83.96,0.68,43.92,0.82,0.796,1,2.44,1.06,0.96,10.25,,,银行
43,516650,有色金属ETF华夏,10.88,79.57,7.18,25.05,89.03,6.68,1.83,-0.81,16.95,20.3,,,1.874,1.813,1,-2.45,1.02,0.84,1.76,,,有色金属
44,159611,电力ETF广发,38.35,37.68,-0.42,76.51,44.18,5.74,1.03,-0.86,14.67,62.21,,,1.043,1.054,0,-0.77,0.88,0.71,3.15,,,电力
45,159852,软件ETF嘉实,55.29,40.39,0.63,66.24,46.43,0.14,0.68,-0.73,60.91,57.55,,,0.689,0.692,0,-1.45,0.83,0.63,3.8,,,计算机
46,159869,游戏ETF华夏,94.7,92.88,8.42,90.82,79.66,-0.11,1.15,1.5,18.89,10.59,,,1.102,1.092,1,4.08,1.28,1.17,7.19,,,传媒
47,560860,工业有色ETF万家,11.09,68.54,9.59,22.38,73.63,13.7,1.59,-0.19,68.1,60.72,,,1.632,1.609,1,-2.33,0.53,0.34,1.12,,,有色金属
48,512660,军工ETF国泰,91.24,49.33,1.25,95.33,39.46,-1.96,1.15,0.26,52.66,32.25,3.3,56.68,1.133,1.167,0,1.59,0.52,0.65,1.99,,,军工
49,159263,价值ETF易方达,46.05,93.98,57.17,65.97,100.02,54.05,1.16,-0.77,,,,,1.152,1.121,1,0.52,0.69,0.65,1.94,,,价值
50,159307,红利低波100ETF博时,56.98,59.8,59.94,81.55,70.26,56.3,1.03,-0.77,8.93,85.62,,,1.028,1.016,1,0.19,0.87,0.73,0.73,,,红利
51,159363,创业板人工智能ETF华宝,71.57,52.8,32.75,30.72,36.68,44.01,1.25,5.03,,,,,1.238,1.308,0,1.13,1.36,0.89,11.96,,,人工智能
52,512710,军工龙头ETF富国,77.36,61.91,-2.71,97.15,52.21,-6.97,0.63,-1.56,,,,,0.622,0.634,0,1.29,1.09,1.23,3.46,,,军工
53,159755,电池ETF广发,4.98,11.58,-15.08,-0.56,14.01,-2.56,0.9,0.45,22.37,28.72,3.16,40.72,0.948,0.991,0,-5.27,0.82,0.66,2.24,,,新能源
54,159259,成长ETF易方达,52.19,38.87,30.97,18.23,23.97,41.03,1.35,5.8,,,,,1.339,1.45,0,0.75,1.08,1.03,5.44,,,成长
55,563300,中证2000ETF华泰柏瑞,82.02,83.06,40.07,74.34,61.2,36.07,1.45,1.82,41.43,71.33,,,1.43,1.446,0,1.47,0.88,0.74,7.05,,,中证2000
56,159865,养殖ETF国泰,93.78,108.79,41.39,81.23,106.59,24.1,0.57,0.7,23.21,54.71,,,0.544,0.527,1,5.15,0.89,1.23,2.67,,,农业
57,588220,科创100ETF鹏华,29.3,37.66,34.14,12.92,28.34,44.99,1.75,2.88,,,,,1.793,1.852,0,-2.45,0.96,0.94,5.68,,,科创板
58,159851,金融科技ETF华宝,58.2,89.91,9.49,75.91,91.38,4.16,0.64,-1.54,32.37,8.93,,,0.628,0.624,1,1.91,1.28,1.62,4.36,,,其他
59,515980,人工智能ETF华富,70.41,20.27,30.87,61.01,11.07,41.67,1.03,3.0,47.4,76.86,,,1.033,1.107,0,-0.39,1.26,0.99,2.63,,,人工智能
60,516150,稀土ETF嘉实,9.85,43.01,5.79,11.24,32.1,12.13,1.69,0.84,28.17,24.83,,,1.752,1.811,0,-3.65,1.49,1.14,1.75,,,有色金属
61,512950,央企改革ETF华夏,29.19,47.65,21.88,37.55,38.98,39.14,1.5,0.33,15.78,83.06,,,1.509,1.524,0,-0.73,0.89,0.93,0.12,,,央企国企
62,561980,半导体设备ETF招商,19.37,5.83,39.72,3.72,1.97,52.43,0.66,3.11,121.03,88.54,,,0.698,0.746,0,-4.87,1.11,0.67,2.89,,,半导体
63,159967,创业板成长ETF华夏,47.03,30.67,26.18,5.57,17.11,35.34,0.78,5.68,,,,,0.794,0.861,0,-1.51,1.24,0.9,,,,
