排名,代码,名称,日线J,周线J,月线J,昨日日线J,昨日周线J,昨日月线J,最新价,涨跌幅,PE_TTM,PE历史分位%,PB_MRQ,PB历史分位%
41,512800,银行ETF华宝,95.91,87.11,79.03,110.54,80.94,55.3,0.82,-0.85,6.89,80.15,0.69,44.36
42,512760,芯片ETF国泰,-1.65,0.95,34.46,-10.14,4.87,56.85,1.07,0.38,85.59,67.93,,
43,159611,电力ETF广发,24.95,34.09,5.74,13.64,29.39,21.83,1.03,0.19,16.1,71.53,,
44,516650,有色金属ETF华夏,48.36,83.86,3.59,64.32,78.69,-0.24,1.86,-2.77,19.92,26.77,,
45,159852,软件ETF嘉实,0.84,36.85,-5.01,-4.83,57.61,-3.49,0.66,0.61,53.0,43.85,,
46,560860,工业有色ETF万家,17.74,61.59,8.18,28.39,53.2,13.51,1.6,-2.44,59.71,23.61,,
47,159869,游戏ETF华夏,8.87,65.2,-2.13,-5.87,76.73,-4.78,1.08,1.6,19.13,12.09,,
48,159755,电池ETF广发,-2.49,28.79,-1.57,1.67,31.56,13.31,0.94,-1.67,25.02,36.76,3.42,47.28
49,159307,红利低波100ETF博时,83.54,72.44,56.8,57.45,72.51,50.43,1.03,0.39,8.76,81.64,,
50,512710,军工龙头ETF富国,2.05,27.78,-12.09,-4.15,36.1,-10.35,0.6,0.0,,,,
51,159263,价值ETF易方达,97.11,92.9,51.61,91.79,89.8,47.21,1.15,-0.09,,,,
52,159363,创业板人工智能ETF华宝,-5.08,33.54,38.0,4.12,38.74,55.09,1.19,-0.67,,,,
53,516150,稀土ETF嘉实,11.14,34.73,8.12,0.63,33.73,14.92,1.72,-0.98,29.5,31.75,,
54,159865,养殖ETF国泰,28.89,95.56,19.55,6.4,93.52,8.92,0.54,1.71,22.71,52.37,,
55,512660,军工ETF国泰,-1.94,25.68,-7.6,-10.12,33.44,-2.15,1.09,0.46,45.22,12.06,3.19,49.4
56,588220,科创100ETF鹏华,2.33,30.55,39.48,3.37,33.16,50.41,1.75,-0.46,,,,
57,515980,人工智能ETF华富,3.16,8.49,33.4,-5.84,18.04,59.7,0.99,1.02,49.34,79.31,,
58,159851,金融科技ETF华宝,15.02,54.83,-0.79,5.06,49.84,-3.75,0.61,1.16,31.58,6.28,,
59,512950,央企改革ETF华夏,4.79,33.02,29.49,-2.25,38.78,42.73,1.49,0.27,15.68,81.99,,
60,563300,中证2000ETF华泰柏瑞,19.77,53.38,29.73,6.1,50.15,31.23,1.41,1.36,38.99,66.67,,
61,561980,半导体设备ETF招商,-2.43,7.6,50.01,-6.73,13.02,65.85,0.68,-1.6,128.85,93.46,,
