排名,代码,名称,日线J,周线J,月线J,昨日日线J,昨日周线J,昨日月线J,最新价,涨跌幅,PE_TTM,PE历史分位%,PB_MRQ,PB历史分位%,MA20,MA60,双均线多头,价距MA20%,量比,量比30,成交额(亿),PE5年分位%,PB5年分位%,行业
18,01299,友邦保险,88.9,61.43,15.84,103.39,54.28,17.12,76.0,0.07,12.62,,2.47,,73.93,74.588,0.0,2.8,1.33,1.24,27.58,,,
19,01211,比亚迪股份,1.43,48.85,42.47,18.4,94.59,45.7,85.25,-3.4,23.34,,2.81,,90.278,86.942,1.0,-5.57,1.09,1.51,22.79,,,
20,00300,美的集团,76.38,95.86,101.7,88.9,98.85,95.76,99.95,-0.45,15.08,,3.11,,97.718,92.767,1.0,2.28,0.77,0.98,4.45,,,
21,01810,小米集团-W,29.42,64.4,36.13,17.56,68.58,25.67,28.06,1.81,19.32,,2.33,,27.246,26.3,1.0,2.99,1.05,0.66,32.23,,,
22,03328,交通银行,105.94,108.46,109.79,101.32,95.0,97.4,7.93,0.63,6.34,,0.52,,7.469,7.273,1.0,6.17,0.8,1.17,2.51,,,
23,01658,邮储银行,104.29,100.95,101.34,94.1,75.04,65.17,5.53,1.65,6.51,,0.55,,4.967,4.915,1.0,11.33,1.16,2.28,5.55,,,
24,09999,网易,2.48,3.78,32.53,2.17,24.04,42.99,186.8,-1.06,16.21,,3.12,,195.75,198.257,0.0,-4.57,0.78,0.68,8.67,,,
25,00981,中芯国际,33.17,26.76,40.75,40.08,28.61,46.41,68.25,-0.87,71.94,,2.96,,69.585,72.978,0.0,-1.92,0.85,0.42,25.69,,,
26,02359,药明康德,15.44,75.61,85.27,1.89,86.49,85.49,193.7,0.62,23.14,,5.98,,198.245,165.275,1.0,-2.29,0.91,0.76,10.07,,,
27,00386,中国石油化工股份,89.38,106.59,37.69,98.56,106.55,26.79,4.75,-0.31,14.18,,0.59,,4.476,4.293,1.0,6.12,0.83,0.85,4.58,,,
28,02388,中银香港,105.74,101.17,100.71,95.73,91.43,94.79,52.65,0.77,13.35,,1.54,,50.657,48.505,1.0,3.93,0.74,1.01,6.15,,,
29,02513,智谱,73.23,13.82,22.49,93.14,9.53,28.21,1117.0,-5.26,-103.85,,97.93,,1140.95,1379.017,0.0,-2.1,0.47,0.46,33.68,,,
30,00388,香港交易所,12.42,81.64,60.24,35.09,112.79,62.58,404.4,-0.3,25.89,,8.45,,413.37,395.987,1.0,-2.17,0.98,1.02,14.96,,,
31,02888,渣打集团,30.68,63.09,92.35,15.64,71.79,93.85,231.0,1.05,11.94,,1.39,,233.36,223.442,1.0,-1.01,0.77,0.52,1.2,,,
32,02475,立讯精密,80.48,84.19,,81.4,77.72,,63.6,0.16,24.46,,4.34,,61.815,,,2.89,0.58,0.57,1.51,,,
33,03690,美团-W,29.72,32.04,45.64,7.3,50.72,48.97,78.75,2.74,-11.4,,2.5,,84.99,81.638,1.0,-7.34,1.08,1.12,39.62,,,
34,00998,中信银行,100.7,115.24,92.27,100.83,111.58,70.71,8.46,0.36,5.78,,0.55,,7.806,7.432,1.0,8.38,0.77,1.43,2.24,,,
35,09633,农夫山泉,11.07,51.12,11.82,9.02,67.33,12.55,41.8,0.58,24.18,,10.99,,42.74,42.312,1.0,-2.2,0.77,0.87,2.7,,,
36,00728,中国电信,41.37,93.07,33.39,87.24,107.57,30.27,4.76,-3.25,12.79,,0.8,,4.732,4.65,1.0,0.59,0.57,0.57,1.97,,,
37,06030,中信证券,50.33,18.75,44.3,88.16,31.11,50.33,26.4,-3.44,9.15,,1.15,,26.798,27.13,0.0,-1.49,0.8,1.12,3.87,,,
38,02259,紫金黄金国际,24.49,100.01,25.65,37.99,114.1,15.38,149.6,-1.12,20.27,,5.47,,144.995,119.812,1.0,3.18,1.23,0.84,12.68,,,
39,00267,中信股份,104.66,115.55,80.84,98.95,104.42,59.69,13.5,1.58,5.64,,0.43,,12.519,12.083,1.0,7.84,1.41,2.17,4.12,,,
40,02328,中国财险,97.27,95.45,95.31,102.57,79.4,66.95,17.25,-0.58,6.97,,1.1,,16.013,15.344,1.0,7.72,1.03,1.07,4.99,,,
41,00992,联想集团,78.38,61.62,91.34,64.33,62.06,92.2,30.6,0.07,60.79,,6.71,,30.3,25.635,1.0,0.99,1.03,0.69,24.52,,,
42,03993,洛阳钼业,10.91,48.01,1.82,23.88,67.38,5.07,16.06,-3.37,10.87,,3.33,,17.455,16.916,1.0,-7.99,0.68,0.82,5.34,,,
43,06160,百济神州,10.23,80.42,80.98,-5.72,94.36,62.16,219.4,2.91,66.04,,8.34,,218.705,192.93,1.0,0.32,0.87,0.66,6.49,,,
44,00016,新鸿基地产,-2.53,45.49,26.65,-9.27,80.81,33.11,114.8,1.06,15.12,,0.54,,119.485,118.457,1.0,-3.92,1.8,1.81,9.14,,,
45,03986,兆易创新,28.3,3.26,10.18,36.27,0.05,19.92,472.2,-0.67,36.58,,7.72,,499.245,652.705,0.0,-5.42,0.58,0.28,6.51,,,
46,06809,澜起科技,34.09,7.2,27.69,42.76,8.98,37.83,261.8,-0.68,91.2,,12.92,,273.92,324.27,0.0,-4.42,0.62,0.49,6.13,,,
47,01276,恒瑞医药,6.79,-3.26,-7.57,7.89,5.93,-3.73,45.5,-1.77,34.32,,4.07,,51.463,55.071,0.0,-11.59,0.6,0.69,1.75,,,
48,02601,中国太保,93.38,89.34,16.62,106.64,77.35,10.46,30.52,-1.29,4.58,,0.8,,29.358,29.326,1.0,3.96,0.82,1.02,2.7,,,
49,00001,长和,23.73,53.02,79.66,28.1,63.59,86.1,69.25,0.29,7.02,,0.46,,70.73,69.838,1.0,-2.09,1.2,1.27,5.62,,,
50,01339,中国人民保险集团,105.15,100.76,35.66,106.59,83.32,18.22,5.98,0.08,4.07,,0.67,,5.321,5.214,1.0,12.38,0.82,1.18,2.08,,,
51,02611,国泰海通,22.14,46.94,37.24,46.79,55.58,34.16,14.99,-1.51,7.15,,0.69,,14.821,14.845,0.0,1.14,0.66,1.17,1.77,,,
52,02378,保诚,5.74,6.73,19.37,18.25,31.22,28.01,105.1,-1.41,9.25,,1.7,,108.525,108.312,1.0,-3.16,0.85,0.85,0.12,,,
53,02338,潍柴动力,12.89,19.49,37.75,25.75,39.71,48.12,30.3,-4.11,17.71,,2.37,,33.502,34.316,0.0,-9.56,1.46,1.74,7.78,,,
54,01919,中远海控,4.41,87.67,81.61,28.92,102.17,78.76,16.79,-2.95,8.44,,0.95,,16.585,15.12,1.0,1.24,0.85,1.17,4.01,,,
55,00669,创科实业,3.43,36.07,76.26,0.19,59.83,88.67,130.7,-0.38,23.46,,4.09,,140.705,131.482,1.0,-7.11,0.79,0.85,6.48,,,
56,01378,中国宏桥,25.49,72.35,-4.98,41.9,80.69,-5.74,22.64,-2.25,7.1,,1.45,,23.34,23.023,1.0,-3.0,1.06,0.79,6.54,,,
57,02020,安踏体育,66.48,59.73,52.39,81.55,66.96,51.93,76.4,-2.49,11.7,,2.59,,74.698,74.225,1.0,2.28,0.68,1.14,6.35,,,
58,03692,翰森制药,80.3,86.81,34.65,81.11,95.67,23.62,35.12,2.21,27.97,,4.9,,33.646,32.083,1.0,4.38,0.57,0.85,3.5,,,
59,06951,三环集团,23.38,53.23,,43.82,71.15,,105.6,-4.0,55.98,,7.76,,114.035,,,-7.4,0.81,0.51,1.0,,,
60,02714,牧原股份,101.35,107.52,32.43,97.4,105.59,20.43,36.48,0.83,-150.63,,2.31,,34.194,32.588,1.0,6.69,2.63,2.96,3.45,,,
61,01109,华润置地,-0.73,33.46,11.42,-9.46,71.58,24.85,29.44,1.59,7.94,,0.62,,33.319,33.144,1.0,-11.64,1.16,2.86,16.21,,,
62,09992,泡泡玛特,80.99,47.48,3.92,89.72,45.69,3.82,154.2,-0.64,13.76,,7.73,,154.05,159.158,0.0,0.1,1.1,0.64,11.34,,,
63,01347,华虹宏力,81.84,-0.85,22.33,92.05,-3.62,37.74,117.5,-2.81,254.49,,3.65,,125.98,149.75,0.0,-6.73,0.77,0.5,21.51,,,
64,02269,药明生物,6.03,81.01,82.65,12.2,94.13,70.1,49.24,-0.49,35.94,,3.69,,47.972,39.823,1.0,2.64,0.46,0.59,11.46,,,
65,00066,港铁公司,0.48,59.7,20.84,-11.68,86.57,27.73,32.04,0.63,8.73,,0.98,,32.736,32.101,1.0,-2.13,0.64,0.72,1.33,,,
66,02476,胜宏科技,-3.45,29.34,-0.45,8.28,29.67,5.55,201.8,-6.14,34.71,,4.54,,234.93,268.023,0.0,-14.1,0.81,0.66,7.23,,,
67,06690,海尔智家,37.73,39.26,16.53,73.07,50.98,20.02,20.86,-1.88,9.55,,1.42,,21.218,21.006,1.0,-1.69,0.7,0.75,1.99,,,
68,00002,中电控股,4.39,62.11,78.64,10.69,100.05,95.02,76.6,-1.61,17.85,,1.75,,78.335,76.412,1.0,-2.21,1.88,1.79,4.54,,,
69,00175,吉利汽车,-4.2,14.58,13.82,-5.29,43.4,22.07,17.06,-2.9,9.7,,1.69,,18.227,18.51,0.0,-6.4,1.58,1.27,9.82,,,
70,01801,信达生物,14.48,77.98,79.0,24.86,97.17,67.85,101.8,0.2,124.26,,7.41,,99.435,89.47,1.0,2.38,0.59,0.84,11.14,,,
71,06031,三一重工,57.65,30.56,10.2,75.41,24.42,13.61,19.12,-2.89,17.33,,1.66,,19.127,19.685,0.0,-0.04,0.51,0.68,0.59,,,
72,00762,中国联通,19.76,10.22,1.02,39.87,17.79,2.38,5.57,-1.07,9.43,,0.4,,5.978,6.422,0.0,-6.83,1.15,0.79,1.84,,,
73,06818,中国光大银行,24.01,19.29,6.21,24.57,28.17,5.81,2.87,-0.87,4.51,,0.29,,2.999,3.084,0.0,-4.47,0.62,1.4,0.54,,,
74,06936,顺丰控股,17.21,38.62,35.9,19.6,85.26,39.09,31.06,0.52,13.22,,1.38,,32.381,31.821,1.0,-4.08,0.59,0.85,0.33,,,
75,01038,长江基建集团,10.37,87.84,76.89,3.74,98.32,75.78,64.8,0.93,6.49,,1.1,,64.08,61.582,1.0,1.12,0.59,0.55,0.5,,,
76,03288,海天味业,-10.83,1.1,-3.55,-11.57,26.01,9.41,27.82,-0.93,19.55,,3.62,,31.243,31.204,1.0,-10.96,0.53,1.61,0.95,,,
77,00788,中国铁塔,28.91,25.26,7.42,27.08,42.07,4.7,9.15,-0.38,10.61,,0.68,,9.355,9.414,0.0,-2.19,1.15,1.07,1.59,,,
78,02423,贝壳-W,44.38,91.4,74.07,45.97,101.91,62.71,46.68,1.04,29.62,,2.14,,45.435,42.796,1.0,2.74,0.51,0.85,3.49,,,
79,01113,长实集团,14.4,51.48,40.87,6.42,59.39,45.67,45.74,1.11,12.1,,0.4,,46.384,46.221,1.0,-1.39,1.33,1.6,3.12,,,
80,06886,华泰证券,94.11,94.5,38.69,106.52,80.83,31.6,17.61,-1.12,6.82,,0.77,,17.014,16.908,1.0,3.5,0.74,1.17,1.56,,,
81,01988,民生银行,101.24,72.28,40.96,91.33,49.94,27.7,3.58,0.0,4.76,,0.23,,3.444,3.429,1.0,3.8,0.45,1.17,0.86,,,
82,01898,中煤能源,53.46,102.73,22.97,76.64,110.78,20.47,11.69,-2.01,8.88,,0.81,,11.35,10.915,1.0,3.0,1.12,1.38,2.34,,,
83,01816,中广核电力,88.05,106.72,22.02,93.45,101.64,16.5,3.02,0.33,13.45,,1.07,,2.881,2.852,1.0,4.65,0.69,1.15,1.3,,,
84,01766,中国中车,43.7,102.05,46.64,75.38,104.67,36.65,5.28,-1.58,9.56,,0.75,,5.164,4.997,1.0,2.25,0.88,0.95,0.92,,,
85,09973,奇瑞汽车,20.2,62.57,18.45,27.93,76.84,20.72,25.56,-0.08,7.32,,2.38,,25.812,25.727,1.0,-0.98,0.75,0.65,0.42,,,
86,01336,新华保险,55.38,72.69,5.26,65.72,59.61,0.28,47.48,-1.62,2.95,,1.04,,46.852,47.919,0.0,1.34,0.62,0.97,3.49,,,
87,00027,银河娱乐,3.86,71.35,25.45,-11.32,93.31,21.23,33.46,1.15,13.68,,1.73,,34.329,32.371,1.0,-2.53,0.75,0.58,2.49,,,
88,02600,中国铝业,64.05,85.95,-4.83,83.4,85.11,-6.6,8.52,-1.62,7.33,,1.5,,8.484,8.354,1.0,0.42,0.86,0.76,2.57,,,
89,01024,快手-W,47.45,-1.1,-8.75,51.9,-0.34,-9.83,33.64,-2.89,8.17,,1.54,,37.6,41.81,0.0,-10.53,0.81,0.76,13.32,,,
90,03606,福耀玻璃,29.28,62.65,34.63,24.16,71.3,29.56,55.35,-0.63,15.03,,3.29,,56.248,54.338,1.0,-1.6,0.56,0.73,1.13,,,
91,01888,建滔积层板,88.93,21.06,20.14,89.27,10.77,26.34,45.24,3.29,32.44,,7.78,,39.471,54.965,0.0,14.62,0.8,0.6,31.6,,,
92,01776,广发证券,77.72,85.75,73.74,105.42,81.72,65.19,18.16,-3.4,6.61,,0.89,,17.592,17.236,1.0,3.23,0.96,1.45,1.52,,,
93,00688,中国海外发展,10.31,49.4,21.58,-2.91,74.98,22.36,12.87,4.55,11.08,,0.31,,13.531,13.492,1.0,-4.89,0.86,2.24,7.34,,,
94,06869,长飞光纤光缆,72.34,66.65,35.83,71.16,41.25,36.35,169.4,3.23,35.56,,7.44,,144.82,167.364,0.0,16.97,1.04,0.82,41.87,,,
95,01972,太古地产,7.23,82.73,47.9,-3.26,99.21,39.26,24.0,-0.25,41.87,,0.51,,24.294,22.655,1.0,-1.21,0.81,0.58,0.35,,,
96,01377,鼎泰高科,-2.2,34.67,,13.58,46.32,,320.0,-3.9,124.85,,36.61,,352.74,,,-9.28,0.7,0.23,0.13,,,
97,01171,兖矿能源,60.92,107.03,39.75,82.07,111.96,36.19,13.39,-1.54,10.33,,1.53,,12.875,12.217,1.0,4.0,1.03,1.21,4.75,,,
98,06099,招商证券,66.67,28.37,51.48,98.63,27.91,55.39,15.36,-3.64,6.61,,0.92,,15.195,15.802,0.0,1.09,0.46,0.77,0.69,,,
99,00003,香港中华煤气,-0.29,81.47,49.76,7.77,97.86,42.53,7.13,0.78,20.92,,2.21,,7.083,6.872,1.0,0.73,0.71,0.62,1.59,,,
100,06613,蓝思科技,73.8,64.7,52.71,80.46,43.98,49.42,24.36,0.0,33.32,,2.12,,23.132,23.619,0.0,5.31,0.62,0.46,1.45,,,
101,00012,恒基地产,-12.15,55.2,2.97,-9.45,92.89,6.48,26.44,0.46,,,,,27.891,27.066,1.0,-5.2,0.71,1.01,,,,
102,00358,江西铜业股份,17.35,78.07,17.7,31.58,90.9,14.68,36.46,-1.99,,,,,37.572,34.969,1.0,-2.96,0.53,0.9,,,,
