排名,代码,名称,日线J,周线J,月线J,昨日日线J,昨日周线J,昨日月线J,最新价,涨跌幅,PE_TTM,PE历史分位%,PB_MRQ,PB历史分位%
53,000858,五 粮 液,-4.49,56.02,10.27,2.53,74.81,13.07,71.89,-0.92,22.15,28.65,2.18,0.19
54,688820,盛合晶微,51.94,12.74,27.73,95.47,6.75,,141.0,-8.22,266.49,36.14,13.61,31.33
55,688795,摩尔线程-U,9.93,4.73,17.54,40.55,13.91,32.97,548.0,-5.34,-347.41,32.16,21.15,1.75
56,601919,中远海控,110.21,111.13,87.18,97.11,104.94,41.94,16.55,1.47,10.09,61.41,1.07,42.22
57,600150,中国船舶,-1.6,26.2,25.63,2.25,36.52,37.7,33.14,-1.05,22.06,25.84,1.67,19.01
58,601225,陕西煤业,58.83,99.3,69.08,63.58,91.88,52.37,25.59,0.35,15.34,98.76,2.43,86.96
59,000338,潍柴动力,10.37,73.73,59.35,52.11,78.52,65.35,28.38,-6.98,21.69,94.79,2.57,87.39
60,688008,澜起科技,28.81,4.02,40.24,81.47,7.98,60.01,200.0,-8.26,95.44,69.44,11.71,75.49
61,601816,京沪高铁,36.14,90.23,82.62,12.78,91.62,63.53,4.95,1.02,18.14,3.01,1.15,3.94
62,002379,宏桥控股,3.88,78.04,7.08,30.12,89.79,6.89,18.55,-3.39,12.26,71.92,4.62,82.38
63,300476,胜宏科技,19.74,41.7,12.72,78.24,44.28,17.47,245.38,-8.92,51.53,84.15,13.86,89.21
64,002916,深南电路,15.71,26.2,47.97,74.33,32.06,58.15,343.93,-9.93,64.46,95.22,12.95,91.07
65,000651,格力电器,78.91,81.61,97.0,29.34,71.98,85.86,41.32,3.15,7.93,36.1,1.52,6.45
66,600309,万华化学,3.83,74.73,18.48,-6.72,81.87,26.94,73.89,0.85,17.57,62.08,2.08,9.17
67,300274,阳光电源,53.38,18.29,-1.45,83.59,19.04,8.79,111.49,-5.55,19.38,37.87,4.75,46.18
68,688808,联讯仪器,52.73,52.88,57.7,84.56,44.35,,2221.02,-6.37,834.56,77.5,222.23,77.5
69,002714,牧原股份,42.74,86.27,28.77,69.26,90.65,18.71,38.84,-2.73,22.92,67.62,2.6,2.05
70,000725,京东方Ａ,60.14,-0.33,41.58,97.5,-4.64,52.36,6.01,-7.11,37.42,57.69,1.64,73.78
71,600919,江苏银行,82.48,105.87,108.48,40.33,94.59,96.54,11.95,2.05,6.07,81.28,0.81,88.59
72,300408,三环集团,-2.54,22.67,51.02,27.78,31.92,68.3,109.6,-11.61,76.08,97.52,9.77,97.52
73,600188,兖矿能源,64.73,92.0,52.76,94.25,80.1,46.98,21.8,-2.77,22.9,98.23,2.86,87.44
74,000001,平安银行,39.68,84.15,85.61,-7.54,83.64,72.1,11.27,1.99,5.03,28.13,0.47,6.92
75,002463,沪电股份,19.84,23.91,48.74,72.44,28.69,61.58,113.41,-8.24,50.73,95.89,13.0,97.37
76,002142,宁波银行,98.83,102.84,89.55,93.74,90.76,69.72,32.98,1.6,7.24,34.67,0.9,28.18
77,603288,海天味业,5.13,61.31,47.61,6.77,75.57,55.91,35.32,-0.65,28.39,1.53,4.92,1.53
78,600690,海尔智家,52.48,70.66,27.05,22.17,74.82,24.11,21.97,1.48,11.01,6.21,1.65,4.15
79,002938,鹏鼎控股,8.94,22.7,52.69,46.55,31.59,59.27,87.36,-7.82,53.44,96.72,5.89,91.3
80,688072,拓荆科技,51.1,23.43,59.45,106.95,23.89,69.21,690.0,-8.66,121.98,77.28,27.68,96.48
81,003816,中国广核,46.85,37.17,17.04,15.13,26.0,33.87,3.92,1.29,20.87,86.24,1.57,59.3
82,601066,中信建投,13.06,-7.95,49.9,27.0,2.17,59.16,25.12,-1.22,15.5,1.11,2.22,15.08
83,300433,蓝思科技,67.74,4.59,30.55,109.71,-1.08,39.45,36.15,-7.59,55.48,83.29,3.49,80.8
84,601898,中煤能源,66.08,87.51,13.06,69.75,54.6,12.17,14.34,-0.21,10.71,55.01,1.16,91.21
85,688498,源杰科技,76.65,43.27,62.18,100.27,32.63,60.26,1518.1,-5.91,530.84,71.36,74.86,97.07
86,600406,国电南瑞,25.18,69.42,13.99,15.2,73.81,18.36,23.51,-0.13,22.7,19.82,3.53,28.56
87,603268,松发股份,58.85,93.37,88.22,79.82,90.45,79.47,179.5,-2.87,52.34,65.85,17.34,86.68
88,300760,迈瑞医疗,25.11,77.69,27.61,21.68,83.06,23.46,150.63,0.05,23.29,4.78,4.55,2.15
89,301377,鼎泰高科,32.08,20.05,48.86,87.64,18.31,53.64,429.93,-8.72,293.28,96.59,58.37,96.15
90,601668,中国建筑,17.93,63.15,41.92,-2.34,75.16,36.68,4.41,1.15,4.8,46.32,0.37,0.38
91,600025,华能水电,54.31,66.32,67.41,20.99,66.92,63.41,9.76,1.14,21.29,73.78,2.56,72.4
92,301666,大普微-UW,28.61,0.04,17.88,87.16,-0.04,,416.8,-10.58,14005.76,19.77,226.68,19.77
93,601985,中国核电,17.85,31.61,66.17,35.43,38.3,81.84,8.76,-0.68,21.89,82.66,1.5,25.5
94,601336,新华保险,8.43,34.32,1.41,14.66,49.67,2.69,57.66,-0.48,4.87,0.33,1.46,40.07
95,601818,光大银行,8.97,54.91,36.55,-6.84,65.84,32.03,3.0,0.67,4.69,35.24,0.35,0.48
96,300604,长川科技,35.77,19.62,61.63,101.02,26.65,71.58,273.0,-9.31,112.05,50.86,34.6,98.42
97,601766,中国中车,113.7,97.92,44.37,102.29,87.01,18.78,6.09,0.83,12.94,8.4,0.99,12.46
98,600031,三一重工,29.43,65.21,24.17,22.1,74.19,21.34,18.93,-0.21,20.67,45.37,1.92,11.27
99,600989,宝丰能源,49.88,90.46,17.59,37.2,84.45,15.45,23.66,0.47,11.3,0.28,3.14,57.2
100,001399,惠科股份,29.29,-1.75,,80.91,-2.36,,23.33,-8.94,45.66,15.38,6.54,15.38
