排名,代码,名称,日线J,周线J,月线J,昨日日线J,昨日周线J,昨日月线J,最新价,涨跌幅,PE_TTM,PE历史分位%,PB_MRQ,PB历史分位%
17,601318,中国平安,-1.84,64.25,4.82,-1.47,78.07,3.99,51.32,-0.93,7.0,3.15,0.91,14.0
18,601899,紫金矿业,29.36,95.84,26.79,16.71,98.31,13.67,33.56,0.6,14.47,17.44,4.52,84.57
19,002594,比亚迪,29.42,73.09,40.5,25.26,78.53,43.25,89.53,-0.39,29.63,28.0,3.52,29.1
20,688256,寒武纪,64.34,10.36,52.56,54.26,2.58,64.81,1162.5,0.56,219.2,79.4,53.88,91.6
21,600900,长江电力,69.16,65.72,86.91,50.79,68.54,87.1,28.12,0.57,19.07,50.55,3.02,72.05
22,688041,海光信息,35.91,3.46,42.2,61.32,6.7,57.96,280.08,-3.02,207.2,75.13,25.66,87.98
23,000333,美的集团,15.07,66.12,77.96,-4.11,69.8,83.06,83.58,1.17,14.43,49.93,2.74,38.27
24,300502,新易盛,93.86,26.55,51.19,104.45,18.41,62.19,452.21,-3.1,58.71,62.06,30.94,97.52
25,601328,交通银行,71.5,76.14,71.64,16.28,74.18,54.29,7.01,1.59,6.42,87.1,0.53,50.17
26,600028,中国石化,33.58,80.61,4.28,14.07,86.3,-0.74,5.06,1.0,17.21,85.14,0.73,33.49
27,601728,中国电信,96.87,113.22,65.78,98.13,110.31,38.98,6.57,-0.61,18.98,77.67,1.28,69.98
28,601658,邮储银行,21.95,48.49,32.99,0.35,57.78,29.85,4.93,0.41,6.74,56.41,0.57,5.55
29,002371,北方华创,93.07,31.14,61.82,89.5,23.83,65.7,777.0,1.44,101.12,48.78,14.35,88.82
30,603259,药明康德,95.41,104.18,100.48,90.75,99.81,89.1,167.18,0.17,23.02,34.59,5.99,52.68
31,688347,华虹宏力,47.23,6.75,50.73,62.75,4.6,60.85,264.52,-2.0,931.6,80.0,10.16,95.51
32,688235,百济神州,54.98,88.54,68.14,55.01,89.12,36.44,293.78,1.34,105.83,90.82,13.72,85.0
33,002475,立讯精密,90.65,15.69,33.95,100.02,9.95,47.48,57.74,-1.87,25.95,35.88,5.06,40.8
34,601998,中信银行,98.25,98.26,56.13,75.93,88.76,42.98,7.81,1.56,6.1,72.05,0.59,62.92
35,600030,中信证券,24.82,22.87,75.78,22.95,35.32,80.77,27.39,-0.54,12.7,8.41,1.47,45.34
36,603993,洛阳钼业,10.75,50.96,10.08,7.8,58.05,16.35,18.82,-1.62,16.67,23.27,4.53,91.11
37,002384,东山精密,99.75,29.89,61.49,105.9,15.78,62.52,213.82,-1.76,191.97,97.32,17.3,97.9
38,688012,中微公司,107.87,36.67,67.67,103.69,29.35,69.3,398.33,2.71,139.81,73.56,15.7,79.27
39,601166,兴业银行,2.94,62.91,39.82,-4.25,76.73,37.54,17.85,0.11,4.87,31.01,0.46,5.3
40,600276,恒瑞医药,8.27,54.54,32.09,21.99,67.46,27.32,52.37,-0.95,42.81,4.3,5.46,2.82
41,600183,生益科技,70.27,36.05,52.95,88.82,29.86,52.8,139.41,-3.52,65.19,96.99,18.3,98.18
42,002415,海康威视,-0.31,56.02,79.55,-8.57,70.23,92.46,35.18,0.26,19.62,10.03,3.82,23.75
43,300394,天孚通信,102.62,69.72,51.64,102.0,45.43,37.98,291.44,1.7,146.38,98.71,50.88,98.57
44,601869,长飞光纤,95.73,26.57,48.15,104.38,11.91,52.15,383.6,1.87,274.45,95.15,22.31,97.5
45,601211,国泰海通,30.17,19.15,43.85,49.88,32.66,40.02,17.75,-1.61,14.21,55.38,0.94,27.42
46,688802,沐曦股份-U,87.86,17.79,65.45,93.34,11.21,68.52,770.11,-2.02,-469.86,17.9,23.52,76.54
47,603986,兆易创新,96.25,2.36,31.1,107.9,-4.76,47.83,436.74,-1.64,106.62,56.9,8.22,52.8
48,601319,中国人保,18.97,49.21,5.64,12.97,59.45,3.83,6.91,0.0,7.17,5.37,0.96,13.5
49,300059,东方财富,-3.79,26.03,24.32,2.94,46.53,26.6,19.23,-1.79,23.21,4.01,3.18,10.03
50,600000,浦发银行,-6.05,66.39,20.05,-2.01,79.42,16.38,8.97,-0.77,5.83,61.49,0.4,24.65
51,601601,中国太保,6.86,62.6,2.64,3.69,75.65,1.59,29.98,-0.56,5.35,0.72,0.9,6.35
52,688820,盛合晶微,95.47,21.92,33.86,95.72,6.75,,153.62,0.34,290.35,43.9,19.79,43.9
53,000858,五 粮 液,2.53,60.8,11.41,-0.87,74.81,13.07,72.56,0.01,22.35,29.48,2.2,0.24
54,688795,摩尔线程-U,40.55,14.77,23.03,56.13,13.91,32.97,578.9,-1.88,-367.0,20.0,22.35,8.82
55,688008,澜起科技,81.47,13.19,46.59,93.74,7.98,60.01,218.0,-2.84,104.03,78.63,12.76,83.23
56,300476,胜宏科技,78.24,51.14,21.03,92.76,44.28,17.47,269.4,-2.39,56.58,87.0,15.21,92.12
57,000338,潍柴动力,52.11,93.08,67.91,60.44,78.52,65.35,30.51,-0.97,23.32,97.42,2.76,94.89
58,002916,深南电路,74.33,40.94,57.65,87.07,32.06,58.15,381.85,-2.81,71.56,98.09,14.38,93.98
59,600150,中国船舶,2.25,30.64,27.66,-1.15,36.52,37.7,33.49,-0.48,22.29,25.99,1.69,20.26
60,002379,宏桥控股,30.12,83.98,9.66,50.51,89.79,6.89,19.2,-2.24,12.69,72.48,4.79,82.94
61,601919,中远海控,97.11,109.94,82.01,74.62,104.94,41.94,16.31,2.13,9.94,60.82,1.06,41.09
62,300408,三环集团,27.78,34.54,59.04,60.97,31.92,68.3,123.99,-4.73,86.06,98.28,11.05,98.28
63,601225,陕西煤业,63.58,98.2,68.16,63.2,91.88,52.37,25.5,1.07,15.29,98.66,2.42,86.62
64,300274,阳光电源,83.59,25.85,4.1,86.38,19.04,8.79,118.04,-0.64,20.52,43.24,5.03,50.93
65,688808,联讯仪器,84.56,61.8,63.32,92.74,44.35,,2372.0,5.19,891.3,94.94,237.33,94.94
66,601816,京沪高铁,12.78,85.37,77.99,-1.63,91.62,63.53,4.9,0.41,17.96,2.38,1.14,2.44
67,000725,京东方Ａ,97.5,8.17,47.85,77.31,-4.64,52.36,6.47,6.41,40.28,60.01,1.76,76.83
68,002463,沪电股份,72.44,36.38,57.19,80.03,28.69,61.58,123.59,-1.2,55.29,97.95,14.17,98.14
69,002714,牧原股份,69.26,94.98,33.09,60.86,90.65,18.71,39.93,1.63,23.57,69.8,2.67,2.82
70,600309,万华化学,-6.72,71.05,16.89,-9.43,81.87,26.94,73.27,0.19,17.43,61.16,2.06,8.55
71,600188,兖矿能源,94.25,99.76,56.02,93.29,80.1,46.98,22.42,1.49,23.55,99.0,2.94,91.16
72,000651,格力电器,29.34,65.83,81.22,12.93,71.98,85.86,40.06,0.43,7.69,25.56,1.48,4.49
73,002938,鹏鼎控股,46.55,35.25,59.94,67.63,31.59,59.27,94.77,-3.79,57.97,97.45,6.39,96.19
74,688072,拓荆科技,106.95,36.26,67.16,97.04,23.89,69.21,755.46,5.07,133.55,83.73,30.3,98.1
75,600919,江苏银行,40.33,95.18,102.53,35.39,94.59,96.54,11.71,0.77,5.95,77.93,0.81,89.2
76,000001,平安银行,-7.54,73.9,75.36,-6.5,83.64,72.1,11.05,-0.45,4.93,24.32,0.46,3.54
77,002142,宁波银行,93.74,97.44,85.84,86.9,90.76,69.72,32.46,0.84,7.12,33.44,0.92,29.91
78,603288,海天味业,6.77,63.72,49.39,-1.97,75.57,55.91,35.55,0.37,28.57,1.67,4.95,1.67
79,300433,蓝思科技,109.71,13.06,37.43,103.19,-1.08,39.45,39.12,5.76,60.04,84.42,3.78,85.43
80,301666,大普微-UW,87.16,9.45,23.21,88.01,-0.04,,466.12,1.66,15663.06,35.29,253.51,35.29
81,600690,海尔智家,22.17,64.79,24.3,7.84,74.82,24.11,21.65,0.74,10.85,5.11,1.62,3.63
82,688498,源杰科技,100.27,50.89,66.79,102.38,32.63,60.26,1613.5,1.16,564.2,74.94,79.57,97.86
83,301377,鼎泰高科,87.64,29.38,54.48,89.89,18.31,53.64,471.0,1.75,321.3,98.02,68.83,98.02
84,601066,中信建投,27.0,-4.3,52.19,25.51,2.17,59.16,25.43,-1.32,17.51,6.21,2.25,16.3
85,003816,中国广核,15.13,29.91,13.8,0.92,26.0,33.87,3.87,0.26,20.61,83.98,1.55,54.61
86,300604,长川科技,101.02,32.39,68.44,101.63,26.65,71.58,301.03,-0.51,123.55,54.61,38.16,99.33
87,601898,中煤能源,69.75,88.36,13.36,56.7,54.6,12.17,14.37,2.86,10.73,55.52,1.16,91.5
88,001399,惠科股份,80.91,1.54,,68.65,-2.36,,25.62,1.95,50.14,55.26,7.19,55.26
89,600406,国电南瑞,15.2,69.99,14.21,0.6,73.81,18.36,23.54,-0.04,22.72,19.97,3.53,28.76
90,603268,松发股份,79.82,100.48,91.76,77.73,90.45,79.47,184.81,0.82,53.88,69.71,17.85,87.53
91,300760,迈瑞医疗,21.68,77.49,27.53,17.72,83.06,23.46,150.55,0.56,23.28,4.67,4.55,2.05
92,601985,中国核电,35.43,38.58,70.93,3.61,38.3,81.84,8.82,0.57,22.04,83.9,1.51,27.71
93,601336,新华保险,14.66,36.43,2.12,17.66,49.67,2.69,57.94,-1.04,4.9,0.43,1.46,40.61
94,601668,中国建筑,-2.34,57.97,38.25,-8.32,75.16,36.68,4.36,0.0,4.75,43.48,0.36,0.14
95,600025,华能水电,20.99,61.39,62.69,0.92,66.92,63.41,9.65,0.94,21.05,71.14,2.53,70.09
96,600176,中国巨石,88.24,10.77,40.57,101.99,4.28,52.83,44.91,-3.04,47.04,98.57,5.57,98.81
97,688702,盛科通信-U,95.84,86.05,88.66,98.51,71.38,76.44,435.87,3.36,-1177.43,9.76,80.07,100.0
98,301308,江波龙,74.04,11.35,29.0,79.82,4.02,46.2,412.18,-1.69,14.78,46.42,9.53,80.67
99,601818,光大银行,-6.84,51.12,34.14,-5.7,65.84,32.03,2.98,-0.33,4.66,34.35,0.35,0.33
100,300033,同花顺,15.75,43.37,32.46,20.21,47.83,32.12,231.9,-1.74,52.25,51.17,24.97,94.51
