排名,代码,名称,日线J,周线J,月线J,昨日日线J,昨日周线J,昨日月线J,最新价,涨跌幅,PE_TTM,PE历史分位%,PB_MRQ,PB历史分位%
58,300476,胜宏科技,-2.86,44.39,12.58,-2.59,44.99,17.47,244.99,-0.0,51.45,83.98,13.83,88.94
59,601816,京沪高铁,26.34,76.65,75.21,32.84,82.46,63.53,4.87,-0.81,17.85,2.06,1.13,2.06
60,688008,澜起科技,1.17,0.57,38.27,-6.91,4.3,60.01,194.42,1.35,92.78,66.72,11.38,73.23
61,002379,宏桥控股,13.03,63.54,4.62,15.93,75.12,6.89,17.93,-2.87,9.47,61.73,4.04,79.36
62,000338,潍柴动力,-4.62,60.86,53.88,-3.5,80.82,65.35,27.02,0.11,20.65,91.56,2.45,80.98
63,000651,格力电器,103.15,88.07,100.76,104.95,80.61,85.86,41.62,0.41,7.99,38.66,1.53,6.72
64,002916,深南电路,-4.47,25.5,47.22,-3.34,31.77,58.15,341.0,-0.77,63.91,94.71,12.84,90.71
65,002714,牧原股份,57.02,90.35,33.09,16.2,88.11,18.71,39.93,2.83,-205.67,13.06,2.91,7.2
66,600309,万华化学,9.92,64.14,15.87,18.27,75.26,26.94,72.87,-0.44,13.85,29.08,2.01,7.29
67,300274,阳光电源,-6.87,17.83,-3.05,0.23,20.13,8.79,109.59,-1.71,19.05,36.13,4.67,44.61
68,688808,联讯仪器,15.99,71.43,57.25,45.33,58.86,,2209.0,-2.52,830.05,70.24,221.02,70.24
69,688820,盛合晶微,-12.82,-2.35,18.09,-10.51,2.92,,121.12,-1.08,241.31,18.39,11.69,5.75
70,000001,平安银行,115.39,101.55,100.51,116.33,90.67,72.1,11.59,0.26,5.18,33.22,0.48,11.82
71,002142,宁波银行,81.89,101.57,84.9,97.61,103.37,69.72,33.56,-1.0,7.12,33.32,0.91,29.36
72,600919,江苏银行,86.46,97.87,104.01,93.29,95.45,96.54,12.04,-0.74,6.11,82.17,0.81,89.56
73,002463,沪电股份,1.76,28.03,49.47,11.36,33.47,61.58,114.29,-1.11,51.12,95.95,12.23,97.0
74,600188,兖矿能源,19.91,92.26,52.29,17.19,87.11,46.98,21.71,-0.55,22.81,98.0,2.85,86.51
75,300408,三环集团,0.39,20.09,50.74,-6.36,26.22,68.3,109.1,0.15,75.73,97.38,9.73,97.38
76,000725,京东方Ａ,4.08,-1.55,37.9,3.28,-0.51,52.36,5.74,-0.17,35.74,56.43,1.56,69.4
77,603288,海天味业,80.56,54.52,52.56,51.2,58.47,55.91,35.96,0.81,28.9,2.34,5.01,2.43
78,002938,鹏鼎控股,0.53,25.52,52.77,0.02,25.82,59.27,87.44,-0.58,53.49,96.57,5.89,91.26
79,300433,蓝思科技,70.58,16.36,34.6,70.21,7.55,39.45,37.9,-0.13,57.96,83.65,3.79,85.32
80,003816,中国广核,75.36,42.75,19.63,28.51,25.56,33.87,3.96,2.06,21.09,88.16,1.59,62.23
81,601898,中煤能源,92.29,109.29,20.43,76.62,86.38,12.17,15.08,1.82,10.91,57.44,1.2,94.42
82,600690,海尔智家,86.71,65.76,28.2,63.72,66.33,24.11,21.23,1.38,10.64,3.91,1.59,3.1
83,300760,迈瑞医疗,108.49,105.17,38.52,93.99,87.17,23.46,162.12,2.17,25.07,13.72,4.9,4.66
84,603268,松发股份,88.0,107.27,93.96,62.43,97.81,79.47,191.2,5.68,34.68,47.62,14.91,82.17
85,688498,源杰科技,46.22,56.05,63.87,64.14,48.78,60.26,1553.0,0.78,543.05,72.73,76.58,97.08
86,601066,中信建投,3.22,-12.75,47.64,1.5,-9.61,59.16,24.64,-0.61,15.2,0.7,2.18,13.99
87,688072,拓荆科技,0.53,12.87,55.32,1.27,20.2,69.21,654.99,-4.26,87.53,38.07,14.97,83.33
88,600406,国电南瑞,21.09,55.94,11.28,22.82,62.94,18.36,23.15,-0.52,22.35,17.49,3.48,26.02
89,601336,新华保险,94.32,31.87,5.7,80.1,42.84,2.69,59.36,-0.12,5.02,1.14,1.5,42.85
90,601668,中国建筑,79.87,61.95,46.32,44.55,61.08,36.68,4.47,1.13,4.87,49.57,0.37,0.76
91,600025,华能水电,79.69,63.1,68.7,44.11,58.25,63.41,9.79,1.14,21.36,74.45,2.57,72.93
92,601985,中国核电,80.71,35.3,72.52,26.07,25.81,81.84,8.84,0.8,22.09,84.37,1.52,28.65
93,601818,光大银行,102.35,64.46,44.99,91.35,58.71,32.03,3.07,0.0,4.8,38.56,0.36,1.38
94,601766,中国中车,66.88,99.52,45.84,65.32,92.68,18.78,6.13,0.82,12.63,5.24,1.0,13.3
95,600031,三一重工,48.43,59.45,24.38,24.1,62.88,21.34,18.95,1.83,20.7,45.57,1.92,11.68
96,002352,顺丰控股,67.48,54.94,35.21,45.12,55.86,33.81,32.92,-0.06,15.19,1.29,1.73,1.29
97,301666,大普微-UW,-2.59,-1.18,15.62,-2.89,1.16,,396.0,-3.1,143.11,11.11,47.37,3.33
98,600989,宝丰能源,47.39,88.13,15.88,54.45,96.22,15.45,23.24,0.09,11.1,0.28,3.09,53.05
99,300604,长川科技,1.81,14.6,59.35,0.09,22.54,71.58,263.62,-2.76,108.2,48.76,33.42,98.05
100,601688,华泰证券,34.79,-4.37,8.79,33.07,-2.57,12.41,18.59,-0.27,9.57,5.77,0.94,29.27
