排名,代码,名称,最新价,总市值,流通市值
1,688825,长鑫科技,56.5,3778770063351,254421701862
2,601398,工商银行,7.9,2815609431003,2129936479058
3,601939,建设银行,10.66,2788660066353,102268390080
4,601288,农业银行,6.85,2397383782030,2186822843822
5,600941,中国移动,98.86,2143997993143,89247631332
6,601857,中国石油,11.19,2048004741783,1811908050783
7,601988,中国银行,6.14,1978384208538,1294100261154
8,300750,宁德时代,376.73,1742999707635,1604900322288
9,600519,贵州茅台,1304.0,1630106407704,1630106407704
10,600938,中国海油,33.51,1592728758004,100194900000
11,601138,工业富联,60.15,1193622150883,1193622150883
12,601628,中国人寿,37.6,1062752908000,782964728000
13,688981,中芯国际,120.0,1027327141560,239947505880
14,601088,中国神华,47.17,1023090616120,777882260337
15,600036,招商银行,39.5,996183901240,814843304946
16,601318,中国平安,55.01,996101386145,586410180216
17,300308,中际旭创,846.0,989595506286,939007783188
18,601899,紫金矿业,33.68,895575268469,693868392955
19,002594,比亚迪,91.36,832947169538,318537009360
20,600900,长江电力,28.21,690248421768,690248421768
21,000333,美的集团,86.69,661340506595,596848045707
22,600028,中国石化,5.36,648160756230,507873268010
23,688256,寒武纪,1010.48,635444398004,635444398004
24,601328,交通银行,7.16,632684695037,186678667314
25,601658,邮储银行,5.04,605279069600,365540115049
26,601728,中国电信,6.45,590221044609,500711750109
27,300502,新易盛,400.87,558915676915,502788453946
28,688041,海光信息,232.06,539385897397,539385897397
29,002371,北方华创,700.4,508272715680,507850012373
30,603259,药明康德,161.0,480384901955,398198119606
31,601998,中信银行,8.51,473540330867,346893123932
32,002475,立讯精密,54.86,424496931104,401853767614
33,688235,百济神州,275.1,424282653293,31651702026
34,600030,中信证券,27.15,424198990556,330593358944
35,603993,洛阳钼业,18.42,394083193442,321628712882
36,688347,华虹宏力,226.56,393699293637,92379840000
37,601166,兴业银行,18.02,381354728424,381354728424
38,002384,东山精密,190.84,349543981407,264565637617
39,688012,中微公司,354.0,339076191192,333537751452
40,601869,长飞光纤,394.5,326608565106,160300464873
41,002415,海康威视,34.75,318479286363,314351756423
42,601319,中国人保,7.1,313990333139,252034071739
43,600183,生益科技,129.0,313341473430,311115602553
44,600276,恒瑞医药,46.49,308563422142,296559815718
45,601211,国泰海通,17.31,304328113080,232804336855
46,601601,中国太保,31.48,302848349003,215481905003
47,600000,浦发银行,9.08,302417011764,302417011764
48,300059,东方财富,18.93,299514243634,253517482852
49,300394,天孚通信,257.1,280451131410,279824567398
50,000858,五 粮 液,71.52,277612604518,277605837724
51,603986,兆易创新,395.51,277547178397,264395244816
52,688802,沐曦股份-U,655.25,262165525000,12140861874
53,601919,中远海控,17.07,260626859013,214340085993
54,601225,陕西煤业,26.52,257111400000,257111400000
55,600150,中国船舶,33.84,254667024386,254667024386
56,688795,摩尔线程-U,532.88,250468636275,16106559111
57,688836,C宇树-W,602.8,243811104152,18136877616
58,300476,胜宏科技,244.99,240772451337,211964109576
59,601816,京沪高铁,4.87,238268058532,238268058532
60,688008,澜起科技,194.42,237297002043,222565118173
61,002379,宏桥控股,17.93,233647949362,20375181391
62,000338,潍柴动力,27.02,233458761179,133921726512
63,000651,格力电器,41.62,233130506940,229826034308
64,002916,深南电路,341.0,232277808895,226700022450
65,002714,牧原股份,39.93,230515736030,130990337848
66,600309,万华化学,72.87,228117467387,228117467387
67,300274,阳光电源,109.59,227203239956,173977048204
68,688808,联讯仪器,2209.0,226790667403,42625182096
69,688820,盛合晶微,121.12,225619198629,20941968120
70,000001,平安银行,11.59,224914591915,224911889046
71,002142,宁波银行,33.56,221616506980,221475335531
72,600919,江苏银行,12.04,220949946535,220949946535
73,002463,沪电股份,114.29,219935508644,219762724907
74,600188,兖矿能源,21.71,217900057354,129420952354
75,300408,三环集团,109.1,217841996096,203995858275
76,000725,京东方Ａ,5.74,212634443087,203007349832
77,603288,海天味业,35.96,210403579782,199931150358
78,002938,鹏鼎控股,87.44,202645405376,202058648612
79,300433,蓝思科技,37.9,200064278973,188256466890
80,003816,中国广核,3.96,199975318753,155767363753
81,601898,中煤能源,15.08,199940644072,138012166032
82,600690,海尔智家,21.23,199087077470,132751793166
83,300760,迈瑞医疗,162.12,196456923754,196272546947
84,603268,松发股份,191.2,194778679119,44597360230
85,688498,源杰科技,1553.0,193349085481,190851499632
86,601066,中信建投,24.64,191124959798,160053334302
87,688072,拓荆科技,654.99,190391827730,185161095930
88,600406,国电南瑞,23.15,185935155011,185389278150
89,601336,新华保险,59.36,185176286176,123791679222
90,601668,中国建筑,4.47,184702145285,184702145285
91,600025,华能水电,9.79,182398412776,182398412776
92,601985,中国核电,8.84,181821138334,166928238224
93,601818,光大银行,3.07,181392641757,142468923772
94,601766,中国中车,6.13,175924036859,149129402034
95,600031,三一重工,18.95,174245334081,160589691201
96,002352,顺丰控股,32.92,173333941928,157986874326
97,301666,大普微-UW,396.0,172741678560,10500471828
98,600989,宝丰能源,23.24,170427286400,170427286400
99,300604,长川科技,263.62,170188377982,129034459695
100,601688,华泰证券,18.59,167809397782,135832633191
