排名,代码,名称,日线J,周线J,月线J,昨日日线J,昨日周线J,昨日月线J,最新价,涨跌幅,PE_TTM,PE历史分位%,PB_MRQ,PB历史分位%,MA20,MA60,双均线多头,价距MA20%,量比,量比30,成交额(亿),PE5年分位%,PB5年分位%,行业
30,603259,药明康德,92.53,68.95,88.34,83.45,60.5,85.29,160.49,1.76,22.45,33.38,5.84,51.43,156.538,141.919,1.0,2.52,1.2,0.73,60.43,56.12,79.42,医疗服务
31,002371,北方华创,94.64,9.74,39.34,77.44,-4.7,50.82,665.5,0.39,84.97,42.51,11.91,78.58,669.377,729.758,0.0,-0.58,1.18,1.03,49.15,73.39,89.17,半导体
32,688347,华虹宏力,47.31,-8.12,33.44,26.22,-10.65,48.63,220.9,-1.42,607.59,68.03,9.01,93.0,232.144,277.381,0.0,-4.84,0.9,0.66,26.66,68.03,93.0,半导体
33,600030,中信证券,-4.23,-6.31,59.66,-0.87,6.54,80.67,26.16,-1.1,10.31,0.05,1.38,36.78,27.337,27.886,0.0,-4.31,0.78,0.72,19.62,0.08,53.31,证券Ⅱ
34,002475,立讯精密,14.16,14.75,16.3,11.45,25.45,33.7,52.13,-1.44,22.67,16.88,4.33,18.44,55.117,58.225,0.0,-5.42,0.65,0.56,30.95,29.5,28.1,消费电子
35,688235,百济神州,46.6,-1.19,49.26,36.59,5.75,51.78,255.41,1.21,92.0,88.31,11.12,69.35,265.858,269.6,0.0,-3.93,1.09,0.49,6.24,88.31,69.35,化学制药
36,601869,长飞光纤,94.44,111.16,61.57,93.32,96.45,53.43,467.03,1.31,112.32,89.61,23.63,98.69,419.598,392.585,1.0,11.3,0.92,0.9,60.41,82.98,97.85,通信设备
37,601166,兴业银行,-4.1,23.33,35.53,8.72,48.55,33.91,17.75,-0.28,4.98,34.85,0.45,4.07,17.995,17.92,1.0,-1.36,0.93,0.7,11.59,56.36,7.11,银行Ⅱ
38,603993,洛阳钼业,-0.15,7.76,0.78,12.24,39.22,11.57,17.35,-2.75,13.34,10.54,4.14,84.73,18.568,18.549,1.0,-6.56,1.26,0.86,32.75,18.43,81.16,工业金属
39,600183,生益科技,55.59,88.66,61.43,85.15,79.06,60.65,146.03,-5.47,68.29,96.93,19.17,98.39,143.148,139.316,1.0,2.01,1.26,1.16,127.92,94.63,97.19,元件
40,002384,东山精密,67.4,29.27,51.61,58.83,17.59,55.73,193.53,0.8,98.88,89.36,14.55,96.08,190.935,207.99,0.0,1.36,1.0,0.9,115.02,81.4,93.14,元件
41,601319,中国人保,-5.9,71.0,29.35,-4.86,79.18,16.99,7.69,-0.39,5.98,0.11,1.0,26.12,7.613,7.269,1.0,1.01,0.9,0.66,3.96,0.17,41.07,保险Ⅱ
42,688012,中微公司,93.86,28.9,50.19,74.7,9.6,59.06,351.23,-0.39,79.52,44.91,11.2,72.0,347.894,375.421,0.0,0.96,0.95,0.71,44.59,64.55,94.88,半导体
43,601601,中国太保,-12.48,59.16,15.45,-15.19,88.08,10.43,31.88,-0.44,5.44,1.28,0.96,11.68,32.557,31.049,1.0,-2.08,0.76,0.48,6.24,2.23,20.41,保险Ⅱ
44,601211,国泰海通,22.43,-7.56,41.89,33.93,-6.0,45.84,17.32,-1.03,9.42,2.93,0.92,22.55,17.616,18.187,0.0,-1.68,1.13,0.87,10.55,5.12,39.42,证券Ⅱ
45,300394,天孚通信,84.65,97.54,49.27,66.33,86.15,43.35,277.65,3.41,130.42,96.6,48.47,98.06,259.613,246.335,1.0,6.95,1.12,0.99,126.86,94.05,96.61,通信设备
46,600000,浦发银行,0.79,39.5,25.48,10.7,67.73,23.76,9.06,-0.44,5.89,63.55,0.4,26.0,9.21,9.026,1.0,-1.63,0.63,0.66,4.15,53.06,45.45,银行Ⅱ
47,002415,海康威视,2.93,-3.58,57.09,6.77,15.22,87.52,32.45,-0.49,18.1,4.44,3.53,12.62,34.261,34.561,0.0,-5.29,0.92,0.52,10.75,7.77,22.07,计算机设备
48,600150,中国船舶,33.47,94.22,56.65,45.82,97.41,31.08,38.96,3.1,20.91,25.67,1.92,42.93,36.52,34.98,1.0,6.68,0.83,1.17,45.68,0.74,22.89,航海装备Ⅱ
49,600276,恒瑞医药,36.99,-8.14,0.31,37.68,-11.8,8.04,43.23,-0.67,37.14,1.13,4.45,0.24,45.391,51.095,0.0,-4.76,0.56,0.43,15.29,1.98,0.41,化学制药
50,300059,东方财富,2.62,-11.08,13.41,10.5,-5.15,25.81,18.09,-1.63,19.63,0.09,2.91,6.95,18.896,19.637,0.0,-4.27,0.96,0.68,23.91,0.17,12.15,证券Ⅱ
51,000858,五 粮 液,0.37,-2.71,3.89,-1.01,10.85,9.21,69.13,-0.19,20.51,21.32,2.26,0.19,70.887,72.559,0.0,-2.48,0.72,0.46,8.14,29.75,0.33,白酒Ⅱ
52,002916,深南电路,79.34,80.81,54.62,92.8,56.01,54.39,383.68,-2.25,62.72,93.71,14.5,94.14,366.918,372.207,0.0,4.57,0.9,0.83,28.14,92.4,97.02,元件
53,603986,兆易创新,32.86,11.49,12.32,27.79,3.09,27.43,369.88,-0.87,32.84,10.59,6.98,40.52,384.896,465.711,0.0,-3.9,0.88,0.59,87.15,18.51,70.66,半导体
54,300408,三环集团,95.03,82.06,53.89,98.72,59.8,54.03,128.01,-1.44,77.14,97.49,11.29,98.63,115.83,121.373,0.0,10.52,0.7,0.69,49.8,95.62,97.6,元件
55,688820,盛合晶微,92.46,32.7,20.63,83.64,9.3,25.09,133.39,-0.54,265.76,43.27,12.88,31.73,127.926,146.177,0.0,4.27,0.86,0.96,16.09,43.27,31.73,半导体
56,601919,中远海控,60.42,56.46,82.48,49.34,65.55,78.07,16.27,-0.67,9.29,57.64,1.06,41.23,16.576,15.445,1.0,-1.85,1.31,1.01,14.36,92.07,72.07,航运港口
57,601225,陕西煤业,17.56,55.06,80.34,31.94,78.88,86.58,25.42,-1.05,12.08,86.81,2.44,86.24,26.253,24.767,1.0,-3.17,0.74,0.61,5.93,76.94,75.95,煤炭开采
58,688808,联讯仪器,-0.51,83.75,72.68,-9.89,91.46,65.92,2371.0,2.07,355.76,5.94,71.86,45.54,2398.921,2177.04,1.0,-1.16,1.11,1.0,22.25,5.94,45.54,通用设备
59,002714,牧原股份,-1.1,65.08,50.25,-6.11,87.52,42.53,41.28,0.49,-212.62,13.57,3.01,9.88,41.76,39.691,1.0,-1.15,0.78,0.67,12.6,16.12,17.27,养殖业
60,002463,沪电股份,67.28,78.09,56.33,86.97,58.76,58.29,123.48,-3.38,46.93,93.24,13.21,97.64,122.001,122.913,0.0,1.21,1.12,0.92,55.89,92.56,95.87,元件
61,688008,澜起科技,76.12,14.91,28.67,73.52,3.93,41.99,194.33,-2.78,77.16,44.39,11.02,69.35,196.945,219.98,0.0,-1.33,1.05,0.77,52.98,52.89,81.9,半导体
62,601816,京沪高铁,15.46,19.48,70.78,5.47,52.69,77.06,4.76,0.42,17.09,1.11,1.11,1.42,4.851,4.818,1.0,-1.88,1.0,0.89,5.18,1.49,1.9,铁路公路
63,000338,潍柴动力,41.8,34.94,47.1,17.01,38.21,54.49,26.65,4.43,17.73,80.95,2.4,78.2,26.889,27.511,0.0,-0.89,1.87,1.52,35.24,68.68,90.91,汽车零部件
64,002142,宁波银行,26.3,85.21,89.62,34.58,102.26,90.29,34.59,0.82,7.34,36.08,0.94,31.68,34.472,32.392,1.0,0.34,1.11,1.25,11.79,63.06,55.37,银行Ⅱ
65,000001,平安银行,9.42,74.84,98.9,25.3,91.76,101.59,11.61,-0.77,5.18,33.38,0.48,12.01,11.73,11.192,1.0,-1.02,0.83,0.74,8.06,58.35,20.99,银行Ⅱ
66,002379,宏桥控股,-4.78,15.11,2.84,0.16,54.48,5.45,17.15,-2.39,9.06,60.9,3.86,76.55,18.372,18.069,1.0,-6.65,0.68,0.41,3.66,84.13,60.99,工业金属
67,688498,源杰科技,89.5,92.6,76.96,91.31,71.25,62.9,1784.66,1.93,295.57,53.52,70.72,98.13,1616.438,1548.618,1.0,10.41,1.29,0.92,60.31,53.52,98.13,半导体
68,600919,江苏银行,-3.91,68.33,93.78,16.75,99.75,105.14,12.04,-0.99,6.11,81.61,0.81,88.94,12.222,11.692,1.0,-1.49,0.92,1.04,11.28,92.81,92.31,银行Ⅱ
69,600309,万华化学,-3.83,41.49,10.55,-3.98,86.15,24.69,70.33,-0.64,13.37,25.72,1.94,5.48,74.643,72.645,1.0,-5.78,0.65,0.59,13.94,19.09,9.59,化学制品
70,300476,胜宏科技,30.56,44.84,4.38,59.76,44.25,11.94,222.9,-3.24,43.59,77.97,5.78,81.04,235.018,252.98,0.0,-5.16,1.36,0.85,64.74,63.8,67.77,元件
71,688802,沐曦股份-U,41.09,6.99,29.25,6.61,-7.61,54.37,546.5,14.44,24577.52,96.2,15.76,10.87,598.116,722.432,0.0,-8.63,8.36,11.32,71.75,96.2,10.87,半导体
72,688801,C燧原-U,115.39,,,,,,500.0,4.82,-181.47,20.0,81.39,100.0,,,,,,,17.54,20.0,100.0,半导体
73,003816,中国广核,7.89,87.53,41.99,15.95,99.58,39.72,4.25,-0.93,21.63,88.8,1.74,78.3,4.233,4.037,1.0,0.4,0.82,0.8,3.77,87.44,80.74,电力
74,000725,京东方Ａ,81.08,25.67,32.94,31.48,-2.72,41.58,5.75,5.5,27.11,48.32,1.6,71.73,5.673,6.27,0.0,1.36,2.9,1.78,132.94,54.55,94.71,光学光电子
75,000651,格力电器,-4.98,23.29,81.22,4.76,64.71,92.37,37.98,-0.31,7.63,23.03,1.43,2.32,38.835,38.165,1.0,-2.2,1.03,0.7,10.29,40.25,4.05,白色家电
76,002938,鹏鼎控股,51.66,50.74,54.63,48.95,40.72,58.5,90.71,1.01,55.49,96.75,6.11,93.71,88.969,92.464,0.0,1.96,1.04,1.04,22.58,94.79,95.04,元件
77,688836,宇树科技-W,46.71,3.26,,13.18,,,503.26,6.11,348.41,27.27,70.68,27.27,544.98,,,-7.66,2.13,,29.02,27.27,27.27,自动化设备
78,688072,拓荆科技,110.87,28.93,53.71,98.76,1.29,58.02,694.0,2.13,93.22,44.73,15.95,90.4,653.804,698.041,0.0,6.15,1.1,1.02,36.96,44.73,90.4,半导体
79,600188,兖矿能源,1.25,47.98,51.92,-3.9,80.0,62.34,20.15,0.2,18.92,93.29,2.63,76.5,21.594,20.393,1.0,-6.69,0.77,0.62,6.65,88.68,59.5,煤炭开采
80,603288,海天味业,46.18,-1.55,25.45,52.87,7.5,34.53,33.89,-0.12,27.1,0.52,5.07,2.17,34.38,35.235,0.0,-1.43,0.54,0.41,2.11,0.91,3.8,调味发酵品Ⅱ
81,603268,松发股份,30.5,94.26,94.31,20.33,100.6,92.14,193.5,4.14,35.1,47.71,15.09,82.03,190.633,170.349,1.0,1.5,1.47,1.35,15.75,74.05,68.6,航海装备Ⅱ
82,600690,海尔智家,-4.61,33.48,29.62,-1.23,64.09,27.77,20.7,-0.29,10.8,4.87,1.61,3.07,21.222,20.789,1.0,-2.46,0.88,0.68,4.68,7.11,5.37,白色家电
83,300760,迈瑞医疗,-19.04,64.99,42.88,-18.65,95.67,41.59,156.8,-0.78,24.16,9.03,4.69,3.27,162.731,152.094,1.0,-3.64,0.75,0.49,7.02,14.38,5.21,医疗器械
84,600176,中国巨石,77.57,67.72,36.8,97.66,34.7,39.35,47.15,-0.51,41.65,96.45,5.69,98.91,43.087,46.733,0.0,9.43,1.4,1.52,178.14,96.45,98.1,玻璃玻纤
85,688795,摩尔线程-U,23.31,6.38,10.33,4.07,-5.53,15.39,395.58,8.68,-250.78,69.79,15.27,3.65,461.71,566.962,0.0,-14.32,1.96,4.25,46.95,69.79,3.65,半导体
86,601898,中煤能源,-3.26,57.57,24.06,-0.52,83.73,33.64,14.01,-1.96,10.13,47.0,1.12,84.73,14.818,13.801,1.0,-5.45,0.66,0.51,3.3,79.17,73.97,煤炭开采
87,601985,中国核电,48.88,73.67,81.82,66.09,80.97,76.49,9.01,-0.99,25.46,99.43,1.56,38.58,8.96,8.875,1.0,0.56,0.73,0.67,4.89,99.34,35.45,电力
88,600025,华能水电,50.23,23.71,62.96,62.73,38.56,58.39,9.73,-0.82,21.92,78.16,2.59,73.19,9.723,9.697,1.0,0.07,0.65,0.66,1.74,82.23,53.22,电力
89,601818,光大银行,67.93,37.56,47.78,59.06,35.92,32.93,3.05,0.0,5.48,63.74,0.36,1.65,3.041,3.033,1.0,0.3,0.95,0.89,4.91,92.15,2.89,银行Ⅱ
90,601066,中信建投,-2.0,-7.2,34.01,2.06,-2.86,54.75,23.19,-1.57,14.31,0.4,2.05,11.03,24.623,25.98,0.0,-5.82,0.93,0.59,2.68,0.08,6.45,证券Ⅱ
91,601336,新华保险,-0.76,4.82,4.76,-6.1,23.42,7.61,57.43,-0.05,4.05,0.05,1.45,39.34,59.745,60.278,0.0,-3.87,0.81,0.55,5.72,0.08,60.83,保险Ⅱ
92,300433,蓝思科技,21.34,22.72,23.84,10.9,15.52,36.99,33.44,0.39,51.14,80.8,3.34,76.22,35.947,38.498,0.0,-6.97,1.12,0.69,22.57,86.12,90.0,消费电子
93,601668,中国建筑,13.01,1.11,32.97,5.46,17.73,36.05,4.27,0.71,5.57,76.78,0.36,0.09,4.37,4.427,0.0,-2.29,0.96,0.85,7.34,98.93,0.17,房屋建设Ⅱ
94,601872,招商轮船,85.16,109.88,92.28,48.84,96.25,70.57,21.85,10.02,16.27,54.47,3.77,99.91,19.43,17.51,1.0,12.45,0.92,1.38,35.24,79.17,99.83,航运港口
95,600406,国电南瑞,14.19,4.49,-0.77,13.37,26.02,9.92,21.95,-0.32,20.99,6.95,3.39,22.93,22.668,23.112,0.0,-3.17,0.73,0.51,4.07,0.25,0.25,电网设备
96,300274,阳光电源,32.2,-0.6,-17.22,32.7,-0.12,-9.84,84.67,-0.6,15.98,24.49,3.5,30.45,92.96,109.017,0.0,-8.92,0.8,0.59,26.44,29.5,5.45,光伏设备
97,300604,长川科技,72.85,27.14,53.64,64.51,12.62,63.09,267.15,-0.88,92.33,39.57,30.64,97.4,269.838,287.37,0.0,-1.0,0.96,0.82,39.13,53.88,95.45,半导体
98,601766,中国中车,0.87,67.89,55.78,4.22,97.17,49.16,5.95,-0.17,12.26,3.59,0.97,7.42,6.143,5.834,1.0,-3.14,0.7,0.66,5.04,6.28,12.98,轨交设备Ⅱ
99,600989,宝丰能源,0.3,64.35,16.95,27.34,92.68,21.92,23.23,-3.45,11.09,0.34,3.09,52.44,23.918,22.588,1.0,-2.88,0.9,0.88,14.9,0.5,63.55,化学原料
100,301377,鼎泰高科,79.25,40.18,40.34,95.9,27.84,47.48,399.2,-2.37,177.62,85.79,54.2,94.19,397.35,429.101,0.0,0.47,1.12,0.77,10.49,85.79,94.19,通用设备
101,002352,顺丰控股,33.66,1.92,16.98,9.1,5.08,26.07,30.75,1.57,14.88,0.71,1.58,0.09,31.574,32.336,0.0,-2.61,1.18,0.91,,1.24,0.17,
102,600031,三一重工,4.0,29.56,22.76,5.41,68.26,35.21,18.07,-0.61,18.7,40.28,1.8,5.11,19.435,19.175,1.0,-7.02,1.32,1.62,,16.36,8.93,
103,601688,华泰证券,-11.34,6.11,7.56,-6.63,28.81,16.65,18.13,-1.89,7.97,0.05,0.92,25.91,19.069,19.467,0.0,-4.92,1.32,1.04,,0.08,45.29,
104,301666,大普微-UW,31.51,4.58,11.01,30.82,4.09,23.24,374.57,-2.27,135.36,12.15,44.81,3.74,410.488,469.678,0.0,-8.75,1.07,0.78,,12.15,3.74,
105,600487,亨通光电,79.65,88.17,30.22,49.13,58.24,34.09,68.49,4.72,40.35,94.7,5.01,95.56,65.178,66.69,0.0,5.08,1.66,1.16,,90.74,95.29,
106,600547,山东黄金,2.86,75.25,18.85,12.91,94.52,14.97,32.86,-6.46,27.67,10.21,4.57,61.47,35.854,29.883,1.0,-8.35,1.95,1.13,,16.53,49.67,
107,000776,广发证券,-7.35,8.93,41.43,-6.48,30.7,55.94,20.02,-1.43,8.3,0.05,1.13,40.52,21.206,21.443,0.0,-5.59,0.74,0.64,,0.08,57.11,
108,302132,中航成飞,-9.47,70.75,16.36,-9.98,97.39,11.51,59.5,-0.34,49.25,71.68,7.61,61.32,60.692,58.203,1.0,-1.96,0.54,0.5,,52.81,32.4,
109,601600,中国铝业,5.12,59.06,4.86,5.23,84.29,6.5,9.16,-1.61,8.99,3.03,1.86,67.33,9.581,9.156,1.0,-4.39,0.73,0.68,,5.29,51.07,
110,600362,江西铜业,-6.44,57.26,8.38,-4.31,76.98,15.91,43.26,-1.9,12.93,37.21,1.71,91.49,46.641,44.37,1.0,-7.25,0.68,0.67,,65.04,85.37,
111,600887,伊利股份,36.81,65.34,68.44,6.74,74.87,56.79,26.56,1.76,16.6,19.86,3.13,15.56,26.405,26.023,1.0,0.59,0.82,0.67,,34.71,27.19,
112,600930,华电新能,46.49,7.92,-3.28,100.62,7.45,-0.89,3.9,-2.01,33.46,73.96,1.47,1.74,3.939,4.243,0.0,-0.99,1.11,1.17,,73.96,1.74,
