排名,代码,名称,日线J,周线J,月线J,昨日日线J,昨日周线J,昨日月线J,最新价,涨跌幅,PE_TTM,PE历史分位%,PB_MRQ,PB历史分位%,MA20,MA60,双均线多头,价距MA20%,量比,量比30,成交额(亿),PE5年分位%,PB5年分位%,行业
23,01658,邮储银行,86.2,86.97,87.49,104.29,75.04,65.17,5.38,-2.71,6.33,,0.54,,4.993,4.921,1.0,7.75,0.78,1.69,4.33,,,
24,09999,网易,-3.45,-1.52,27.9,2.48,24.04,42.99,183.0,-2.03,15.88,,3.05,,194.75,198.185,0.0,-6.03,1.12,0.91,10.98,,,
25,00981,中芯国际,31.31,26.17,40.39,33.17,28.61,46.41,68.05,-0.29,71.73,,2.95,,69.72,72.862,0.0,-2.4,0.82,0.36,21.6,,,
26,02359,药明康德,20.02,73.9,84.25,15.44,86.49,85.49,192.2,-0.77,23.02,,5.94,,198.87,166.532,1.0,-3.35,0.67,0.54,7.2,,,
27,00386,中国石油化工股份,77.3,104.17,36.56,89.38,106.55,26.79,4.72,-0.53,14.11,,0.59,,4.499,4.303,1.0,5.02,0.71,0.73,3.9,,,
28,02388,中银香港,91.6,95.2,96.45,105.74,91.43,94.79,52.1,-1.04,13.21,,1.53,,50.742,48.575,1.0,2.68,0.76,0.98,6.01,,,
29,02513,智谱,59.4,13.31,22.24,73.23,9.53,28.21,1108.0,-0.81,-103.01,,97.14,,1142.0,1378.55,0.0,-2.98,0.46,0.46,32.69,,,
30,00388,香港交易所,0.56,80.14,59.32,12.42,112.79,62.58,403.4,-0.25,25.83,,8.43,,413.04,396.31,1.0,-2.33,0.61,0.66,9.66,,,
31,02888,渣打集团,55.57,70.33,94.53,30.68,71.79,93.85,233.4,1.04,12.06,,1.41,,233.31,224.017,1.0,0.04,1.47,0.69,1.61,,,
32,03690,美团-W,37.82,28.78,43.71,29.72,50.72,48.97,77.65,-1.4,-11.24,,2.46,,84.263,81.645,1.0,-7.85,0.6,0.67,24.23,,,
33,09633,农夫山泉,8.61,47.87,10.1,11.07,67.33,12.55,41.52,-0.67,24.02,,10.91,,42.693,42.299,1.0,-2.75,0.54,0.52,1.6,,,
34,02475,立讯精密,52.7,67.1,,80.48,77.72,,60.25,-5.27,23.17,,4.11,,61.777,,,-2.47,0.76,0.64,1.65,,,
35,00998,中信银行,78.46,107.7,88.38,100.7,111.58,70.71,8.36,-1.24,5.71,,0.54,,7.851,7.444,1.0,6.42,1.13,2.06,3.3,,,
36,02259,紫金黄金国际,51.72,111.19,30.14,24.49,114.1,15.38,160.2,7.09,21.7,,5.85,,146.435,120.673,1.0,9.4,1.24,0.94,14.8,,,
37,00728,中国电信,2.75,76.89,27.26,41.37,107.57,30.27,4.63,-2.73,12.44,,0.78,,4.736,4.645,1.0,-2.24,0.88,0.85,2.83,,,
38,06030,中信证券,44.59,28.34,48.2,50.33,31.11,50.33,26.78,1.44,9.28,,1.17,,26.798,27.16,0.0,-0.07,1.19,1.13,3.99,,,
39,02328,中国财险,95.79,97.6,98.13,97.27,79.4,66.95,17.45,1.16,7.05,,1.11,,16.074,15.388,1.0,8.56,1.32,1.54,7.25,,,
40,00267,中信股份,74.09,104.43,75.7,104.66,104.42,59.69,13.27,-1.7,5.54,,0.42,,12.586,12.079,1.0,5.43,0.75,1.29,2.58,,,
41,00992,联想集团,68.04,61.33,91.17,78.38,62.06,92.2,30.54,-0.2,60.67,,6.7,,30.53,25.721,1.0,0.03,1.03,0.74,26.19,,,
42,03993,洛阳钼业,23.4,55.97,5.75,10.91,67.38,5.07,16.62,3.49,11.25,,3.44,,17.345,16.916,1.0,-4.18,0.68,0.67,4.44,,,
43,06160,百济神州,15.65,78.74,79.85,10.23,94.36,62.16,218.2,-0.55,65.68,,8.29,,219.64,193.905,1.0,-0.66,0.92,0.68,6.54,,,
44,00016,新鸿基地产,5.43,47.65,27.37,-2.53,80.81,33.11,115.3,0.44,15.19,,0.54,,119.45,118.425,1.0,-3.47,0.88,1.05,5.6,,,
45,03986,兆易创新,17.59,2.56,9.77,28.3,0.05,19.92,466.8,-1.14,36.16,,7.63,,497.865,648.702,0.0,-6.24,0.72,0.32,7.27,,,
46,06809,澜起科技,25.6,5.64,27.01,34.09,8.98,37.83,258.4,-1.3,90.01,,12.75,,273.79,322.57,0.0,-5.62,0.64,0.51,6.06,,,
47,01276,恒瑞医药,20.33,-0.36,-6.14,6.79,5.93,-3.73,46.16,1.45,34.82,,4.13,,50.951,54.959,0.0,-9.4,0.78,0.77,1.98,,,
48,02601,中国太保,88.63,97.38,19.96,93.38,77.35,10.46,31.12,1.97,4.67,,0.81,,29.419,29.317,1.0,5.78,1.38,1.69,4.6,,,
49,01339,中国人民保险集团,101.19,99.59,39.94,105.15,83.32,18.22,6.14,2.76,4.18,,0.69,,5.358,5.232,1.0,14.69,1.12,1.64,3.04,,,
50,02338,潍柴动力,24.21,27.2,40.54,12.89,39.71,48.12,31.26,3.17,18.27,,2.45,,33.348,34.223,0.0,-6.26,1.26,1.68,7.92,,,
51,02378,保诚,18.57,15.48,23.28,5.74,31.22,28.01,106.9,1.71,9.41,,1.73,,108.445,108.431,1.0,-1.42,0.18,0.21,0.03,,,
52,02611,国泰海通,21.71,52.84,39.51,22.14,55.58,34.16,15.16,1.13,7.23,,0.7,,14.861,14.864,0.0,2.01,1.09,1.43,2.22,,,
53,00001,长和,13.32,50.5,78.41,23.73,63.59,86.1,68.9,-0.51,6.98,,0.46,,70.562,69.872,1.0,-2.36,0.62,0.64,2.85,,,
54,01919,中远海控,7.48,91.6,85.22,4.41,102.17,78.76,17.03,1.43,8.56,,0.97,,16.68,15.164,1.0,2.1,0.62,0.83,2.91,,,
55,00669,创科实业,5.59,35.81,76.13,3.43,59.83,88.67,130.6,-0.08,23.44,,4.09,,139.97,131.74,1.0,-6.69,0.76,0.77,5.89,,,
56,01378,中国宏桥,41.11,80.98,-2.76,25.49,80.69,-5.74,23.26,2.74,7.29,,1.49,,23.325,22.964,1.0,-0.28,1.25,1.0,8.47,,,
57,06951,三环集团,31.57,60.55,,23.38,71.15,,110.3,4.45,58.47,,8.11,,114.36,,,-3.55,0.98,0.65,1.34,,,
58,03692,翰森制药,89.37,97.32,38.7,80.3,95.67,23.62,35.96,2.39,28.63,,5.01,,33.86,32.206,1.0,6.2,0.6,0.88,3.76,,,
59,01109,华润置地,17.52,43.28,17.72,-0.73,71.58,24.85,30.46,3.46,8.21,,0.65,,33.199,33.06,1.0,-8.25,0.93,2.54,16.12,,,
60,02020,安踏体育,53.82,55.27,50.44,66.48,66.96,51.93,75.85,-0.72,11.62,,2.57,,74.765,74.234,1.0,1.45,0.71,0.91,5.17,,,
61,02269,药明生物,22.13,86.98,87.02,6.03,94.13,70.1,50.7,2.97,37.03,,3.8,,48.438,40.169,1.0,4.67,1.18,1.12,22.3,,,
62,01347,华虹宏力,83.75,0.73,23.55,81.84,-3.62,37.74,119.8,1.96,259.47,,3.72,,125.135,149.412,0.0,-4.26,0.7,0.41,17.28,,,
63,02714,牧原股份,90.8,99.49,30.27,101.35,105.59,20.43,35.82,-1.81,-147.9,,2.27,,34.409,32.653,1.0,4.1,0.49,0.75,0.93,,,
64,09992,泡泡玛特,55.57,45.55,3.46,80.99,45.69,3.82,153.4,-0.52,13.68,,7.69,,153.855,158.907,0.0,-0.3,0.43,0.27,4.78,,,
65,00066,港铁公司,12.2,62.5,21.97,0.48,86.57,27.73,32.16,0.37,8.76,,0.98,,32.727,32.116,1.0,-1.73,0.73,0.7,1.3,,,
66,02476,胜宏科技,-3.65,28.89,-0.65,-3.45,29.67,5.55,201.0,-0.4,34.58,,4.53,,233.43,265.027,0.0,-13.89,0.53,0.45,4.82,,,
67,06690,海尔智家,42.16,46.9,19.25,37.73,50.98,20.02,21.18,1.53,9.69,,1.44,,21.22,21.014,1.0,-0.19,1.07,1.22,3.23,,,
68,00002,中电控股,3.21,62.11,78.64,4.39,100.05,95.02,76.6,0.0,17.85,,1.75,,78.35,76.476,1.0,-2.23,0.56,0.6,1.57,,,
69,00175,吉利汽车,3.65,17.6,14.98,-4.2,43.4,22.07,17.22,0.94,9.79,,1.71,,18.161,18.488,0.0,-5.18,0.56,0.47,3.73,,,
70,06031,三一重工,63.02,39.92,13.93,57.65,24.42,13.61,19.57,2.35,17.74,,1.7,,19.071,19.648,0.0,2.62,0.51,0.69,0.61,,,
71,01801,信达生物,15.35,80.1,80.44,14.48,97.17,67.85,102.6,0.79,125.24,,7.47,,100.017,89.961,1.0,2.58,1.09,1.06,14.29,,,
72,00762,中国联通,18.64,12.04,1.97,19.76,17.79,2.38,5.61,0.63,9.49,,0.4,,5.934,6.394,0.0,-5.54,1.43,0.89,2.12,,,
73,06818,中国光大银行,13.66,11.74,1.86,24.01,28.17,5.81,2.81,-1.75,4.43,,0.28,,2.983,3.077,0.0,-5.63,0.86,2.02,0.8,,,
74,01038,长江基建集团,21.05,89.64,78.11,10.37,98.32,75.78,65.0,0.31,6.51,,1.11,,64.265,61.71,1.0,1.14,1.37,1.19,1.11,,,
75,03288,海天味业,-6.73,2.81,-2.54,-10.83,26.01,9.41,27.96,0.5,19.64,,3.64,,31.032,31.14,0.0,-9.9,0.27,0.84,0.51,,,
76,06936,顺丰控股,12.17,35.2,34.56,17.21,85.26,39.09,30.9,-0.52,13.15,,1.37,,32.287,31.819,1.0,-4.3,0.77,1.14,0.44,,,
77,01113,长实集团,34.82,59.46,44.58,14.4,59.39,45.67,46.36,1.36,12.27,,0.41,,46.362,46.246,1.0,-0.0,1.13,1.49,3.03,,,
78,00788,中国铁塔,33.78,26.18,7.8,28.91,42.07,4.7,9.16,0.16,10.62,,0.68,,9.323,9.406,0.0,-1.69,2.36,2.19,3.33,,,
79,02423,贝壳-W,31.11,89.8,72.98,44.38,101.91,62.71,46.44,-0.51,29.47,,2.13,,45.58,42.878,1.0,1.89,0.39,0.59,2.39,,,
80,06886,华泰证券,81.33,91.05,38.0,94.11,80.83,31.6,17.55,-0.34,6.79,,0.77,,17.053,16.931,1.0,2.91,0.66,0.87,1.17,,,
81,01988,民生银行,90.77,67.7,38.99,101.24,49.94,27.7,3.54,-0.84,4.72,,0.23,,3.448,3.431,1.0,2.81,0.42,1.04,0.78,,,
82,01816,中广核电力,86.21,107.43,24.35,88.05,101.64,16.5,3.05,1.16,13.61,,1.08,,2.891,2.852,1.0,5.5,1.52,2.16,2.45,,,
83,01336,新华保险,71.66,86.52,10.89,55.38,59.61,0.28,49.16,3.54,3.06,,1.08,,46.912,47.951,0.0,4.79,1.58,2.42,8.98,,,
84,01898,中煤能源,15.25,95.04,19.46,53.46,110.78,20.47,11.44,-2.14,8.69,,0.79,,11.385,10.898,1.0,0.48,1.05,1.5,2.49,,,
85,01766,中国中车,22.95,100.55,45.76,43.7,104.67,36.65,5.26,-0.38,9.53,,0.74,,5.172,4.996,1.0,1.7,1.01,1.11,1.09,,,
86,02600,中国铝业,73.18,96.15,-2.57,64.05,85.11,-6.6,8.76,2.82,7.53,,1.54,,8.502,8.331,1.0,3.03,1.15,1.01,3.49,,,
87,09973,奇瑞汽车,14.35,60.52,17.71,20.2,76.84,20.72,25.46,-0.39,7.29,,2.37,,25.812,25.703,1.0,-1.36,0.45,0.39,0.25,,,
88,01888,建滔积层板,96.39,22.78,21.32,88.93,10.77,26.34,46.68,3.18,33.47,,8.02,,40.06,54.692,0.0,16.53,0.85,0.65,33.53,,,
89,00027,银河娱乐,12.67,71.1,25.35,3.86,93.31,21.23,33.44,-0.06,13.67,,1.73,,34.324,32.413,1.0,-2.58,0.75,0.55,2.34,,,
90,03606,福耀玻璃,41.28,63.33,35.0,29.28,71.3,29.56,55.45,0.18,15.05,,3.29,,56.165,54.34,1.0,-1.27,0.53,0.69,1.08,,,
91,00688,中国海外发展,27.39,58.01,25.95,10.31,74.98,22.36,13.17,2.33,11.34,,0.32,,13.529,13.453,1.0,-2.65,0.57,1.49,5.4,,,
92,01776,广发证券,66.95,90.08,76.07,77.72,81.72,65.19,18.33,0.94,6.67,,0.9,,17.651,17.276,1.0,3.85,1.01,1.25,1.36,,,
93,01024,快手-W,24.2,-5.47,-10.04,47.45,-0.34,-9.83,32.76,-2.62,7.96,,1.5,,37.026,41.617,0.0,-11.52,0.91,0.89,15.02,,,
94,01972,太古地产,19.7,84.58,49.18,7.23,99.21,39.26,24.12,0.5,42.08,,0.51,,24.35,22.696,1.0,-0.94,1.42,1.01,0.63,,,
95,06869,长飞光纤光缆,64.18,63.12,34.21,72.34,41.25,36.35,164.0,-3.19,34.43,,7.21,,147.155,165.841,0.0,11.45,1.0,0.73,35.62,,,
96,06099,招商证券,54.36,29.93,52.64,66.67,27.91,55.39,15.45,0.59,6.65,,0.93,,15.216,15.812,0.0,1.54,0.58,0.48,0.43,,,
97,01377,鼎泰高科,-2.08,31.84,,-2.2,46.32,,313.0,-2.19,122.12,,35.81,,349.69,,,-10.49,1.02,0.38,0.2,,,
98,00003,香港中华煤气,-7.4,78.86,47.47,-0.29,97.86,42.53,7.09,-0.56,20.8,,2.2,,7.099,6.877,1.0,-0.06,0.72,0.57,1.46,,,
99,01171,兖矿能源,35.91,102.91,37.78,60.92,111.96,36.19,13.19,-1.49,10.17,,1.51,,12.918,12.194,1.0,2.11,0.68,0.86,3.33,,,
100,00358,江西铜业股份,20.2,82.45,19.89,17.35,90.9,14.68,37.16,1.92,9.51,,1.28,,37.515,35.033,1.0,-0.95,0.52,0.65,2.96,,,
101,00012,恒基地产,-16.47,50.72,0.59,-12.15,92.89,6.48,26.1,-1.29,,,,,27.822,27.047,1.0,-6.19,0.51,0.74,,,,
102,06613,蓝思科技,46.94,57.81,49.85,73.8,43.98,49.42,23.74,-2.55,,,,,23.237,23.595,0.0,2.16,0.92,0.54,,,,
