排名,代码,名称,日线J,周线J,月线J,昨日日线J,昨日周线J,昨日月线J,最新价,涨跌幅,PE_TTM,PE历史分位%,PB_MRQ,PB历史分位%
22,09999,网易,46.0,50.6,54.69,10.28,42.88,49.67,202.0,4.45,17.53,,3.37,
23,00981,中芯国际,58.81,28.0,49.53,64.84,15.27,49.79,72.5,0.55,76.42,,3.15,
24,02359,药明康德,60.33,99.62,96.55,70.83,101.23,90.73,205.8,-0.39,24.47,,6.36,
25,01658,邮储银行,106.33,65.83,38.13,93.98,51.02,25.35,4.93,0.61,6.01,,0.51,
26,02388,中银香港,89.54,91.09,87.78,66.29,88.32,81.56,51.0,1.69,13.44,,1.5,
27,00388,香港交易所,98.79,111.24,58.73,84.32,104.43,28.5,421.0,0.77,26.95,,8.8,
28,00386,中国石油化工股份,105.02,92.74,9.61,98.52,78.53,3.72,4.41,0.8,13.04,,0.56,
29,02513,智谱,7.35,5.43,26.42,-9.6,6.25,38.69,1129.0,10.36,-101.06,,-5.08,
30,03690,美团-W,3.32,80.89,59.66,3.83,96.46,52.21,85.0,-0.99,-11.8,,3.09,
31,02888,渣打集团,22.58,83.23,96.75,9.48,87.61,96.49,234.0,1.56,12.11,,1.41,
32,09633,农夫山泉,21.68,57.81,9.59,10.9,59.08,1.66,42.54,0.71,27.23,,10.95,
33,02475,立讯精密,27.57,64.98,,9.97,64.48,,61.1,3.04,24.59,,4.45,
34,00728,中国电信,102.55,100.84,29.64,76.18,62.22,17.04,4.88,3.28,13.13,,0.82,
35,00998,中信银行,118.71,103.79,57.75,112.64,79.76,35.36,8.01,1.59,5.58,,0.53,
36,02259,紫金黄金国际,90.04,111.6,18.89,62.69,94.69,-4.64,160.3,8.09,21.72,,5.86,
37,06030,中信证券,5.95,5.36,38.81,-2.98,21.34,42.72,26.24,1.47,9.09,,1.14,
38,00267,中信股份,112.32,94.41,60.14,101.72,54.48,33.54,13.19,6.2,5.9,,0.44,
39,00016,新鸿基地产,115.2,88.54,49.73,110.98,44.37,41.26,128.2,2.81,16.89,,0.6,
40,00992,联想集团,7.55,69.88,91.46,19.89,87.05,94.09,29.78,0.2,59.16,,6.53,
41,03993,洛阳钼业,7.83,58.06,6.12,-3.91,60.58,4.68,17.0,1.67,11.51,,3.52,
42,02328,中国财险,94.87,77.77,49.32,56.24,67.2,24.95,16.09,3.61,8.48,,1.08,
43,03986,兆易创新,28.17,-1.24,21.19,27.33,-4.27,40.94,503.0,2.61,38.84,,8.22,
44,06160,百济神州,73.26,100.0,74.03,80.88,99.27,31.63,228.0,0.09,68.63,,10.35,
45,06809,澜起科技,23.28,3.76,38.42,28.74,3.85,55.4,272.0,1.27,115.85,,14.08,
46,01276,恒瑞医药,2.29,9.32,-3.21,12.09,31.97,6.2,48.2,-2.94,36.36,,4.31,
47,02338,潍柴动力,5.24,40.17,52.67,-8.56,45.41,61.07,33.42,4.11,22.81,,2.7,
48,02601,中国太保,79.34,60.48,6.23,33.22,46.87,4.43,29.46,3.3,4.71,,0.78,
49,01919,中远海控,112.26,112.58,91.09,108.86,104.41,59.13,17.95,5.4,9.74,,1.03,
50,02378,保诚,80.68,43.34,33.0,63.18,47.46,37.63,109.7,1.57,8.85,,1.79,
51,00001,长和,53.09,72.04,87.17,36.63,79.18,89.31,70.8,1.58,7.18,,0.47,
52,02611,国泰海通,106.31,24.64,31.88,89.78,10.86,23.02,15.03,1.9,7.17,,0.7,
53,00669,创科实业,32.4,84.23,98.26,12.88,87.45,98.06,143.2,1.34,25.7,,4.48,
54,01109,华润置地,80.75,85.95,56.24,75.08,59.77,40.61,35.38,0.4,8.97,,0.79,
55,01339,中国人民保险集团,76.18,71.24,6.68,18.3,65.44,-1.33,5.28,4.15,4.94,,0.64,
56,02476,胜宏科技,13.86,26.42,8.92,8.48,24.25,,233.6,3.0,43.85,,10.34,
57,01378,中国宏桥,17.25,69.92,-4.45,0.07,54.39,-3.73,23.18,3.48,9.08,,1.57,
58,06951,三环集团,9.55,78.25,,19.68,89.55,,113.7,3.18,70.56,,8.59,
59,02269,药明生物,89.36,103.96,85.05,77.65,97.62,46.64,51.0,2.74,38.9,,4.03,
60,00066,港铁公司,107.74,109.95,42.53,91.88,92.31,38.27,33.92,1.44,9.24,,1.03,
61,02020,安踏体育,81.4,52.67,39.18,78.73,54.52,39.92,74.1,-1.07,13.78,,2.85,
62,00175,吉利汽车,78.23,52.5,30.46,54.88,47.0,32.45,18.75,1.13,10.66,,1.86,
63,00002,中电控股,98.77,111.77,101.5,87.94,110.38,91.25,79.8,1.2,18.6,,1.83,
64,03692,翰森制药,14.57,69.21,12.74,23.04,74.14,1.77,33.08,-1.78,32.61,,5.12,
65,06690,海尔智家,71.96,54.64,18.15,60.45,55.66,16.33,21.34,0.38,9.54,,1.41,
66,01347,华虹宏力,-0.39,-10.27,33.62,-2.74,-8.26,59.63,114.8,2.59,248.64,,3.56,
67,09992,泡泡玛特,54.0,20.26,-0.3,36.93,17.41,3.13,149.0,-3.06,13.29,,7.47,
68,02714,牧原股份,39.38,94.26,14.38,91.42,97.31,4.24,33.7,-5.07,-139.17,,2.13,
69,03288,海天味业,44.45,77.18,35.99,46.65,81.16,37.23,32.04,-0.5,22.93,,3.94,
70,06818,中国光大银行,67.3,35.79,15.97,58.84,23.75,12.77,3.04,-0.16,4.24,,0.31,
71,01801,信达生物,74.4,96.78,77.98,68.04,84.77,37.52,102.4,1.19,198.23,,8.29,
72,00762,中国联通,33.44,26.87,6.9,18.73,26.08,7.31,5.81,2.02,9.84,,0.41,
73,06031,三一重工,36.66,34.72,8.97,17.97,36.18,13.63,19.05,1.76,18.55,,1.71,
74,06936,顺丰控股,46.77,86.93,52.77,43.97,88.71,45.18,32.62,-0.06,13.45,,1.45,
75,01038,长江基建集团,111.61,112.7,81.91,107.36,105.89,60.57,66.55,1.99,6.66,,1.13,
76,01113,长实集团,71.62,70.97,56.85,52.35,55.1,56.39,47.32,1.63,12.52,,0.41,
77,00788,中国铁塔,23.47,60.18,8.97,10.0,71.58,8.6,9.35,1.63,10.84,,0.69,
78,00027,银河娱乐,105.88,115.5,30.44,98.86,108.19,7.36,36.0,1.75,14.72,,1.86,
79,09973,奇瑞汽车,76.15,87.58,31.57,41.36,60.28,26.18,26.96,5.56,7.72,,2.51,
80,02423,贝壳-W,50.17,93.54,57.92,18.36,84.12,39.97,45.38,2.86,28.79,,2.08,
81,00688,中国海外发展,70.25,66.99,45.22,75.84,33.79,35.14,14.1,-0.35,10.98,,0.36,
82,01988,民生银行,107.72,75.29,28.84,93.85,70.84,20.17,3.5,1.16,4.63,,0.24,
83,06886,华泰证券,74.71,50.29,23.64,55.58,46.24,16.93,16.97,2.41,7.8,,0.76,
84,01766,中国中车,89.22,83.53,32.46,92.61,58.13,15.83,5.24,-0.76,9.49,,0.74,
85,03606,福耀玻璃,65.09,88.1,38.5,70.62,85.28,22.69,57.4,-0.43,15.58,,3.41,
86,01336,新华保险,84.78,43.79,5.11,24.27,35.86,1.25,47.84,3.64,3.63,,1.07,
87,01024,快手-W,2.61,9.04,-9.57,-3.21,21.42,-9.12,34.42,2.32,8.36,,1.57,
88,01898,中煤能源,69.59,87.61,7.27,77.77,54.96,6.79,11.19,-0.18,8.5,,0.77,
89,01377,鼎泰高科,7.56,50.88,,-9.82,55.12,,347.0,4.71,135.39,,39.7,
90,01972,太古地产,94.97,109.74,54.44,99.33,101.61,24.52,25.4,1.28,44.32,,0.54,
91,00012,恒基地产,108.97,95.51,29.92,100.82,62.79,11.26,30.2,7.17,21.39,,0.45,
92,01816,中广核电力,79.28,73.53,6.19,35.97,54.52,6.23,2.88,2.67,13.67,,1.02,
93,02600,中国铝业,14.53,58.37,-8.2,-3.21,33.41,-6.11,8.4,3.96,8.75,,1.58,
94,00003,香港中华煤气,123.28,96.17,59.11,110.81,60.36,20.86,7.5,1.49,21.99,,2.33,
95,01776,广发证券,67.21,49.01,51.63,17.58,39.84,36.21,17.59,3.65,7.86,,0.88,
96,01929,周大福,91.3,94.46,46.66,76.03,71.73,14.53,13.54,1.12,14.84,,4.31,
97,00006,电能实业,116.47,115.01,60.6,116.41,101.53,47.97,62.45,1.79,7.44,,1.29,
98,01308,海丰国际,92.8,108.93,94.41,93.12,111.19,81.46,49.06,5.41,13.47,,5.99,
99,09987,百胜中国,83.03,103.59,42.79,52.96,92.04,23.05,387.8,2.59,17.5,,3.19,
100,00358,江西铜业股份,29.3,77.7,14.74,1.86,74.42,6.01,37.44,3.54,14.03,,1.36,
