排名,代码,名称,日线J,周线J,月线J,昨日日线J,昨日周线J,昨日月线J,最新价,涨跌幅,PE_TTM,PE历史分位%,PB_MRQ,PB历史分位%,MA20,MA60,双均线多头,价距MA20%,量比,量比30,成交额(亿),PE5年分位%,PB5年分位%,行业
12,03968,招商银行,81.24,94.18,87.82,102.29,99.31,69.84,51.9,-2.72,7.6,,0.99,,49.691,48.2,1.0,4.45,0.55,0.81,5.14,,,
13,00883,中国海洋石油,30.64,100.03,32.94,35.14,112.17,29.7,24.88,-0.72,7.5,,1.2,,24.729,23.353,1.0,0.61,1.21,0.93,13.94,,,
14,02318,中国平安,50.38,71.79,12.6,65.47,84.59,11.51,56.25,-1.57,5.62,,0.86,,55.935,55.401,1.0,0.56,0.54,0.84,16.71,,,
15,01088,中国神华,5.37,85.56,50.19,20.85,106.18,52.74,44.66,-2.36,15.53,,1.83,,44.699,43.129,1.0,-0.09,1.53,1.84,7.14,,,
16,02899,紫金矿业,22.24,75.89,34.9,26.95,90.88,26.33,35.92,-1.86,12.42,,4.11,,36.47,33.15,1.0,-1.51,0.48,0.44,9.11,,,
17,02628,中国人寿,73.11,95.39,45.89,81.23,90.53,39.01,30.56,-1.1,3.08,,1.13,,28.59,28.556,1.0,6.89,0.96,1.03,16.89,,,
18,01299,友邦保险,70.39,78.45,19.54,81.47,73.16,17.12,77.1,-0.52,12.81,,2.5,,74.435,74.87,0.0,3.58,0.42,0.42,9.72,,,
19,01211,比亚迪股份,-3.82,21.0,41.08,1.69,53.45,45.7,84.5,-1.92,23.14,,2.79,,89.48,86.882,1.0,-5.57,0.5,0.76,11.72,,,
20,00300,美的集团,54.99,93.08,100.73,77.43,100.3,95.76,99.65,-1.14,15.03,,3.1,,98.222,93.259,1.0,1.45,0.39,0.59,2.67,,,
21,01810,小米集团-W,27.53,44.31,33.88,45.97,67.41,25.67,27.5,-3.31,18.94,,2.28,,27.338,26.367,1.0,0.59,1.47,0.97,47.42,,,
22,03328,交通银行,72.92,99.19,100.69,83.94,103.72,97.4,7.88,-1.31,6.3,,0.52,,7.563,7.294,1.0,4.19,0.65,1.08,2.4,,,
23,01658,邮储银行,74.79,91.93,87.14,87.21,94.14,65.17,5.38,-1.92,6.32,,0.54,,5.05,4.932,1.0,6.44,0.35,0.81,2.17,,,
24,09999,网易,17.86,6.19,33.63,13.11,12.2,42.99,187.7,-0.74,16.29,,3.13,,193.05,197.928,0.0,-2.77,1.0,1.07,13.64,,,
25,00981,中芯国际,26.1,27.03,40.84,21.79,23.65,46.41,68.3,1.64,72.0,,2.96,,69.84,72.693,0.0,-2.21,1.25,0.66,38.87,,,
26,02359,药明康德,21.4,65.04,83.91,19.08,72.64,85.49,191.7,0.31,23.05,,5.92,,198.495,168.848,1.0,-3.42,0.33,0.29,3.86,,,
27,00386,中国石油化工股份,47.46,104.13,36.56,74.39,110.45,26.79,4.72,-1.36,14.11,,0.59,,4.541,4.325,1.0,4.05,0.84,0.77,4.09,,,
28,02388,中银香港,99.21,102.49,99.66,98.0,100.08,94.79,52.8,-0.09,13.39,,1.55,,50.987,48.779,1.0,3.56,0.59,0.92,5.43,,,
29,02888,渣打集团,97.57,89.95,99.25,76.64,79.77,93.85,239.6,0.93,12.38,,1.45,,233.75,225.592,1.0,2.5,0.89,0.68,1.63,,,
30,00388,香港交易所,7.02,62.92,59.87,12.46,88.24,62.58,404.0,-1.17,25.87,,8.44,,412.26,397.24,1.0,-2.0,0.46,0.51,7.14,,,
31,03690,美团-W,92.72,22.49,47.92,79.41,40.93,48.97,80.05,-2.08,-11.59,,2.54,,83.047,81.723,1.0,-3.61,0.39,0.48,17.65,,,
32,02475,立讯精密,26.77,64.53,,28.94,60.73,,61.4,4.07,23.61,,4.19,,61.525,,,-0.2,1.52,0.96,2.45,,,
33,02513,智谱,10.93,13.18,19.8,43.08,11.46,28.21,1018.0,-5.3,-94.64,,89.25,,1121.75,1378.283,0.0,-9.25,0.96,0.89,58.75,,,
34,09633,农夫山泉,22.5,46.2,12.07,23.88,58.09,12.55,41.84,-1.32,24.2,,11.0,,42.574,42.285,1.0,-1.72,0.42,0.38,1.13,,,
35,00998,中信银行,58.48,102.09,85.6,82.16,112.75,70.71,8.28,-2.42,5.65,,0.54,,7.951,7.47,1.0,4.14,1.46,2.49,4.15,,,
36,02259,紫金黄金国际,73.08,107.22,29.93,72.3,113.15,15.38,159.7,-1.96,21.64,,5.84,,148.51,122.625,1.0,7.53,0.57,0.5,7.82,,,
37,00728,中国电信,-12.28,41.3,24.91,-8.69,80.0,30.27,4.58,-1.61,12.31,,0.77,,4.748,4.631,1.0,-3.54,1.07,1.04,3.45,,,
38,06030,中信证券,46.03,33.67,48.2,58.61,40.97,50.33,26.78,-1.83,9.28,,1.17,,26.774,27.23,0.0,0.02,0.47,0.54,2.01,,,
39,00992,联想集团,95.41,73.63,96.29,93.32,70.31,92.2,32.36,-0.12,64.34,,7.1,,30.913,26.035,1.0,4.68,0.62,0.53,19.74,,,
40,00267,中信股份,77.69,109.51,82.07,88.9,114.61,59.69,13.6,-2.23,5.68,,0.43,,12.765,12.11,1.0,6.54,0.64,1.24,2.72,,,
41,02328,中国财险,73.84,95.83,89.91,89.89,95.2,66.95,17.23,-1.82,6.96,,1.1,,16.224,15.462,1.0,6.2,0.73,0.96,4.67,,,
42,03993,洛阳钼业,24.28,43.64,4.0,25.26,53.56,5.07,16.37,-0.49,11.08,,3.39,,17.087,16.913,1.0,-4.2,0.52,0.48,3.05,,,
43,03986,兆易创新,49.65,16.27,11.65,18.24,2.31,19.92,491.6,5.77,38.08,,8.04,,494.235,642.292,0.0,-0.53,1.76,0.67,15.3,,,
44,00016,新鸿基地产,49.62,55.96,32.99,29.78,65.8,33.11,119.2,-0.25,15.7,,0.56,,119.78,118.547,1.0,-0.48,0.63,0.91,5.2,,,
45,06809,澜起科技,43.51,19.9,31.12,26.01,7.1,37.83,279.0,6.65,97.19,,13.76,,274.48,319.743,0.0,1.65,1.4,0.93,11.35,,,
46,06160,百济神州,15.93,68.21,77.03,29.23,82.39,62.16,215.2,-2.54,64.77,,8.18,,220.28,195.865,1.0,-2.31,0.85,0.71,6.64,,,
47,01276,恒瑞医药,48.27,2.7,-4.45,33.65,1.13,-3.73,46.94,0.95,35.41,,4.2,,49.801,54.743,0.0,-5.74,1.31,0.82,2.21,,,
48,02601,中国太保,50.6,88.45,15.28,87.46,97.91,10.46,30.28,-3.81,4.54,,0.79,,29.568,29.274,1.0,2.41,1.02,1.35,3.69,,,
49,02338,潍柴动力,94.65,44.15,45.47,62.18,34.27,48.12,32.96,2.55,19.27,,2.58,,33.032,34.161,0.0,-0.22,1.01,1.49,8.16,,,
50,02378,保诚,61.25,23.48,26.53,57.34,31.04,28.01,108.4,-1.54,9.53,,1.75,,108.415,108.783,0.0,-0.01,1.36,1.08,0.15,,,
51,01339,中国人民保险集团,75.87,91.5,37.6,97.84,99.2,18.22,6.05,-3.12,4.12,,0.68,,5.444,5.262,1.0,11.22,1.01,1.83,3.65,,,
52,02611,国泰海通,29.62,59.89,38.71,38.94,61.87,34.16,15.1,-2.08,7.2,,0.7,,14.942,14.899,1.0,1.06,0.88,1.22,1.94,,,
53,00001,长和,37.48,30.58,79.66,40.53,57.34,86.1,69.25,-0.86,7.02,,0.46,,70.205,69.961,1.0,-1.36,0.52,0.57,2.59,,,
54,09888,百度集团-W,39.06,19.97,-6.49,74.22,27.9,-0.54,91.4,-4.69,-67.85,,0.8,,95.5,104.126,0.0,-4.29,2.33,2.76,30.51,,,
55,01919,中远海控,-3.2,63.07,73.79,-2.92,78.34,78.76,16.27,0.31,8.18,,0.92,,16.758,15.242,1.0,-2.91,0.52,0.66,2.3,,,
56,00669,创科实业,39.29,37.86,79.88,31.41,46.84,88.67,133.5,-0.96,23.96,,4.18,,138.66,132.39,1.0,-3.72,0.58,0.58,4.63,,,
57,06951,三环集团,74.62,69.38,,26.46,56.81,,121.0,12.14,64.14,,8.89,,115.1,,,5.13,1.56,0.9,1.96,,,
58,02714,牧原股份,106.35,113.8,43.6,101.95,112.4,20.43,39.88,1.94,-164.67,,2.53,,35.072,32.904,1.0,13.71,0.92,1.59,2.32,,,
59,01378,中国宏桥,52.17,71.13,-3.12,54.59,82.92,-5.74,23.16,-1.03,7.26,,1.48,,23.225,22.851,1.0,-0.28,0.53,0.48,3.81,,,
60,03692,翰森制药,94.42,99.05,40.24,94.16,98.68,23.62,36.28,0.11,28.89,,5.06,,34.113,32.44,1.0,6.35,0.52,0.53,2.38,,,
61,01109,华润置地,26.74,23.57,14.14,28.4,43.66,24.85,29.88,-2.03,8.06,,0.63,,32.932,32.852,1.0,-9.27,0.44,1.27,8.74,,,
62,02476,胜宏科技,18.6,46.28,3.17,-5.73,26.89,5.55,216.2,9.47,37.19,,4.87,,228.545,259.625,0.0,-5.4,1.88,0.96,10.9,,,
63,02020,安踏体育,45.1,49.96,50.44,49.6,57.3,51.93,75.85,-0.33,11.62,,2.57,,74.865,74.267,1.0,1.32,0.54,0.5,2.8,,,
64,09992,泡泡玛特,38.88,52.44,5.08,27.1,47.0,3.82,156.2,1.43,13.93,,7.84,,153.755,158.22,0.0,1.59,1.12,0.53,9.32,,,
65,00066,港铁公司,83.07,80.77,30.96,44.79,80.66,27.73,33.12,0.55,9.03,,1.01,,32.796,32.174,1.0,0.99,0.52,0.59,1.14,,,
66,02269,药明生物,2.65,70.23,80.37,13.82,80.77,70.1,48.48,-1.42,35.47,,3.63,,48.722,40.803,1.0,-0.5,0.71,0.65,13.19,,,
67,01347,华虹宏力,39.3,-0.44,21.06,44.11,-6.21,37.74,115.1,4.92,249.29,,3.57,,122.44,148.548,0.0,-5.99,1.12,0.82,33.37,,,
68,06690,海尔智家,51.05,48.69,18.74,68.22,57.4,20.02,21.12,-2.31,9.66,,1.44,,21.248,21.015,1.0,-0.6,0.65,0.7,1.95,,,
69,00002,中电控股,28.81,42.85,82.79,18.71,70.67,95.02,77.15,-0.13,17.98,,1.76,,78.292,76.614,1.0,-1.46,0.32,0.37,0.96,,,
70,06031,三一重工,81.31,57.32,15.83,81.53,50.11,13.61,19.8,-1.3,17.95,,1.72,,19.051,19.631,0.0,3.93,0.31,0.39,0.35,,,
71,00175,吉利汽车,1.68,-0.59,11.85,10.95,18.74,22.07,16.79,-2.84,9.54,,1.66,,17.992,18.41,0.0,-6.68,0.87,0.75,5.64,,,
72,01801,信达生物,4.85,67.19,78.1,16.42,79.57,67.85,101.3,-1.07,123.72,,7.37,,100.595,90.901,1.0,0.7,0.48,0.47,6.39,,,
73,00762,中国联通,41.25,13.24,3.6,26.43,13.33,2.38,5.67,0.62,9.6,,0.4,,5.861,6.335,0.0,-3.34,1.55,1.03,2.56,,,
74,01038,长江基建集团,74.27,90.16,83.34,29.2,90.09,75.78,65.85,1.23,6.59,,1.12,,64.68,61.987,1.0,1.81,0.91,0.97,0.95,,,
75,03288,海天味业,8.75,0.61,0.19,4.64,9.39,9.41,28.34,-0.56,19.91,,3.68,,30.647,31.029,0.0,-7.53,0.48,0.72,0.46,,,
76,06818,中国光大银行,11.97,6.3,0.99,20.8,19.29,5.81,2.81,-2.09,4.42,,0.28,,2.961,3.062,0.0,-5.27,0.83,2.0,0.85,,,
77,01113,长实集团,85.19,65.95,47.92,76.86,72.08,45.67,46.92,-0.89,12.41,,0.41,,46.376,46.307,1.0,1.17,0.48,0.67,1.45,,,
78,06936,顺丰控股,27.5,22.37,36.23,32.95,51.01,39.09,31.1,-1.71,13.23,,1.38,,32.142,31.822,1.0,-3.24,0.71,1.27,0.49,,,
79,00788,中国铁塔,43.17,8.43,7.42,25.5,19.7,4.7,9.15,0.99,10.61,,0.68,,9.26,9.387,0.0,-1.19,0.6,0.79,1.28,,,
80,06886,华泰证券,75.92,98.52,39.71,94.0,102.36,31.6,17.7,-2.05,6.85,,0.78,,17.166,16.974,1.0,3.11,0.88,1.33,1.89,,,
81,02423,贝壳-W,24.82,75.37,70.0,49.97,99.93,62.71,45.78,-4.55,29.05,,2.1,,45.793,43.049,1.0,-0.03,1.11,1.42,5.72,,,
82,01766,中国中车,73.25,112.78,53.01,45.31,108.78,36.65,5.42,1.02,9.82,,0.77,,5.207,4.998,1.0,4.19,0.77,0.94,0.93,,,
83,01988,民生银行,82.28,76.17,38.66,95.06,77.62,27.7,3.54,-1.94,4.71,,0.23,,3.461,3.433,1.0,2.28,0.57,1.21,0.95,,,
84,01816,中广核电力,80.02,104.59,23.69,93.35,112.91,16.5,3.04,-1.62,13.56,,1.08,,2.913,2.853,1.0,4.36,0.43,0.67,0.81,,,
85,01336,新华保险,75.62,92.59,10.69,88.79,91.74,0.28,49.1,-2.96,3.05,,1.08,,47.124,47.987,0.0,4.19,0.49,0.79,3.11,,,
86,02600,中国铝业,82.77,100.84,-1.96,77.32,96.15,-6.6,8.82,0.74,7.59,,1.56,,8.515,8.297,1.0,3.64,1.41,1.46,4.82,,,
87,01888,建滔积层板,85.87,48.38,22.14,81.5,19.85,26.34,47.68,7.82,34.19,,8.19,,40.951,54.084,0.0,16.43,1.11,0.8,42.93,,,
88,03606,福耀玻璃,87.76,69.4,39.03,70.74,69.45,29.56,56.55,0.35,15.35,,3.36,,56.163,54.44,1.0,0.69,1.33,1.59,2.66,,,
89,00027,银河娱乐,46.39,61.75,26.65,35.22,77.0,21.23,33.7,-0.59,13.78,,1.74,,34.404,32.503,1.0,-2.05,0.55,0.35,1.44,,,
90,01377,鼎泰高科,52.74,39.91,,10.31,34.67,,347.2,8.5,135.47,,39.72,,345.43,,,0.51,3.38,1.01,0.55,,,
91,01024,快手-W,42.56,1.22,-8.24,31.94,-1.0,-9.83,33.98,0.95,8.25,,1.55,,35.983,41.217,0.0,-5.57,0.57,0.61,10.81,,,
92,01898,中煤能源,-6.62,70.66,13.99,3.67,90.74,20.47,11.05,-2.21,8.4,,0.76,,11.403,10.869,1.0,-3.1,1.01,1.53,2.41,,,
93,09973,奇瑞汽车,9.92,45.22,15.77,15.15,58.48,20.72,25.2,-0.63,7.22,,2.35,,25.74,25.67,1.0,-2.1,0.74,0.47,0.29,,,
94,06869,长飞光纤光缆,62.63,91.18,37.56,50.85,60.12,36.35,175.2,9.91,36.78,,7.7,,151.45,163.718,0.0,15.68,1.25,0.8,40.3,,,
95,01776,广发证券,48.08,86.43,76.62,66.88,91.53,65.19,18.37,-2.03,6.69,,0.9,,17.782,17.355,1.0,3.31,0.74,1.03,1.16,,,
96,00688,中国海外发展,33.67,41.11,22.16,36.64,58.01,22.36,12.91,-1.97,11.11,,0.31,,13.516,13.367,1.0,-4.48,0.45,1.08,4.08,,,
97,01972,太古地产,63.22,85.38,52.38,53.37,94.41,39.26,24.42,-1.37,42.61,,0.52,,24.438,22.801,1.0,-0.07,0.42,0.43,0.27,,,
98,00003,香港中华煤气,7.63,69.32,52.34,-7.86,79.19,42.53,7.18,1.13,21.05,,2.23,,7.132,6.888,1.0,0.67,0.56,0.44,1.16,,,
99,06099,招商证券,37.06,43.92,50.45,63.07,35.32,55.39,15.28,-3.05,6.57,,0.92,,15.245,15.819,0.0,0.23,0.62,0.45,0.4,,,
100,01171,兖矿能源,12.38,92.1,35.51,30.55,105.18,36.19,12.96,-2.56,10.0,,1.48,,12.983,12.165,1.0,-0.18,1.19,1.45,5.41,,,
101,00012,恒基地产,1.62,33.53,3.81,-4.12,58.89,6.48,26.56,-0.6,,,,,27.773,27.043,1.0,-4.37,0.23,0.33,,,,
102,06613,蓝思科技,34.0,84.51,52.61,36.9,58.92,49.42,24.34,2.1,,,,,23.473,23.596,0.0,3.69,1.41,0.65,,,,
103,00358,江西铜业股份,13.88,70.73,18.14,15.2,78.82,14.68,36.6,0.05,,,,,37.233,35.183,1.0,-1.7,0.41,0.47,,,,
