排名,代码,名称,日线J,周线J,月线J,昨日日线J,昨日周线J,昨日月线J,最新价,涨跌幅,PE_TTM,PE历史分位%,PB_MRQ,PB历史分位%,MA20,MA60,双均线多头,价距MA20%,量比,量比30,成交额(亿),PE5年分位%,PB5年分位%,行业
34,517520,黄金股ETF永赢,23.41,73.33,19.6,38.75,84.55,13.22,2.1,-0.66,,,,,2.191,1.933,1,-4.06,0.59,0.32,3.42,,,黄金
35,512690,酒ETF鹏华,-7.85,13.4,19.08,2.82,48.68,21.29,0.41,-0.49,,,,,0.423,0.42,1,-3.07,0.54,0.41,2.1,,,白酒
36,512070,证券保险ETF易方达,-0.33,29.26,15.34,-5.95,48.55,16.38,0.79,0.25,,,,,0.798,0.799,0,-1.0,0.74,0.62,3.0,,,证券
37,159870,化工ETF鹏华,-2.67,38.87,6.28,3.21,46.03,24.67,0.77,-0.26,,,,,0.805,0.809,0,-4.22,0.88,0.79,2.97,,,化工
38,159206,卫星ETF永赢,27.49,37.97,-2.38,27.56,23.92,5.14,1.32,-0.15,,,,,1.354,1.438,0,-2.14,0.66,0.35,1.9,,,通信
39,513630,港股低波红利ETF摩根,20.7,36.35,38.28,29.85,62.15,35.43,1.58,0.13,,,,,1.593,1.559,1,-0.82,0.79,0.48,1.43,,,红利
40,515220,煤炭ETF国泰,13.7,62.58,57.59,29.19,81.15,61.05,1.27,-1.7,19.18,85.88,1.81,97.24,1.306,1.218,1,-2.76,0.99,0.93,8.4,,,煤炭
41,512760,芯片ETF国泰,10.29,-4.38,20.96,9.69,-3.58,38.78,1.01,-1.17,,,,,1.078,1.207,0,-6.31,0.61,0.5,2.03,,,半导体
42,512800,银行ETF华宝,95.41,103.37,109.83,77.41,99.92,84.91,0.86,1.53,7.43,96.0,0.7,47.68,0.832,0.802,1,3.37,1.13,0.97,9.87,,,银行
43,159611,电力ETF广发,77.95,48.5,5.99,88.63,51.24,5.74,1.06,0.28,,,,,1.042,1.048,0,1.44,1.1,0.93,3.97,,,电力
44,516650,有色金属ETF华夏,19.35,59.92,3.69,32.98,71.97,6.68,1.77,-0.73,,,,,1.867,1.801,1,-4.93,1.2,0.94,1.91,,,有色金属
45,159852,软件ETF嘉实,0.14,8.53,-4.19,-4.8,19.65,0.14,0.65,0.46,,,,,0.675,0.687,0,-3.7,0.79,0.46,2.47,,,计算机
46,560860,工业有色ETF万家,18.78,50.19,4.97,36.43,61.18,13.7,1.54,-1.09,,,,,1.621,1.592,1,-4.69,0.5,0.41,1.34,,,有色金属
47,159263,价值ETF易方达,19.29,78.04,55.77,32.64,89.96,54.05,1.15,0.17,,,,,1.157,1.126,1,-0.26,0.69,0.93,2.84,,,价值
48,159869,游戏ETF华夏,-4.65,59.41,1.57,19.91,71.56,-0.11,1.08,-1.55,,,,,1.096,1.096,0,-1.55,0.72,0.61,3.22,,,传媒
49,159259,成长ETF易方达,53.54,55.11,27.61,70.81,35.7,41.03,1.31,-1.13,,,,,1.332,1.417,0,-1.35,0.52,0.67,3.7,,,成长
50,512660,军工ETF国泰,40.56,75.81,1.01,74.23,54.49,-1.96,1.15,-1.54,60.49,38.64,3.3,56.52,1.136,1.158,0,1.14,0.89,1.03,3.15,,,军工
51,512710,军工龙头ETF富国,52.07,86.59,-0.82,88.54,80.39,-6.97,0.64,-2.44,,,,,0.627,0.631,0,2.07,0.74,0.84,2.43,,,军工
52,159363,创业板人工智能ETF华宝,21.23,54.07,24.99,38.72,45.44,44.01,1.19,-1.9,,,,,1.224,1.285,0,-2.78,1.07,0.79,9.29,,,人工智能
53,159755,电池ETF广发,37.29,12.27,-13.48,12.72,8.42,-2.56,0.88,1.38,21.71,23.88,3.07,39.6,0.923,0.97,0,-4.77,0.89,0.69,2.03,,,新能源
54,159307,红利低波100ETF博时,28.35,30.85,60.44,19.35,53.82,56.3,1.02,0.59,,,,,1.019,1.007,1,0.0,0.43,0.74,0.8,,,红利
55,159865,养殖ETF国泰,4.72,60.3,31.53,29.42,79.49,24.1,0.55,-0.73,,,,,0.549,0.531,1,-0.55,0.69,0.67,1.46,,,农业
56,515980,人工智能ETF华富,3.06,11.95,23.05,14.13,11.71,41.67,0.98,-1.41,,,,,1.015,1.092,0,-3.35,0.69,0.56,1.3,,,人工智能
57,588220,科创100ETF鹏华,26.95,34.89,27.56,18.42,26.91,44.99,1.67,0.18,,,,,1.76,1.829,0,-5.06,0.85,0.66,3.87,,,科创板
58,516150,稀土ETF嘉实,24.01,33.38,1.49,11.59,32.09,12.13,1.64,0.37,,,,,1.718,1.773,0,-4.31,0.94,0.62,0.93,,,有色金属
59,159851,金融科技ETF华宝,-7.52,43.18,2.42,-13.36,60.56,4.16,0.6,0.33,,,,,0.624,0.62,1,-3.85,0.5,0.52,1.31,,,其他
60,512950,央企改革ETF华夏,11.97,45.31,17.06,41.91,46.98,39.14,1.49,-0.8,,,,,1.504,1.518,0,-1.26,0.89,0.83,0.11,,,央企国企
61,159967,创业板成长ETF华夏,63.1,38.96,23.07,80.92,28.6,35.34,0.76,-1.94,,,,,0.779,0.842,0,-2.44,0.82,0.72,5.39,,,成长
62,563300,中证2000ETF华泰柏瑞,31.79,86.49,34.99,27.03,71.61,36.07,1.42,1.14,,,,,1.429,1.431,0,-0.7,0.72,0.55,,,,
63,561980,半导体设备ETF招商,15.33,-1.93,35.72,14.84,-1.93,52.43,0.63,-1.26,,,,,0.677,0.739,0,-7.39,0.75,0.5,,,,
