排名,代码,名称,日线J,周线J,月线J,昨日日线J,昨日周线J,昨日月线J,最新价,涨跌幅,PE_TTM,PE历史分位%,PB_MRQ,PB历史分位%
26,01658,邮储银行,-0.32,51.02,27.39,1.23,63.51,25.35,4.79,-0.42,5.84,,0.49,
27,03690,美团-W,0.51,96.46,63.52,15.74,113.59,52.21,87.2,-4.44,-12.1,,3.17,
28,02388,中银香港,37.5,88.32,83.91,36.62,92.89,81.56,50.2,-1.08,13.23,,1.48,
29,00388,香港交易所,19.17,104.43,45.34,23.84,112.42,28.5,406.4,-0.44,27.31,,9.34,
30,02888,渣打集团,75.84,87.61,96.93,88.67,91.46,96.49,234.2,-1.93,12.13,,1.41,
31,00386,中国石油化工股份,1.11,78.53,1.92,-6.51,99.17,3.72,4.24,0.36,12.54,,0.54,
32,09633,农夫山泉,31.23,59.08,10.58,26.89,55.89,1.66,42.7,0.38,27.33,,10.99,
33,02475,立讯精密,54.52,64.48,,67.44,70.84,,60.4,-0.17,24.31,,4.4,
34,00728,中国电信,73.39,62.22,22.88,16.78,36.48,17.04,4.72,4.07,12.19,,0.82,
35,00992,联想集团,89.88,87.05,102.21,103.61,83.43,94.09,33.6,-3.72,66.75,,7.37,
36,00998,中信银行,17.49,79.76,35.34,16.48,82.34,35.36,7.4,-0.6,5.16,,0.49,
37,06030,中信证券,11.35,21.34,38.6,35.66,58.72,42.72,26.22,-2.82,10.86,,1.18,
38,03993,洛阳钼业,5.01,60.58,6.19,31.31,71.07,4.68,17.01,-1.85,13.46,,3.62,
39,03986,兆易创新,75.5,-4.27,21.8,71.49,-8.39,40.94,511.0,2.0,111.18,,12.52,
40,01276,恒瑞医药,-1.48,31.97,-0.68,3.63,68.22,6.2,52.8,-3.74,38.55,,4.86,
41,00267,中信股份,26.46,54.48,32.2,11.47,48.97,33.54,11.94,0.42,5.34,,0.4,
42,06809,澜起科技,81.25,3.85,40.77,78.53,-1.28,55.4,283.8,-1.05,120.88,,14.69,
43,02259,紫金黄金国际,32.35,94.69,5.01,46.21,103.69,-4.64,127.5,-0.55,27.38,,5.24,
44,02328,中国财险,-9.49,67.2,34.84,-11.32,82.67,24.95,15.31,-0.2,8.07,,1.02,
45,00016,新鸿基地产,33.71,44.37,33.52,37.76,47.31,41.26,116.5,-0.94,15.34,,0.54,
46,06160,百济神州,77.71,99.27,68.07,96.17,107.67,31.63,211.2,-3.74,63.57,,9.59,
47,02338,潍柴动力,54.7,45.41,57.27,72.4,35.23,61.07,35.02,-1.74,23.9,,2.82,
48,02601,中国太保,-1.46,46.87,0.1,-1.25,62.04,4.43,28.36,-1.6,4.53,,0.75,
49,00001,长和,30.19,79.18,84.5,32.75,102.54,89.31,70.05,-3.11,7.1,,0.46,
50,02378,保诚,-3.76,47.46,26.71,-4.53,79.37,37.63,106.8,-0.28,8.63,,1.74,
51,00669,创科实业,66.48,87.45,97.26,76.35,96.26,98.06,142.4,-1.73,25.56,,4.46,
52,06951,三环集团,92.1,89.55,,98.19,59.29,,129.4,-1.07,80.3,,9.78,
53,02611,国泰海通,29.67,10.86,21.29,30.99,40.72,23.02,14.24,-1.25,10.11,,0.68,
54,01109,华润置地,76.65,59.77,49.28,74.64,42.21,40.61,34.2,0.23,8.67,,0.76,
55,02476,胜宏科技,78.74,24.25,10.78,85.55,15.54,,241.0,1.01,45.24,,10.67,
56,01919,中远海控,56.94,104.41,67.95,34.2,107.34,59.13,15.49,1.71,8.4,,0.89,
57,01347,华虹宏力,41.59,-8.26,41.36,93.73,-3.05,59.63,130.2,-11.55,281.99,,4.04,
58,01339,中国人民保险集团,-14.63,65.44,1.11,-10.25,87.89,-1.33,5.06,-1.08,4.74,,0.62,
59,01378,中国宏桥,7.73,54.39,-6.16,20.52,62.63,-3.73,22.7,0.0,8.89,,1.54,
60,00066,港铁公司,65.58,92.31,36.16,37.41,75.74,38.27,33.24,2.85,9.06,,1.01,
61,09992,泡泡玛特,22.96,17.41,2.66,12.92,28.09,3.13,154.1,-0.06,14.51,,8.39,
62,03692,翰森制药,49.9,74.14,13.8,62.44,77.48,1.77,33.3,-1.65,32.83,,5.15,
63,02020,安踏体育,-0.61,54.52,31.56,2.6,80.93,39.92,71.95,-0.55,13.38,,2.76,
64,00002,中电控股,112.31,110.38,101.5,107.83,104.64,91.25,78.95,0.38,18.4,,1.81,
65,06690,海尔智家,21.97,55.66,15.94,18.76,69.04,16.33,21.08,-0.09,9.43,,1.39,
66,02714,牧原股份,97.95,97.31,15.37,109.4,80.29,4.24,34.0,-1.9,18.0,,2.01,
67,00762,中国联通,3.2,26.08,6.35,-10.26,27.83,7.31,6.33,1.12,8.75,,0.48,
68,00175,吉利汽车,-0.92,47.0,23.67,-2.07,66.86,32.45,17.82,-0.5,11.16,,1.78,
69,03288,海天味业,38.97,81.16,36.93,37.87,82.83,37.23,32.16,-0.43,23.02,,3.95,
70,02269,药明生物,62.81,97.62,72.96,73.16,107.32,46.64,45.14,-1.27,34.43,,3.57,
71,06818,中国光大银行,-5.99,23.75,9.69,-6.09,40.32,12.77,2.97,-0.34,4.13,,0.31,
72,01024,快手-W,-17.3,21.42,-10.82,-13.48,52.44,-9.12,40.06,-1.86,8.85,,1.87,
73,06936,顺丰控股,2.97,88.71,49.43,15.31,99.78,45.18,32.22,-0.62,13.29,,1.43,
74,06031,三一重工,-11.07,36.18,3.08,-10.65,70.85,13.63,18.34,-1.34,17.86,,1.64,
75,00788,中国铁塔,8.84,71.58,8.14,5.31,95.67,8.6,9.3,-0.11,10.78,,0.69,
76,01801,信达生物,73.11,84.77,67.25,88.11,82.38,37.52,93.8,-1.42,181.58,,7.59,
77,01038,长江基建集团,98.08,105.89,70.6,71.48,94.09,60.57,64.15,1.58,6.42,,1.09,
78,01113,长实集团,31.68,55.1,44.0,54.48,81.36,56.39,45.0,-6.44,11.91,,0.39,
79,01377,鼎泰高科,46.72,55.12,,43.62,45.71,,367.6,4.73,223.78,,45.86,
80,00027,银河娱乐,94.45,108.19,24.13,83.3,97.15,7.36,34.74,-0.57,14.2,,1.8,
81,06886,华泰证券,77.39,46.24,22.16,66.85,47.33,16.93,16.84,-0.47,7.74,,0.75,
82,02423,贝壳-W,26.18,84.12,51.14,56.22,82.07,39.97,43.88,-1.61,39.88,,2.12,
83,01988,民生银行,3.09,70.84,22.59,5.28,89.22,20.17,3.39,-0.59,4.49,,0.23,
84,09973,奇瑞汽车,1.03,60.28,20.86,-5.05,61.79,26.18,25.52,1.11,7.15,,2.37,
85,00688,中国海外发展,69.27,33.79,36.19,69.54,25.67,35.14,13.48,0.0,10.5,,0.34,
86,03606,福耀玻璃,19.97,85.28,34.67,-4.78,89.0,22.69,56.35,1.71,14.63,,3.32,
87,01898,中煤能源,61.19,54.96,4.32,58.9,34.56,6.79,10.98,1.57,9.04,,0.78,
88,01766,中国中车,-8.45,58.13,19.92,-13.39,64.74,15.83,4.94,-0.1,9.38,,0.71,
89,01336,新华保险,-10.82,35.86,-3.01,-5.42,52.9,1.25,45.42,-0.96,3.44,,1.01,
90,01816,中广核电力,-2.59,54.52,0.54,5.65,57.03,6.23,2.79,-0.89,13.27,,0.99,
91,02600,中国铝业,2.17,33.41,-10.22,17.43,36.64,-6.11,8.19,-0.61,8.53,,1.54,
92,01972,太古地产,61.81,101.61,35.85,76.94,98.24,24.52,23.66,-1.42,41.28,,0.5,
93,02057,中通快递-W,-11.27,52.67,45.0,-6.68,78.62,62.44,178.2,-1.22,13.22,,1.95,
94,01776,广发证券,36.02,39.84,43.28,52.32,51.13,36.21,16.98,-0.93,7.59,,0.85,
95,00012,恒基地产,8.99,62.79,5.92,16.46,61.55,11.26,26.78,-1.03,22.94,,0.4,
96,06099,招商证券,18.27,1.57,38.93,40.52,7.22,47.35,14.66,-1.48,8.57,,0.91,
97,00006,电能实业,95.31,101.53,47.56,54.31,75.35,47.97,59.65,1.02,7.1,,1.23,
98,09987,百胜中国,0.62,92.04,33.05,17.14,98.11,23.05,370.2,-1.65,16.72,,3.04,
99,06618,京东健康,41.09,96.75,2.07,39.59,100.73,-7.28,39.5,-0.05,17.84,,1.79,
100,00003,香港中华煤气,1.82,60.36,15.93,1.43,73.37,20.86,6.75,-0.44,22.13,,2.12,
