排名,代码,名称,最新价,总市值,流通市值,行业,成交额,ROE%,营收同比%,净利润(亿),净利同比%,毛利率%
22,000333,美的集团,86.27,658160659823,593980655200,白色家电,1977895652.81,11.33,3.4561222865,264.46,1.661997971068,25.2557645483
23,600028,中国石化,5.37,649370011372,508820792764,炼化及贸易,1309239572.0,3.06,1.9523055217,256.27,19.289670902574,19.2430394532
24,601658,邮储银行,5.39,647312338322,390924845261,银行Ⅱ,1434723829.0,4.8,7.2645809882,515.03,4.621353701146,0.0
25,601328,交通银行,7.32,646822900512,190850257645,银行Ⅱ,1219302125.0,4.045,6.7295003299,478.74,4.037726008345,0.0
26,300502,新易盛,417.2,581683888565,523270244683,通信设备,20918001944.46,34.86,100.3392340098,75.29,90.984424978074,48.4397325072
27,601728,中国电信,6.34,580155259352,492172479952,通信服务,504089658.0,4.2,-3.8643498262,195.88,-14.898970046109,29.7628442917
28,688041,海光信息,242.71,564140098067,564140098067,半导体,5648127324.0,7.56,66.5195709856,17.98,49.691219941746,55.2090490096
29,601998,中信银行,8.74,486338718187,356268613768,银行Ⅱ,666940153.0,4.805,3.0507963718,376.02,3.081309282307,0.0
30,002371,北方华创,660.65,479426569980,479027856474,半导体,5314211739.99,8.58,24.9038763685,33.7,5.051223129423,40.0682862059
31,603259,药明康德,153.25,462281666859,379030197700,医疗服务,3649463414.0,13.19,38.9349828598,110.8,29.427935686791,53.9094753581
32,002475,立讯精密,55.93,432779447914,409694647805,消费电子,5910936142.84,8.76,40.1605518581,78.43,18.036983291456,11.7785360877
33,600030,中信证券,27.67,432323612106,336925165451,证券Ⅱ,2688456520.0,7.81,50.0035284024,233.43,69.601525447949,0.0
34,688235,百济神州,265.03,408751841520,30493095558,化学制药,760107736.0,9.9,26.8363500983,32.71,627.147475232556,89.4529871532
35,688347,华虹宏力,228.73,397470159929,93264657500,半导体,3968036928.0,0.86,19.4147741706,3.99,436.692371841556,19.4457765387
36,603993,洛阳钼业,18.37,393013477933,320755670773,工业金属,2131701602.0,18.29,42.7839090612,161.52,86.272667882062,23.0090744347
37,601166,兴业银行,18.05,381989614210,381989614210,银行Ⅱ,1846708297.0,4.79,-0.2543953358,411.31,-4.659140956399,0.0
38,600183,生益科技,148.15,359856893711,357300593165,元件,12168893729.0,18.17,50.0454791459,32.87,130.423998654866,30.6922750301
39,002384,东山精密,190.55,349012815223,264163604318,元件,13688993797.13,12.88,63.9481879305,29.57,290.089113632119,20.1513507952
40,601319,中国人保,7.85,347158326077,278657389177,保险Ⅱ,1053400405.0,11.2,9.5986593172,367.45,38.503580851866,0.0
41,601869,长飞光纤,400.51,331584274805,162742558140,通信设备,4912282839.0,19.22,53.637732146,29.25,888.878405244955,53.3612070059
42,688012,中微公司,344.0,329497767712,324115781072,半导体,5417398960.0,11.56,34.8886347323,28.25,300.216524117415,39.7417373409
43,601601,中国太保,33.22,319587743135,227392277135,保险Ⅱ,1626648498.0,9.7,5.8056021068,307.75,10.36399497938,0.0
44,002415,海康威视,34.87,319579070949,315437287668,计算机设备,1483707867.1,9.17,11.9673178084,78.96,39.565445501572,49.9672613158
45,600000,浦发银行,9.23,307412887509,307412887509,银行Ⅱ,806326225.0,3.96,3.5534844687,309.51,4.082456199348,0.0
46,601211,国泰海通,17.48,307316892931,235090687940,证券Ⅱ,1618829236.0,6.12,97.5628794336,202.6,28.736487658757,0.0
47,600276,恒瑞医药,46.26,307036866171,295092645195,化学制药,1815380899.0,8.04,-1.9390022608,44.65,0.344554541292,86.3263460861
48,300059,东方财富,18.99,300463575626,254321024795,证券Ⅱ,3017840890.31,8.46,53.220189051,80.64,44.848976215289,74.3927594104
49,300394,天孚通信,267.0,291250299831,290599609083,通信设备,13606540719.65,19.6,15.1492291388,12.04,33.922353315318,60.8695979509
50,600150,中国船舶,38.38,288833345033,288833345033,航海装备Ⅱ,8847109788.0,6.71,26.005331272,99.54,163.508688638198,17.3661199239
51,000858,五 粮 液,71.46,277379708037,277372946921,白酒Ⅱ,1870556656.43,7.14,20.87072874,87.53,89.29986131838,80.2949204402
52,688808,联讯仪器,2656.9,272775067552,51267924994,通用设备,2805754081.0,31.1,208.7055946128,5.67,902.997918255574,70.7942535034
53,603986,兆易创新,385.44,271338746823,258521671959,半导体,13412085197.0,23.13,178.6722977786,68.57,1091.4990564908,63.1304509177
54,002714,牧原股份,43.91,253492260683,144046725141,养殖业,1971522143.2,-7.48,-22.3016379839,-60.78,-157.717224941595,-1.5756373647
55,601225,陕西煤业,25.69,249064550000,249064550000,煤炭开采,1293877788.0,10.9,1.1692536077,112.72,47.574576296288,33.3593436248
56,002916,深南电路,364.98,248612183843,242642153061,元件,3314184036.34,12.43,46.3282888807,22.51,65.546280171141,31.0149106719
57,601919,中远海控,16.0,244289967440,200904591440,航运港口,1373990052.0,5.7,2.5870029553,134.19,-23.47827216587,18.3392709861
58,002379,宏桥控股,18.61,242509109739,21147915543,工业金属,605881738.82,30.26,11.9504272706,156.45,77.024139178251,25.3784505634
59,688008,澜起科技,197.82,241446831314,226457317544,半导体,7472378902.0,10.72,26.6585396711,19.97,72.325559587892,65.3126948791
60,600309,万华化学,76.74,240232392579,240232392579,化学制品,1922126073.0,8.96,31.2585013331,100.63,64.354204430483,17.0841909951
61,688820,盛合晶微,128.8,239925303694,22269860418,半导体,1076379665.0,2.8,7.2006133293,4.49,3.326089767472,30.1400071353
62,000338,潍柴动力,27.54,237951675902,136499050634,汽车零部件,2478843471.71,8.0,8.847564221,77.01,36.463711828511,21.463923593
63,601816,京沪高铁,4.84,236800288151,236800288151,铁路公路,732003933.0,3.21,3.9425045373,67.71,7.206589578335,45.360774803
64,002463,沪电股份,122.65,236023187813,235837765420,元件,9613926291.92,17.38,61.1682833526,29.23,73.722061163793,38.7155693432
65,300408,三环集团,114.92,229462898179,214878130458,元件,6399192824.07,8.61,54.824030357,19.32,56.17646712233,44.3196613034
66,300476,胜宏科技,233.46,229440942443,201988411860,元件,7368250180.54,11.8,28.773550864,28.57,33.300010849125,33.221347957
67,688802,沐曦股份-U,570.08,228089008000,10562781438,半导体,1542153535.0,4.53,44.6659638137,6.12,429.462930125319,57.2152440602
68,000001,平安银行,11.7,227049242917,227046514395,银行Ⅱ,1275606340.01,5.22,1.7755999135,256.96,3.321270607157,0.0
69,002142,宁波银行,34.13,225380553731,225236984555,银行Ⅱ,1048771410.25,7.12,11.54467169,165.62,12.117519631736,0.0
70,600919,江苏银行,12.15,222968592225,222968592225,银行Ⅱ,1316621699.0,7.86,9.1107021147,218.76,8.089489422095,0.0
71,000651,格力电器,38.9,217894683325,214451537350,白色家电,1224479114.43,8.68,-8.1402149704,132.78,-7.873884093798,28.8127471778
72,688836,宇树科技-W,536.35,216934448759,16137548622,自动化设备,1888163976.0,9.99,48.5389986228,2.74,955.594582876599,56.0089333697
73,003816,中国广核,4.29,216639955097,168748003847,电力,576361205.58,4.6,-2.7578083082,61.05,2.66222662087,45.5425165845
74,688498,源杰科技,1702.0,211899641654,209162429088,半导体,9004888392.0,22.1,351.4010703617,6.07,1212.19540823559,80.4246767203
75,000725,京东方Ａ,5.68,210411783404,200885321785,光学光电子,5189110528.37,3.82,1.8307997684,52.48,61.621332999777,15.0316321123
76,600188,兖矿能源,20.78,208565784976,123876894976,煤炭开采,1159350724.0,6.87,13.0051222512,71.5,47.747879557371,30.6006985281
77,002938,鹏鼎控股,89.99,208555123853,207951255587,元件,2471957908.72,3.71,5.141159863,12.84,4.109207036209,23.9752902042
78,300760,迈瑞医疗,169.2,205036463725,204844034934,医疗器械,1342921937.01,12.01,5.9963299224,47.97,-5.365709111143,60.8335255872
79,600690,海尔智家,21.61,201039735224,133517102449,白色家电,789249313.0,8.36,-2.7981796409,103.16,-14.266944821157,27.2293255339
80,603288,海天味业,34.2,200105740505,190145866025,调味发酵品Ⅱ,456083683.0,10.07,6.0061732024,41.9,7.125124059512,41.0363120571
81,603268,松发股份,193.65,197274535625,45168822221,航海装备Ⅱ,748337882.0,32.06,251.874251691,36.09,457.668942986394,23.6588177372
82,688795,摩尔线程-U,415.49,195292023881,23267440000,半导体,3467342041.0,-0.1,147.4213793771,-0.12,95.73226709201,56.9463084205
83,601066,中信建投,24.85,192753865705,161417425220,证券Ⅱ,437059165.0,8.27,51.1077143242,76.39,69.437027116444,0.0
84,601898,中煤能源,14.53,192648379202,132978565812,煤炭开采,819066811.0,4.95,-1.7610159657,81.49,5.825484910589,26.9192171517
85,688072,拓荆科技,651.92,190473598178,185267383312,半导体,2668032230.0,18.11,49.060715147,13.43,1324.09901284204,41.0042896167
86,601336,新华保险,60.68,189294087688,126544459151,保险Ⅱ,1582782580.0,18.87,18.8703759227,227.93,54.017163321846,0.0
87,300433,蓝思科技,35.78,188873348329,177726025998,消费电子,2258192690.94,1.05,-12.4203656668,5.77,-49.521477587713,16.4258831472
88,300274,阳光电源,88.75,183997513880,140892992318,光伏设备,3548156869.46,10.73,-28.9913921923,52.59,-32.012976909209,35.92153915
89,301666,大普微-UW,420.85,183581655106,11159402952,计算机设备,1176115142.55,77.43,531.1701845514,13.34,477.083656706601,34.9035465253
90,601985,中国核电,8.91,183260898479,168250068165,电力,980656258.0,3.05,-6.2848823048,36.41,-35.740640009377,36.4732695406
91,600031,三一重工,19.89,182888638252,168555617836,工程机械,866928170.0,6.16,19.4868647877,56.9,9.131357029292,27.7819043049
92,600406,国电南瑞,22.69,182240547180,181705517116,电网设备,567217766.0,5.73,14.5359559071,30.73,4.08163089096,25.3392957491
93,601668,中国建筑,4.35,179743698431,179743698431,房屋建设Ⅱ,962295610.0,4.61,-11.9615548688,230.0,-24.340999953882,10.2935341527
94,601766,中国中车,6.22,178506934627,151318903859,轨交设备Ⅱ,596677060.0,4.54,9.956998576,79.91,10.280413688099,22.2659912397
95,600025,华能水电,9.58,178485882982,178485882982,电力,382781107.0,5.91,1.4544203223,43.76,-5.049088925195,57.1891827428
96,601818,光大银行,3.01,177847508694,139684514839,银行Ⅱ,614344825.0,3.28,-4.3235535059,187.11,-24.006985622614,0.0
97,601688,华泰证券,19.37,174850351535,141531904513,证券Ⅱ,895219976.0,6.3,45.8621225486,116.92,54.86615652396,0.0
98,300604,长川科技,270.5,174629983477,132403849043,半导体,4598300639.29,18.52,59.7153807171,9.64,125.672896733861,55.482024293
99,600989,宝丰能源,23.41,171673957600,171673957600,化学原料,1716784148.0,18.61,32.3321115262,97.28,70.137377080532,43.5632332124
100,000776,广发证券,21.81,170659880595,128767315473,证券Ⅱ,1076195707.35,8.08,74.5856738467,116.52,80.095703436332,0.0
