排名,代码,名称,日线J,周线J,月线J,昨日日线J,昨日周线J,昨日月线J,最新价,涨跌幅,PE_TTM,PE历史分位%,PB_MRQ,PB历史分位%,MA20,MA60,双均线多头,价距MA20%,量比,量比30,成交额(亿),PE5年分位%,PB5年分位%,行业
44,03986,兆易创新,48.94,12.9,10.5,55.52,2.31,19.92,476.4,-0.83,36.9,,7.79,,491.055,631.123,0.0,-2.98,0.66,0.37,7.54,,,
45,06809,澜起科技,51.88,14.73,29.4,45.77,7.1,37.83,270.4,-0.37,94.19,,13.34,,273.73,314.74,0.0,-1.22,0.88,0.64,7.29,,,
46,06160,百济神州,-0.08,56.72,69.31,7.12,82.39,62.16,207.0,-0.77,62.31,,7.86,,218.96,198.377,1.0,-5.46,1.1,0.87,7.83,,,
47,01276,恒瑞医药,10.07,-6.19,-8.36,31.96,1.13,-3.73,43.96,-4.31,33.16,,3.93,,48.187,54.292,0.0,-8.77,1.25,0.66,1.69,,,
48,02601,中国太保,-8.89,78.35,11.49,-12.32,97.91,10.46,29.6,1.02,4.44,,0.77,,29.673,29.166,1.0,-0.25,0.79,0.93,2.51,,,
49,02338,潍柴动力,67.82,31.26,41.58,103.48,34.27,48.12,31.62,-7.05,18.48,,2.48,,32.53,33.945,0.0,-2.8,0.98,1.49,8.26,,,
50,00001,长和,74.89,37.75,81.99,73.23,57.34,86.1,69.9,-0.64,7.08,,0.46,,69.878,69.962,0.0,0.03,0.95,0.76,3.4,,,
51,02611,国泰海通,26.59,57.43,37.91,17.13,61.87,34.16,15.04,0.0,7.17,,0.7,,15.048,14.902,1.0,-0.05,0.56,0.69,1.16,,,
52,01339,中国人民保险集团,35.38,86.28,34.75,41.87,99.2,18.22,5.95,1.54,4.04,,0.67,,5.561,5.282,1.0,6.91,0.61,0.99,1.94,,,
53,02378,保诚,9.74,2.09,16.98,44.76,31.04,28.01,104.0,-2.53,9.14,,1.68,,108.22,108.887,0.0,-3.9,0.83,0.52,0.07,,,
54,01919,中远海控,41.83,69.52,79.05,40.51,78.34,78.76,16.62,-1.6,8.36,,0.94,,16.963,15.366,1.0,-2.02,0.72,0.68,2.43,,,
55,09888,百度集团-W,-0.74,14.16,-8.83,19.34,27.9,-0.54,89.15,-3.31,-66.46,,0.78,,93.565,102.957,0.0,-4.72,0.58,0.96,11.98,,,
56,06951,三环集团,74.48,67.2,,67.51,56.81,,119.6,2.75,63.4,,8.79,,114.37,,,4.57,0.75,0.55,1.18,,,
57,00669,创科实业,22.81,25.24,73.67,38.09,46.84,88.67,128.7,-2.28,23.1,,4.03,,136.545,132.81,1.0,-5.75,1.29,1.11,8.54,,,
58,01378,中国宏桥,71.84,76.12,-2.12,94.01,82.92,-5.74,23.44,-4.17,7.35,,1.5,,23.237,22.753,1.0,0.87,1.16,0.95,7.6,,,
59,02714,牧原股份,69.64,97.85,37.23,99.07,112.4,20.43,37.94,-3.75,-156.65,,2.4,,35.737,33.256,1.0,6.16,1.08,1.25,1.83,,,
60,01109,华润置地,34.28,24.34,14.63,30.19,43.66,24.85,29.96,-0.33,8.08,,0.64,,32.363,32.552,0.0,-7.43,0.6,0.81,5.82,,,
61,00066,港铁公司,118.09,91.21,35.09,110.11,80.66,27.73,33.56,1.39,9.15,,1.02,,32.918,32.246,1.0,1.95,1.72,1.25,2.35,,,
62,09992,泡泡玛特,14.99,44.01,3.05,46.74,47.0,3.82,152.7,-2.18,13.62,,7.66,,154.085,157.048,0.0,-0.9,1.49,0.59,9.45,,,
63,03692,翰森制药,3.89,63.43,26.09,43.86,98.68,23.62,33.34,-4.2,26.55,,4.65,,34.215,32.686,1.0,-2.56,1.18,0.97,4.02,,,
64,02020,安踏体育,-5.41,19.01,36.97,12.07,57.3,51.93,72.05,-1.97,11.04,,2.44,,74.958,74.212,1.0,-3.88,1.19,1.18,6.36,,,
65,02476,胜宏科技,33.39,37.29,0.26,28.22,26.89,5.55,204.6,-3.22,35.2,,4.61,,222.965,249.925,0.0,-8.24,0.56,0.34,3.57,,,
66,00002,中电控股,110.18,81.74,99.4,87.61,70.67,95.02,79.35,0.38,18.49,,1.81,,78.328,76.874,1.0,1.3,1.13,0.98,2.61,,,
67,02269,药明生物,7.4,66.1,77.44,19.38,80.77,70.1,47.5,-2.74,34.77,,3.56,,49.134,41.697,1.0,-3.33,0.78,0.58,11.57,,,
68,01347,华虹宏力,17.03,-2.34,19.95,12.85,-6.21,37.74,113.0,1.25,244.74,,3.51,,118.055,146.823,0.0,-4.28,0.49,0.39,14.54,,,
69,06690,海尔智家,11.47,41.53,16.19,38.22,57.4,20.02,20.82,-1.14,9.53,,1.42,,21.218,20.99,1.0,-1.88,0.82,0.69,1.77,,,
70,06031,三一重工,69.47,56.49,15.5,94.76,50.11,13.61,19.76,-2.47,17.91,,1.71,,19.213,19.563,0.0,2.85,1.07,0.78,0.65,,,
71,00762,中国联通,95.88,23.61,9.04,90.01,13.33,2.38,5.87,1.56,9.93,,0.42,,5.783,6.262,0.0,1.42,1.63,1.96,5.58,,,
72,00175,吉利汽车,7.5,-0.66,7.03,18.88,18.74,22.07,16.13,-2.83,9.17,,1.6,,17.767,18.259,0.0,-9.21,1.46,1.14,7.87,,,
73,01113,长实集团,107.6,81.64,53.78,108.22,72.08,45.67,47.9,-0.42,12.67,,0.42,,46.467,46.363,1.0,3.08,1.31,1.49,3.47,,,
74,06818,中国光大银行,29.16,9.32,2.73,14.13,19.29,5.81,2.83,0.53,4.45,,0.29,,2.937,3.032,0.0,-3.81,0.81,1.3,0.6,,,
75,01038,长江基建集团,107.61,94.16,85.49,107.56,90.09,75.78,66.2,-0.15,6.63,,1.13,,65.328,62.37,1.0,1.33,0.83,0.85,0.82,,,
76,01801,信达生物,-8.95,48.74,65.57,-2.74,79.57,67.85,94.35,-3.92,115.23,,6.87,,100.92,91.943,1.0,-6.51,1.11,0.92,11.79,,,
77,00788,中国铁塔,36.32,2.29,5.17,51.84,19.7,4.7,9.06,-0.55,10.5,,0.67,,9.208,9.358,0.0,-1.61,1.06,1.23,2.04,,,
78,03288,海天味业,6.65,-8.19,-5.0,17.71,9.39,9.41,27.2,-2.58,19.11,,3.54,,29.967,30.842,0.0,-9.23,1.46,1.18,0.72,,,
79,06886,华泰证券,28.95,94.94,38.46,41.3,102.36,31.6,17.59,-0.51,6.81,,0.77,,17.305,16.994,1.0,1.65,0.8,1.06,1.57,,,
80,01816,中广核电力,89.55,117.1,28.34,84.95,112.91,16.5,3.11,0.16,13.87,,1.1,,2.953,2.859,1.0,5.32,0.7,0.8,1.0,,,
81,01988,民生银行,67.27,80.8,40.3,58.07,77.62,27.7,3.56,3.03,4.75,,0.23,,3.478,3.432,1.0,2.5,1.11,1.34,1.13,,,
82,06936,顺丰控股,-0.1,8.78,23.55,12.61,51.01,39.09,29.58,-3.9,12.58,,1.32,,31.789,31.808,0.0,-6.95,1.46,1.74,0.64,,,
83,01888,建滔积层板,74.43,50.37,22.91,74.82,19.85,26.34,48.62,1.29,34.86,,8.36,,42.461,52.596,0.0,14.51,0.88,0.63,33.8,,,
84,02423,贝壳-W,-7.25,60.92,62.41,2.74,99.93,62.71,44.1,-1.91,27.98,,2.02,,45.791,43.139,1.0,-3.69,1.02,1.17,4.71,,,
85,01898,中煤能源,29.42,80.8,18.62,29.13,90.74,20.47,11.38,-1.64,8.65,,0.79,,11.475,10.858,1.0,-0.83,0.52,0.7,1.17,,,
86,01336,新华保险,41.76,85.72,8.14,41.67,91.74,0.28,48.34,0.5,3.0,,1.06,,47.456,47.764,0.0,1.86,0.49,0.62,2.34,,,
87,02600,中国铝业,60.98,95.86,-2.62,78.77,96.15,-6.6,8.76,-1.63,7.53,,1.54,,8.571,8.262,1.0,2.15,0.82,0.96,3.3,,,
88,01766,中国中车,34.17,98.2,44.45,80.11,108.78,36.65,5.23,-2.88,9.47,,0.74,,5.26,4.993,1.0,-0.57,0.79,0.77,0.73,,,
89,06869,长飞光纤光缆,53.28,87.47,38.22,60.95,60.12,36.35,177.4,-3.38,37.24,,7.8,,158.9,160.858,0.0,11.64,0.5,0.43,22.05,,,
90,09973,奇瑞汽车,20.13,39.08,13.54,21.68,58.48,20.72,24.9,-1.35,7.13,,2.32,,25.688,25.592,1.0,-3.07,1.22,0.76,0.42,,,
91,03606,福耀玻璃,44.54,57.85,32.8,65.31,69.45,29.56,54.85,-1.35,14.89,,3.26,,56.078,54.514,1.0,-2.19,0.58,0.69,1.12,,,
92,01776,广发证券,9.95,82.86,74.43,6.03,91.53,65.19,18.21,0.33,6.63,,0.9,,17.928,17.411,1.0,1.57,0.29,0.35,0.39,,,
93,01972,太古地产,92.39,88.8,54.73,92.75,94.41,39.26,24.64,-0.81,42.99,,0.52,,24.55,22.962,1.0,0.37,0.81,0.77,0.46,,,
94,00027,银河娱乐,24.21,38.25,18.54,46.95,77.0,21.23,32.08,-3.43,13.11,,1.66,,34.249,32.613,1.0,-6.33,2.76,1.76,6.1,,,
95,00688,中国海外发展,34.5,37.38,20.27,34.49,58.01,22.36,12.78,-1.39,11.0,,0.31,,13.434,13.237,1.0,-4.87,0.64,0.61,2.41,,,
96,01024,快手-W,6.02,-4.37,-9.88,13.49,-1.0,-9.83,31.66,-2.04,7.69,,1.45,,34.584,40.558,0.0,-8.45,0.92,0.73,12.21,,,
97,00003,香港中华煤气,97.93,78.43,59.2,84.8,79.19,42.53,7.3,-0.41,21.4,,2.26,,7.21,6.917,1.0,1.25,0.88,0.59,1.57,,,
98,01377,鼎泰高科,36.43,28.59,,53.23,34.67,,319.2,-2.68,124.54,,36.52,,341.65,,,-6.57,0.99,0.72,0.32,,,
99,00358,江西铜业股份,84.44,82.98,24.09,84.3,78.82,14.68,38.5,-1.99,9.86,,1.32,,37.438,35.309,1.0,2.84,1.08,0.97,4.67,,,
100,01171,兖矿能源,46.96,98.7,38.67,58.56,105.18,36.19,13.28,-3.7,10.24,,1.52,,13.126,12.175,1.0,1.17,0.59,0.68,2.75,,,
101,00012,恒基地产,21.81,36.42,5.22,10.32,58.89,6.48,26.76,1.06,,,,,27.684,27.028,1.0,-3.34,0.83,0.57,,,,
102,06099,招商证券,2.84,39.77,48.53,-6.27,35.32,55.39,15.13,0.67,,,,,15.26,15.732,0.0,-0.85,0.9,0.75,,,,
103,06613,蓝思科技,-6.5,62.53,45.44,-0.45,58.92,49.42,22.78,-2.98,,,,,23.751,23.459,1.0,-4.09,1.1,0.65,,,,
