排名,代码,名称,日线J,周线J,月线J,昨日日线J,昨日周线J,昨日月线J,最新价,涨跌幅,PE_TTM,PE历史分位%,PB_MRQ,PB历史分位%,MA20,MA60,双均线多头,价距MA20%,量比,量比30,成交额(亿),PE5年分位%,PB5年分位%,行业
11,601138,工业富联,6.38,64.01,35.13,-7.18,70.06,37.74,62.33,2.52,26.37,86.42,7.04,90.5,62.985,63.464,0.0,-1.04,1.0,0.58,43.12,77.85,85.45,消费电子
12,300308,中际旭创,74.4,28.0,30.22,59.19,17.33,35.52,907.8,5.07,52.28,58.14,26.83,96.45,873.501,990.035,0.0,3.93,1.04,0.77,214.71,62.98,93.8,通信设备
13,601628,中国人寿,-1.65,9.25,25.84,8.0,28.09,25.61,37.25,-0.98,4.25,0.05,1.59,3.83,38.143,38.169,0.0,-2.34,0.77,0.55,6.52,0.08,6.69,保险Ⅱ
14,688981,中芯国际,41.13,2.77,35.3,-1.56,-4.48,47.92,120.9,5.26,143.63,63.84,6.04,84.06,122.109,135.135,0.0,-0.99,1.52,0.97,46.76,61.32,84.71,半导体
15,600036,招商银行,30.88,89.71,97.2,58.88,100.41,76.24,40.92,-0.44,6.8,32.02,0.9,16.51,40.496,38.764,1.0,1.05,0.86,0.75,21.95,55.95,28.84,银行Ⅱ
16,601088,中国神华,62.82,78.51,76.87,52.87,92.75,73.1,47.1,0.26,18.92,96.74,2.27,98.53,47.302,44.524,1.0,-0.43,0.86,0.73,9.31,94.3,97.44,煤炭开采
17,601318,中国平安,-8.81,60.78,22.28,-11.52,89.07,18.17,53.51,-0.72,6.08,0.09,0.94,18.45,54.765,52.091,1.0,-2.29,1.1,0.8,29.98,0.17,32.23,保险Ⅱ
18,601899,紫金矿业,13.71,61.66,31.92,6.82,77.28,28.84,32.17,1.55,12.64,6.58,4.24,79.42,33.555,31.153,1.0,-4.13,0.98,0.75,60.39,11.49,80.17,工业金属
19,002594,比亚迪,29.39,-2.55,24.67,34.38,11.65,37.48,83.96,-0.4,26.01,22.52,3.19,25.17,87.873,88.779,0.0,-4.45,0.7,0.63,14.81,39.34,0.58,乘用车
20,688256,寒武纪,80.49,32.43,43.12,42.16,10.05,48.54,1136.01,5.6,214.4,79.43,52.7,90.18,1059.159,1194.412,0.0,7.26,1.58,1.15,149.67,74.55,87.85,半导体
21,600900,长江电力,80.19,45.92,90.05,82.19,57.09,86.46,28.46,-0.14,19.24,52.55,3.22,85.86,28.242,27.909,1.0,0.77,0.65,0.61,16.37,24.05,75.37,电力
22,601328,交通银行,93.17,104.32,109.06,93.01,103.83,86.39,7.58,0.26,6.87,94.23,0.57,67.03,7.313,6.975,1.0,3.65,0.89,0.9,10.73,93.39,84.55,银行Ⅱ
23,000333,美的集团,29.83,53.84,87.39,64.38,76.5,93.01,85.0,-2.56,14.61,51.89,3.06,49.67,86.356,83.665,1.0,-1.57,1.51,1.34,25.46,80.83,85.37,白色家电
24,601658,邮储银行,16.81,75.58,83.89,21.91,78.9,63.66,5.39,0.0,7.22,77.48,0.62,26.11,5.282,5.09,1.0,2.04,0.93,0.8,7.56,87.36,35.45,银行Ⅱ
25,600028,中国石化,-9.83,55.69,15.42,-3.09,94.59,13.0,5.21,-1.51,17.51,84.91,0.75,35.48,5.394,5.114,1.0,-3.41,0.96,0.84,10.25,83.47,34.3,炼化及贸易
26,300502,新易盛,65.89,30.01,35.62,39.48,20.51,40.73,423.69,6.72,45.05,40.82,24.32,93.09,407.141,459.063,0.0,4.06,1.28,0.91,159.06,54.05,87.93,通信设备
27,601728,中国电信,69.42,77.2,68.85,72.19,87.46,58.51,6.26,-0.32,19.25,78.13,1.21,57.15,6.243,5.967,1.0,0.27,0.64,0.61,3.95,77.93,56.61,通信服务
28,688041,海光信息,30.44,0.18,10.53,1.43,-5.22,31.98,235.09,4.67,173.92,60.56,21.54,73.84,239.065,288.784,0.0,-1.66,1.24,0.99,45.03,60.56,73.84,半导体
29,601998,中信银行,54.39,102.56,97.85,75.09,109.9,82.25,8.87,-1.22,6.88,91.01,0.66,75.64,8.759,7.892,1.0,1.27,1.32,0.88,4.57,98.02,96.61,银行Ⅱ
30,002371,北方华创,77.44,8.7,38.97,37.26,-4.7,50.82,662.89,3.88,84.63,42.38,11.86,78.33,671.73,731.954,0.0,-1.32,1.94,1.35,64.64,73.31,89.09,半导体
31,603259,药明康德,83.45,65.13,85.89,83.71,60.5,85.29,157.71,0.66,22.06,32.22,5.74,50.42,156.883,141.189,1.0,0.53,1.0,0.56,49.1,54.13,78.1,医疗服务
32,688347,华虹宏力,26.22,-6.91,34.24,3.75,-10.65,48.63,224.08,4.42,616.33,68.92,9.14,93.65,232.733,279.205,0.0,-3.72,1.35,0.87,35.83,68.92,93.65,半导体
33,600030,中信证券,-0.87,1.9,63.12,-10.92,6.54,80.67,26.45,0.38,10.42,0.09,1.4,38.6,27.381,27.933,0.0,-3.4,0.86,0.78,21.34,0.17,55.7,证券Ⅱ
34,002475,立讯精密,11.45,19.67,17.88,-8.31,25.45,33.7,52.89,2.44,22.99,18.78,4.4,21.38,55.177,58.594,0.0,-4.14,0.92,0.74,42.55,32.81,32.56,消费电子
35,688235,百济神州,36.59,-4.56,47.16,38.43,5.75,51.78,252.35,-0.48,90.9,88.13,10.99,68.46,268.031,269.388,0.0,-5.85,0.96,0.42,5.47,88.13,68.46,化学制药
36,603993,洛阳钼业,12.24,16.79,3.84,10.04,39.22,11.57,17.84,1.13,13.72,11.4,4.26,86.42,18.609,18.56,1.0,-4.13,0.78,0.56,22.69,19.92,82.64,工业金属
37,601869,长飞光纤,93.32,109.05,60.62,96.83,96.45,53.43,461.0,-0.22,110.87,89.4,23.32,98.49,414.132,394.379,1.0,11.32,0.84,0.9,60.55,82.64,97.52,通信设备
38,601166,兴业银行,8.72,25.65,36.49,34.59,48.55,33.91,17.8,-0.67,4.99,35.86,0.45,4.21,18.017,17.907,1.0,-1.2,0.91,0.67,11.2,57.6,7.36,银行Ⅱ
39,600183,生益科技,85.15,99.62,66.08,70.68,79.06,60.65,154.48,2.82,72.24,97.49,20.28,99.24,142.161,140.002,1.0,8.67,0.97,0.87,98.72,95.62,98.68,元件
40,002384,东山精密,58.83,27.86,51.05,39.15,17.59,55.73,192.0,5.02,98.1,89.31,14.43,96.07,191.142,209.362,0.0,0.45,0.97,0.9,116.4,81.32,93.14,元件
41,601319,中国人保,-4.86,72.69,29.98,-4.58,79.18,16.99,7.72,-0.13,6.0,0.11,1.0,27.08,7.575,7.259,1.0,1.91,1.05,0.8,4.78,0.17,42.56,保险Ⅱ
42,688012,中微公司,74.7,29.93,50.53,27.53,9.6,59.06,352.6,6.65,79.83,45.4,11.24,72.04,348.608,376.219,0.0,1.15,1.96,1.17,74.77,65.21,94.96,半导体
43,601601,中国太保,-15.19,61.23,15.99,-8.91,88.08,10.43,32.02,-1.87,5.46,1.42,0.97,12.39,32.471,31.0,1.0,-1.39,1.08,0.67,8.89,2.48,21.65,保险Ⅱ
44,601211,国泰海通,33.93,-1.31,43.78,26.86,-6.0,45.84,17.5,0.0,9.52,3.74,0.93,24.93,17.624,18.194,0.0,-0.7,0.78,0.58,7.15,6.53,43.55,证券Ⅱ
45,600000,浦发银行,10.7,42.81,26.26,20.53,67.73,23.76,9.1,-0.87,5.92,64.76,0.4,27.11,9.213,9.016,1.0,-1.23,1.06,1.04,6.56,53.72,47.36,银行Ⅱ
46,002415,海康威视,6.77,-1.68,58.29,12.81,15.22,87.52,32.61,-0.49,18.19,4.78,3.54,13.34,34.342,34.585,0.0,-5.04,1.04,0.63,13.62,8.35,23.31,计算机设备
47,300394,天孚通信,66.33,92.43,46.36,47.17,86.15,43.35,268.99,4.51,126.35,95.74,46.96,97.4,260.018,247.898,1.0,3.45,1.13,0.9,114.99,92.56,95.45,通信设备
48,300059,东方财富,10.5,-1.6,16.19,-5.52,-5.15,25.81,18.39,1.21,19.95,0.52,2.96,7.52,18.931,19.688,0.0,-2.86,1.01,0.67,24.76,0.91,13.14,证券Ⅱ
49,600276,恒瑞医药,37.68,-6.6,1.26,28.52,-11.8,8.04,43.52,0.9,37.38,1.28,4.48,0.24,45.704,51.208,0.0,-4.78,0.6,0.51,18.04,2.23,0.41,化学制药
50,600150,中国船舶,45.82,84.2,49.86,60.23,97.41,31.08,37.79,-0.97,20.28,25.54,1.87,37.98,36.222,34.913,1.0,4.33,0.6,0.88,33.94,0.5,18.93,航海装备Ⅱ
51,000858,五 粮 液,-1.01,-1.85,4.14,-5.32,10.85,9.21,69.26,-0.63,20.55,21.38,2.27,0.24,71.035,72.614,0.0,-2.5,0.91,0.58,10.66,29.75,0.41,白酒Ⅱ
52,002916,深南电路,92.8,86.52,57.11,95.28,56.01,54.39,392.5,0.71,64.16,94.8,14.83,95.22,364.984,373.395,0.0,7.54,0.93,0.84,29.28,93.47,97.52,元件
53,603986,兆易创新,27.79,13.03,12.72,6.36,3.09,27.43,373.14,2.76,33.13,10.79,7.05,40.82,386.577,472.467,0.0,-3.48,1.04,0.65,99.16,18.84,71.16,半导体
54,300408,三环集团,98.72,84.87,54.97,89.23,59.8,54.03,129.88,2.91,78.27,97.78,11.45,98.86,115.005,121.966,0.0,12.93,0.83,0.83,60.83,96.12,98.02,元件
55,601919,中远海控,49.34,59.31,84.4,10.18,65.55,78.07,16.38,2.5,9.35,58.04,1.07,42.01,16.595,15.397,1.0,-1.3,1.44,1.08,15.51,92.56,73.39,航运港口
56,688820,盛合晶微,83.64,34.04,20.98,44.73,9.3,25.09,134.11,4.91,267.19,47.57,12.95,32.04,127.655,147.463,0.0,5.06,0.91,0.97,16.33,47.57,32.04,半导体
57,601225,陕西煤业,31.94,59.8,82.94,35.43,78.88,86.58,25.69,-0.5,12.21,87.89,2.46,87.23,26.259,24.688,1.0,-2.17,0.71,0.64,6.35,78.84,77.69,煤炭开采
58,002463,沪电股份,86.97,87.24,59.91,82.98,58.76,58.29,127.8,1.57,48.58,94.32,13.67,98.16,121.543,123.438,0.0,5.15,1.07,0.88,55.22,93.8,96.78,元件
59,688008,澜起科技,73.52,22.27,30.69,18.53,3.93,41.99,199.89,6.42,79.37,48.68,11.34,72.78,197.183,221.388,0.0,1.37,1.57,0.97,68.29,56.12,85.54,半导体
60,688808,联讯仪器,-9.89,80.81,70.89,-7.51,91.46,65.92,2322.88,0.65,348.54,4.0,70.4,45.0,2396.072,2182.524,1.0,-3.05,1.15,1.03,23.33,4.0,45.0,通用设备
61,002714,牧原股份,-6.11,62.78,49.46,6.87,87.52,42.53,41.08,-3.04,-211.59,13.58,3.0,9.6,41.687,39.543,1.0,-1.46,1.39,1.07,20.21,16.12,16.78,养殖业
62,601816,京沪高铁,5.47,15.08,68.88,19.79,52.69,77.06,4.74,-1.04,17.02,0.87,1.11,1.36,4.861,4.814,1.0,-2.49,0.97,0.87,5.17,1.16,1.82,铁路公路
63,002379,宏桥控股,0.16,21.41,4.51,-8.54,54.48,5.45,17.57,1.74,9.28,61.02,3.96,77.96,18.394,18.045,1.0,-4.48,0.63,0.44,4.13,84.3,63.31,工业金属
64,000001,平安银行,25.3,80.07,102.25,30.57,91.76,101.59,11.7,-1.02,5.22,34.86,0.48,12.68,11.72,11.173,1.0,-0.17,1.26,1.0,11.07,60.91,22.15,银行Ⅱ
65,002142,宁波银行,34.58,81.03,87.21,72.15,102.26,90.29,34.31,-2.42,7.28,35.34,0.93,31.13,34.451,32.314,1.0,-0.41,1.37,1.36,12.74,61.74,54.38,银行Ⅱ
66,300476,胜宏科技,59.76,50.13,6.96,45.44,44.25,11.94,230.36,1.9,45.05,80.04,5.97,81.65,236.546,255.101,0.0,-2.62,1.31,0.78,62.59,66.69,68.6,元件
67,600919,江苏银行,16.75,74.09,96.54,49.84,99.75,105.14,12.16,-1.54,6.17,83.11,0.82,90.73,12.225,11.673,1.0,-0.53,1.4,1.38,14.92,94.05,93.8,银行Ⅱ
68,600309,万华化学,-3.98,44.86,11.72,-6.7,86.15,24.69,70.78,-3.03,13.46,26.21,1.95,5.82,74.844,72.686,1.0,-5.43,1.99,1.55,35.82,19.75,10.17,化学制品
69,000338,潍柴动力,17.01,24.68,42.51,21.72,38.21,54.49,25.52,-2.0,16.98,77.06,2.29,72.89,26.971,27.543,0.0,-5.38,1.15,1.0,21.87,63.31,88.43,汽车零部件
70,688498,源杰科技,91.31,94.94,75.26,81.93,71.25,62.9,1750.94,3.9,289.99,53.36,69.39,98.02,1604.455,1550.124,1.0,9.13,1.11,0.74,49.68,53.36,98.02,半导体
71,003816,中国广核,15.95,92.39,44.61,17.6,99.58,39.72,4.29,-0.69,21.83,89.61,1.75,79.68,4.214,4.031,1.0,1.8,0.94,0.88,4.2,88.51,82.4,电力
72,000651,格力电器,4.76,26.55,82.73,19.18,64.71,92.37,38.1,-0.52,7.66,23.94,1.44,2.55,38.907,38.118,1.0,-2.07,1.28,0.86,12.88,41.65,4.46,白色家电
73,002938,鹏鼎控股,48.95,48.21,53.7,48.65,40.72,58.5,89.8,1.1,54.93,96.65,6.05,93.14,88.812,92.854,0.0,1.11,0.7,0.7,15.47,94.63,94.96,元件
74,688801,C燧原-U,,,,,,,,,-173.13,25.0,77.64,100.0,,,,,,,19.54,25.0,100.0,半导体
75,000725,京东方Ａ,31.48,7.29,28.85,5.22,-2.72,41.58,5.45,3.42,25.69,45.7,1.52,64.0,5.68,6.3,0.0,-4.05,1.38,0.76,55.05,51.07,89.17,光学光电子
76,600188,兖矿能源,-3.9,47.39,51.71,-2.34,80.0,62.34,20.11,0.15,18.88,93.19,2.63,76.3,21.654,20.354,1.0,-7.13,0.73,0.64,6.89,88.43,59.09,煤炭开采
77,688072,拓荆科技,98.76,24.43,51.92,65.06,1.29,58.02,679.54,4.71,91.28,42.44,15.61,88.25,652.667,696.774,0.0,4.12,1.77,1.31,47.3,42.44,88.25,半导体
78,603288,海天味业,52.87,-1.0,25.76,63.92,7.5,34.53,33.93,-0.41,27.13,0.61,5.08,2.32,34.473,35.235,0.0,-1.58,0.78,0.63,3.27,1.07,4.05,调味发酵品Ⅱ
79,600690,海尔智家,-1.23,35.31,30.24,6.77,64.09,27.77,20.76,-1.94,10.83,5.11,1.61,3.26,21.231,20.76,1.0,-2.22,1.15,0.83,5.78,7.19,5.7,白色家电
80,688836,宇树科技-W,13.18,-0.25,,3.55,,,474.28,0.95,328.34,14.29,66.61,14.29,554.167,,,-14.42,0.95,,12.75,14.29,14.29,自动化设备
81,300760,迈瑞医疗,-18.65,68.6,44.04,-15.2,95.67,41.59,158.03,-1.42,24.35,9.45,4.72,3.32,162.727,151.761,1.0,-2.89,0.74,0.58,8.42,15.04,5.29,医疗器械
82,688802,沐曦股份-U,6.61,-5.66,19.38,3.17,-7.61,54.37,477.56,0.53,21477.11,94.54,13.78,1.64,606.391,726.166,0.0,-21.25,1.12,1.48,9.02,94.54,1.64,半导体
83,600176,中国巨石,97.66,81.06,37.11,94.23,34.7,39.35,47.39,0.64,41.86,96.55,5.72,98.96,42.8,47.127,0.0,10.72,1.12,1.14,127.76,96.53,98.18,玻璃玻纤
84,601898,中煤能源,-0.52,63.28,26.85,-6.73,83.73,33.64,14.29,0.21,10.34,49.53,1.14,87.75,14.82,13.778,1.0,-3.58,0.72,0.58,3.88,83.22,78.93,煤炭开采
85,603268,松发股份,20.33,85.11,89.42,63.29,100.6,92.14,185.8,-5.03,33.7,47.21,14.49,81.22,189.768,169.516,1.0,-2.09,2.37,1.77,20.28,73.47,67.19,航海装备Ⅱ
86,601985,中国核电,66.09,87.4,88.96,52.96,80.97,76.49,9.1,0.89,25.71,99.76,1.58,41.53,8.945,8.872,1.0,1.73,1.59,1.26,9.59,99.92,39.75,电力
87,600025,华能水电,62.73,30.78,66.4,63.6,38.56,58.39,9.81,0.31,22.1,79.23,2.61,74.22,9.719,9.68,1.0,0.94,0.71,0.75,2.03,83.97,54.96,电力
88,601066,中信建投,2.06,-0.03,36.75,-9.35,-2.86,54.75,23.56,0.68,14.54,0.5,2.09,12.23,24.704,26.083,0.0,-4.63,0.9,0.58,2.67,0.17,8.26,证券Ⅱ
89,601818,光大银行,59.06,37.56,47.78,42.21,35.92,32.93,3.05,0.66,5.48,63.72,0.36,1.61,3.039,3.031,1.0,0.36,1.37,1.12,6.28,92.15,2.81,银行Ⅱ
90,601336,新华保险,-6.1,5.14,4.83,-12.99,23.42,7.61,57.46,-0.29,4.05,0.05,1.45,39.36,59.778,60.343,0.0,-3.88,0.81,0.59,6.26,0.08,60.91,保险Ⅱ
91,600406,国电南瑞,13.37,6.03,-0.24,4.97,26.02,9.92,22.02,0.14,21.06,7.52,3.4,23.18,22.724,23.119,0.0,-3.1,0.88,0.6,5.05,0.33,0.41,电网设备
92,300274,阳光电源,32.7,0.42,-16.85,24.43,-0.12,-9.84,85.18,0.95,16.08,24.98,3.52,30.84,94.271,110.15,0.0,-9.64,1.11,0.78,35.22,30.0,5.7,光伏设备
93,600989,宝丰能源,27.34,79.02,20.71,33.99,92.68,21.92,24.06,-1.64,11.49,0.84,3.2,60.87,23.905,22.546,1.0,0.65,0.74,0.78,13.76,1.24,72.98,化学原料
94,300433,蓝思科技,10.9,21.63,23.54,1.79,15.52,36.99,33.31,1.37,50.94,80.75,3.33,75.73,36.175,38.861,0.0,-7.92,0.74,0.46,15.35,86.12,89.75,消费电子
95,601668,中国建筑,5.46,-3.21,30.51,18.14,17.73,36.05,4.24,-1.17,5.53,76.44,0.35,0.05,4.378,4.425,0.0,-3.15,1.16,1.0,8.66,98.76,0.08,房屋建设Ⅱ
96,300604,长川科技,64.51,28.88,54.27,38.23,12.62,63.09,269.51,0.85,93.14,40.16,30.91,97.68,270.268,288.084,0.0,-0.28,1.64,1.18,57.2,54.55,95.95,半导体
97,301377,鼎泰高科,95.9,44.8,41.76,72.66,27.84,47.48,408.88,1.61,181.93,86.53,55.51,94.83,397.99,433.123,0.0,2.74,1.29,0.81,11.44,86.53,94.83,通用设备
98,688795,摩尔线程-U,4.07,-1.78,4.56,-3.16,-5.53,15.39,364.0,3.88,-230.76,73.3,14.05,2.09,469.28,572.035,0.0,-22.43,0.93,2.33,22.3,73.3,2.09,半导体
99,601766,中国中车,4.22,68.89,56.17,9.42,97.17,49.16,5.96,-1.16,12.28,3.64,0.97,7.57,6.155,5.821,1.0,-3.17,1.23,1.06,8.15,6.36,13.22,轨交设备Ⅱ
100,301666,大普微-UW,30.82,8.29,11.95,10.3,4.09,23.24,383.26,3.61,138.5,12.26,45.85,4.72,412.665,475.605,0.0,-7.13,1.21,0.86,8.92,12.26,4.72,计算机设备
101,002352,顺丰控股,9.1,-5.42,13.11,2.84,5.08,26.07,30.75,-1.06,14.88,0.66,1.58,0.05,32.128,32.811,0.0,-4.29,1.74,1.17,,1.16,0.08,
102,600031,三一重工,5.41,32.16,23.89,6.03,68.26,35.21,18.18,-6.72,18.82,40.54,1.82,5.44,19.485,19.166,1.0,-6.7,5.63,4.16,,16.69,9.5,
103,601688,华泰证券,-6.63,13.09,10.87,-12.16,28.81,16.65,18.48,-0.59,8.13,0.05,0.93,27.91,19.079,19.515,0.0,-3.14,1.06,0.76,,0.08,48.76,
104,600487,亨通光电,49.13,79.14,27.85,16.53,58.24,34.09,65.4,4.77,38.53,94.28,4.79,94.94,64.855,67.594,0.0,0.84,1.08,0.79,,90.0,94.71,
105,600547,山东黄金,12.91,86.79,22.95,0.63,94.52,14.97,35.13,2.9,29.58,10.64,4.89,73.75,35.975,29.729,1.0,-2.35,1.05,0.6,,17.36,61.65,
106,000776,广发证券,-6.48,16.96,44.33,-16.81,30.7,55.94,20.31,0.0,8.42,0.09,1.15,44.99,21.22,21.487,0.0,-4.29,1.17,0.92,,0.17,59.75,
107,302132,中航成飞,-9.98,71.9,16.77,-8.15,97.39,11.51,59.7,-0.13,49.41,71.95,7.64,61.4,60.571,58.177,1.0,-1.44,0.61,0.7,,53.06,32.56,
108,601600,中国铝业,5.23,65.29,6.31,-10.96,84.29,6.5,9.31,1.2,9.14,3.45,1.89,70.62,9.582,9.148,1.0,-2.84,0.9,0.9,,6.03,56.03,
109,600362,江西铜业,-4.31,62.14,10.38,-11.56,76.98,15.91,44.1,2.63,13.18,38.13,1.74,92.24,46.706,44.396,1.0,-5.58,0.52,0.6,,66.61,86.53,
110,600887,伊利股份,6.74,52.09,60.02,11.96,74.87,56.79,26.1,-0.65,16.31,18.68,3.07,11.92,26.353,25.991,1.0,-0.96,0.86,0.71,,32.64,20.83,
111,600930,华电新能,100.62,19.44,-1.72,92.7,7.45,-0.89,3.98,0.51,34.14,78.75,1.5,6.97,3.939,4.259,0.0,1.04,1.31,1.23,,78.75,6.97,
